wlen 	 newgal_spectrum 
  4176.646 	      0.005
  4177.397 	     -0.002
  4178.147 	     -0.010
  4178.898 	     -0.018
  4179.649 	     -0.027
  4180.400 	     -0.033
  4181.151 	     -0.038
  4181.902 	     -0.041
  4182.653 	     -0.042
  4183.405 	     -0.038
  4184.157 	     -0.030
  4184.908 	     -0.021
  4185.660 	     -0.016
  4186.412 	     -0.013
  4187.164 	     -0.016
  4187.917 	     -0.025
  4188.669 	     -0.036
  4189.422 	     -0.040
  4190.174 	     -0.038
  4190.927 	     -0.028
  4191.680 	     -0.013
  4192.433 	     -0.036
  4193.186 	     -0.051
  4193.940 	     -0.041
  4194.693 	     -0.004
  4195.447 	      0.007
  4196.201 	     -0.006
  4196.955 	     -0.071
  4197.709 	     -0.064
  4198.463 	     -0.029
  4199.217 	      0.003
  4199.972 	      0.020
  4200.726 	     -0.014
  4201.481 	     -0.033
  4202.236 	     -0.040
  4202.991 	     -0.019
  4203.746 	     -0.001
  4204.501 	      0.007
  4205.257 	      0.002
  4206.012 	     -0.032
  4206.768 	     -0.054
  4207.524 	     -0.036
  4208.280 	     -0.020
  4209.036 	     -0.028
  4209.792 	     -0.022
  4210.548 	     -0.005
  4211.305 	      0.012
  4212.061 	      0.024
  4212.818 	      0.021
  4213.575 	      0.023
  4214.332 	      0.021
  4215.089 	      0.000
  4215.846 	      0.004
  4216.604 	     -0.001
  4217.361 	     -0.007
  4218.119 	     -0.012
  4218.877 	      0.011
  4219.635 	      0.031
  4220.393 	      0.040
  4221.151 	      0.026
  4221.910 	      0.002
  4222.668 	      0.000
  4223.427 	     -0.000
  4224.186 	     -0.001
  4224.945 	      0.021
  4225.704 	      0.009
  4226.463 	      0.006
  4227.222 	      0.017
  4227.982 	     -0.017
  4228.741 	      0.003
  4229.501 	      0.022
  4230.261 	      0.035
  4231.021 	     -0.008
  4231.781 	     -0.009
  4232.542 	     -0.013
  4233.302 	     -0.020
  4234.063 	     -0.003
  4234.823 	      0.000
  4235.584 	      0.004
  4236.345 	      0.009
  4237.106 	      0.026
  4237.868 	      0.025
  4238.629 	      0.020
  4239.390 	      0.012
  4240.152 	     -0.011
  4240.914 	     -0.002
  4241.676 	      0.005
  4242.438 	      0.009
  4243.200 	     -0.005
  4243.963 	     -0.022
  4244.725 	     -0.009
  4245.488 	      0.010
  4246.250 	     -0.009
  4247.013 	     -0.029
  4247.776 	     -0.027
  4248.540 	     -0.014
  4249.303 	      0.012
  4250.066 	      0.013
  4250.830 	      0.017
  4251.594 	      0.027
  4252.357 	      0.054
  4253.121 	      0.028
  4253.886 	      0.022
  4254.650 	      0.021
  4255.414 	      0.024
  4256.179 	      0.030
  4256.944 	      0.009
  4257.708 	      0.003
  4258.473 	      0.016
  4259.238 	      0.038
  4260.004 	      0.027
  4260.769 	      0.020
  4261.535 	      0.018
  4262.300 	      0.017
  4263.066 	      0.033
  4263.832 	      0.045
  4264.598 	      0.052
  4265.364 	      0.016
  4266.130 	      0.017
  4266.897 	      0.039
  4267.664 	      0.057
  4268.430 	      0.017
  4269.197 	      0.024
  4269.964 	      0.017
  4270.731 	      0.006
  4271.499 	      0.001
  4272.266 	      0.019
  4273.034 	      0.025
  4273.801 	      0.028
  4274.569 	      0.031
  4275.337 	      0.014
  4276.105 	      0.026
  4276.874 	      0.037
  4277.642 	      0.043
  4278.411 	      0.045
  4279.179 	      0.036
  4279.948 	      0.035
  4280.717 	      0.036
  4281.486 	      0.026
  4282.255 	      0.042
  4283.025 	      0.052
  4283.794 	      0.052
  4284.564 	      0.021
  4285.334 	     -0.001
  4286.104 	      0.007
  4286.874 	      0.022
  4287.644 	      0.036
  4288.414 	      0.020
  4289.185 	      0.024
  4289.955 	      0.036
  4290.726 	      0.055
  4291.497 	      0.060
  4292.268 	      0.057
  4293.039 	      0.042
  4293.811 	      0.026
  4294.582 	      0.059
  4295.354 	      0.051
  4296.125 	      0.057
  4296.897 	      0.065
  4297.669 	      0.066
  4298.441 	      0.040
  4299.214 	      0.059
  4299.986 	      0.073
  4300.759 	      0.071
  4301.531 	      0.061
  4302.304 	      0.040
  4303.077 	      0.039
  4303.850 	      0.051
  4304.623 	      0.033
  4305.397 	      0.034
  4306.170 	      0.052
  4306.944 	      0.078
  4307.718 	      0.105
  4308.492 	      0.076
  4309.266 	      0.067
  4310.040 	      0.060
  4310.814 	      0.046
  4311.589 	      0.053
  4312.364 	      0.059
  4313.138 	      0.051
  4313.913 	      0.031
  4314.688 	      0.011
  4315.464 	      0.031
  4316.239 	      0.041
  4317.014 	      0.044
  4317.790 	      0.050
  4318.566 	      0.057
  4319.342 	      0.052
  4320.118 	      0.045
  4320.894 	      0.041
  4321.670 	      0.053
  4322.447 	      0.057
  4323.223 	      0.055
  4324.000 	      0.050
  4324.777 	      0.048
  4325.554 	      0.075
  4326.331 	      0.066
  4327.108 	      0.047
  4327.886 	      0.040
  4328.663 	      0.020
  4329.441 	      0.028
  4330.219 	      0.043
  4330.997 	      0.058
  4331.775 	      0.043
  4332.553 	      0.068
  4333.332 	      0.059
  4334.110 	      0.036
  4334.889 	      0.055
  4335.668 	      0.008
  4336.447 	      0.020
  4337.226 	      0.048
  4338.005 	      0.080
  4338.784 	      0.038
  4339.564 	      0.027
  4340.344 	      0.036
  4341.123 	      0.054
  4341.903 	      0.000
  4342.683 	      0.009
  4343.464 	      0.005
  4344.244 	      0.002
  4345.024 	      0.014
  4345.805 	      0.009
  4346.586 	      0.003
  4347.367 	     -0.006
  4348.148 	     -0.017
  4348.929 	     -0.010
  4349.710 	      0.005
  4350.492 	      0.012
  4351.274 	      0.015
  4352.055 	      0.019
  4352.837 	      0.044
  4353.619 	      0.049
  4354.402 	      0.048
  4355.184 	      0.040
  4355.966 	      0.025
  4356.749 	      0.035
  4357.532 	      0.049
  4358.315 	      0.065
  4359.098 	      0.081
  4359.881 	      0.061
  4360.664 	      0.051
  4361.448 	      0.047
  4362.231 	      0.049
  4363.015 	      0.060
  4363.799 	      0.054
  4364.583 	      0.062
  4365.367 	      0.070
  4366.151 	      0.052
  4366.936 	      0.038
  4367.720 	      0.070
  4368.505 	      0.062
  4369.290 	      0.003
  4370.075 	      0.068
  4370.860 	      0.046
