WV      	 Sigma   
4403.837	    0.092
4404.565	    0.083
4405.293	    0.079
4406.021	    0.082
4406.749	    0.088
4407.477	    0.094
4408.205	    0.100
4408.934	    0.107
4409.662	    0.115
4410.391	    0.116
4411.119	    0.110
4411.848	    0.101
4412.577	    0.108
4413.307	    0.108
4414.036	    0.107
4414.765	    0.108
4415.495	    0.103
4416.224	    0.071
4416.954	    0.058
4417.684	    0.068
4418.414	    0.091
4419.144	    0.079
4419.874	    0.076
4420.605	    0.089
4421.335	    0.100
4422.066	    0.094
4422.796	    0.081
4423.527	    0.067
4424.258	    0.067
4424.989	    0.081
4425.720	    0.106
4426.452	    0.089
4427.183	    0.049
4427.915	    0.041
4428.646	    0.066
4429.378	    0.081
4430.110	    0.096
4430.842	    0.060
4431.574	    0.025
4432.307	    0.030
4433.039	    0.036
4433.772	    0.042
4434.504	    0.040
4435.237	    0.014
4435.970	    0.046
4436.703	    0.062
4437.436	    0.069
4438.169	    0.062
4438.903	    0.041
4439.636	    0.035
4440.370	    0.010
4441.103	    0.019
4441.837	    0.022
4442.571	    0.057
4443.305	    0.082
4444.040	    0.027
4444.774	    0.069
4445.508	    0.075
4446.243	    0.067
4446.978	    0.048
4447.713	    0.047
4448.447	    0.017
4449.183	    0.036
4449.918	    0.055
4450.653	    0.064
4451.388	    0.051
4452.124	    0.073
4452.860	    0.071
4453.596	    0.056
4454.331	    0.027
4455.067	    0.032
4455.804	    0.048
4456.540	    0.045
4457.276	    0.037
4458.013	    0.032
4458.750	    0.014
4459.486	    0.010
4460.223	    0.030
4460.960	    0.048
4461.697	    0.065
4462.435	    0.078
4463.172	    0.058
4463.909	    0.032
4464.647	    0.019
4465.385	    0.024
4466.123	    0.037
4466.861	    0.037
4467.599	    0.051
4468.337	    0.045
4469.075	    0.017
4469.814	    0.049
4470.552	    0.041
4471.291	    0.040
4472.030	    0.048
4472.769	    0.063
4473.508	    0.086
4474.247	    0.045
4474.987	    0.035
4475.726	    0.032
4476.466	    0.030
4477.205	    0.030
4477.945	    0.024
4478.685	    0.017
4479.425	    0.025
4480.165	    0.054
4480.906	    0.074
4481.646	    0.043
4482.387	    0.022
4483.127	    0.051
4483.868	    0.068
4484.609	    0.083
4485.350	    0.062
4486.091	    0.062
4486.833	    0.048
4487.574	    0.019
4488.316	    0.024
4489.057	    0.024
4489.799	    0.060
4490.541	    0.079
4491.283	    0.084
4492.025	    0.079
4492.767	    0.082
4493.510	    0.079
4494.252	    0.088
4494.995	    0.088
4495.738	    0.069
4496.481	    0.058
4497.224	    0.076
4497.967	    0.065
4498.710	    0.042
4499.453	    0.017
4500.197	    0.037
4500.940	    0.064
4501.684	    0.054
4502.428	    0.010
4503.172	    0.060
4503.916	    0.075
4504.660	    0.068
4505.405	    0.049
4506.149	    0.040
4506.894	    0.046
4507.639	    0.060
4508.383	    0.076
4509.128	    0.076
4509.873	    0.061
4510.619	    0.047
4511.364	    0.057
4512.109	    0.075
4512.855	    0.042
4513.601	    0.019
4514.347	    0.042
4515.093	    0.071
4515.839	    0.089
4516.585	    0.086
4517.331	    0.080
4518.078	    0.075
4518.824	    0.075
4519.571	    0.081
4520.318	    0.085
4521.065	    0.083
4521.812	    0.078
4522.559	    0.067
4523.306	    0.044
4524.054	    0.025
4524.801	    0.024
4525.549	    0.053
4526.297	    0.064
4527.045	    0.059
4527.793	    0.022
4528.541	    0.019
4529.289	    0.036
4530.038	    0.029
4530.786	    0.032
4531.535	    0.060
4532.284	    0.059
4533.033	    0.085
4533.782	    0.087
4534.531	    0.066
4535.280	    0.039
4536.030	    0.069
4536.779	    0.037
4537.529	    0.066
4538.279	    0.078
4539.028	    0.082
4539.779	    0.075
4540.529	    0.060
4541.279	    0.063
4542.029	    0.065
4542.780	    0.070
4543.531	    0.082
4544.281	    0.092
4545.032	    0.092
4545.783	    0.077
4546.534	    0.067
4547.286	    0.075
4548.037	    0.100
4548.789	    0.095
4549.540	    0.086
4550.292	    0.076
4551.044	    0.065
4551.796	    0.055
4552.548	    0.080
4553.300	    0.097
4554.053	    0.094
4554.805	    0.088
4555.558	    0.087
4556.311	    0.093
4557.064	    0.110
4557.817	    0.104
4558.570	    0.088
4559.323	    0.077
4560.076	    0.093
4560.830	    0.102
4561.584	    0.068
4562.337	    0.054
4563.091	    0.050
4563.845	    0.040
4564.599	    0.047
4565.354	    0.019
4566.108	    0.076
4566.863	    0.079
4567.617	    0.057
4568.372	    0.017
4569.127	    0.019
4569.882	    0.017
4570.637	    0.032
4571.392	    0.069
4572.148	    0.087
4572.903	    0.043
4573.659	    0.046
4574.415	    0.047
4575.170	    0.066
4575.926	    0.042
4576.683	    0.073
4577.439	    0.059
4578.195	    0.033
4578.952	    0.042
4579.708	    0.041
4580.465	    0.029
4581.222	    0.041
4581.979	    0.035
4582.736	    0.035
4583.493	    0.041
4584.251	    0.060
4585.008	    0.086
4585.766	    0.100
4586.524	    0.069
4587.282	    0.059
4588.040	    0.053
4588.798	    0.040
4589.556	    0.010
4590.314	    0.039
4591.073	    0.088
4591.832	    0.067
4592.590	    0.036
4593.349	    0.030
4594.108	    0.064
4594.867	    0.067
4595.627	    0.057
4596.386	    0.050
4597.146	    0.048
4597.905	    0.056
4598.665	    0.080
4599.425	    0.102
4600.185	    0.093
4600.945	    0.078
4601.705	    0.062
4602.466	    0.043
4603.226	    0.030
4603.987	    0.043
4604.748	    0.056
4605.508	    0.084
4606.269	    0.090
4607.031	    0.076
4607.792	    0.054
4608.553	    0.061
4609.315	    0.058
4610.076	    0.052
4610.838	    0.048
4611.600	    0.051
4612.362	    0.053
4613.124	    0.059
4613.887	    0.048
4614.649	    0.039
4615.412	    0.037
4616.174	    0.035
4616.937	    0.033
4617.700	    0.033
4618.463	    0.039
4619.226	    0.046
4619.989	    0.010
4620.753	    0.054
4621.516	    0.088
4622.280	    0.059
4623.044	    0.025
4623.808	    0.017
4624.572	    0.022
4625.336	    0.046
4626.100	    0.027
4626.865	    0.044
4627.629	    0.058
4628.394	    0.054
4629.159	    0.022
4629.924	    0.037
4630.689	    0.061
4631.454	    0.071
4632.219	    0.076
4632.985	    0.078
4633.750	    0.075
4634.516	    0.069
4635.282	    0.090
4636.048	    0.055
4636.814	    0.022
4637.580	    0.033
4638.346	    0.065
4639.113	    0.082
4639.879	    0.027
4640.646	    0.039
4641.413	    0.029
4642.180	    0.025
4642.947	    0.033
4643.714	    0.035
4644.481	    0.025
4645.249	    0.054
4646.016	    0.062
4646.784	    0.063
4647.552	    0.063
4648.320	    0.071
4649.088	    0.058
4649.856	    0.039
4650.625	    0.041
4651.393	    0.059
4652.162	    0.074
4652.930	    0.075
4653.699	    0.039
4654.468	    0.032
4655.237	    0.062
4656.007	    0.078
4656.776	    0.082
4657.546	    0.095
4658.315	    0.112
4659.085	    0.088
4659.855	    0.070
4660.625	    0.074
4661.395	    0.093
4662.165	    0.107
4662.936	    0.114
4663.706	    0.103
4664.477	    0.092
4665.247	    0.082
4666.018	    0.065
4666.789	    0.022
4667.561	    0.059
4668.332	    0.062
4669.103	    0.073
4669.875	    0.078
4670.646	    0.070
4671.418	    0.052
4672.190	    0.065
4672.962	    0.090
4673.734	    0.071
4674.507	    0.063
4675.279	    0.066
4676.052	    0.062
4676.824	    0.036
4677.597	    0.036
4678.370	    0.083
4679.143	    0.093
4679.916	    0.088
4680.690	    0.083
4681.463	    0.097
4682.237	    0.099
4683.010	    0.092
4683.784	    0.091
4684.558	    0.090
4685.332	    0.087
4686.106	    0.082
4686.881	    0.075
4687.655	    0.080
4688.430	    0.068
4689.205	    0.072
4689.979	    0.076
4690.754	    0.057
4691.529	    0.050
4692.305	    0.017
4693.080	    0.027
4693.856	    0.050
4694.631	    0.061
4695.407	    0.065
4696.183	    0.083
4696.959	    0.055
4697.735	    0.061
4698.511	    0.062
4699.288	    0.052
4700.064	    0.019
4700.841	    0.046
4701.618	    0.065
4702.394	    0.030
4703.171	    0.065
4703.949	    0.060
4704.726	    0.039
4705.503	    0.022
4706.281	    0.036
4707.059	    0.035
4707.836	    0.045
4708.614	    0.057
4709.392	    0.064
4710.171	    0.068
4710.949	    0.075
4711.727	    0.085
4712.506	    0.069
4713.285	    0.054
4714.063	    0.057
4714.842	    0.063
4715.621	    0.054
4716.401	    0.030
4717.180	    0.039
4717.960	    0.047
4718.739	    0.057
4719.519	    0.046
4720.299	    0.017
4721.079	    0.032
4721.859	    0.027
4722.639	    0.067
4723.419	    0.069
4724.200	    0.047
4724.981	    0.024
4725.761	    0.040
4726.542	    0.053
4727.323	    0.019
4728.104	    0.041
4728.886	    0.059
4729.667	    0.058
4730.449	    0.035
4731.230	    0.032
4732.012	    0.027
4732.794	    0.032
4733.576	    0.069
4734.358	    0.079
4735.141	    0.073
4735.923	    0.063
4736.706	    0.071
4737.488	    0.083
4738.271	    0.086
4739.054	    0.085
4739.837	    0.065
4740.620	    0.054
4741.404	    0.073
4742.187	    0.072
4742.971	    0.030
4743.755	    0.030
4744.538	    0.019
4745.322	    0.030
4746.107	    0.022
4746.891	    0.033
4747.675	    0.030
4748.460	    0.039
4749.244	    0.053
4750.029	    0.017
4750.814	    0.046
4751.599	    0.022
4752.384	    0.052
4753.170	    0.019
4753.955	    0.019
4754.741	    0.027
4755.526	    0.024
4756.312	    0.027
4757.098	    0.019
4757.884	    0.010
4758.670	    0.053
4759.457	    0.054
4760.243	    0.027
4761.030	    0.029
4761.816	    0.040
4762.603	    0.039
4763.390	    0.027
4764.177	    0.042
4764.965	    0.037
4765.752	    0.050
4766.539	    0.069
4767.327	    0.069
4768.115	    0.057
4768.903	    0.044
4769.691	    0.039
4770.479	    0.066
4771.267	    0.053
4772.056	    0.039
4772.844	    0.047
4773.633	    0.066
4774.422	    0.075
4775.211	    0.062
4776.000	    0.054
4776.789	    0.042
4777.578	    0.019
4778.368	    0.039
4779.157	    0.024
4779.947	    0.037
4780.737	    0.037
4781.527	    0.043
4782.317	    0.042
4783.107	    0.033
4783.897	    0.035
4784.688	    0.040
4785.479	    0.027
4786.269	    0.027
4787.060	    0.029
4787.851	    0.036
4788.642	    0.041
4789.434	    0.049
4790.225	    0.030
4791.017	    0.030
4791.808	    0.025
4792.600	    0.050
4793.392	    0.025
4794.184	    0.024
4794.976	    0.036
4795.769	    0.065
4796.561	    0.079
4797.354	    0.024
4798.146	    0.029
4798.939	    0.049
4799.732	    0.064
4800.525	    0.058
4801.319	    0.040
4802.112	    0.010
4802.906	    0.065
4803.699	    0.063
4804.493	    0.044
4805.287	    0.024
4806.081	    0.019
4806.875	    0.058
4807.669	    0.082
4808.464	    0.060
4809.258	    0.017
4810.053	    0.039
4810.848	    0.069
4811.643	    0.087
4812.438	    0.070
4813.233	    0.017
4814.028	    0.035
4814.824	    0.027
4815.620	    0.042
4816.415	    0.059
4817.211	    0.037
4818.007	    0.010
4818.803	    0.027
4819.600	    0.045
4820.396	    0.061
4821.192	    0.087
4821.989	    0.090
4822.786	    0.070
4823.583	    0.071
4824.380	    0.067
4825.177	    0.039
4825.974	    0.017
4826.772	    0.060
4827.569	    0.072
4828.367	    0.062
4829.165	    0.067
4829.963	    0.065
4830.761	    0.063
4831.559	    0.069
4832.358	    0.068
4833.156	    0.082
4833.955	    0.082
4834.754	    0.049
4835.553	    0.024
4836.352	    0.019
4837.151	    0.032
4837.950	    0.033
4838.750	    0.047
4839.549	    0.058
4840.349	    0.024
4841.149	    0.054
4841.949	    0.083
4842.749	    0.091
4843.549	    0.081
4844.349	    0.066
4845.150	    0.071
4845.950	    0.076
4846.751	    0.073
4847.552	    0.065
4848.353	    0.056
4849.154	    0.054
4849.955	    0.059
4850.757	    0.047
4851.558	    0.019
4852.360	    0.022
4853.162	    0.052
4853.964	    0.068
4854.766	    0.059
4855.568	    0.036
4856.370	    0.036
4857.173	    0.019
4857.976	    0.046
4858.778	    0.063
4859.581	    0.072
4860.384	    0.062
4861.187	    0.040
4861.991	    0.032
4862.794	    0.070
4863.598	    0.095
4864.401	    0.097
4865.205	    0.070
4866.009	    0.056
4866.813	    0.076
4867.617	    0.083
4868.422	    0.076
4869.226	    0.078
4870.031	    0.037
4870.835	    0.056
4871.640	    0.052
4872.445	    0.024
4873.250	    0.042
4874.056	    0.054
4874.861	    0.032
4875.667	    0.041
4876.472	    0.029
4877.278	    0.042
4878.084	    0.052
4878.890	    0.045
4879.696	    0.017
4880.503	    0.027
4881.309	    0.024
4882.116	    0.036
4882.922	    0.025
4883.729	    0.054
4884.536	    0.051
4885.343	    0.032
4886.151	    0.055
4886.958	    0.069
4887.766	    0.062
4888.573	    0.041
4889.381	    0.067
4890.189	    0.051
4890.997	    0.064
4891.805	    0.066
4892.613	    0.066
4893.422	    0.046
4894.231	    0.044
4895.039	    0.069
4895.848	    0.066
4896.657	    0.067
4897.466	    0.069
4898.276	    0.059
4899.085	    0.047
4899.894	    0.046
4900.704	    0.030
4901.514	    0.043
4902.324	    0.057
4903.134	    0.056
4903.944	    0.053
4904.754	    0.041
4905.565	    0.025
4906.376	    0.044
4907.186	    0.045
4907.997	    0.064
4908.808	    0.137
4909.619	    0.193
4910.431	    0.233
4911.242	    0.268
4912.054	    0.279
4912.865	    0.260
4913.677	    0.222
4914.489	    0.175
4915.301	    0.126
4916.113	    0.086
4916.926	    0.050
4917.738	    0.029
4918.551	    0.039
4919.363	    0.065
4920.176	    0.071
4920.989	    0.063
4921.803	    0.054
4922.616	    0.057
4923.429	    0.063
4924.243	    0.054
4925.057	    0.060
4925.870	    0.056
4926.684	    0.069
4927.498	    0.080
4928.313	    0.086
4929.127	    0.088
4929.941	    0.083
4930.756	    0.081
4931.571	    0.088
4932.386	    0.095
4933.201	    0.082
4934.016	    0.059
4934.831	    0.052
4935.647	    0.064
4936.462	    0.077
4937.278	    0.082
4938.094	    0.036
4938.910	    0.059
4939.726	    0.045
4940.542	    0.054
4941.359	    0.065
4942.175	    0.068
4942.992	    0.050
4943.809	    0.041
4944.625	    0.030
4945.443	    0.056
4946.260	    0.062
4947.077	    0.058
4947.895	    0.077
4948.712	    0.088
4949.530	    0.083
4950.348	    0.071
4951.166	    0.065
4951.984	    0.069
4952.802	    0.076
4953.621	    0.077
4954.439	    0.098
4955.258	    0.084
4956.077	    0.047
4956.896	    0.065
4957.715	    0.087
4958.534	    0.073
4959.353	    0.042
4960.173	    0.017
4960.992	    0.064
4961.812	    0.069
4962.632	    0.039
4963.452	    0.030
4964.272	    0.049
4965.093	    0.054
4965.913	    0.058
4966.734	    0.079
4967.554	    0.076
4968.375	    0.057
4969.196	    0.051
4970.017	    0.035
4970.838	    0.050
4971.660	    0.053
4972.481	    0.042
4973.303	    0.025
4974.125	    0.014
4974.947	    0.037
4975.769	    0.014
4976.591	    0.041
4977.413	    0.062
4978.236	    0.062
4979.058	    0.068
4979.881	    0.080
4980.704	    0.088
4981.527	    0.088
4982.350	    0.081
4983.174	    0.081
4983.997	    0.092
4984.821	    0.075
4985.644	    0.061
4986.468	    0.041
4987.292	    0.040
4988.116	    0.051
4988.940	    0.032
4989.765	    0.063
4990.589	    0.065
4991.414	    0.033
4992.239	    0.078
4993.064	    0.076
4993.889	    0.089
4994.714	    0.100
4995.539	    0.095
4996.365	    0.079
4997.190	    0.061
4998.016	    0.041
4998.842	    0.037
4999.668	    0.053
5000.494	    0.072
5001.320	    0.096
5002.147	    0.113
5002.973	    0.118
5003.800	    0.112
5004.627	    0.101
5005.454	    0.086
5006.281	    0.078
5007.108	    0.081
5007.936	    0.078
5008.763	    0.105
5009.591	    0.139
5010.419	    0.154
5011.247	    0.146
5012.075	    0.124
5012.903	    0.095
5013.731	    0.055
5014.560	    0.024
5015.388	    0.033
5016.217	    0.040
5017.046	    0.046
5017.875	    0.046
5018.704	    0.010
5019.533	    0.027
5020.363	    0.024
5021.192	    0.037
5022.022	    0.025
5022.852	    0.029
5023.682	    0.024
5024.512	    0.065
5025.342	    0.045
5026.173	    0.017
5027.003	    0.010
5027.834	    0.049
5028.665	    0.061
5029.496	    0.065
5030.327	    0.060
5031.158	    0.035
5031.989	    0.055
5032.821	    0.092
5033.653	    0.071
5034.484	    0.027
5035.316	    0.062
5036.148	    0.069
5036.980	    0.065
5037.813	    0.042
5038.645	    0.022
5039.478	    0.033
5040.311	    0.062
5041.143	    0.066
5041.976	    0.071
5042.810	    0.064
5043.643	    0.044
5044.476	    0.010
5045.310	    0.048
5046.144	    0.054
5046.977	    0.050
5047.811	    0.042
5048.645	    0.035
5049.480	    0.060
5050.314	    0.024
5051.149	    0.069
5051.983	    0.032
5052.818	    0.048
5053.653	    0.025
5054.488	    0.033
5055.323	    0.054
5056.159	    0.068
5056.994	    0.087
5057.830	    0.108
5058.666	    0.114
5059.501	    0.130
5060.337	    0.126
5061.174	    0.094
5062.010	    0.081
5062.846	    0.067
5063.683	    0.019
5064.520	    0.078
5065.357	    0.096
5066.194	    0.085
5067.031	    0.029
5067.868	    0.050
5068.706	    0.044
5069.543	    0.073
5070.381	    0.033
5071.219	    0.025
5072.057	    0.014
5072.895	    0.014
5073.733	    0.041
5074.571	    0.067
5075.410	    0.081
5076.249	    0.083
5077.087	    0.045
5077.926	    0.039
5078.765	    0.014
5079.605	    0.056
5080.444	    0.037
5081.283	    0.014
5082.123	    0.036
5082.963	    0.053
5083.803	    0.045
5084.643	    0.033
5085.483	    0.037
5086.323	    0.019
5087.164	    0.071
5088.004	    0.072
5088.845	    0.030
5089.686	    0.032
5090.527	    0.044
5091.368	    0.060
5092.210	    0.054
5093.051	    0.033
5093.893	    0.019
5094.734	    0.032
5095.576	    0.033
5096.418	    0.014
5097.260	    0.025
5098.103	    0.025
5098.945	    0.044
5099.788	    0.032
5100.630	    0.051
5101.473	    0.059
5102.316	    0.055
5103.159	    0.042
5104.003	    0.025
5104.846	    0.019
5105.689	    0.033
5106.533	    0.072
5107.377	    0.079
5108.221	    0.036
5109.065	    0.046
5109.909	    0.014
5110.754	    0.057
5111.598	    0.082
5112.443	    0.087
5113.288	    0.081
5114.132	    0.072
5114.978	    0.069
5115.823	    0.078
5116.668	    0.085
5117.514	    0.062
5118.359	    0.046
5119.205	    0.058
5120.051	    0.049
5120.897	    0.047
5121.743	    0.053
5122.589	    0.040
5123.436	    0.014
5124.283	    0.030
5125.129	    0.035
5125.976	    0.019
5126.823	    0.014
5127.670	    0.054
5128.518	    0.062
5129.365	    0.024
5130.213	    0.019
5131.060	    0.056
5131.908	    0.062
5132.756	    0.078
5133.604	    0.083
5134.453	    0.069
5135.301	    0.039
5136.150	    0.024
5136.998	    0.040
5137.847	    0.027
5138.696	    0.051
5139.545	    0.042
5140.395	    0.027
5141.244	    0.045
5142.094	    0.073
5142.943	    0.065
5143.793	    0.037
5144.643	    0.029
5145.493	    0.037
5146.343	    0.029
5147.194	    0.017
5148.044	    0.017
5148.895	    0.037
5149.746	    0.051
5150.597	    0.019
5151.448	    0.025
5152.299	    0.061
5153.151	    0.025
5154.002	    0.043
5154.854	    0.050
5155.706	    0.041
5156.557	    0.055
5157.410	    0.049
5158.262	    0.055
5159.114	    0.072
5159.967	    0.088
5160.819	    0.072
5161.672	    0.054
5162.525	    0.030
5163.378	    0.019
5164.231	    0.060
5165.085	    0.049
5165.938	    0.056
5166.792	    0.045
5167.645	    0.033
5168.499	    0.048
5169.353	    0.052
5170.208	    0.022
5171.062	    0.025
5171.916	    0.042
5172.771	    0.039
5173.626	    0.058
5174.481	    0.066
5175.336	    0.010
5176.191	    0.037
5177.046	    0.062
5177.902	    0.071
5178.757	    0.070
5179.613	    0.067
5180.469	    0.064
5181.325	    0.074
5182.181	    0.082
5183.037	    0.075
5183.894	    0.076
5184.751	    0.094
5185.607	    0.089
5186.464	    0.065
5187.321	    0.076
5188.178	    0.058
5189.036	    0.019
5189.893	    0.019
5190.751	    0.040
5191.608	    0.050
5192.466	    0.055
5193.324	    0.057
5194.182	    0.058
5195.041	    0.058
5195.899	    0.058
5196.758	    0.058
5197.616	    0.059
5198.475	    0.059
5199.334	    0.059
5200.194	    0.059
5201.053	    0.059
5201.912	    0.059
5202.772	    0.059
5203.632	    0.059
5204.491	    0.059
5205.351	    0.060
5206.212	    0.060
5207.072	    0.060
5207.932	    0.060
5208.793	    0.061
5209.654	    0.061
5210.514	    0.061
5211.375	    0.061
5212.236	    0.061
5213.098	    0.062
5213.959	    0.062
5214.821	    0.062
5215.682	    0.062
5216.544	    0.062
5217.406	    0.062
5218.268	    0.083
5219.131	    0.110
5219.993	    0.119
5220.856	    0.117
5221.718	    0.114
5222.581	    0.109
5223.444	    0.107
5224.307	    0.092
5225.171	    0.083
5226.034	    0.082
5226.898	    0.091
5227.761	    0.091
5228.625	    0.091
5229.489	    0.058
5230.353	    0.064
5231.218	    0.066
5232.082	    0.043
5232.947	    0.067
5233.811	    0.082
5234.676	    0.075
5235.541	    0.079
5236.406	    0.095
5237.271	    0.092
5238.137	    0.062
5239.002	    0.050
5239.868	    0.049
5240.734	    0.039
5241.600	    0.029
5242.466	    0.045
5243.332	    0.061
5244.199	    0.079
5245.065	    0.084
5245.932	    0.080
5246.799	    0.077
5247.666	    0.064
5248.533	    0.042
5249.400	    0.044
5250.268	    0.044
5251.135	    0.033
5252.003	    0.061
5252.871	    0.061
5253.739	    0.066
5254.607	    0.067
5255.475	    0.048
5256.344	    0.045
5257.212	    0.074
5258.081	    0.045
5258.950	    0.039
5259.819	    0.054
5260.688	    0.079
5261.557	    0.083
5262.427	    0.094
5263.296	    0.101
5264.166	    0.097
5265.036	    0.080
5265.906	    0.054
5266.776	    0.052
5267.646	    0.084
5268.517	    0.094
5269.387	    0.073
5270.258	    0.089
5271.129	    0.087
5272.000	    0.066
5272.871	    0.074
5273.742	    0.087
5274.614	    0.084
5275.485	    0.085
5276.357	    0.108
5277.229	    0.061
5278.101	    0.162
5278.973	    0.147
5279.845	    0.040
5280.718	    0.083
5281.591	    0.085
5282.463	    0.088
5283.336	    0.093
5284.209	    0.083
5285.082	    0.069
5285.956	    0.094
5286.829	    0.099
5287.703	    0.109
5288.577	    0.095
5289.450	    0.089
5290.324	    0.084
5291.199	    0.080
5292.073	    0.070
5292.947	    0.053
5293.822	    0.040
5294.697	    0.067
5295.572	    0.081
5296.447	    0.083
5297.322	    0.081
5298.197	    0.075
5299.073	    0.074
5299.948	    0.079
5300.824	    0.079
5301.700	    0.087
5302.576	    0.093
5303.452	    0.068
5304.329	    0.059
5305.205	    0.077
5306.082	    0.088
5306.959	    0.097
5307.836	    0.060
5308.713	    0.069
5309.590	    0.092
5310.467	    0.122
5311.345	    0.052
5312.222	    0.035
5313.100	    0.059
5313.978	    0.047
5314.856	    0.054
5315.734	    0.073
5316.613	    0.082
5317.491	    0.101
5318.370	    0.116
5319.249	    0.116
5320.128	    0.108
5321.007	    0.102
5321.886	    0.107
5322.766	    0.128
5323.645	    0.123
5324.525	    0.116
5325.405	    0.113
5326.285	    0.118
5327.165	    0.096
5328.045	    0.077
5328.925	    0.092
5329.806	    0.089
5330.687	    0.075
5331.568	    0.062
5332.449	    0.063
5333.330	    0.054
5334.211	    0.079
5335.092	    0.099
5335.974	    0.084
5336.856	    0.094
5337.738	    0.103
5338.620	    0.091
5339.502	    0.063
5340.384	    0.019
5341.267	    0.061
5342.149	    0.073
5343.032	    0.065
5343.915	    0.076
5344.798	    0.010
5345.681	    0.040
5346.564	    0.073
5347.448	    0.064
5348.331	    0.090
5349.215	    0.033
5350.099	    0.061
5350.983	    0.046
5351.867	    0.100
5352.752	    0.067
5353.636	    0.104
5354.521	    0.108
5355.406	    0.065
5356.291	    0.051
5357.176	    0.054
5358.061	    0.069
5358.946	    0.068
5359.832	    0.054
5360.718	    0.046
5361.603	    0.048
5362.489	    0.067
5363.375	    0.078
5364.262	    0.072
5365.148	    0.078
