wlen 	 newgal_spectrum 
  4259.984 	     -0.037
  4260.688 	     -0.038
  4261.392 	     -0.038
  4262.096 	     -0.039
  4262.800 	     -0.040
  4263.505 	     -0.040
  4264.209 	     -0.041
  4264.914 	     -0.042
  4265.618 	     -0.042
  4266.323 	     -0.043
  4267.028 	     -0.044
  4267.733 	     -0.044
  4268.439 	     -0.045
  4269.144 	     -0.046
  4269.849 	     -0.046
  4270.555 	     -0.047
  4271.261 	     -0.049
  4271.966 	     -0.096
  4272.672 	     -0.088
  4273.378 	     -0.043
  4274.084 	      0.002
  4274.791 	     -0.085
  4275.497 	     -0.078
  4276.204 	     -0.027
  4276.910 	      0.025
  4277.617 	      0.053
  4278.324 	      0.049
  4279.031 	      0.062
  4279.738 	      0.065
  4280.445 	      0.055
  4281.152 	      0.037
  4281.860 	      0.006
  4282.567 	      0.014
  4283.275 	      0.032
  4283.983 	     -0.046
  4284.691 	     -0.144
  4285.399 	     -0.124
  4286.107 	     -0.076
  4286.815 	     -0.044
  4287.523 	     -0.078
  4288.232 	     -0.055
  4288.940 	     -0.040
  4289.649 	     -0.042
  4290.358 	     -0.033
  4291.067 	     -0.008
  4291.776 	     -0.008
  4292.485 	     -0.024
  4293.194 	     -0.041
  4293.904 	     -0.053
  4294.613 	     -0.048
  4295.323 	     -0.037
  4296.033 	     -0.021
  4296.743 	     -0.025
  4297.453 	     -0.036
  4298.163 	     -0.052
  4298.873 	     -0.067
  4299.583 	     -0.045
  4300.294 	     -0.077
  4301.004 	     -0.103
  4301.715 	     -0.117
  4302.426 	     -0.095
  4303.137 	     -0.085
  4303.848 	     -0.091
  4304.559 	     -0.101
  4305.270 	     -0.114
  4305.982 	     -0.096
  4306.693 	     -0.087
  4307.405 	     -0.090
  4308.117 	     -0.096
  4308.829 	     -0.078
  4309.541 	     -0.075
  4310.253 	     -0.095
  4310.965 	     -0.102
  4311.677 	     -0.071
  4312.390 	     -0.062
  4313.102 	     -0.104
  4313.815 	     -0.121
  4314.528 	     -0.109
  4315.241 	     -0.061
  4315.954 	     -0.051
  4316.667 	     -0.077
  4317.380 	     -0.104
  4318.094 	     -0.104
  4318.807 	     -0.051
  4319.521 	     -0.024
  4320.235 	      0.003
  4320.949 	      0.026
  4321.663 	     -0.036
  4322.377 	     -0.051
  4323.091 	     -0.043
  4323.805 	     -0.022
  4324.520 	      0.010
  4325.234 	      0.006
  4325.949 	     -0.019
  4326.664 	     -0.051
  4327.379 	     -0.084
  4328.094 	     -0.075
  4328.809 	     -0.037
  4329.524 	     -0.031
  4330.240 	     -0.038
  4330.955 	     -0.042
  4331.671 	     -0.053
  4332.387 	     -0.047
  4333.103 	     -0.047
  4333.819 	     -0.055
  4334.535 	     -0.070
  4335.251 	     -0.044
  4335.968 	     -0.023
  4336.684 	     -0.012
  4337.401 	     -0.021
  4338.117 	     -0.031
  4338.834 	     -0.040
  4339.551 	     -0.056
  4340.268 	     -0.079
  4340.985 	     -0.116
  4341.703 	     -0.096
  4342.420 	     -0.050
  4343.138 	      0.005
  4343.855 	      0.053
  4344.573 	      0.113
  4345.291 	      0.135
  4346.009 	      0.106
  4346.727 	      0.034
  4347.445 	     -0.033
  4348.164 	     -0.057
  4348.882 	     -0.061
  4349.601 	     -0.037
  4350.320 	      0.032
  4351.039 	     -0.035
  4351.758 	     -0.070
  4352.477 	     -0.142
  4353.196 	     -0.217
  4353.915 	     -0.183
  4354.635 	     -0.058
  4355.354 	     -0.046
  4356.074 	     -0.039
  4356.794 	     -0.005
  4357.514 	      0.103
  4358.234 	      0.109
  4358.954 	      0.071
  4359.674 	      0.046
  4360.394 	      0.132
  4361.115 	      0.120
  4361.836 	      0.114
  4362.556 	      0.105
  4363.277 	      0.088
  4363.998 	      0.020
  4364.719 	     -0.035
  4365.441 	     -0.033
  4366.162 	     -0.004
  4366.883 	      0.039
  4367.605 	      0.046
  4368.327 	      0.048
  4369.049 	      0.038
  4369.771 	      0.022
  4370.493 	      0.002
  4371.215 	      0.003
  4371.937 	      0.013
  4372.660 	      0.012
  4373.382 	     -0.003
  4374.105 	     -0.031
  4374.828 	     -0.007
  4375.550 	     -0.003
  4376.273 	     -0.011
  4376.997 	     -0.029
