WV      	 Sigma   
4538.091	    0.055
4538.906	    0.048
4539.722	    0.026
4540.537	    0.018
4541.353	    0.062
4542.169	    0.067
4542.985	    0.067
4543.801	    0.041
4544.618	    0.011
4545.434	    0.021
4546.251	    0.053
4547.068	    0.057
4547.885	    0.052
4548.702	    0.041
4549.519	    0.037
4550.336	    0.030
4551.154	    0.045
4551.972	    0.021
4552.789	    0.026
4553.607	    0.024
4554.425	    0.026
4555.244	    0.024
4556.062	    0.054
4556.881	    0.067
4557.699	    0.065
4558.518	    0.043
4559.337	    0.037
4560.156	    0.043
4560.976	    0.038
4561.795	    0.028
4562.615	    0.026
4563.435	    0.035
4564.254	    0.048
4565.074	    0.051
4565.895	    0.051
4566.715	    0.050
4567.535	    0.052
4568.356	    0.048
4569.177	    0.041
4569.998	    0.030
4570.819	    0.015
4571.640	    0.024
4572.461	    0.026
4573.283	    0.011
4574.105	    0.051
4574.926	    0.052
4575.748	    0.056
4576.570	    0.067
4577.393	    0.030
4578.215	    0.018
4579.038	    0.011
4579.860	    0.011
4580.683	    0.044
4581.506	    0.026
4582.329	    0.021
4583.153	    0.030
4583.976	    0.038
4584.800	    0.040
4585.623	    0.054
4586.447	    0.030
4587.271	    0.041
4588.095	    0.040
4588.920	    0.026
4589.744	    0.052
4590.569	    0.021
4591.394	    0.011
4592.219	    0.038
4593.044	    0.049
4593.869	    0.018
4594.694	    0.048
4595.520	    0.035
4596.345	    0.035
4597.171	    0.024
4597.997	    0.015
4598.823	    0.040
4599.649	    0.064
4600.476	    0.077
4601.302	    0.077
4602.129	    0.072
4602.956	    0.072
4603.783	    0.034
4604.610	    0.038
4605.437	    0.052
4606.265	    0.050
4607.092	    0.038
4607.920	    0.032
4608.748	    0.024
4609.576	    0.063
4610.404	    0.073
4611.232	    0.072
4612.061	    0.062
4612.890	    0.041
4613.718	    0.041
4614.547	    0.053
4615.376	    0.058
4616.206	    0.049
4617.035	    0.026
4617.864	    0.037
4618.694	    0.018
4619.524	    0.044
4620.354	    0.045
4621.184	    0.034
4622.014	    0.026
4622.845	    0.048
4623.675	    0.038
4624.506	    0.028
4625.337	    0.038
4626.168	    0.062
4626.999	    0.075
4627.830	    0.018
4628.662	    0.041
4629.493	    0.053
4630.325	    0.047
4631.157	    0.047
4631.989	    0.037
4632.821	    0.060
4633.654	    0.048
4634.486	    0.055
4635.319	    0.073
4636.152	    0.072
4636.985	    0.073
4637.818	    0.028
4638.651	    0.052
4639.484	    0.057
4640.318	    0.037
4641.152	    0.059
4641.985	    0.034
4642.819	    0.011
4643.654	    0.037
4644.488	    0.038
4645.322	    0.018
4646.157	    0.047
4646.992	    0.044
4647.827	    0.060
4648.662	    0.056
4649.497	    0.026
4650.332	    0.045
4651.168	    0.021
4652.003	    0.030
4652.839	    0.038
4653.675	    0.034
4654.511	    0.026
4655.347	    0.015
4656.184	    0.035
4657.020	    0.057
4657.857	    0.045
4658.694	    0.021
4659.531	    0.026
4660.368	    0.030
4661.205	    0.040
4662.043	    0.055
4662.881	    0.068
4663.718	    0.073
4664.556	    0.068
4665.394	    0.047
4666.232	    0.030
4667.071	    0.038
4667.909	    0.053
4668.748	    0.045
4669.587	    0.011
4670.426	    0.026
4671.265	    0.037
4672.104	    0.024
4672.944	    0.041
4673.783	    0.057
4674.623	    0.061
4675.463	    0.045
4676.303	    0.015
4677.143	    0.024
4677.983	    0.032
4678.824	    0.034
4679.664	    0.032
4680.505	    0.032
4681.346	    0.032
4682.187	    0.040
4683.028	    0.040
4683.870	    0.024
4684.711	    0.034
4685.553	    0.037
4686.395	    0.032
4687.237	    0.015
4688.079	    0.011
4688.921	    0.053
4689.764	    0.068
4690.606	    0.044
4691.449	    0.057
4692.292	    0.011
4693.135	    0.028
4693.978	    0.028
4694.821	    0.034
4695.665	    0.044
4696.508	    0.063
4697.352	    0.063
4698.196	    0.054
4699.040	    0.030
4699.885	    0.057
4700.729	    0.051
4701.574	    0.056
4702.418	    0.026
4703.263	    0.030
4704.108	    0.035
4704.953	    0.015
4705.799	    0.038
4706.644	    0.043
4707.490	    0.051
4708.335	    0.045
4709.181	    0.049
4710.027	    0.041
4710.874	    0.024
4711.720	    0.021
4712.567	    0.052
4713.413	    0.057
4714.260	    0.047
4715.107	    0.011
4715.954	    0.032
4716.802	    0.035
4717.649	    0.063
4718.497	    0.074
4719.344	    0.081
4720.192	    0.069
4721.040	    0.050
4721.888	    0.035
4722.737	    0.026
4723.585	    0.041
4724.434	    0.040
4725.283	    0.059
4726.132	    0.056
4726.981	    0.038
4727.830	    0.049
4728.680	    0.026
4729.529	    0.026
4730.379	    0.028
4731.229	    0.028
4732.079	    0.018
4732.929	    0.045
4733.779	    0.058
4734.630	    0.041
4735.480	    0.073
4736.331	    0.069
4737.182	    0.040
4738.033	    0.035
4738.885	    0.028
4739.736	    0.015
4740.588	    0.047
4741.439	    0.044
4742.291	    0.018
4743.143	    0.040
4743.995	    0.021
4744.848	    0.045
4745.700	    0.051
4746.553	    0.055
4747.406	    0.011
4748.259	    0.034
4749.112	    0.028
4749.965	    0.048
4750.818	    0.038
4751.672	    0.044
4752.526	    0.021
4753.379	    0.028
4754.233	    0.026
4755.088	    0.048
4755.942	    0.055
4756.796	    0.043
4757.651	    0.034
4758.506	    0.043
4759.361	    0.043
4760.216	    0.047
4761.071	    0.034
4761.926	    0.047
4762.782	    0.038
4763.638	    0.050
4764.494	    0.062
4765.350	    0.060
4766.206	    0.056
4767.062	    0.045
4767.919	    0.021
4768.775	    0.043
4769.632	    0.041
4770.489	    0.034
4771.346	    0.032
4772.203	    0.034
4773.061	    0.026
4773.918	    0.044
4774.776	    0.011
4775.634	    0.015
4776.492	    0.030
4777.350	    0.052
4778.208	    0.071
4779.067	    0.072
4779.925	    0.049
4780.784	    0.057
4781.643	    0.066
4782.502	    0.057
4783.361	    0.024
4784.221	    0.034
4785.080	    0.011
4785.940	    0.040
4786.800	    0.030
4787.660	    0.034
4788.520	    0.011
4789.381	    0.030
4790.241	    0.015
4791.102	    0.028
4791.962	    0.032
4792.823	    0.018
4793.684	    0.018
4794.546	    0.011
4795.407	    0.015
4796.269	    0.059
4797.130	    0.059
4797.992	    0.024
4798.854	    0.051
4799.717	    0.054
4800.579	    0.045
4801.441	    0.040
4802.304	    0.050
4803.167	    0.075
4804.030	    0.057
4804.893	    0.026
4805.756	    0.048
4806.620	    0.038
4807.483	    0.024
4808.347	    0.043
4809.211	    0.024
4810.075	    0.067
4810.939	    0.035
4811.803	    0.051
4812.668	    0.030
4813.533	    0.058
4814.397	    0.030
4815.262	    0.038
4816.128	    0.011
4816.993	    0.026
4817.858	    0.021
4818.724	    0.021
4819.590	    0.021
4820.456	    0.045
4821.322	    0.041
4822.188	    0.011
4823.054	    0.021
4823.921	    0.028
4824.787	    0.034
4825.654	    0.063
4826.521	    0.047
4827.388	    0.028
4828.256	    0.043
4829.123	    0.052
4829.991	    0.041
4830.859	    0.035
4831.727	    0.045
4832.595	    0.055
4833.463	    0.043
4834.331	    0.050
4835.200	    0.011
4836.069	    0.045
4836.937	    0.038
4837.806	    0.015
4838.676	    0.015
4839.545	    0.041
4840.415	    0.011
4841.284	    0.018
4842.154	    0.037
4843.024	    0.038
4843.894	    0.032
4844.764	    0.028
4845.635	    0.035
4846.505	    0.067
4847.376	    0.052
4848.247	    0.026
4849.118	    0.037
4849.989	    0.011
4850.861	    0.054
4851.732	    0.037
4852.604	    0.053
4853.476	    0.021
4854.348	    0.053
4855.220	    0.054
4856.092	    0.051
4856.965	    0.050
4857.837	    0.047
4858.710	    0.053
4859.583	    0.040
4860.456	    0.035
4861.329	    0.041
4862.203	    0.037
4863.076	    0.040
4863.950	    0.044
4864.824	    0.026
4865.698	    0.064
4866.572	    0.074
4867.447	    0.040
4868.321	    0.037
4869.196	    0.043
4870.071	    0.028
4870.946	    0.011
4871.821	    0.077
4872.696	    0.052
4873.571	    0.063
4874.447	    0.062
4875.323	    0.048
4876.199	    0.050
4877.075	    0.057
4877.951	    0.037
4878.827	    0.053
4879.704	    0.061
4880.581	    0.075
4881.458	    0.032
4882.335	    0.032
4883.212	    0.062
4884.089	    0.068
4884.967	    0.060
4885.844	    0.071
4886.722	    0.076
4887.600	    0.074
4888.478	    0.063
4889.356	    0.065
4890.235	    0.056
4891.114	    0.024
4891.992	    0.040
4892.871	    0.050
4893.750	    0.044
4894.630	    0.059
4895.509	    0.067
4896.388	    0.060
4897.268	    0.030
4898.148	    0.040
4899.028	    0.037
4899.908	    0.056
4900.789	    0.032
4901.669	    0.040
4902.550	    0.047
4903.431	    0.030
4904.312	    0.072
4905.193	    0.156
4906.074	    0.269
4906.955	    0.410
4907.837	    0.494
4908.719	    0.509
4909.601	    0.470
4910.483	    0.382
4911.365	    0.259
4912.247	    0.140
4913.130	    0.081
4914.013	    0.015
4914.896	    0.051
4915.779	    0.048
4916.662	    0.048
4917.545	    0.048
4918.429	    0.045
4919.312	    0.058
4920.196	    0.057
4921.080	    0.062
4921.964	    0.073
4922.849	    0.069
4923.733	    0.053
4924.618	    0.062
4925.502	    0.077
4926.387	    0.075
4927.273	    0.071
4928.158	    0.075
4929.043	    0.074
4929.929	    0.073
4930.815	    0.067
4931.700	    0.068
4932.586	    0.081
4933.473	    0.086
4934.359	    0.065
4935.246	    0.055
4936.132	    0.050
4937.019	    0.056
4937.906	    0.070
4938.793	    0.076
4939.681	    0.079
4940.568	    0.081
4941.456	    0.084
4942.344	    0.093
4943.232	    0.088
4944.120	    0.095
4945.008	    0.083
4945.896	    0.068
4946.785	    0.077
4947.674	    0.081
4948.563	    0.069
4949.452	    0.074
4950.341	    0.089
4951.230	    0.065
4952.120	    0.067
4953.010	    0.047
4953.900	    0.052
4954.790	    0.066
4955.680	    0.072
4956.570	    0.069
4957.461	    0.049
4958.351	    0.073
4959.242	    0.068
4960.133	    0.064
4961.024	    0.043
4961.916	    0.045
4962.807	    0.050
4963.699	    0.047
4964.591	    0.057
4965.483	    0.035
4966.375	    0.083
4967.267	    0.058
4968.159	    0.047
4969.052	    0.067
4969.945	    0.059
4970.838	    0.058
4971.731	    0.082
4972.624	    0.081
4973.518	    0.067
4974.411	    0.081
4975.305	    0.073
4976.199	    0.053
4977.093	    0.070
4977.987	    0.078
4978.881	    0.067
4979.776	    0.049
4980.671	    0.021
4981.565	    0.035
4982.460	    0.069
4983.356	    0.045
4984.251	    0.045
4985.146	    0.035
4986.042	    0.049
4986.938	    0.061
4987.834	    0.059
4988.730	    0.063
4989.626	    0.077
4990.523	    0.080
4991.419	    0.068
4992.316	    0.061
4993.213	    0.073
4994.110	    0.075
4995.007	    0.069
4995.905	    0.065
4996.802	    0.056
4997.700	    0.067
4998.598	    0.084
4999.496	    0.064
5000.394	    0.064
5001.293	    0.073
5002.191	    0.067
5003.090	    0.048
5003.989	    0.011
5004.888	    0.056
5005.787	    0.069
5006.687	    0.081
5007.586	    0.085
5008.486	    0.082
5009.386	    0.067
5010.286	    0.030
5011.186	    0.038
5012.086	    0.032
5012.987	    0.034
5013.887	    0.030
5014.788	    0.018
5015.689	    0.038
5016.590	    0.055
5017.492	    0.068
5018.393	    0.063
5019.295	    0.059
5020.197	    0.055
5021.098	    0.051
5022.001	    0.064
5022.903	    0.061
5023.805	    0.067
5024.708	    0.078
5025.611	    0.060
5026.514	    0.056
5027.417	    0.059
5028.320	    0.041
5029.223	    0.028
5030.127	    0.018
5031.031	    0.050
5031.935	    0.073
5032.839	    0.084
5033.743	    0.052
5034.647	    0.050
5035.552	    0.038
5036.456	    0.060
5037.361	    0.086
5038.266	    0.093
5039.172	    0.083
5040.077	    0.069
5040.982	    0.068
5041.888	    0.058
5042.794	    0.043
5043.700	    0.038
5044.606	    0.061
5045.513	    0.058
5046.419	    0.041
5047.326	    0.035
5048.233	    0.045
5049.140	    0.071
5050.047	    0.081
5050.954	    0.047
5051.861	    0.052
5052.769	    0.056
5053.677	    0.113
5054.585	    0.144
5055.493	    0.164
5056.401	    0.172
5057.310	    0.159
5058.218	    0.142
5059.127	    0.110
5060.036	    0.070
5060.945	    0.048
5061.855	    0.047
5062.764	    0.040
5063.674	    0.032
5064.583	    0.028
5065.493	    0.041
5066.403	    0.064
5067.314	    0.068
5068.224	    0.045
5069.135	    0.051
5070.045	    0.066
5070.956	    0.047
5071.867	    0.028
5072.779	    0.045
5073.690	    0.049
5074.602	    0.050
5075.513	    0.058
5076.425	    0.056
5077.337	    0.049
5078.249	    0.070
5079.162	    0.056
5080.074	    0.069
5080.987	    0.062
5081.900	    0.032
5082.813	    0.037
5083.726	    0.044
5084.640	    0.044
5085.553	    0.056
5086.467	    0.060
5087.381	    0.021
5088.295	    0.047
5089.209	    0.026
5090.123	    0.030
5091.038	    0.015
5091.952	    0.037
5092.867	    0.049
5093.782	    0.028
5094.697	    0.026
5095.613	    0.038
5096.528	    0.058
5097.444	    0.026
5098.360	    0.011
5099.276	    0.032
5100.192	    0.015
5101.108	    0.034
5102.025	    0.047
5102.941	    0.048
5103.858	    0.047
5104.775	    0.047
5105.692	    0.045
5106.610	    0.051
5107.527	    0.059
5108.445	    0.030
5109.363	    0.024
5110.281	    0.030
5111.199	    0.045
5112.117	    0.049
5113.036	    0.035
5113.954	    0.015
5114.873	    0.021
5115.792	    0.026
5116.711	    0.041
5117.630	    0.024
5118.550	    0.028
5119.469	    0.056
5120.389	    0.053
5121.309	    0.038
5122.229	    0.015
5123.150	    0.028
5124.070	    0.040
5124.991	    0.041
5125.911	    0.030
5126.832	    0.021
5127.753	    0.041
5128.675	    0.067
5129.596	    0.041
5130.518	    0.024
5131.440	    0.030
5132.362	    0.021
5133.284	    0.026
5134.206	    0.011
5135.128	    0.028
5136.051	    0.047
5136.974	    0.037
5137.897	    0.032
5138.820	    0.044
5139.743	    0.034
5140.666	    0.043
5141.590	    0.041
5142.514	    0.021
5143.438	    0.028
5144.362	    0.032
5145.286	    0.024
5146.211	    0.021
5147.135	    0.021
5148.060	    0.040
5148.985	    0.055
5149.910	    0.044
5150.835	    0.059
5151.761	    0.026
5152.686	    0.050
5153.612	    0.049
5154.538	    0.015
5155.464	    0.051
5156.390	    0.024
5157.317	    0.040
5158.243	    0.021
5159.170	    0.028
5160.097	    0.011
5161.024	    0.038
5161.951	    0.055
5162.879	    0.018
5163.806	    0.048
5164.734	    0.043
5165.662	    0.049
5166.590	    0.028
5167.518	    0.024
5168.447	    0.018
5169.375	    0.037
5170.304	    0.056
5171.233	    0.047
5172.162	    0.038
5173.091	    0.066
5174.021	    0.051
5174.950	    0.081
5175.880	    0.015
5176.810	    0.030
5177.740	    0.062
5178.670	    0.018
5179.601	    0.011
5180.531	    0.011
5181.462	    0.030
5182.393	    0.050
5183.324	    0.049
5184.255	    0.018
5185.187	    0.049
5186.118	    0.032
5187.050	    0.011
5187.982	    0.051
5188.914	    0.050
5189.846	    0.018
5190.779	    0.050
5191.712	    0.082
5192.644	    0.072
5193.577	    0.064
5194.510	    0.071
5195.444	    0.078
5196.377	    0.082
5197.311	    0.081
5198.244	    0.079
5199.178	    0.077
5200.112	    0.075
5201.047	    0.074
5201.981	    0.073
5202.916	    0.070
5203.851	    0.065
5204.786	    0.056
5205.721	    0.043
5206.656	    0.018
5207.591	    0.030
5208.527	    0.044
5209.463	    0.049
5210.399	    0.049
5211.335	    0.043
5212.271	    0.028
5213.208	    0.028
5214.144	    0.055
5215.081	    0.076
5216.018	    0.094
5216.955	    0.108
5217.892	    0.116
5218.830	    0.119
5219.768	    0.117
5220.705	    0.113
5221.643	    0.111
5222.582	    0.107
5223.520	    0.099
5224.458	    0.084
5225.397	    0.059
5226.336	    0.018
5227.275	    0.045
5228.214	    0.057
5229.153	    0.057
5230.093	    0.047
5231.032	    0.011
5231.972	    0.049
5232.912	    0.069
5233.852	    0.072
5234.793	    0.061
5235.733	    0.047
5236.674	    0.038
5237.615	    0.050
5238.556	    0.061
5239.497	    0.050
5240.438	    0.062
5241.380	    0.070
5242.322	    0.055
5243.263	    0.058
5244.205	    0.069
5245.148	    0.077
5246.090	    0.092
5247.033	    0.112
5247.975	    0.129
5248.918	    0.136
5249.861	    0.132
5250.804	    0.118
5251.748	    0.101
5252.691	    0.082
5253.635	    0.078
5254.579	    0.074
5255.523	    0.067
5256.467	    0.081
5257.412	    0.082
5258.356	    0.067
5259.301	    0.075
5260.246	    0.077
5261.191	    0.056
5262.136	    0.043
5263.082	    0.026
5264.027	    0.026
5264.973	    0.011
5265.919	    0.032
5266.865	    0.018
5267.811	    0.015
5268.758	    0.041
5269.704	    0.049
5270.651	    0.034
5271.598	    0.021
5272.545	    0.032
5273.493	    0.030
5274.440	    0.032
5275.388	    0.043
5276.335	    0.053
5277.283	    0.059
5278.232	    0.058
5279.180	    0.055
5280.128	    0.058
5281.077	    0.045
5282.026	    0.021
5282.975	    0.015
5283.924	    0.011
5284.873	    0.011
5285.823	    0.015
5286.773	    0.045
5287.722	    0.048
5288.672	    0.034
5289.623	    0.021
5290.573	    0.018
5291.523	    0.037
5292.474	    0.062
5293.425	    0.052
5294.376	    0.049
5295.327	    0.057
5296.279	    0.051
5297.230	    0.043
5298.182	    0.051
5299.134	    0.055
5300.086	    0.048
5301.038	    0.026
5301.991	    0.034
5302.943	    0.059
5303.896	    0.049
5304.849	    0.028
5305.802	    0.032
5306.755	    0.037
5307.709	    0.032
5308.662	    0.026
5309.616	    0.024
5310.570	    0.049
5311.524	    0.018
5312.478	    0.011
5313.433	    0.018
5314.388	    0.021
5315.342	    0.035
5316.297	    0.064
5317.252	    0.067
5318.208	    0.061
5319.163	    0.056
5320.119	    0.050
5321.075	    0.021
5322.031	    0.015
5322.987	    0.056
5323.943	    0.011
5324.900	    0.066
5325.857	    0.035
5326.813	    0.030
5327.770	    0.053
5328.728	    0.018
5329.685	    0.011
5330.643	    0.044
5331.600	    0.060
5332.558	    0.055
5333.516	    0.055
5334.475	    0.051
5335.433	    0.032
5336.392	    0.021
5337.350	    0.043
5338.309	    0.024
5339.268	    0.071
5340.228	    0.056
5341.187	    0.034
5342.147	    0.048
5343.107	    0.045
5344.067	    0.051
5345.027	    0.035
5345.987	    0.011
5346.947	    0.070
5347.908	    0.032
5348.869	    0.028
5349.830	    0.015
5350.791	    0.058
5351.752	    0.026
5352.714	    0.052
5353.676	    0.035
5354.638	    0.035
5355.600	    0.034
5356.562	    0.024
5357.524	    0.051
5358.487	    0.063
5359.449	    0.054
5360.412	    0.067
5361.375	    0.055
5362.339	    0.055
5363.302	    0.055
5364.266	    0.065
5365.230	    0.052
5366.193	    0.067
5367.158	    0.047
5368.122	    0.018
5369.086	    0.045
5370.051	    0.034
5371.016	    0.044
5371.981	    0.034
5372.946	    0.038
5373.911	    0.018
5374.877	    0.054
5375.842	    0.066
5376.808	    0.032
5377.774	    0.011
5378.741	    0.041
5379.707	    0.043
5380.673	    0.015
5381.640	    0.015
5382.607	    0.040
