wlen 	 newgal_spectrum 
  4176.646 	     -0.047
  4177.397 	     -0.054
  4178.147 	     -0.058
  4178.898 	     -0.060
  4179.649 	     -0.061
  4180.400 	     -0.059
  4181.151 	     -0.053
  4181.902 	     -0.046
  4182.653 	     -0.038
  4183.405 	     -0.031
  4184.157 	     -0.031
  4184.908 	     -0.037
  4185.660 	     -0.051
  4186.412 	     -0.066
  4187.164 	     -0.081
  4187.917 	     -0.095
  4188.669 	     -0.064
  4189.422 	     -0.069
  4190.174 	     -0.071
  4190.927 	     -0.063
  4191.680 	     -0.039
  4192.433 	     -0.009
  4193.186 	      0.000
  4193.940 	     -0.038
  4194.693 	     -0.032
  4195.447 	     -0.037
  4196.201 	     -0.035
  4196.955 	     -0.007
  4197.709 	     -0.033
  4198.463 	     -0.031
  4199.217 	     -0.023
  4199.972 	     -0.005
  4200.726 	     -0.045
  4201.481 	     -0.048
  4202.236 	     -0.042
  4202.991 	     -0.025
  4203.746 	     -0.027
  4204.501 	     -0.021
  4205.257 	     -0.018
  4206.012 	     -0.025
  4206.768 	     -0.017
  4207.524 	     -0.031
  4208.280 	     -0.038
  4209.036 	     -0.014
  4209.792 	     -0.018
  4210.548 	     -0.017
  4211.305 	     -0.017
  4212.061 	     -0.028
  4212.818 	     -0.050
  4213.575 	     -0.047
  4214.332 	     -0.041
  4215.089 	     -0.031
  4215.846 	     -0.016
  4216.604 	     -0.003
  4217.361 	     -0.006
  4218.119 	     -0.043
  4218.877 	     -0.040
  4219.635 	     -0.028
  4220.393 	     -0.017
  4221.151 	     -0.010
  4221.910 	     -0.037
  4222.668 	     -0.032
  4223.427 	     -0.026
  4224.186 	     -0.026
  4224.945 	     -0.008
  4225.704 	     -0.007
  4226.463 	     -0.006
  4227.222 	     -0.005
  4227.982 	     -0.010
  4228.741 	     -0.010
  4229.501 	     -0.022
  4230.261 	     -0.051
  4231.021 	      0.017
  4231.781 	      0.025
  4232.542 	      0.022
  4233.302 	      0.011
  4234.063 	      0.028
  4234.823 	      0.010
  4235.584 	      0.007
  4236.345 	      0.017
  4237.106 	      0.027
  4237.868 	     -0.007
  4238.629 	     -0.022
  4239.390 	     -0.024
  4240.152 	     -0.024
  4240.914 	      0.010
  4241.676 	      0.010
  4242.438 	     -0.004
  4243.200 	      0.006
  4243.963 	     -0.006
  4244.725 	     -0.025
  4245.488 	     -0.040
  4246.250 	     -0.006
  4247.013 	      0.010
  4247.776 	      0.006
  4248.540 	      0.002
  4249.303 	      0.011
  4250.066 	      0.026
  4250.830 	      0.002
  4251.594 	     -0.021
  4252.357 	     -0.018
  4253.121 	     -0.021
  4253.886 	     -0.022
  4254.650 	     -0.013
  4255.414 	      0.013
  4256.179 	     -0.024
  4256.944 	     -0.011
  4257.708 	      0.001
  4258.473 	      0.013
  4259.238 	      0.023
  4260.004 	      0.023
  4260.769 	      0.016
  4261.535 	      0.006
  4262.300 	      0.028
  4263.066 	      0.056
  4263.832 	      0.038
  4264.598 	      0.003
  4265.364 	      0.035
  4266.130 	      0.031
  4266.897 	      0.046
  4267.664 	      0.050
  4268.430 	     -0.012
  4269.197 	      0.019
  4269.964 	      0.006
  4270.731 	      0.000
  4271.499 	      0.040
  4272.266 	      0.031
  4273.034 	      0.022
  4273.801 	      0.015
  4274.569 	      0.011
  4275.337 	      0.005
  4276.105 	      0.015
  4276.874 	      0.013
  4277.642 	     -0.001
  4278.411 	     -0.005
  4279.179 	      0.007
  4279.948 	      0.018
  4280.717 	      0.026
  4281.486 	      0.019
  4282.255 	      0.018
  4283.025 	      0.009
  4283.794 	      0.006
  4284.564 	      0.032
  4285.334 	      0.055
  4286.104 	      0.039
  4286.874 	      0.024
  4287.644 	      0.023
  4288.414 	      0.001
  4289.185 	      0.026
  4289.955 	      0.046
  4290.726 	      0.056
  4291.497 	      0.036
  4292.268 	      0.021
  4293.039 	      0.007
  4293.811 	     -0.003
  4294.582 	      0.001
  4295.354 	      0.084
  4296.125 	      0.081
  4296.897 	      0.053
  4297.669 	      0.037
  4298.441 	      0.065
  4299.214 	      0.041
  4299.986 	      0.030
  4300.759 	      0.049
  4301.531 	      0.061
  4302.304 	      0.061
  4303.077 	      0.046
