WV      	 Sigma   
4425.720	    0.188
4426.452	    0.193
4427.183	    0.146
4427.915	    0.070
4428.646	    0.076
4429.378	    0.048
4430.110	    0.020
4430.842	    0.068
4431.574	    0.044
4432.307	    0.096
4433.039	    0.149
4433.772	    0.081
4434.504	    0.068
4435.237	    0.062
4435.970	    0.073
4436.703	    0.161
4437.436	    0.168
4438.169	    0.154
4438.903	    0.132
4439.636	    0.116
4440.370	    0.156
4441.103	    0.103
4441.837	    0.092
4442.571	    0.081
4443.305	    0.065
4444.040	    0.117
4444.774	    0.132
4445.508	    0.128
4446.243	    0.127
4446.978	    0.134
4447.713	    0.142
4448.447	    0.161
4449.183	    0.166
4449.918	    0.153
4450.653	    0.117
4451.388	    0.112
4452.124	    0.096
4452.860	    0.062
4453.596	    0.039
4454.331	    0.076
4455.067	    0.062
4455.804	    0.028
4456.540	    0.034
4457.276	    0.059
4458.013	    0.100
4458.750	    0.127
4459.486	    0.102
4460.223	    0.073
4460.960	    0.034
4461.697	    0.044
4462.435	    0.039
4463.172	    0.078
4463.909	    0.094
4464.647	    0.065
4465.385	    0.076
4466.123	    0.055
4466.861	    0.122
4467.599	    0.127
4468.337	    0.111
4469.075	    0.087
4469.814	    0.087
4470.552	    0.044
4471.291	    0.085
4472.030	    0.127
4472.769	    0.150
4473.508	    0.117
4474.247	    0.085
4474.987	    0.059
4475.726	    0.085
4476.466	    0.150
4477.205	    0.170
4477.945	    0.132
4478.685	    0.070
4479.425	    0.059
4480.165	    0.087
4480.906	    0.028
4481.646	    0.128
4482.387	    0.094
4483.127	    0.114
4483.868	    0.151
4484.609	    0.157
4485.350	    0.155
4486.091	    0.138
4486.833	    0.119
4487.574	    0.090
4488.316	    0.020
4489.057	    0.098
4489.799	    0.073
4490.541	    0.065
4491.283	    0.052
4492.025	    0.034
4492.767	    0.039
4493.510	    0.116
4494.252	    0.150
4494.995	    0.161
4495.738	    0.147
4496.481	    0.044
4497.224	    0.073
4497.967	    0.052
4498.710	    0.052
4499.453	    0.096
4500.197	    0.124
4500.940	    0.092
4501.684	    0.052
4502.428	    0.100
4503.172	    0.100
4503.916	    0.065
4504.660	    0.124
4505.405	    0.107
4506.149	    0.094
4506.894	    0.103
4507.639	    0.144
4508.383	    0.159
4509.128	    0.141
4509.873	    0.125
4510.619	    0.107
4511.364	    0.090
4512.109	    0.117
4512.855	    0.130
4513.601	    0.130
4514.347	    0.125
4515.093	    0.117
4515.839	    0.100
4516.585	    0.100
4517.331	    0.140
4518.078	    0.138
4518.824	    0.124
4519.571	    0.150
4520.318	    0.171
4521.065	    0.173
4521.812	    0.157
4522.559	    0.145
4523.306	    0.157
4524.054	    0.175
4524.801	    0.154
4525.549	    0.137
4526.297	    0.112
4527.045	    0.065
4527.793	    0.070
4528.541	    0.048
4529.289	    0.076
4530.038	    0.114
4530.786	    0.130
4531.535	    0.127
4532.284	    0.154
4533.033	    0.132
4533.782	    0.137
4534.531	    0.140
4535.280	    0.122
4536.030	    0.109
4536.779	    0.163
4537.529	    0.169
4538.279	    0.166
4539.028	    0.159
4539.779	    0.134
4540.529	    0.134
4541.279	    0.142
4542.029	    0.147
4542.780	    0.154
4543.531	    0.165
4544.281	    0.173
4545.032	    0.195
4545.783	    0.186
4546.534	    0.159
4547.286	    0.120
4548.037	    0.105
4548.789	    0.102
4549.540	    0.165
4550.292	    0.199
4551.044	    0.198
4551.796	    0.140
4552.548	    0.102
4553.300	    0.131
4554.053	    0.134
4554.805	    0.116
4555.558	    0.073
4556.311	    0.055
4557.064	    0.105
4557.817	    0.107
4558.570	    0.090
4559.323	    0.087
4560.076	    0.130
4560.830	    0.130
4561.584	    0.073
4562.337	    0.065
4563.091	    0.076
4563.845	    0.085
4564.599	    0.112
4565.354	    0.124
4566.108	    0.134
4566.863	    0.142
4567.617	    0.132
4568.372	    0.090
4569.127	    0.159
4569.882	    0.131
4570.637	    0.119
4571.392	    0.120
4572.148	    0.128
4572.903	    0.127
4573.659	    0.065
4574.415	    0.102
4575.170	    0.114
4575.926	    0.087
4576.683	    0.083
4577.439	    0.124
4578.195	    0.020
4578.952	    0.109
4579.708	    0.107
4580.465	    0.039
4581.222	    0.102
4581.979	    0.065
4582.736	    0.083
4583.493	    0.020
4584.251	    0.081
4585.008	    0.078
4585.766	    0.048
4586.524	    0.062
4587.282	    0.117
4588.040	    0.128
4588.798	    0.105
4589.556	    0.083
4590.314	    0.085
4591.073	    0.100
4591.832	    0.103
4592.590	    0.076
4593.349	    0.028
4594.108	    0.081
4594.867	    0.090
4595.627	    0.090
4596.386	    0.068
4597.146	    0.114
4597.905	    0.130
4598.665	    0.078
4599.425	    0.068
4600.185	    0.028
4600.945	    0.065
4601.705	    0.087
4602.466	    0.107
4603.226	    0.153
4603.987	    0.184
4604.748	    0.165
4605.508	    0.137
4606.269	    0.120
4607.031	    0.130
4607.792	    0.142
4608.553	    0.127
4609.315	    0.127
4610.076	    0.116
4610.838	    0.092
4611.600	    0.073
4612.362	    0.083
4613.124	    0.055
4613.887	    0.092
4614.649	    0.122
4615.412	    0.135
4616.174	    0.128
4616.937	    0.119
4617.700	    0.096
4618.463	    0.103
4619.226	    0.114
4619.989	    0.114
4620.753	    0.107
4621.516	    0.137
4622.280	    0.127
4623.044	    0.112
4623.808	    0.114
4624.572	    0.132
4625.336	    0.153
4626.100	    0.055
4626.865	    0.020
4627.629	    0.028
4628.394	    0.081
4629.159	    0.117
4629.924	    0.105
4630.689	    0.028
4631.454	    0.078
4632.219	    0.065
4632.985	    0.062
4633.750	    0.114
4634.516	    0.117
4635.282	    0.142
4636.048	    0.137
4636.814	    0.130
4637.580	    0.114
4638.346	    0.076
4639.113	    0.102
4639.879	    0.039
4640.646	    0.020
4641.413	    0.044
4642.180	    0.055
4642.947	    0.052
4643.714	    0.052
4644.481	    0.085
4645.249	    0.085
4646.016	    0.083
4646.784	    0.055
4647.552	    0.062
4648.320	    0.048
4649.088	    0.044
4649.856	    0.044
4650.625	    0.028
4651.393	    0.028
4652.162	    0.039
4652.930	    0.081
4653.699	    0.087
4654.468	    0.081
4655.237	    0.094
4656.007	    0.117
4656.776	    0.140
4657.546	    0.159
4658.315	    0.154
4659.085	    0.145
4659.855	    0.140
4660.625	    0.119
4661.395	    0.094
4662.165	    0.122
4662.936	    0.150
4663.706	    0.119
4664.477	    0.112
4665.247	    0.120
4666.018	    0.112
4666.789	    0.028
4667.561	    0.048
4668.332	    0.100
4669.103	    0.109
4669.875	    0.039
4670.646	    0.124
4671.418	    0.177
4672.190	    0.194
4672.962	    0.163
4673.734	    0.096
4674.507	    0.048
4675.279	    0.020
4676.052	    0.124
4676.824	    0.135
4677.597	    0.105
4678.370	    0.124
4679.143	    0.132
4679.916	    0.124
4680.690	    0.105
4681.463	    0.103
4682.237	    0.048
4683.010	    0.059
4683.784	    0.039
4684.558	    0.039
4685.332	    0.081
4686.106	    0.081
4686.881	    0.068
4687.655	    0.109
4688.430	    0.073
4689.205	    0.028
4689.979	    0.062
4690.754	    0.062
4691.529	    0.090
4692.305	    0.070
4693.080	    0.052
4693.856	    0.044
4694.631	    0.062
4695.407	    0.028
4696.183	    0.044
4696.959	    0.073
4697.735	    0.076
4698.511	    0.065
4699.288	    0.039
4700.064	    0.102
4700.841	    0.103
4701.618	    0.059
4702.394	    0.034
4703.171	    0.020
4703.949	    0.059
4704.726	    0.090
4705.503	    0.105
4706.281	    0.114
4707.059	    0.107
4707.836	    0.102
4708.614	    0.117
4709.392	    0.120
4710.171	    0.105
4710.949	    0.073
4711.727	    0.055
4712.506	    0.107
4713.285	    0.127
4714.063	    0.102
4714.842	    0.028
4715.621	    0.100
4716.401	    0.117
4717.180	    0.103
4717.960	    0.102
4718.739	    0.096
4719.519	    0.065
4720.299	    0.055
4721.079	    0.092
4721.859	    0.065
4722.639	    0.085
4723.419	    0.039
4724.200	    0.048
4724.981	    0.048
4725.761	    0.076
4726.542	    0.076
4727.323	    0.052
4728.104	    0.059
4728.886	    0.116
4729.667	    0.127
4730.449	    0.105
4731.230	    0.062
4732.012	    0.052
4732.794	    0.062
4733.576	    0.055
4734.358	    0.105
4735.141	    0.137
4735.923	    0.145
4736.706	    0.138
4737.488	    0.062
4738.271	    0.096
4739.054	    0.034
4739.837	    0.102
4740.620	    0.130
4741.404	    0.140
4742.187	    0.105
4742.971	    0.078
4743.755	    0.070
4744.538	    0.083
4745.322	    0.098
4746.107	    0.092
4746.891	    0.034
4747.675	    0.094
4748.460	    0.087
4749.244	    0.052
4750.029	    0.039
4750.814	    0.062
4751.599	    0.081
4752.384	    0.070
4753.170	    0.052
4753.955	    0.085
4754.741	    0.052
4755.526	    0.065
4756.312	    0.087
4757.098	    0.094
4757.884	    0.070
4758.670	    0.073
4759.457	    0.034
4760.243	    0.048
4761.030	    0.034
4761.816	    0.065
4762.603	    0.081
4763.390	    0.039
4764.177	    0.109
4764.965	    0.105
4765.752	    0.103
4766.539	    0.070
4767.327	    0.062
4768.115	    0.105
4768.903	    0.114
4769.691	    0.078
4770.479	    0.098
4771.267	    0.094
4772.056	    0.055
4772.844	    0.039
4773.633	    0.062
4774.422	    0.062
4775.211	    0.092
4776.000	    0.083
4776.789	    0.039
4777.578	    0.081
4778.368	    0.073
4779.157	    0.034
4779.947	    0.034
4780.737	    0.039
4781.527	    0.039
4782.317	    0.034
4783.107	    0.059
4783.897	    0.087
4784.688	    0.109
4785.479	    0.111
4786.269	    0.094
4787.060	    0.102
4787.851	    0.087
4788.642	    0.034
4789.434	    0.076
4790.225	    0.107
4791.017	    0.125
4791.808	    0.083
4792.600	    0.094
4793.392	    0.138
4794.184	    0.132
4794.976	    0.090
4795.769	    0.052
4796.561	    0.090
4797.354	    0.020
4798.146	    0.059
4798.939	    0.065
4799.732	    0.096
4800.525	    0.055
4801.319	    0.065
4802.112	    0.070
4802.906	    0.085
4803.699	    0.062
4804.493	    0.076
4805.287	    0.052
4806.081	    0.055
4806.875	    0.078
4807.669	    0.068
4808.464	    0.039
4809.258	    0.078
4810.053	    0.150
4810.848	    0.170
4811.643	    0.155
4812.438	    0.107
4813.233	    0.034
4814.028	    0.085
4814.824	    0.044
4815.620	    0.146
4816.415	    0.117
4817.211	    0.068
4818.007	    0.044
4818.803	    0.092
4819.600	    0.117
4820.396	    0.102
4821.192	    0.094
4821.989	    0.100
4822.786	    0.117
4823.583	    0.081
4824.380	    0.044
4825.177	    0.048
4825.974	    0.078
4826.772	    0.094
4827.569	    0.103
4828.367	    0.116
4829.165	    0.128
4829.963	    0.119
4830.761	    0.085
4831.559	    0.028
4832.358	    0.020
4833.156	    0.073
4833.955	    0.090
4834.754	    0.076
4835.553	    0.070
4836.352	    0.081
4837.151	    0.062
4837.950	    0.090
4838.750	    0.109
4839.549	    0.078
4840.349	    0.092
4841.149	    0.102
4841.949	    0.076
4842.749	    0.052
4843.549	    0.087
4844.349	    0.076
4845.150	    0.092
4845.950	    0.127
4846.751	    0.122
4847.552	    0.125
4848.353	    0.125
4849.154	    0.112
4849.955	    0.092
4850.757	    0.098
4851.558	    0.127
4852.360	    0.119
4853.162	    0.124
4853.964	    0.124
4854.766	    0.103
4855.568	    0.070
4856.370	    0.048
4857.173	    0.039
4857.976	    0.092
4858.778	    0.092
4859.581	    0.034
4860.384	    0.090
4861.187	    0.062
4861.991	    0.052
4862.794	    0.062
4863.598	    0.119
4864.401	    0.052
4865.205	    0.052
4866.009	    0.073
4866.813	    0.034
4867.617	    0.062
4868.422	    0.034
4869.226	    0.087
4870.031	    0.120
4870.835	    0.131
4871.640	    0.102
4872.445	    0.090
4873.250	    0.078
4874.056	    0.081
4874.861	    0.119
4875.667	    0.161
4876.472	    0.146
4877.278	    0.175
4878.084	    0.145
4878.890	    0.078
4879.696	    0.111
4880.503	    0.068
4881.309	    0.062
4882.116	    0.085
4882.922	    0.090
4883.729	    0.078
4884.536	    0.114
4885.343	    0.100
4886.151	    0.070
4886.958	    0.087
4887.766	    0.135
4888.573	    0.112
4889.381	    0.044
4890.189	    0.044
4890.997	    0.070
4891.805	    0.094
4892.613	    0.096
4893.422	    0.107
4894.231	    0.124
4895.039	    0.130
4895.848	    0.109
4896.657	    0.078
4897.466	    0.114
4898.276	    0.109
4899.085	    0.065
4899.894	    0.044
4900.704	    0.020
4901.514	    0.087
4902.324	    0.116
4903.134	    0.092
4903.944	    0.020
4904.754	    0.020
4905.565	    0.107
4906.376	    0.090
4907.186	    0.163
4907.997	    0.339
4908.808	    0.522
4909.619	    0.693
4910.431	    0.830
4911.242	    0.896
4912.054	    0.894
4912.865	    0.825
4913.677	    0.693
4914.489	    0.518
4915.301	    0.334
4916.113	    0.185
4916.926	    0.111
4917.738	    0.048
4918.551	    0.083
4919.363	    0.098
4920.176	    0.094
4920.989	    0.107
4921.803	    0.131
4922.616	    0.137
4923.429	    0.103
4924.243	    0.078
4925.057	    0.028
4925.870	    0.092
4926.684	    0.116
4927.498	    0.119
4928.313	    0.125
4929.127	    0.149
4929.941	    0.175
4930.756	    0.175
4931.571	    0.142
4932.386	    0.127
4933.201	    0.107
4934.016	    0.117
4934.831	    0.103
4935.647	    0.020
4936.462	    0.083
4937.278	    0.083
4938.094	    0.100
4938.910	    0.138
4939.726	    0.100
4940.542	    0.083
4941.359	    0.034
4942.175	    0.048
4942.992	    0.090
4943.809	    0.103
4944.625	    0.102
4945.443	    0.116
4946.260	    0.125
4947.077	    0.098
4947.895	    0.116
4948.712	    0.083
4949.530	    0.073
4950.348	    0.090
4951.166	    0.083
4951.984	    0.081
4952.802	    0.119
4953.621	    0.039
4954.439	    0.070
4955.258	    0.087
4956.077	    0.117
4956.896	    0.085
4957.715	    0.068
4958.534	    0.117
4959.353	    0.117
4960.173	    0.078
4960.992	    0.068
4961.812	    0.052
4962.632	    0.059
4963.452	    0.059
4964.272	    0.034
4965.093	    0.062
4965.913	    0.078
4966.734	    0.109
4967.554	    0.109
4968.375	    0.087
4969.196	    0.105
4970.017	    0.122
4970.838	    0.116
4971.660	    0.127
4972.481	    0.135
4973.303	    0.134
4974.125	    0.137
4974.947	    0.125
4975.769	    0.065
4976.591	    0.105
4977.413	    0.116
4978.236	    0.098
4979.058	    0.070
4979.881	    0.087
4980.704	    0.119
4981.527	    0.124
4982.350	    0.100
4983.174	    0.094
4983.997	    0.055
4984.821	    0.083
4985.644	    0.073
4986.468	    0.044
4987.292	    0.062
4988.116	    0.090
4988.940	    0.081
4989.765	    0.034
4990.589	    0.044
4991.414	    0.044
4992.239	    0.020
4993.064	    0.020
4993.889	    0.059
4994.714	    0.055
4995.539	    0.044
4996.365	    0.065
4997.190	    0.065
4998.016	    0.087
4998.842	    0.114
4999.668	    0.140
5000.494	    0.145
5001.320	    0.112
5002.147	    0.109
5002.973	    0.140
5003.800	    0.146
5004.627	    0.100
5005.454	    0.076
5006.281	    0.081
5007.108	    0.081
5007.936	    0.116
5008.763	    0.144
5009.591	    0.162
5010.419	    0.157
5011.247	    0.154
5012.075	    0.147
5012.903	    0.122
5013.731	    0.065
5014.560	    0.028
5015.388	    0.073
5016.217	    0.070
5017.046	    0.092
5017.875	    0.114
5018.704	    0.087
5019.533	    0.076
5020.363	    0.092
5021.192	    0.100
5022.022	    0.105
5022.852	    0.127
5023.682	    0.112
5024.512	    0.087
5025.342	    0.055
5026.173	    0.081
5027.003	    0.090
5027.834	    0.081
5028.665	    0.090
5029.496	    0.087
5030.327	    0.052
5031.158	    0.059
5031.989	    0.098
5032.821	    0.145
5033.653	    0.156
5034.484	    0.134
5035.316	    0.117
5036.148	    0.130
5036.980	    0.119
5037.813	    0.100
5038.645	    0.098
5039.478	    0.094
5040.311	    0.073
5041.143	    0.090
5041.976	    0.135
5042.810	    0.153
5043.643	    0.141
5044.476	    0.132
5045.310	    0.125
5046.144	    0.112
5046.977	    0.094
5047.811	    0.092
5048.645	    0.117
5049.480	    0.105
5050.314	    0.134
5051.149	    0.140
5051.983	    0.132
5052.818	    0.144
5053.653	    0.128
5054.488	    0.039
5055.323	    0.147
5056.159	    0.194
5056.994	    0.233
5057.830	    0.277
5058.666	    0.317
5059.501	    0.290
5060.337	    0.249
5061.174	    0.214
5062.010	    0.142
5062.846	    0.055
5063.683	    0.065
5064.520	    0.109
5065.357	    0.124
5066.194	    0.107
5067.031	    0.116
5067.868	    0.131
5068.706	    0.111
5069.543	    0.081
5070.381	    0.100
5071.219	    0.105
5072.057	    0.092
5072.895	    0.130
5073.733	    0.154
5074.571	    0.132
5075.410	    0.068
5076.249	    0.055
5077.087	    0.059
5077.926	    0.107
5078.765	    0.094
5079.605	    0.107
5080.444	    0.048
5081.283	    0.081
5082.123	    0.092
5082.963	    0.107
5083.803	    0.119
5084.643	    0.124
5085.483	    0.125
5086.323	    0.112
5087.164	    0.070
5088.004	    0.065
5088.845	    0.090
5089.686	    0.096
5090.527	    0.078
5091.368	    0.055
5092.210	    0.065
5093.051	    0.083
5093.893	    0.092
5094.734	    0.100
5095.576	    0.102
5096.418	    0.090
5097.260	    0.052
5098.103	    0.048
5098.945	    0.062
5099.788	    0.087
5100.630	    0.081
5101.473	    0.028
5102.316	    0.087
5103.159	    0.070
5104.003	    0.039
5104.846	    0.020
5105.689	    0.065
5106.533	    0.020
5107.377	    0.073
5108.221	    0.098
5109.065	    0.114
5109.909	    0.102
5110.754	    0.070
5111.598	    0.070
5112.443	    0.039
5113.288	    0.020
5114.132	    0.065
5114.978	    0.100
5115.823	    0.100
5116.668	    0.065
5117.514	    0.034
5118.359	    0.020
5119.205	    0.076
5120.051	    0.085
5120.897	    0.044
5121.743	    0.076
5122.589	    0.094
5123.436	    0.052
5124.283	    0.096
5125.129	    0.111
5125.976	    0.034
5126.823	    0.102
5127.670	    0.122
5128.518	    0.090
5129.365	    0.055
5130.213	    0.039
5131.060	    0.039
5131.908	    0.112
5132.756	    0.116
5133.604	    0.114
5134.453	    0.127
5135.301	    0.132
5136.150	    0.102
5136.998	    0.052
5137.847	    0.087
5138.696	    0.081
5139.545	    0.103
5140.395	    0.105
5141.244	    0.085
5142.094	    0.062
5142.943	    0.073
5143.793	    0.112
5144.643	    0.094
5145.493	    0.094
5146.343	    0.094
5147.194	    0.039
5148.044	    0.076
5148.895	    0.098
5149.746	    0.111
5150.597	    0.131
5151.448	    0.135
5152.299	    0.112
5153.151	    0.112
5154.002	    0.114
5154.854	    0.102
5155.706	    0.096
5156.557	    0.055
5157.410	    0.059
5158.262	    0.020
5159.114	    0.109
5159.967	    0.137
5160.819	    0.094
5161.672	    0.059
5162.525	    0.068
5163.378	    0.094
5164.231	    0.122
5165.085	    0.052
5165.938	    0.068
5166.792	    0.065
5167.645	    0.062
5168.499	    0.048
5169.353	    0.039
5170.208	    0.065
5171.062	    0.094
5171.916	    0.068
5172.771	    0.039
5173.626	    0.052
5174.481	    0.109
5175.336	    0.131
5176.191	    0.039
5177.046	    0.076
5177.902	    0.092
5178.757	    0.146
5179.613	    0.112
5180.469	    0.081
5181.325	    0.119
5182.181	    0.131
5183.037	    0.114
5183.894	    0.134
5184.751	    0.130
5185.607	    0.034
5186.464	    0.055
5187.321	    0.059
5188.178	    0.062
5189.036	    0.087
5189.893	    0.062
5190.751	    0.111
5191.608	    0.144
5192.466	    0.144
5193.324	    0.125
5194.182	    0.100
5195.041	    0.090
5195.899	    0.092
5196.758	    0.094
5197.616	    0.096
5198.475	    0.098
5199.334	    0.102
5200.194	    0.103
5201.053	    0.105
5201.912	    0.107
5202.772	    0.109
5203.632	    0.111
5204.491	    0.112
5205.351	    0.114
5206.212	    0.116
5207.072	    0.117
5207.932	    0.119
5208.793	    0.120
5209.654	    0.122
5210.514	    0.124
5211.375	    0.124
5212.236	    0.125
5213.098	    0.127
5213.959	    0.128
5214.821	    0.128
5215.682	    0.130
5216.544	    0.130
5217.406	    0.131
5218.268	    0.155
5219.131	    0.178
5219.993	    0.194
5220.856	    0.198
5221.718	    0.194
5222.581	    0.202
5223.444	    0.206
5224.307	    0.203
5225.171	    0.178
5226.034	    0.192
5226.898	    0.180
5227.761	    0.090
5228.625	    0.070
5229.489	    0.076
5230.353	    0.112
5231.218	    0.092
5232.082	    0.028
5232.947	    0.028
5233.811	    0.083
5234.676	    0.112
5235.541	    0.132
5236.406	    0.154
5237.271	    0.160
5238.137	    0.153
5239.002	    0.134
5239.868	    0.117
5240.734	    0.109
5241.600	    0.119
5242.466	    0.085
5243.332	    0.105
5244.199	    0.119
5245.065	    0.096
5245.932	    0.107
5246.799	    0.125
5247.666	    0.132
5248.533	    0.090
5249.400	    0.102
5250.268	    0.157
5251.135	    0.191
5252.003	    0.227
5252.871	    0.241
5253.739	    0.238
5254.607	    0.239
5255.475	    0.208
5256.344	    0.130
5257.212	    0.076
5258.081	    0.103
5258.950	    0.137
5259.819	    0.171
5260.688	    0.138
5261.557	    0.105
5262.427	    0.102
5263.296	    0.125
5264.166	    0.141
5265.036	    0.144
5265.906	    0.132
5266.776	    0.109
5267.646	    0.111
5268.517	    0.145
5269.387	    0.162
5270.258	    0.146
5271.129	    0.092
5272.000	    0.059
5272.871	    0.083
5273.742	    0.065
5274.614	    0.039
5275.485	    0.100
5276.357	    0.185
5277.229	    0.199
5278.101	    0.192
5278.973	    0.197
5279.845	    0.112
5280.718	    0.183
5281.591	    0.161
5282.463	    0.134
5283.336	    0.128
5284.209	    0.142
5285.082	    0.135
5285.956	    0.131
5286.829	    0.151
5287.703	    0.154
5288.577	    0.171
5289.450	    0.128
5290.324	    0.112
5291.199	    0.154
5292.073	    0.125
5292.947	    0.127
5293.822	    0.156
5294.697	    0.151
5295.572	    0.100
5296.447	    0.102
5297.322	    0.135
5298.197	    0.100
5299.073	    0.081
5299.948	    0.112
5300.824	    0.114
5301.700	    0.134
5302.576	    0.146
5303.452	    0.140
5304.329	    0.127
5305.205	    0.132
5306.082	    0.147
5306.959	    0.144
5307.836	    0.103
5308.713	    0.166
5309.590	    0.137
5310.467	    0.128
5311.345	    0.098
5312.222	    0.073
5313.100	    0.168
5313.978	    0.153
5314.856	    0.145
5315.734	    0.150
5316.613	    0.175
5317.491	    0.209
5318.370	    0.211
5319.249	    0.197
5320.128	    0.209
5321.007	    0.220
5321.886	    0.218
5322.766	    0.222
5323.645	    0.224
5324.525	    0.196
5325.405	    0.186
5326.285	    0.215
5327.165	    0.180
5328.045	    0.168
5328.925	    0.169
5329.806	    0.212
5330.687	    0.197
5331.568	    0.149
5332.449	    0.109
5333.330	    0.128
5334.211	    0.131
5335.092	    0.068
5335.974	    0.140
5336.856	    0.166
5337.738	    0.159
5338.620	    0.167
5339.502	    0.147
5340.384	    0.125
5341.267	    0.134
5342.149	    0.130
5343.032	    0.116
5343.915	    0.137
5344.798	    0.062
5345.681	    0.085
5346.564	    0.100
5347.448	    0.078
5348.331	    0.157
5349.215	    0.116
5350.099	    0.185
5350.983	    0.183
5351.867	    0.166
5352.752	    0.150
5353.636	    0.173
5354.521	    0.159
5355.406	    0.170
5356.291	    0.161
5357.176	    0.151
5358.061	    0.125
5358.946	    0.105
5359.832	    0.128
5360.718	    0.145
5361.603	    0.109
5362.489	    0.059
5363.375	    0.081
5364.262	    0.096
5365.148	    0.098
5366.035	    0.065
5366.921	    0.154
5367.808	    0.141
5368.695	    0.124
5369.582	    0.144
5370.470	    0.155
5371.357	    0.159
5372.245	    0.195
5373.132	    0.166
5374.020	    0.202
5374.908	    0.189
5375.796	    0.154
5376.685	    0.154
