1 1 1147.05 1151.74
6.4217 
0.8345 
name    flux    f_err    vel    sig
Hgamma      	   3.18427	      0.14	 2883.6549	     77.54
Hbeta       	   5.45428	      0.13	 2883.6549	     77.54
Halpha      	  30.69478	      0.12	 2883.6549	     77.54
[SII]6716   	   5.32853	      0.14	 2936.1934	    133.93
[SII]6731   	   4.29082	      0.14	 2936.1934	    133.93
[OIII]5007_d	   1.44708	      0.19	 2936.1934	    133.93
[OI]6300_d  	   3.40624	      0.18	 2936.1934	    133.93
[NII]6583_d 	  32.97495	      0.18	 2936.1934	    133.93
