wlen 	 newgal_spectrum 
  4176.646 	      0.003
  4177.397 	     -0.007
  4178.147 	     -0.016
  4178.898 	     -0.024
  4179.649 	     -0.031
  4180.400 	     -0.036
  4181.151 	     -0.038
  4181.902 	     -0.038
  4182.653 	     -0.035
  4183.405 	     -0.028
  4184.157 	     -0.020
  4184.908 	     -0.014
  4185.660 	     -0.013
  4186.412 	     -0.015
  4187.164 	     -0.021
  4187.917 	     -0.031
  4188.669 	     -0.030
  4189.422 	     -0.023
  4190.174 	     -0.013
  4190.927 	     -0.002
  4191.680 	     -0.022
  4192.433 	     -0.023
  4193.186 	     -0.026
  4193.940 	     -0.041
  4194.693 	     -0.031
  4195.447 	     -0.001
  4196.201 	      0.014
  4196.955 	     -0.015
  4197.709 	     -0.013
  4198.463 	     -0.008
  4199.217 	     -0.002
  4199.972 	      0.010
  4200.726 	     -0.008
  4201.481 	     -0.014
  4202.236 	     -0.017
  4202.991 	     -0.018
  4203.746 	     -0.013
  4204.501 	     -0.010
  4205.257 	     -0.010
  4206.012 	     -0.019
  4206.768 	     -0.016
  4207.524 	     -0.012
  4208.280 	     -0.010
  4209.036 	     -0.013
  4209.792 	     -0.018
  4210.548 	     -0.020
  4211.305 	     -0.020
  4212.061 	     -0.015
  4212.818 	     -0.013
  4213.575 	      0.005
  4214.332 	      0.021
  4215.089 	      0.024
  4215.846 	      0.005
  4216.604 	      0.001
  4217.361 	      0.003
  4218.119 	      0.014
  4218.877 	      0.009
  4219.635 	      0.013
  4220.393 	      0.015
  4221.151 	      0.013
  4221.910 	      0.006
  4222.668 	     -0.007
  4223.427 	     -0.012
  4224.186 	     -0.001
  4224.945 	      0.017
  4225.704 	      0.012
  4226.463 	      0.008
  4227.222 	      0.008
  4227.982 	     -0.005
  4228.741 	     -0.006
  4229.501 	      0.001
  4230.261 	      0.015
  4231.021 	     -0.005
  4231.781 	     -0.016
  4232.542 	     -0.016
  4233.302 	     -0.003
  4234.063 	     -0.005
  4234.823 	      0.006
  4235.584 	      0.005
  4236.345 	     -0.004
  4237.106 	      0.027
  4237.868 	      0.047
  4238.629 	      0.036
  4239.390 	      0.004
  4240.152 	     -0.015
  4240.914 	      0.002
  4241.676 	      0.005
  4242.438 	      0.001
  4243.200 	      0.001
  4243.963 	      0.021
  4244.725 	      0.028
  4245.488 	      0.028
  4246.250 	      0.020
  4247.013 	      0.005
  4247.776 	     -0.004
  4248.540 	     -0.005
  4249.303 	      0.015
  4250.066 	      0.007
  4250.830 	     -0.000
  4251.594 	     -0.007
  4252.357 	     -0.012
  4253.121 	     -0.011
  4253.886 	     -0.003
  4254.650 	      0.012
  4255.414 	      0.037
  4256.179 	     -0.010
  4256.944 	     -0.014
  4257.708 	     -0.007
  4258.473 	      0.007
  4259.238 	      0.033
  4260.004 	      0.023
  4260.769 	      0.017
  4261.535 	      0.016
  4262.300 	      0.006
  4263.066 	      0.016
  4263.832 	      0.023
  4264.598 	      0.029
  4265.364 	      0.029
  4266.130 	      0.031
  4266.897 	      0.029
  4267.664 	      0.022
  4268.430 	      0.010
  4269.197 	      0.033
  4269.964 	      0.040
  4270.731 	      0.035
  4271.499 	      0.018
  4272.266 	     -0.006
  4273.034 	     -0.007
  4273.801 	     -0.005
  4274.569 	     -0.003
  4275.337 	      0.024
  4276.105 	      0.022
  4276.874 	      0.017
  4277.642 	      0.011
  4278.411 	      0.027
  4279.179 	      0.018
  4279.948 	      0.018
  4280.717 	      0.023
  4281.486 	      0.020
  4282.255 	      0.019
  4283.025 	      0.019
  4283.794 	      0.019
  4284.564 	      0.018
  4285.334 	      0.033
  4286.104 	      0.044
  4286.874 	      0.047
  4287.644 	      0.035
