wlen 	 newgal_spectrum 
  4176.646 	      0.074
  4177.397 	      0.067
  4178.147 	      0.062
  4178.898 	      0.057
  4179.649 	      0.051
  4180.400 	      0.046
  4181.151 	      0.045
  4181.902 	      0.045
  4182.653 	      0.049
  4183.405 	      0.056
  4184.157 	      0.055
  4184.908 	      0.047
  4185.660 	      0.028
  4186.412 	      0.009
  4187.164 	     -0.013
  4187.917 	     -0.034
  4188.669 	     -0.038
  4189.422 	     -0.039
  4190.174 	     -0.027
  4190.927 	      0.012
  4191.680 	      0.030
  4192.433 	     -0.006
  4193.186 	     -0.037
  4193.940 	     -0.043
  4194.693 	     -0.012
  4195.447 	      0.001
  4196.201 	      0.006
  4196.955 	      0.003
  4197.709 	      0.005
  4198.463 	     -0.014
  4199.217 	     -0.023
  4199.972 	      0.007
  4200.726 	      0.017
  4201.481 	      0.008
  4202.236 	      0.007
  4202.991 	      0.041
  4203.746 	      0.053
  4204.501 	      0.020
  4205.257 	     -0.006
  4206.012 	      0.001
  4206.768 	      0.025
  4207.524 	     -0.003
  4208.280 	     -0.011
  4209.036 	      0.058
  4209.792 	      0.007
  4210.548 	     -0.003
  4211.305 	     -0.006
  4212.061 	     -0.009
  4212.818 	      0.007
  4213.575 	      0.022
  4214.332 	      0.034
  4215.089 	      0.043
  4215.846 	     -0.014
  4216.604 	     -0.027
  4217.361 	     -0.031
  4218.119 	     -0.026
  4218.877 	     -0.036
  4219.635 	     -0.054
  4220.393 	     -0.066
  4221.151 	     -0.061
  4221.910 	     -0.027
  4222.668 	     -0.011
  4223.427 	      0.006
  4224.186 	      0.025
  4224.945 	      0.000
  4225.704 	      0.019
  4226.463 	     -0.001
  4227.222 	     -0.087
  4227.982 	     -0.034
  4228.741 	      0.001
  4229.501 	      0.013
  4230.261 	     -0.004
  4231.021 	      0.006
  4231.781 	      0.038
  4232.542 	      0.061
  4233.302 	      0.071
  4234.063 	     -0.046
  4234.823 	      0.020
  4235.584 	      0.004
  4236.345 	     -0.080
  4237.106 	     -0.034
  4237.868 	     -0.008
  4238.629 	      0.021
  4239.390 	      0.050
  4240.152 	      0.049
  4240.914 	      0.080
  4241.676 	      0.083
  4242.438 	      0.069
  4243.200 	      0.045
  4243.963 	      0.021
  4244.725 	      0.020
  4245.488 	      0.026
  4246.250 	      0.020
  4247.013 	      0.037
  4247.776 	      0.029
  4248.540 	      0.021
  4249.303 	      0.042
  4250.066 	      0.051
  4250.830 	      0.057
  4251.594 	      0.061
  4252.357 	      0.062
  4253.121 	      0.042
  4253.886 	      0.053
  4254.650 	      0.056
  4255.414 	      0.036
  4256.179 	      0.036
  4256.944 	      0.084
  4257.708 	      0.089
  4258.473 	      0.040
  4259.238 	      0.005
  4260.004 	      0.009
  4260.769 	      0.023
  4261.535 	      0.047
  4262.300 	      0.035
  4263.066 	      0.040
  4263.832 	      0.042
  4264.598 	      0.043
  4265.364 	      0.050
  4266.130 	      0.046
  4266.897 	      0.049
  4267.664 	      0.043
  4268.430 	     -0.013
  4269.197 	     -0.008
  4269.964 	      0.011
  4270.731 	      0.026
  4271.499 	      0.038
  4272.266 	      0.094
  4273.034 	      0.067
  4273.801 	      0.049
  4274.569 	      0.057
  4275.337 	      0.014
  4276.105 	      0.001
  4276.874 	      0.008
  4277.642 	      0.034
  4278.411 	      0.048
  4279.179 	      0.022
  4279.948 	      0.020
  4280.717 	      0.032
  4281.486 	      0.046
  4282.255 	      0.008
  4283.025 	      0.010
  4283.794 	      0.022
  4284.564 	      0.029
  4285.334 	      0.052
  4286.104 	      0.068
  4286.874 	      0.079
  4287.644 	      0.078
  4288.414 	      0.071
  4289.185 	      0.045
  4289.955 	      0.044
  4290.726 	      0.071
  4291.497 	      0.066
  4292.268 	      0.067
  4293.039 	      0.017
  4293.811 	     -0.048
  4294.582 	      0.002
  4295.354 	      0.005
  4296.125 	     -0.002
  4296.897 	     -0.004
  4297.669 	      0.028
  4298.441 	      0.137
  4299.214 	      0.108
  4299.986 	      0.085
  4300.759 	      0.100
  4301.531 	      0.126
  4302.304 	      0.094
  4303.077 	      0.074
  4303.850 	      0.065
  4304.623 	      0.014
  4305.397 	      0.029
  4306.170 	      0.064
  4306.944 	      0.091
  4307.718 	      0.036
  4308.492 	      0.005
  4309.266 	      0.038
  4310.040 	      0.071
  4310.814 	      0.081
  4311.589 	      0.043
  4312.364 	      0.061
  4313.138 	      0.065
  4313.913 	      0.047
  4314.688 	     -0.012
  4315.464 	     -0.001
  4316.239 	      0.027
  4317.014 	      0.056
  4317.790 	      0.067
  4318.566 	      0.056
  4319.342 	      0.073
  4320.118 	      0.091
  4320.894 	      0.098
  4321.670 	      0.022
  4322.447 	      0.017
  4323.223 	      0.037
  4324.000 	      0.074
  4324.777 	      0.085
  4325.554 	      0.081
  4326.331 	      0.088
  4327.108 	      0.088
  4327.886 	      0.045
  4328.663 	      0.078
  4329.441 	      0.109
  4330.219 	      0.111
  4330.997 	      0.075
  4331.775 	     -0.008
  4332.553 	      0.036
  4333.332 	      0.060
  4334.110 	      0.078
  4334.889 	      0.115
  4335.668 	      0.082
  4336.447 	      0.073
  4337.226 	      0.077
  4338.005 	      0.088
  4338.784 	      0.082
  4339.564 	      0.064
  4340.344 	      0.067
  4341.123 	      0.086
  4341.903 	      0.082
  4342.683 	      0.104
  4343.464 	      0.108
  4344.244 	      0.094
  4345.024 	      0.053
  4345.805 	      0.039
  4346.586 	      0.044
  4347.367 	      0.040
  4348.148 	      0.029
  4348.929 	      0.054
  4349.710 	      0.074
  4350.492 	      0.084
  4351.274 	      0.086
  4352.055 	      0.076
  4352.837 	      0.100
  4353.619 	      0.082
  4354.402 	      0.055
  4355.184 	      0.024
  4355.966 	      0.026
  4356.749 	      0.041
  4357.532 	      0.060
  4358.315 	      0.080
  4359.098 	      0.099
  4359.881 	      0.092
  4360.664 	      0.063
  4361.448 	      0.056
  4362.231 	      0.083
  4363.015 	      0.075
  4363.799 	      0.092
  4364.583 	      0.085
  4365.367 	      0.068
  4366.151 	      0.046
  4366.936 	      0.063
  4367.720 	      0.137
  4368.505 	      0.154
  4369.290 	      0.093
  4370.075 	      0.085
  4370.860 	      0.070
  4371.645 	      0.051
  4372.431 	      0.047
  4373.216 	      0.079
  4374.002 	      0.161
  4374.788 	      0.129
  4375.574 	      0.101
  4376.360 	      0.092
  4377.146 	      0.109
  4377.933 	      0.134
  4378.719 	      0.150
  4379.506 	      0.211
  4390.535 	      0.061
  4391.324 	      0.090
  4392.113 	      0.103
  4392.902 	      0.074
  4393.691 	      0.046
  4394.480 	      0.029
  4395.270 	      0.099
  4396.059 	      0.117
  4396.849 	      0.099
  4397.639 	      0.080
  4398.429 	      0.090
  4399.220 	      0.123
  4400.010 	      0.105
  4400.801 	      0.088
  4401.591 	      0.082
  4402.382 	      0.122
  4403.173 	      0.075
  4403.964 	      0.115
  4404.755 	      0.137
  4405.547 	      0.115
  4406.338 	      0.191
  4407.130 	      0.140
  4407.922 	      0.130
  4408.714 	      0.117
  4409.506 	      0.058
  4410.298 	      0.114
  4411.090 	      0.131
  4411.883 	      0.128
  4412.675 	      0.104
  4413.468 	      0.043
  4414.261 	      0.051
  4415.054 	      0.074
  4415.848 	      0.069
  4416.641 	      0.026
  4417.434 	     -0.025
  4418.228 	      0.058
  4419.022 	      0.107
  4419.816 	      0.108
  4420.610 	      0.049
  4421.404 	      0.017
  4422.199 	      0.038
  4422.993 	      0.063
  4423.788 	      0.078
  4424.583 	      0.042
  4425.377 	      0.050
  4426.173 	      0.020
  4426.968 	      0.000
  4427.763 	      0.005
  4434.928 	     -0.041
  4435.725 	     -0.013
  4436.522 	      0.059
  4437.319 	      0.013
  4438.116 	      0.011
  4438.913 	      0.015
  4439.711 	     -0.018
  4440.509 	     -0.010
  4441.306 	      0.015
  4442.104 	      0.025
  4442.902 	      0.026
  4443.701 	      0.037
  4444.499 	     -0.014
  4445.298 	     -0.002
  4446.096 	      0.015
