wlen 	 newgal_spectrum 
  4259.984 	      0.084
  4260.688 	      0.083
  4261.392 	      0.080
  4262.096 	      0.075
  4262.800 	      0.068
  4263.505 	      0.065
  4264.209 	      0.062
  4264.914 	      0.061
  4265.618 	      0.062
  4266.323 	      0.065
  4267.028 	      0.069
  4267.733 	      0.075
  4268.439 	      0.082
  4269.144 	      0.092
  4269.849 	      0.098
  4270.555 	      0.104
  4271.261 	      0.106
  4271.966 	      0.105
  4272.672 	      0.044
  4273.378 	      0.005
  4274.084 	     -0.026
  4274.791 	     -0.072
  4275.497 	      0.007
  4276.204 	      0.027
  4276.910 	      0.053
  4277.617 	      0.139
  4278.324 	      0.138
  4279.031 	      0.086
  4279.738 	      0.051
  4280.445 	      0.047
  4281.152 	      0.201
  4281.860 	      0.156
  4282.567 	      0.049
  4283.275 	     -0.079
  4283.983 	     -0.091
  4284.691 	     -0.066
  4285.399 	     -0.053
  4286.107 	     -0.040
  4286.815 	     -0.018
  4287.523 	     -0.014
  4288.232 	      0.032
  4288.940 	      0.063
  4289.649 	      0.064
  4290.358 	     -0.041
  4291.067 	      0.007
  4291.776 	      0.026
  4292.485 	      0.023
  4293.194 	     -0.008
  4293.904 	     -0.010
  4294.613 	     -0.007
  4295.323 	      0.000
  4296.033 	      0.013
  4296.743 	     -0.013
  4297.453 	     -0.054
  4298.163 	     -0.096
  4298.873 	     -0.135
  4299.583 	     -0.115
  4300.294 	     -0.101
  4301.004 	     -0.088
  4301.715 	     -0.077
  4302.426 	     -0.078
  4303.137 	     -0.097
  4303.848 	     -0.115
  4304.559 	     -0.121
  4305.270 	     -0.110
  4305.982 	     -0.071
  4306.693 	     -0.036
  4307.405 	     -0.027
  4308.117 	     -0.035
  4308.829 	     -0.066
  4309.541 	     -0.110
  4310.253 	     -0.123
  4310.965 	     -0.095
  4311.677 	     -0.003
  4312.390 	     -0.032
  4313.102 	     -0.015
  4313.815 	     -0.006
  4314.528 	      0.000
  4315.241 	      0.039
  4315.954 	      0.025
  4316.667 	      0.019
  4317.380 	      0.024
  4318.094 	      0.056
