1 1 1196.06 1202.91
104.9944 
0.3658 
name    flux    f_err    vel    sig
Hgamma      	   5.08688	      0.15	 3201.3367	     96.16
Hbeta       	   6.07315	      0.14	 3201.3367	     96.16
Halpha      	  10.71746	      0.13	 3201.3367	     96.16
[SII]6716   	   0.44442	      0.12	 3082.3061	     65.93
[SII]6731   	   0.00000	      0.12	 3082.3061	     65.93
[OIII]5007_d	   0.81040	      0.17	 3082.3061	     65.93
[OI]6300_d  	  21.87290	      0.16	 3082.3061	     65.93
[NII]6583_d 	   5.43803	      0.15	 3082.3061	     65.93
