WV      	 Sigma   
4340.344	    0.086
4341.123	    0.080
4341.903	    0.017
4342.683	    0.039
4343.464	    0.055
4344.244	    0.074
4345.024	    0.064
4345.805	    0.099
4346.586	    0.114
4347.367	    0.120
4348.148	    0.113
4348.929	    0.060
4349.710	    0.037
4350.492	    0.037
4351.274	    0.029
4352.055	    0.017
4352.837	    0.051
4353.619	    0.043
4354.402	    0.012
4355.184	    0.046
4355.966	    0.040
4356.749	    0.051
4357.532	    0.063
4358.315	    0.073
4359.098	    0.074
4359.881	    0.077
4360.664	    0.061
4361.448	    0.041
4362.231	    0.085
4363.015	    0.113
4363.799	    0.073
4364.583	    0.068
4365.367	    0.080
4366.151	    0.067
4366.936	    0.109
4367.720	    0.061
4368.505	    0.015
4369.290	    0.074
4370.075	    0.053
4370.860	    0.046
4371.645	    0.056
4372.431	    0.093
4373.216	    0.035
4374.002	    0.061
4374.788	    0.048
4375.574	    0.015
4376.360	    0.057
4377.146	    0.057
4377.933	    0.045
4378.719	    0.019
4379.506	    0.030
4380.293	    0.043
4381.080	    0.064
4381.867	    0.084
4382.654	    0.083
4383.442	    0.068
4384.229	    0.068
4392.902	    0.055
4393.691	    0.043
4394.480	    0.009
4395.270	    0.009
4396.059	    0.056
4396.849	    0.019
4397.639	    0.058
4398.429	    0.067
4399.220	    0.062
4400.010	    0.066
4400.801	    0.049
4401.591	    0.073
4402.382	    0.043
4403.173	    0.067
4403.964	    0.029
4404.755	    0.033
4405.547	    0.040
4406.338	    0.084
4407.130	    0.089
4407.922	    0.071
4408.714	    0.023
4409.506	    0.063
4410.298	    0.019
4411.090	    0.035
4411.883	    0.025
4412.675	    0.023
4413.468	    0.107
4414.261	    0.099
4415.054	    0.077
4415.848	    0.070
4416.641	    0.084
4417.434	    0.040
4418.228	    0.075
4419.022	    0.092
4419.816	    0.074
4420.610	    0.072
4421.404	    0.049
4422.199	    0.068
4422.993	    0.098
4423.788	    0.108
4424.583	    0.089
4425.377	    0.061
4426.173	    0.029
4426.968	    0.038
4427.763	    0.053
4428.559	    0.041
4429.354	    0.070
4430.150	    0.023
4430.946	    0.066
4431.742	    0.086
4432.538	    0.052
4433.335	    0.033
4434.131	    0.061
4434.928	    0.085
4435.725	    0.096
4436.522	    0.038
4437.319	    0.017
4438.116	    0.041
4438.913	    0.052
4439.711	    0.026
4440.509	    0.087
4441.306	    0.065
4442.104	    0.030
4442.902	    0.071
4443.701	    0.063
4444.499	    0.023
4445.298	    0.054
4446.096	    0.012
4446.895	    0.081
4447.694	    0.026
4448.493	    0.060
4449.292	    0.058
4450.092	    0.033
4450.891	    0.051
4451.691	    0.070
4452.491	    0.094
4453.291	    0.081
4454.091	    0.039
4454.891	    0.064
4455.691	    0.078
4456.492	    0.009
4457.293	    0.067
4458.093	    0.087
4458.894	    0.091
4459.695	    0.048
4460.497	    0.017
4461.298	    0.060
4462.100	    0.059
4462.901	    0.080
4463.703	    0.015
4464.505	    0.054
4465.307	    0.066
4466.109	    0.068
4466.912	    0.069
4467.714	    0.090
4468.517	    0.074
4469.320	    0.045
4470.123	    0.019
4470.926	    0.041
4471.729	    0.040
4472.533	    0.039
4473.336	    0.039
4474.140	    0.040
4474.944	    0.041
4475.748	    0.041
4476.552	    0.039
4477.356	    0.039
4478.161	    0.038
4478.965	    0.035
4479.770	    0.026
4480.575	    0.009
4481.380	    0.019
4482.185	    0.012
4482.990	    0.026
4483.796	    0.043
4484.601	    0.053
4485.407	    0.058
4486.213	    0.058
4487.019	    0.053
4487.825	    0.043
4488.631	    0.030
4489.438	    0.021
4490.244	    0.029
4491.051	    0.041
4491.858	    0.050
4492.665	    0.056
4493.472	    0.058
4494.280	    0.059
4495.087	    0.058
4495.895	    0.058
4496.702	    0.025
4497.510	    0.064
4498.318	    0.087
4499.127	    0.117
4499.935	    0.043
4500.743	    0.056
4501.552	    0.084
4502.361	    0.085
4503.170	    0.042
4503.979	    0.025
4504.788	    0.051
4505.597	    0.064
4506.407	    0.068
4507.216	    0.056
4508.026	    0.042
4508.836	    0.072
4509.646	    0.076
4510.456	    0.062
4511.267	    0.023
4512.077	    0.025
4512.888	    0.030
4513.699	    0.023
4514.510	    0.054
4515.321	    0.067
4516.132	    0.043
4516.943	    0.017
4517.755	    0.056
4518.567	    0.074
4519.379	    0.075
4520.191	    0.082
4521.003	    0.061
4521.815	    0.047
4522.627	    0.047
4523.440	    0.068
4524.253	    0.089
4525.065	    0.052
4525.878	    0.084
4526.692	    0.101
4527.505	    0.094
4528.318	    0.025
4529.132	    0.068
4529.946	    0.019
4530.759	    0.040
4531.573	    0.021
4532.388	    0.056
4533.202	    0.042
4534.016	    0.078
4534.831	    0.052
4535.646	    0.045
4536.461	    0.048
4537.276	    0.067
4538.091	    0.037
4538.906	    0.012
4539.722	    0.017
4540.537	    0.046
4541.353	    0.048
4542.169	    0.050
4542.985	    0.031
4543.801	    0.009
4544.618	    0.070
4545.434	    0.052
4546.251	    0.067
4547.068	    0.049
4547.885	    0.047
4548.702	    0.073
4549.519	    0.051
4550.336	    0.042
4551.154	    0.012
4551.972	    0.023
4552.789	    0.029
4553.607	    0.028
4554.425	    0.068
4555.244	    0.048
4556.062	    0.048
4556.881	    0.012
4557.699	    0.048
4558.518	    0.041
4559.337	    0.041
4560.156	    0.019
4560.976	    0.049
4561.795	    0.051
4562.615	    0.025
4563.435	    0.087
4564.254	    0.073
4565.074	    0.076
4565.895	    0.070
4566.715	    0.030
4567.535	    0.036
4568.356	    0.058
4569.177	    0.049
4569.998	    0.064
4570.819	    0.028
4571.640	    0.040
4572.461	    0.097
4573.283	    0.089
4574.105	    0.068
4574.926	    0.051
4575.748	    0.060
4576.570	    0.064
4577.393	    0.009
4578.215	    0.048
4579.038	    0.043
4579.860	    0.045
4580.683	    0.023
4581.506	    0.088
4582.329	    0.083
4583.153	    0.036
4583.976	    0.055
4584.800	    0.017
4585.623	    0.075
4586.447	    0.037
4587.271	    0.028
4588.095	    0.056
4588.920	    0.071
4589.744	    0.028
4590.569	    0.070
4591.394	    0.015
4592.219	    0.052
4593.044	    0.057
4593.869	    0.046
4594.694	    0.068
4595.520	    0.015
4596.345	    0.058
4597.171	    0.063
4597.997	    0.029
4598.823	    0.081
4599.649	    0.075
4600.476	    0.057
4601.302	    0.029
4602.129	    0.019
4602.956	    0.060
4603.783	    0.095
4604.610	    0.077
4605.437	    0.065
4606.265	    0.085
4607.092	    0.108
4607.920	    0.097
4608.748	    0.097
4609.576	    0.108
4610.404	    0.090
4611.232	    0.065
4612.061	    0.058
4612.890	    0.039
4613.718	    0.048
4614.547	    0.068
4615.376	    0.090
4616.206	    0.094
4617.035	    0.055
4617.864	    0.039
4618.694	    0.048
4619.524	    0.051
4620.354	    0.079
4621.184	    0.103
4622.014	    0.081
4622.845	    0.063
4623.675	    0.058
4624.506	    0.048
4625.337	    0.070
4626.168	    0.105
4626.999	    0.092
4627.830	    0.079
4628.662	    0.009
4629.493	    0.021
4630.325	    0.060
4631.157	    0.090
4631.989	    0.077
4632.821	    0.081
4649.497	    0.098
4650.332	    0.059
4651.168	    0.079
4652.003	    0.012
4652.839	    0.065
4653.675	    0.070
4654.511	    0.061
4655.347	    0.055
4656.184	    0.074
4657.020	    0.082
4657.857	    0.064
4658.694	    0.062
4659.531	    0.061
4660.368	    0.029
4661.205	    0.034
4662.043	    0.067
4662.881	    0.067
4663.718	    0.059
4664.556	    0.045
4665.394	    0.017
4666.232	    0.023
4667.071	    0.063
4667.909	    0.088
4668.748	    0.077
4669.587	    0.039
4670.426	    0.034
4671.265	    0.054
4672.104	    0.085
4672.944	    0.093
4673.783	    0.077
4674.623	    0.030
4675.463	    0.050
4676.303	    0.083
4677.143	    0.106
4677.983	    0.043
4678.824	    0.015
4679.664	    0.068
4680.505	    0.074
4681.346	    0.053
4682.187	    0.078
4683.028	    0.089
4683.870	    0.071
4684.711	    0.052
4685.553	    0.072
4686.395	    0.100
4687.237	    0.080
4688.079	    0.064
4688.921	    0.033
4689.764	    0.077
4690.606	    0.077
4691.449	    0.025
4692.292	    0.030
4693.135	    0.066
4693.978	    0.093
4694.821	    0.079
4695.665	    0.050
4696.508	    0.053
4697.352	    0.015
4698.196	    0.061
4699.040	    0.060
4699.885	    0.054
4700.729	    0.041
4701.574	    0.088
4702.418	    0.089
4703.263	    0.060
4704.108	    0.051
4704.953	    0.060
4705.799	    0.030
4706.644	    0.059
4707.490	    0.040
4708.335	    0.069
4709.181	    0.052
4710.027	    0.033
4710.874	    0.061
4711.720	    0.056
4712.567	    0.023
4713.413	    0.053
4714.260	    0.076
4715.107	    0.067
4715.954	    0.021
4716.802	    0.076
4717.649	    0.075
4718.497	    0.047
4719.344	    0.048
4720.192	    0.040
4721.040	    0.050
4721.888	    0.023
4722.737	    0.076
4723.585	    0.088
4724.434	    0.073
4725.283	    0.062
4726.132	    0.029
4726.981	    0.043
4727.830	    0.009
4728.680	    0.046
4729.529	    0.028
4730.379	    0.054
4731.229	    0.036
4732.079	    0.028
4732.929	    0.039
4733.779	    0.064
4734.630	    0.068
4735.480	    0.066
4736.331	    0.070
4737.182	    0.072
4738.033	    0.067
4738.885	    0.054
4739.736	    0.047
4740.588	    0.051
4741.439	    0.041
4742.291	    0.039
4743.143	    0.031
4743.995	    0.079
4744.848	    0.096
4745.700	    0.040
4746.553	    0.023
4747.406	    0.029
4748.259	    0.051
4749.112	    0.046
4749.965	    0.015
4750.818	    0.083
4751.672	    0.081
4752.526	    0.075
4753.379	    0.089
4754.233	    0.099
4755.088	    0.092
4755.942	    0.103
4756.796	    0.060
4757.651	    0.057
4758.506	    0.066
4759.361	    0.063
4760.216	    0.051
4761.071	    0.064
4761.926	    0.075
4762.782	    0.057
4763.638	    0.037
4764.494	    0.074
4765.350	    0.094
4766.206	    0.076
4767.062	    0.019
4767.919	    0.037
4768.775	    0.060
4769.632	    0.064
4770.489	    0.043
4771.346	    0.029
4772.203	    0.059
4773.061	    0.072
4773.918	    0.028
4774.776	    0.009
4775.634	    0.076
4776.492	    0.094
4777.350	    0.072
4778.208	    0.044
4779.067	    0.053
4779.925	    0.057
4780.784	    0.061
4781.643	    0.067
4782.502	    0.068
4783.361	    0.059
4784.221	    0.029
4785.080	    0.098
4785.940	    0.072
4786.800	    0.029
4787.660	    0.029
4788.520	    0.030
4789.381	    0.017
4790.241	    0.043
4791.102	    0.064
4791.962	    0.057
4792.823	    0.056
4793.684	    0.051
4794.546	    0.025
4795.407	    0.072
4796.269	    0.057
4797.130	    0.029
4797.992	    0.041
4798.854	    0.028
4799.717	    0.048
4800.579	    0.038
4801.441	    0.064
4802.304	    0.023
4803.167	    0.054
4804.030	    0.041
4804.893	    0.009
4805.756	    0.019
4806.620	    0.058
4807.483	    0.063
4808.347	    0.085
4809.211	    0.076
4810.075	    0.012
4810.939	    0.021
4811.803	    0.017
4812.668	    0.071
4813.533	    0.103
4814.397	    0.099
4815.262	    0.033
4816.128	    0.023
4816.993	    0.017
4817.858	    0.041
4818.724	    0.039
4819.590	    0.036
4820.456	    0.066
4821.322	    0.084
4822.188	    0.031
4823.054	    0.071
4823.921	    0.048
4824.787	    0.035
4825.654	    0.029
4826.521	    0.039
4827.388	    0.043
4828.256	    0.019
4829.123	    0.019
4829.991	    0.048
4830.859	    0.073
4831.727	    0.081
4832.595	    0.061
4833.463	    0.071
4834.331	    0.072
4835.200	    0.070
4836.069	    0.069
4836.937	    0.073
4837.806	    0.073
4838.676	    0.054
4839.545	    0.042
4840.415	    0.058
4841.284	    0.075
4842.154	    0.082
4843.024	    0.072
4843.894	    0.054
4844.764	    0.043
4845.635	    0.049
4846.505	    0.062
4847.376	    0.034
4848.247	    0.023
4849.118	    0.051
4849.989	    0.067
4850.861	    0.064
4851.732	    0.051
4852.604	    0.028
4853.476	    0.061
4854.348	    0.070
4855.220	    0.039
4856.092	    0.056
4856.965	    0.044
4857.837	    0.077
4858.710	    0.021
4859.583	    0.070
4860.456	    0.012
4861.329	    0.050
4862.203	    0.053
4863.076	    0.043
4863.950	    0.023
4864.824	    0.054
4865.698	    0.084
4866.572	    0.059
4867.447	    0.052
4868.321	    0.074
4869.196	    0.071
4870.071	    0.067
4870.946	    0.084
4871.821	    0.046
4872.696	    0.061
4873.571	    0.043
4874.447	    0.100
4875.323	    0.115
4876.199	    0.104
4877.075	    0.082
4877.951	    0.075
4878.827	    0.102
4879.704	    0.023
4880.581	    0.105
4881.458	    0.069
4882.335	    0.046
4883.212	    0.063
4884.089	    0.077
4884.967	    0.092
4885.844	    0.078
4886.722	    0.057
4887.600	    0.094
4888.478	    0.092
4889.356	    0.082
4890.235	    0.078
4891.114	    0.075
4891.992	    0.017
4892.871	    0.110
4893.750	    0.061
4894.630	    0.034
4895.509	    0.021
4896.388	    0.056
4897.268	    0.079
4898.148	    0.083
4899.028	    0.043
4899.908	    0.097
4900.789	    0.070
4901.669	    0.038
4902.550	    0.051
4903.431	    0.073
4904.312	    0.082
4905.193	    0.070
4906.074	    0.044
4906.955	    0.031
4907.837	    0.051
4908.719	    0.019
4909.601	    0.096
4910.483	    0.148
4911.365	    0.187
4912.247	    0.213
4913.130	    0.221
4914.013	    0.192
4914.896	    0.157
4915.779	    0.099
4916.662	    0.043
4917.545	    0.072
4918.429	    0.056
4919.312	    0.029
4920.196	    0.023
4921.080	    0.012
4921.964	    0.039
4922.849	    0.048
4923.733	    0.063
4924.618	    0.071
4925.502	    0.091
4926.387	    0.113
4927.273	    0.105
4928.158	    0.083
4929.043	    0.090
4929.929	    0.056
4930.815	    0.046
4931.700	    0.058
4932.586	    0.084
4933.473	    0.103
4934.359	    0.093
4935.246	    0.056
4936.132	    0.087
4937.019	    0.120
4937.906	    0.100
4938.793	    0.086
4939.681	    0.079
4940.568	    0.067
4941.456	    0.063
4942.344	    0.105
4943.232	    0.083
4944.120	    0.112
4945.008	    0.096
4945.896	    0.068
4946.785	    0.036
4947.674	    0.009
4948.563	    0.031
4949.452	    0.048
4950.341	    0.097
4951.230	    0.099
4952.120	    0.100
4953.010	    0.059
4953.900	    0.045
4954.790	    0.056
4955.680	    0.081
4956.570	    0.103
4957.461	    0.059
4958.351	    0.081
4959.242	    0.055
4960.133	    0.021
4961.024	    0.023
4961.916	    0.009
4962.807	    0.044
4963.699	    0.068
4964.591	    0.074
4965.483	    0.096
4966.375	    0.083
4967.267	    0.076
4968.159	    0.091
4969.052	    0.101
4969.945	    0.078
4970.838	    0.061
4971.731	    0.076
4972.624	    0.043
4973.518	    0.064
4974.411	    0.081
4975.305	    0.107
4976.199	    0.072
4977.093	    0.052
4977.987	    0.076
4978.881	    0.091
4979.776	    0.081
4980.671	    0.070
4981.565	    0.075
4982.460	    0.082
4983.356	    0.055
4984.251	    0.009
4985.146	    0.056
4986.042	    0.085
4986.938	    0.092
4987.834	    0.081
4988.730	    0.068
4989.626	    0.059
4990.523	    0.051
4991.419	    0.043
4992.316	    0.050
4993.213	    0.031
4994.110	    0.042
4995.007	    0.048
4995.905	    0.012
4996.802	    0.038
4997.700	    0.028
4998.598	    0.058
4999.496	    0.089
5000.394	    0.092
5001.293	    0.072
5002.191	    0.072
5003.090	    0.084
5003.989	    0.076
5004.888	    0.034
5005.787	    0.037
5006.687	    0.080
5007.586	    0.076
5008.486	    0.043
5009.386	    0.025
5010.286	    0.025
5011.186	    0.040
5012.086	    0.040
5012.987	    0.025
5013.887	    0.043
5014.788	    0.063
5015.689	    0.036
5016.590	    0.054
5017.492	    0.070
5018.393	    0.072
5019.295	    0.061
5020.197	    0.046
5021.098	    0.054
5022.001	    0.073
5022.903	    0.080
5023.805	    0.093
5024.708	    0.076
5025.611	    0.048
5026.514	    0.072
5027.417	    0.098
5028.320	    0.092
5029.223	    0.030
5030.127	    0.054
5031.031	    0.083
5031.935	    0.067
5032.839	    0.102
5033.743	    0.064
5034.647	    0.067
5035.552	    0.069
5036.456	    0.090
5037.361	    0.080
5038.266	    0.043
5039.172	    0.068
5040.077	    0.091
5040.982	    0.070
5041.888	    0.031
5042.794	    0.109
5043.700	    0.104
5044.606	    0.028
5045.513	    0.048
5046.419	    0.074
5047.326	    0.071
5048.233	    0.086
5049.140	    0.042
5050.047	    0.087
5050.954	    0.073
5051.861	    0.081
5052.769	    0.046
5053.677	    0.069
5054.585	    0.098
5055.493	    0.103
5056.401	    0.088
5057.310	    0.048
5058.218	    0.101
5059.127	    0.125
5060.036	    0.125
5060.945	    0.114
5061.855	    0.104
5062.764	    0.056
5063.674	    0.068
5064.583	    0.078
5065.493	    0.057
5066.403	    0.047
5067.314	    0.061
5068.224	    0.078
5069.135	    0.040
5070.045	    0.021
5070.956	    0.037
5071.867	    0.030
5072.779	    0.037
5073.690	    0.062
5074.602	    0.067
5075.513	    0.043
5076.425	    0.033
5077.337	    0.065
5078.249	    0.056
5079.162	    0.060
5080.074	    0.017
5080.987	    0.039
5081.900	    0.096
5082.813	    0.105
5083.726	    0.079
5084.640	    0.057
5085.553	    0.055
5086.467	    0.052
5087.381	    0.092
5088.295	    0.031
5089.209	    0.043
5090.123	    0.038
5091.038	    0.025
5091.952	    0.055
5092.867	    0.040
5093.782	    0.048
5094.697	    0.066
5095.613	    0.057
5096.528	    0.031
5097.444	    0.015
5098.360	    0.048
5099.276	    0.050
5100.192	    0.083
5101.108	    0.059
5102.025	    0.030
5102.941	    0.017
5103.858	    0.028
5104.775	    0.026
5105.692	    0.038
5106.610	    0.082
5107.527	    0.091
5108.445	    0.038
5109.363	    0.009
5110.281	    0.051
5111.199	    0.066
5112.117	    0.079
5113.036	    0.051
5113.954	    0.021
5114.873	    0.039
5115.792	    0.069
5116.711	    0.064
5117.630	    0.042
5118.550	    0.052
5119.469	    0.072
5120.389	    0.051
5121.309	    0.029
5122.229	    0.049
5123.150	    0.049
5124.070	    0.026
5124.991	    0.028
5125.911	    0.028
5126.832	    0.058
5127.753	    0.082
5128.675	    0.092
5129.596	    0.065
5130.518	    0.060
5131.440	    0.034
5132.362	    0.044
5133.284	    0.048
5134.206	    0.017
5135.128	    0.064
5136.051	    0.073
5136.974	    0.061
5137.897	    0.058
5138.820	    0.063
5139.743	    0.053
5140.666	    0.069
5141.590	    0.033
5142.514	    0.031
5143.438	    0.073
5144.362	    0.068
5145.286	    0.048
5146.211	    0.046
5147.135	    0.059
5148.060	    0.031
5148.985	    0.041
5149.910	    0.060
5150.835	    0.079
5151.761	    0.085
5152.686	    0.071
5153.612	    0.067
5154.538	    0.062
5155.464	    0.046
5156.390	    0.050
5157.317	    0.056
5158.243	    0.083
5159.170	    0.065
5160.097	    0.066
5161.024	    0.043
5161.951	    0.046
5162.879	    0.074
5163.806	    0.087
5164.734	    0.072
5165.662	    0.055
5166.590	    0.061
5167.518	    0.078
5168.447	    0.043
5169.375	    0.047
5170.304	    0.085
5171.233	    0.085
5172.162	    0.051
5173.091	    0.036
5174.021	    0.015
5174.950	    0.061
5175.880	    0.085
5176.810	    0.030
5177.740	    0.026
5178.670	    0.034
5179.601	    0.056
5180.531	    0.064
5181.462	    0.065
5182.393	    0.042
5183.324	    0.015
5184.255	    0.040
5185.187	    0.038
5186.118	    0.062
5187.050	    0.064
5187.982	    0.067
5188.914	    0.068
5189.846	    0.066
5190.779	    0.060
5191.712	    0.053
5192.644	    0.048
5193.577	    0.048
5194.510	    0.049
5195.444	    0.049
5196.377	    0.048
5197.311	    0.048
5198.244	    0.050
5199.178	    0.051
5200.112	    0.050
5201.047	    0.050
5201.981	    0.051
5202.916	    0.052
5203.851	    0.051
5204.786	    0.048
5205.721	    0.045
5206.656	    0.044
5207.591	    0.048
5208.527	    0.054
5209.463	    0.061
5210.399	    0.069
5211.335	    0.074
5212.271	    0.077
5213.208	    0.078
5214.144	    0.077
5215.081	    0.075
5216.018	    0.071
5216.955	    0.065
5217.892	    0.056
5218.830	    0.035
5219.768	    0.038
5220.705	    0.064
5221.643	    0.075
5222.582	    0.073
5223.520	    0.065
5224.458	    0.060
5225.397	    0.063
5226.336	    0.069
5227.275	    0.065
5228.214	    0.045
5229.153	    0.028
5230.093	    0.054
5231.032	    0.064
5231.972	    0.067
5232.912	    0.067
5233.852	    0.062
5234.793	    0.049
5235.733	    0.012
5236.674	    0.049
5237.615	    0.063
5238.556	    0.064
5239.497	    0.066
5240.438	    0.055
5241.380	    0.055
5242.322	    0.061
5243.263	    0.045
5244.205	    0.044
5245.148	    0.045
5246.090	    0.061
5247.033	    0.052
5247.975	    0.030
5248.918	    0.064
5249.861	    0.093
5250.804	    0.098
5251.748	    0.096
5252.691	    0.100
5253.635	    0.105
5254.579	    0.100
5255.523	    0.087
5256.467	    0.094
5257.412	    0.078
5258.356	    0.021
5259.301	    0.009
5260.246	    0.026
5261.191	    0.037
5262.136	    0.058
5263.082	    0.057
5264.027	    0.026
5264.973	    0.012
5265.919	    0.019
5266.865	    0.043
5267.811	    0.025
5268.758	    0.017
5269.704	    0.015
5270.651	    0.047
5271.598	    0.044
5272.545	    0.026
5273.493	    0.058
5274.440	    0.068
5275.388	    0.068
5276.335	    0.017
5277.283	    0.026
5278.232	    0.038
5279.180	    0.061
5280.128	    0.036
5281.077	    0.030
5282.026	    0.034
5282.975	    0.021
5283.924	    0.019
5284.873	    0.071
5285.823	    0.076
5286.773	    0.063
5287.722	    0.068
5288.672	    0.060
5289.623	    0.050
5290.573	    0.067
5291.523	    0.045
5292.474	    0.065
5293.425	    0.068
5294.376	    0.015
5295.327	    0.012
5296.279	    0.051
5297.230	    0.063
5298.182	    0.045
5299.134	    0.028
5300.086	    0.038
5301.038	    0.066
5301.991	    0.069
5302.943	    0.048
5303.896	    0.056
5304.849	    0.038
5305.802	    0.030
5306.755	    0.064
5307.709	    0.036
5308.662	    0.094
5309.616	    0.099
5310.570	    0.068
5311.524	    0.055
5312.478	    0.063
5313.433	    0.035
5314.388	    0.066
5315.342	    0.060
5316.297	    0.066
5317.252	    0.076
5318.208	    0.071
5319.163	    0.054
5320.119	    0.041
5321.075	    0.067
5322.031	    0.074
5322.987	    0.015
5323.943	    0.057
5324.900	    0.055
5325.857	    0.012
5326.813	    0.043
5327.770	    0.021
5328.728	    0.070
5329.685	    0.076
5330.643	    0.071
5331.600	    0.015
5332.558	    0.065
5333.516	    0.023
5334.475	    0.043
5335.433	    0.047
5336.392	    0.041
5337.350	    0.040
5338.309	    0.012
5339.268	    0.078
5340.228	    0.045
5341.187	    0.015
5342.147	    0.122
5343.107	    0.058
5344.067	    0.046
5345.027	    0.083
5345.987	    0.035
5346.947	    0.083
5347.908	    0.058
5348.869	    0.043
5349.830	    0.086
5350.791	    0.068
5351.752	    0.012
5352.714	    0.055
5353.676	    0.061
5354.638	    0.057
5355.600	    0.030
5356.562	    0.081
5357.524	    0.015
5358.487	    0.021
5359.449	    0.073
5360.412	    0.012
5361.375	    0.030
5362.339	    0.069
5363.302	    0.012
5364.266	    0.031
5365.230	    0.061
5366.193	    0.039
5367.158	    0.077
5368.122	    0.063
5369.086	    0.034
5370.051	    0.086
5371.016	    0.071
5371.981	    0.031
5372.946	    0.038
5373.911	    0.061
5374.877	    0.056
5375.842	    0.030
5376.808	    0.042
5377.774	    0.034
5378.741	    0.037
5379.707	    0.069
5380.673	    0.074
5381.640	    0.064
5382.607	    0.083
5383.574	    0.086
5394.223	    0.088
5395.192	    0.074
5396.162	    0.070
5397.131	    0.076
5398.101	    0.060
5399.071	    0.053
5400.041	    0.043
5401.011	    0.023
5401.981	    0.045
5402.952	    0.051
5403.923	    0.021
5404.894	    0.042
