wlen 	 newgal_spectrum 
  4259.984 	     -0.074
  4260.688 	     -0.074
  4261.392 	     -0.075
  4262.096 	     -0.075
  4262.800 	     -0.075
  4263.505 	     -0.075
  4264.209 	     -0.075
  4264.914 	     -0.075
  4265.618 	     -0.075
  4266.323 	     -0.075
  4267.028 	     -0.075
  4267.733 	     -0.075
  4268.439 	     -0.075
  4269.144 	     -0.075
  4269.849 	     -0.075
  4270.555 	     -0.075
  4271.261 	     -0.075
  4271.966 	     -0.086
  4272.672 	     -0.106
  4273.378 	     -0.070
  4274.084 	     -0.008
  4274.791 	      0.019
  4275.497 	      0.013
  4276.204 	      0.019
  4276.910 	      0.032
  4277.617 	      0.054
  4278.324 	     -0.023
  4279.031 	     -0.025
  4279.738 	     -0.002
  4280.445 	      0.041
  4281.152 	      0.053
  4281.860 	      0.010
  4282.567 	     -0.010
  4283.275 	     -0.010
  4283.983 	      0.002
  4284.691 	     -0.002
  4285.399 	     -0.026
  4286.107 	     -0.040
  4286.815 	     -0.013
  4287.523 	     -0.009
  4288.232 	     -0.012
  4288.940 	     -0.005
  4289.649 	      0.013
  4290.358 	     -0.001
  4291.067 	      0.011
  4291.776 	      0.004
  4292.485 	     -0.013
  4293.194 	     -0.031
  4293.904 	     -0.022
  4294.613 	     -0.021
  4295.323 	     -0.029
  4296.033 	     -0.051
  4296.743 	     -0.025
  4297.453 	     -0.012
  4298.163 	     -0.018
  4298.873 	     -0.044
  4299.583 	     -0.083
  4300.294 	     -0.083
  4301.004 	     -0.069
  4301.715 	     -0.044
  4302.426 	     -0.006
  4303.137 	     -0.009
  4303.848 	     -0.031
  4304.559 	     -0.040
  4305.270 	     -0.026
  4305.982 	     -0.037
  4306.693 	     -0.030
  4307.405 	     -0.013
  4308.117 	      0.005
  4308.829 	     -0.010
  4309.541 	     -0.031
  4310.253 	     -0.042
  4310.965 	     -0.050
  4311.677 	     -0.055
  4312.390 	     -0.041
  4313.102 	     -0.051
  4313.815 	     -0.037
  4314.528 	     -0.008
  4315.241 	     -0.053
  4315.954 	     -0.048
  4316.667 	     -0.034
  4317.380 	     -0.020
  4318.094 	     -0.013
  4318.807 	     -0.002
  4319.521 	     -0.003
  4320.235 	      0.007
  4320.949 	      0.025
  4321.663 	     -0.021
  4322.377 	     -0.048
  4323.091 	     -0.034
  4323.805 	     -0.007
  4324.520 	      0.005
  4325.234 	     -0.046
  4325.949 	     -0.047
  4326.664 	     -0.016
  4327.379 	      0.041
  4328.094 	      0.033
  4328.809 	      0.017
  4329.524 	      0.020
  4330.240 	      0.028
  4330.955 	      0.025
  4331.671 	      0.009
  4332.387 	      0.003
  4333.103 	     -0.002
  4333.819 	     -0.008
  4334.535 	      0.001
  4335.251 	     -0.005
  4335.968 	      0.002
  4336.684 	      0.019
  4337.401 	      0.043
