wlen 	 newgal_spectrum 
  4184.326 	     -0.015
  4185.077 	      0.006
  4185.828 	      0.025
  4186.580 	      0.041
  4187.331 	     -0.002
  4188.083 	     -0.000
  4188.835 	     -0.012
  4189.586 	     -0.045
  4190.339 	     -0.019
  4191.091 	     -0.033
  4191.843 	     -0.047
  4192.595 	     -0.057
  4193.348 	     -0.008
  4194.101 	     -0.022
  4194.853 	     -0.038
  4195.606 	     -0.051
  4196.359 	      0.018
  4197.113 	      0.020
  4197.866 	      0.029
  4198.620 	      0.066
  4199.373 	     -0.001
  4200.127 	      0.046
  4200.881 	      0.075
  4201.635 	      0.038
  4202.389 	      0.006
  4203.143 	      0.014
  4203.898 	      0.018
  4204.652 	      0.006
  4205.407 	      0.047
  4206.162 	      0.111
  4206.917 	      0.122
  4207.672 	     -0.008
  4208.427 	      0.097
  4209.183 	      0.082
  4209.938 	      0.048
  4210.694 	      0.008
  4211.450 	      0.011
  4212.206 	     -0.009
  4212.962 	     -0.036
  4213.718 	     -0.068
  4214.474 	     -0.057
  4215.231 	     -0.061
  4215.987 	     -0.048
  4216.744 	      0.013
  4217.501 	      0.042
  4218.258 	     -0.004
  4219.015 	     -0.034
  4219.773 	      0.002
  4220.530 	      0.024
  4221.288 	      0.060
  4222.045 	      0.072
  4222.803 	      0.026
  4223.561 	     -0.025
  4224.319 	     -0.000
  4225.077 	      0.030
  4225.836 	      0.054
  4226.594 	      0.030
  4227.353 	      0.011
  4228.112 	      0.008
  4228.871 	      0.034
  4229.630 	      0.046
  4230.389 	     -0.016
  4231.148 	     -0.032
  4231.908 	      0.033
  4232.667 	      0.049
  4233.427 	      0.098
  4234.187 	      0.119
  4234.947 	      0.101
  4235.707 	      0.097
  4236.468 	      0.132
  4237.228 	      0.110
  4237.989 	      0.025
  4238.749 	     -0.000
  4239.510 	      0.063
  4240.271 	      0.070
  4241.032 	      0.026
  4241.793 	      0.083
  4242.555 	      0.015
  4243.316 	     -0.016
  4244.078 	     -0.017
  4244.840 	      0.038
  4245.602 	      0.092
  4246.364 	      0.116
  4247.126 	      0.117
  4247.888 	      0.062
  4248.651 	      0.049
  4249.413 	      0.078
  4250.176 	      0.116
  4250.939 	      0.093
  4251.702 	      0.080
  4252.465 	      0.085
  4253.229 	      0.094
  4253.992 	      0.091
  4254.756 	      0.049
  4255.519 	      0.036
  4256.283 	      0.034
  4257.047 	      0.045
  4257.811 	      0.084
  4258.575 	      0.076
  4259.340 	      0.048
  4260.104 	     -0.009
  4260.869 	      0.006
  4261.634 	      0.014
  4262.399 	     -0.000
  4263.164 	     -0.046
  4263.929 	      0.010
  4264.695 	      0.012
  4265.460 	      0.005
  4266.226 	     -0.008
  4266.991 	      0.005
  4267.757 	     -0.010
  4268.523 	      0.010
  4269.290 	      0.045
  4270.056 	     -0.021
  4270.822 	      0.051
  4271.589 	      0.060
  4272.356 	      0.035
  4273.123 	     -0.017
  4273.890 	      0.055
  4274.657 	     -0.022
  4275.424 	     -0.098
  4276.191 	     -0.038
  4276.959 	      0.017
  4277.727 	      0.052
  4278.494 	      0.068
  4279.262 	      0.055
  4280.031 	      0.077
  4280.799 	      0.096
  4281.567 	      0.112
  4282.336 	      0.122
  4283.104 	      0.023
  4283.873 	      0.055
  4284.642 	      0.093
  4285.411 	      0.128
  4286.180 	      0.070
  4286.950 	      0.052
  4287.719 	      0.029
  4288.489 	      0.016
  4289.259 	      0.057
  4290.029 	      0.053
  4290.799 	      0.027
  4291.569 	      0.016
  4292.339 	      0.052
  4293.110 	      0.008
  4293.880 	      0.014
  4294.651 	      0.006
  4295.422 	     -0.027
  4296.193 	     -0.006
  4296.964 	      0.063
  4297.735 	      0.089
  4298.507 	      0.083
  4299.278 	      0.122
  4300.050 	      0.090
  4300.822 	      0.064
  4301.594 	      0.042
  4302.366 	      0.023
  4303.138 	      0.092
  4303.910 	      0.149
  4304.683 	      0.155
  4305.456 	      0.054
  4306.229 	      0.123
  4307.001 	      0.100
  4307.775 	      0.085
  4308.548 	      0.090
  4309.321 	      0.178
  4310.095 	      0.101
  4310.868 	      0.054
  4311.642 	      0.031
  4312.416 	      0.038
  4313.190 	      0.058
  4313.964 	      0.062
  4314.739 	      0.063
  4315.513 	      0.067
  4316.288 	      0.058
  4317.062 	      0.083
  4317.837 	      0.107
  4318.612 	      0.123
  4319.388 	      0.173
  4320.163 	      0.155
  4320.938 	      0.121
  4321.714 	      0.074
  4322.490 	      0.006
  4323.266 	     -0.016
  4324.042 	      0.012
  4324.818 	      0.061
  4325.594 	      0.124
  4326.370 	      0.090
  4327.147 	      0.057
  4327.924 	      0.009
  4328.700 	     -0.054
  4329.477 	     -0.056
  4330.255 	      0.029
  4331.032 	      0.061
  4331.809 	      0.070
  4332.587 	      0.126
  4333.364 	      0.141
  4334.142 	      0.093
  4334.920 	      0.058
  4335.698 	      0.085
  4336.477 	      0.096
  4337.255 	      0.117
  4338.034 	      0.097
  4338.812 	      0.044
  4339.591 	      0.056
  4340.370 	      0.005
  4341.149 	     -0.065
  4341.928 	     -0.103
  4342.708 	     -0.006
  4343.487 	     -0.052
  4344.267 	     -0.012
  4345.046 	      0.010
  4345.826 	     -0.009
  4346.606 	      0.073
  4347.387 	      0.105
  4348.167 	      0.088
  4348.947 	      0.047
  4349.728 	      0.033
  4350.509 	      0.040
  4351.290 	      0.055
  4352.071 	      0.050
  4352.852 	      0.006
  4353.633 	      0.089
  4354.415 	      0.098
  4355.196 	      0.088
  4355.978 	      0.073
  4356.760 	      0.104
  4357.542 	      0.107
  4358.324 	      0.120
  4359.106 	      0.122
  4359.889 	      0.091
  4360.671 	      0.098
  4361.454 	      0.139
  4362.237 	      0.123
  4363.020 	      0.067
  4363.803 	      0.072
