wlen 	 newgal_spectrum 
  4176.646 	      0.070
  4177.397 	      0.062
  4178.147 	      0.055
  4178.898 	      0.048
  4179.649 	      0.038
  4180.400 	      0.030
  4181.151 	      0.022
  4181.902 	      0.014
  4182.653 	      0.007
  4183.405 	      0.004
  4184.157 	      0.004
  4184.908 	      0.006
  4185.660 	      0.010
  4186.412 	      0.016
  4187.164 	      0.015
  4187.917 	      0.003
  4188.669 	      0.005
  4189.422 	      0.003
  4190.174 	      0.001
  4190.927 	      0.011
  4191.680 	      0.027
  4192.433 	      0.054
  4193.186 	      0.066
  4193.940 	      0.036
  4194.693 	      0.054
  4195.447 	      0.060
  4196.201 	      0.060
  4196.955 	      0.049
  4197.709 	     -0.010
  4198.463 	     -0.012
  4199.217 	      0.007
  4199.972 	      0.064
  4200.726 	     -0.012
  4201.481 	      0.003
  4202.236 	      0.023
  4202.991 	      0.011
  4203.746 	      0.022
  4204.501 	      0.010
  4205.257 	      0.007
  4206.012 	      0.043
  4206.768 	      0.028
  4207.524 	      0.019
  4208.280 	      0.016
  4209.036 	      0.025
  4209.792 	      0.019
  4210.548 	      0.044
  4211.305 	      0.058
  4212.061 	      0.031
  4212.818 	      0.012
  4213.575 	      0.031
  4214.332 	      0.051
  4215.089 	      0.056
  4215.846 	      0.028
  4216.604 	      0.045
  4217.361 	      0.048
  4218.119 	      0.009
  4218.877 	     -0.018
  4219.635 	      0.010
  4220.393 	      0.035
  4221.151 	      0.037
  4221.910 	      0.047
  4222.668 	      0.044
  4223.427 	      0.044
  4224.186 	      0.053
  4224.945 	      0.030
  4225.704 	      0.068
  4226.463 	      0.104
  4227.222 	      0.126
  4227.982 	      0.064
  4228.741 	      0.065
  4229.501 	      0.053
  4230.261 	      0.020
  4231.021 	      0.075
  4231.781 	      0.081
  4232.542 	      0.075
  4233.302 	      0.057
  4234.063 	      0.034
  4234.823 	      0.001
  4235.584 	     -0.006
  4236.345 	      0.012
  4237.106 	      0.081
  4237.868 	      0.100
  4238.629 	      0.090
  4239.390 	      0.059
  4240.152 	      0.011
  4240.914 	      0.006
  4241.676 	      0.017
  4242.438 	      0.034
  4243.200 	      0.035
  4243.963 	     -0.002
  4244.725 	     -0.019
  4245.488 	     -0.013
  4246.250 	      0.078
  4247.013 	      0.083
  4247.776 	      0.080
  4248.540 	      0.080
  4249.303 	      0.102
  4250.066 	      0.115
  4250.830 	      0.073
  4251.594 	      0.040
  4252.357 	      0.055
  4253.121 	      0.119
  4253.886 	      0.125
  4254.650 	      0.128
  4255.414 	      0.140
  4256.179 	      0.083
  4256.944 	      0.083
  4257.708 	      0.074
  4258.473 	      0.051
  4259.238 	      0.016
  4260.004 	     -0.004
  4260.769 	      0.002
  4261.535 	      0.030
  4262.300 	      0.070
  4263.066 	      0.056
  4263.832 	      0.047
  4264.598 	      0.045
  4265.364 	      0.067
  4266.130 	      0.084
  4266.897 	      0.081
  4267.664 	      0.061
  4268.430 	     -0.003
  4269.197 	      0.046
  4269.964 	      0.051
  4270.731 	      0.053
  4271.499 	      0.071
  4272.266 	      0.096
  4273.034 	      0.072
  4273.801 	      0.055
  4274.569 	      0.065
  4275.337 	      0.039
  4276.105 	      0.050
  4276.874 	      0.056
  4277.642 	      0.052
  4278.411 	      0.028
  4279.179 	      0.017
  4279.948 	      0.027
  4280.717 	      0.046
  4281.486 	      0.043
  4282.255 	      0.057
  4283.025 	      0.052
  4283.794 	      0.044
  4284.564 	      0.047
  4285.334 	      0.066
  4286.104 	      0.038
  4286.874 	      0.026
  4287.644 	      0.059
  4288.414 	      0.110
  4289.185 	      0.098
  4289.955 	      0.091
  4290.726 	      0.089
  4291.497 	      0.004
  4292.268 	      0.063
  4293.039 	      0.047
  4293.811 	     -0.000
  4294.582 	      0.063
  4295.354 	      0.076
  4296.125 	      0.091
  4296.897 	      0.087
  4297.669 	      0.024
  4298.441 	      0.064
  4299.214 	      0.084
  4299.986 	      0.082
  4300.759 	      0.051
  4301.531 	      0.054
  4302.304 	      0.062
  4303.077 	      0.059
  4303.850 	      0.045
  4304.623 	      0.004
  4305.397 	      0.059
  4306.170 	      0.083
  4306.944 	      0.080
  4307.718 	      0.027
  4308.492 	      0.043
  4309.266 	      0.035
  4310.040 	      0.045
  4310.814 	      0.094
  4311.589 	      0.121
  4312.364 	      0.115
  4313.138 	      0.099
  4313.913 	      0.074
  4314.688 	      0.020
  4315.464 	      0.040
  4316.239 	      0.063
