wlen 	 newgal_spectrum 
  4176.646 	     -0.050
  4177.397 	     -0.054
  4178.147 	     -0.058
  4178.898 	     -0.064
  4179.649 	     -0.078
  4180.400 	     -0.092
  4181.151 	     -0.108
  4181.902 	     -0.127
  4182.653 	     -0.149
  4183.405 	     -0.165
  4184.157 	     -0.182
  4184.908 	     -0.201
  4185.660 	     -0.231
  4186.412 	     -0.250
  4187.164 	     -0.271
  4187.917 	     -0.301
  4188.669 	     -0.215
  4189.422 	     -0.172
  4190.174 	     -0.128
  4190.927 	     -0.070
  4191.680 	     -0.034
  4192.433 	     -0.074
  4193.186 	     -0.114
  4193.940 	     -0.136
  4194.693 	     -0.094
  4195.447 	     -0.129
  4196.201 	     -0.136
  4196.955 	     -0.044
  4197.709 	     -0.036
  4198.463 	      0.012
  4199.217 	      0.053
  4199.972 	      0.061
  4200.726 	     -0.042
  4201.481 	     -0.022
  4202.236 	      0.007
  4202.991 	      0.005
  4203.746 	     -0.071
  4204.501 	     -0.102
  4205.257 	     -0.092
  4206.012 	      0.013
  4206.768 	      0.085
  4207.524 	      0.033
  4208.280 	     -0.008
  4209.036 	      0.037
  4209.792 	      0.004
  4210.548 	     -0.060
  4211.305 	     -0.091
  4212.061 	     -0.024
  4212.818 	     -0.038
  4213.575 	     -0.022
  4214.332 	     -0.005
  4215.089 	      0.003
  4215.846 	     -0.064
  4216.604 	     -0.093
  4217.361 	     -0.125
  4218.119 	     -0.175
  4218.877 	     -0.097
  4219.635 	     -0.034
  4220.393 	     -0.002
  4221.151 	     -0.032
  4221.910 	     -0.027
  4222.668 	     -0.061
  4223.427 	     -0.089
  4224.186 	     -0.099
  4224.945 	     -0.152
  4225.704 	     -0.090
  4226.463 	     -0.058
  4227.222 	     -0.083
  4227.982 	     -0.041
  4228.741 	     -0.111
  4229.501 	     -0.128
  4230.261 	     -0.068
  4231.021 	     -0.059
  4231.781 	     -0.122
  4232.542 	     -0.134
  4233.302 	     -0.089
  4234.063 	      0.051
  4234.823 	      0.048
  4235.584 	      0.052
  4236.345 	      0.058
  4237.106 	     -0.103
  4237.868 	     -0.066
  4238.629 	     -0.044
  4239.390 	     -0.031
  4240.152 	     -0.010
  4240.914 	     -0.029
  4247.776 	      0.105
  4248.540 	      0.139
  4249.303 	      0.154
  4250.066 	      0.032
  4250.830 	     -0.023
  4251.594 	     -0.061
  4252.357 	     -0.091
  4253.121 	     -0.139
  4253.886 	     -0.076
  4254.650 	     -0.012
  4255.414 	      0.031
  4256.179 	     -0.009
  4256.944 	     -0.026
  4257.708 	     -0.050
  4258.473 	     -0.084
  4259.238 	     -0.128
  4260.004 	     -0.114
  4260.769 	     -0.070
  4261.535 	     -0.007
  4262.300 	     -0.023
  4263.066 	     -0.003
  4263.832 	     -0.009
  4264.598 	     -0.047
  4265.364 	     -0.212
  4266.130 	      0.009
  4266.897 	      0.010
  4267.664 	     -0.045
  4268.430 	      0.009
  4269.197 	     -0.140
  4269.964 	     -0.102
  4270.731 	     -0.038
  4271.499 	     -0.013
  4272.266 	      0.048
  4273.034 	      0.048
  4273.801 	      0.037
  4274.569 	      0.020
  4275.337 	     -0.007
  4276.105 	     -0.032
