1 1 1165.74 1170.43
32.3136 
0.6349 
name    flux    f_err    vel    sig
Hgamma      	   8.43905	      0.13	 2910.2762	     32.13
Hbeta       	  16.68382	      0.12	 2910.2762	     32.13
Halpha      	  89.45639	      0.11	 2910.2762	     32.13
[SII]6716   	  11.31146	      0.11	 2908.0717	     40.25
[SII]6731   	   9.00745	      0.11	 2908.0717	     40.25
[OIII]5007_d	   2.10780	      0.15	 2908.0717	     40.25
[OI]6300_d  	   3.60526	      0.14	 2908.0717	     40.25
[NII]6583_d 	  52.09208	      0.14	 2908.0717	     40.25
