wlen 	 newgal_spectrum 
  4189.586 	     -0.305
  4190.339 	     -0.062
  4191.091 	     -0.029
  4191.843 	     -0.081
  4192.595 	     -0.257
  4193.348 	     -0.273
  4194.101 	     -0.209
  4194.853 	     -0.188
  4195.606 	     -0.253
  4196.359 	     -0.222
  4197.113 	     -0.223
  4197.866 	     -0.199
  4198.620 	     -0.120
  4199.373 	     -0.184
  4200.127 	     -0.213
  4200.881 	     -0.218
  4201.635 	     -0.176
  4202.389 	     -0.044
  4203.143 	      0.041
  4203.898 	      0.079
  4204.652 	      0.018
  4205.407 	     -0.234
  4206.162 	     -0.172
  4206.917 	     -0.126
  4207.672 	     -0.231
  4208.427 	     -0.105
  4209.183 	     -0.137
  4209.938 	     -0.195
  4210.694 	     -0.259
  4211.450 	     -0.292
  4212.206 	     -0.351
  4212.962 	     -0.329
  4213.718 	     -0.089
  4214.474 	     -0.154
  4215.231 	     -0.054
  4215.987 	      0.011
  4216.744 	     -0.077
  4217.501 	     -0.112
  4218.258 	     -0.122
  4219.015 	     -0.136
  4219.773 	     -0.171
  4220.530 	     -0.263
  4221.288 	     -0.179
  4222.045 	     -0.120
  4222.803 	     -0.170
  4223.561 	     -0.198
  4224.319 	     -0.178
  4225.077 	     -0.145
  4225.836 	     -0.099
  4226.594 	     -0.042
  4227.353 	     -0.023
  4228.112 	     -0.059
  4228.871 	     -0.188
  4229.630 	     -0.302
  4230.389 	     -0.241
  4231.148 	     -0.199
  4231.908 	     -0.207
  4232.667 	     -0.098
  4233.427 	     -0.118
  4234.187 	     -0.132
  4234.947 	     -0.128
  4235.707 	      0.084
  4236.468 	     -0.048
  4237.228 	     -0.191
  4237.989 	     -0.332
  4238.749 	     -0.372
  4239.510 	     -0.199
  4240.271 	     -0.132
  4241.032 	     -0.155
  4241.793 	      0.285
  4242.555 	     -0.045
  4243.316 	     -0.177
  4244.078 	     -0.166
  4244.840 	     -0.219
  4245.602 	     -0.113
  4246.364 	     -0.059
  4247.126 	     -0.055
  4247.888 	     -0.249
  4248.651 	     -0.180
  4249.413 	     -0.151
  4250.176 	     -0.144
  4250.939 	     -0.151
  4251.702 	     -0.178
  4252.465 	     -0.119
  4253.229 	     -0.045
  4253.992 	     -0.032
  4254.756 	     -0.110
  4255.519 	     -0.161
  4256.283 	     -0.195
  4257.047 	     -0.198
  4257.811 	     -0.157
  4258.575 	     -0.171
  4259.340 	     -0.152
  4260.104 	     -0.049
  4260.869 	     -0.076
  4261.634 	     -0.090
  4262.399 	     -0.185
  4263.164 	     -0.396
  4263.929 	     -0.357
  4264.695 	     -0.297
  4265.460 	     -0.217
  4266.226 	     -0.125
  4266.991 	     -0.243
  4267.757 	     -0.241
  4268.523 	     -0.278
  4269.290 	     -0.302
  4270.056 	      0.093
  4270.822 	     -0.015
  4271.589 	     -0.142
  4272.356 	     -0.250
  4273.123 	     -0.203
  4273.890 	      0.019
  4274.657 	     -0.056
  4275.424 	     -0.215
  4276.191 	     -0.378
  4276.959 	     -0.240
  4277.727 	     -0.132
  4278.494 	     -0.067
  4279.262 	     -0.074
  4280.031 	     -0.235
  4280.799 	     -0.222
  4281.567 	     -0.239
  4282.336 	     -0.304
  4283.104 	     -0.245
  4283.873 	     -0.194
  4284.642 	     -0.101
  4285.411 	      0.006
  4286.180 	     -0.070
  4286.950 	     -0.090
  4287.719 	     -0.114
  4288.489 	     -0.143
  4289.259 	     -0.180
  4290.029 	     -0.092
  4290.799 	     -0.106
  4291.569 	     -0.139
  4292.339 	     -0.157
  4293.110 	     -0.161
  4293.880 	     -0.279
  4294.651 	     -0.331
  4295.422 	     -0.271
  4296.193 	     -0.255
  4296.964 	     -0.110
  4297.735 	     -0.092
  4298.507 	     -0.179
  4299.278 	     -0.239
  4300.050 	     -0.226
  4300.822 	     -0.269
  4301.594 	     -0.298
  4302.366 	     -0.158
  4303.138 	     -0.341
  4303.910 	     -0.127
  4304.683 	     -0.007
  4305.456 	     -0.291
  4306.229 	      0.057
  4307.001 	      0.066
  4307.775 	      0.021
  4308.548 	     -0.057
  4309.321 	     -0.129
  4310.095 	     -0.152
  4310.868 	     -0.109
  4311.642 	     -0.058
  4312.416 	     -0.233
  4313.190 	     -0.146
  4313.964 	     -0.194
  4314.739 	     -0.264
  4315.513 	     -0.286
  4316.288 	     -0.043
  4317.062 	     -0.030
  4317.837 	     -0.035
  4318.612 	     -0.030
  4319.388 	     -0.007
  4320.163 	     -0.204
  4320.938 	     -0.292
  4321.714 	     -0.268
  4322.490 	      0.009
  4323.266 	      0.074
  4324.042 	      0.047
  4324.818 	     -0.007
  4325.594 	     -0.060
  4326.370 	     -0.076
  4327.147 	     -0.124
  4327.924 	     -0.186
  4328.700 	     -0.255
  4329.477 	     -0.050
  4330.255 	     -0.060
  4331.032 	     -0.056
  4331.809 	     -0.065
  4332.587 	     -0.200
  4333.364 	      0.012
  4334.142 	     -0.029
  4334.920 	     -0.092
  4335.698 	     -0.068
  4336.477 	     -0.099
  4337.255 	     -0.038
  4338.034 	      0.044
  4338.812 	      0.103
  4339.591 	     -0.279
  4340.370 	     -0.398
  4341.149 	     -0.341
  4341.928 	     -0.249
  4342.708 	     -0.281
  4343.487 	     -0.130
  4344.267 	     -0.227
  4345.046 	     -0.304
  4345.826 	     -0.303
  4346.606 	     -0.310
  4347.387 	     -0.195
  4348.167 	     -0.119
  4348.947 	     -0.091
  4349.728 	     -0.175
  4350.509 	     -0.240
  4351.290 	     -0.178
  4352.071 	     -0.095
  4352.852 	     -0.027
  4353.633 	     -0.069
  4354.415 	      0.027
  4355.196 	      0.023
  4355.978 	     -0.052
  4356.760 	     -0.076
  4357.542 	      0.004
  4358.324 	      0.030
  4359.106 	      0.034
  4359.889 	      0.022
  4360.671 	      0.042
  4361.454 	      0.076
  4362.237 	      0.063
  4363.020 	      0.008
  4363.803 	     -0.055
  4364.587 	     -0.038
  4365.370 	     -0.048
  4366.153 	     -0.078
  4366.937 	     -0.133
  4367.721 	     -0.034
  4368.505 	     -0.067
  4369.289 	     -0.050
  4370.073 	      0.018
  4370.858 	      0.099
  4371.642 	      0.089
  4372.427 	      0.126
  4373.212 	      0.120
  4373.997 	     -0.006
  4374.782 	      0.015
  4375.567 	      0.173
  4376.353 	      0.197
  4377.138 	      0.090
  4377.924 	     -0.119
  4378.710 	     -0.027
  4379.496 	      0.273
  4380.282 	      0.545
  4381.068 	      0.645
  4381.854 	      0.495
  4382.641 	      0.575
  4383.428 	      0.390
  4384.214 	      0.054
  4385.001 	     -0.108
  4385.788 	     -0.163
  4386.576 	     -0.046
  4387.363 	      0.064
  4388.151 	      0.105
  4388.938 	      0.165
  4389.726 	      0.015
  4390.514 	     -0.067
  4391.302 	     -0.113
  4392.090 	     -0.174
  4392.879 	     -0.064
  4393.667 	     -0.016
  4394.456 	     -0.002
  4395.245 	     -0.014
  4396.033 	      0.029
  4396.823 	      0.121
  4397.612 	      0.124
  4398.401 	      0.111
  4399.191 	      0.137
  4399.980 	      0.260
  4400.770 	      0.257
  4401.560 	      0.198
  4402.350 	      0.116
  4403.140 	      0.113
  4403.931 	      0.107
  4404.721 	      0.124
  4405.512 	      0.112
  4406.302 	      0.056
  4407.093 	      0.081
  4407.884 	      0.028
  4408.676 	     -0.019
  4409.467 	     -0.043
  4410.258 	     -0.014
  4411.050 	     -0.043
  4411.842 	     -0.019
  4412.634 	      0.025
  4413.426 	      0.044
  4414.218 	     -0.168
  4415.010 	      0.106
  4415.803 	     -0.033
  4416.595 	     -0.162
  4417.388 	     -0.145
  4418.181 	     -0.324
  4418.974 	     -0.233
  4419.767 	     -0.141
  4420.561 	     -0.077
  4421.354 	     -0.083
  4422.148 	     -0.087
  4422.941 	     -0.119
  4423.735 	     -0.129
  4424.529 	     -0.119
  4425.324 	     -0.103
  4426.118 	     -0.218
  4426.912 	     -0.306
  4427.707 	     -0.332
  4428.502 	     -0.292
  4429.297 	     -0.305
  4430.092 	     -0.225
  4430.887 	     -0.159
  4431.682 	     -0.106
  4432.478 	     -0.072
  4433.273 	     -0.045
  4434.069 	     -0.178
  4434.865 	     -0.186
  4435.661 	     -0.132
  4436.457 	     -0.097
  4437.253 	     -0.205
  4438.050 	     -0.197
  4438.847 	     -0.176
  4439.643 	     -0.170
  4440.440 	     -0.259
  4441.237 	     -0.369
  4442.034 	     -0.343
  4442.832 	     -0.270
  4443.629 	     -0.187
  4444.427 	     -0.240
  4445.225 	     -0.356
  4446.023 	     -0.373
  4446.821 	     -0.341
  4447.619 	     -0.280
  4448.417 	     -0.307
  4449.216 	     -0.339
  4450.014 	     -0.297
  4450.813 	     -0.220
  4451.612 	     -0.135
  4452.411 	     -0.181
  4453.210 	     -0.239
  4454.009 	     -0.239
  4454.809 	     -0.201
  4455.609 	     -0.150
  4456.408 	     -0.194
  4457.208 	     -0.233
  4458.008 	     -0.247
  4458.808 	     -0.239
  4459.609 	     -0.221
  4460.409 	     -0.209
  4461.210 	     -0.199
  4462.011 	     -0.183
  4462.812 	     -0.165
  4463.613 	     -0.159
  4464.414 	     -0.207
  4465.215 	     -0.278
  4466.017 	     -0.350
  4466.818 	     -0.406
  4467.620 	     -0.380
  4468.422 	     -0.259
  4469.224 	     -0.187
  4470.026 	     -0.160
  4470.829 	     -0.177
  4471.631 	     -0.203
  4472.434 	     -0.190
  4473.237 	     -0.198
  4474.039 	     -0.215
  4474.843 	     -0.232
  4475.646 	     -0.214
  4476.449 	     -0.190
  4477.253 	     -0.235
  4478.056 	     -0.277
  4478.860 	     -0.272
  4479.664 	     -0.267
  4480.468 	     -0.262
  4481.272 	     -0.258
  4482.077 	     -0.253
  4482.881 	     -0.249
  4483.686 	     -0.243
  4484.491 	     -0.238
  4485.296 	     -0.234
  4486.101 	     -0.229
  4486.906 	     -0.224
  4487.711 	     -0.219
  4488.517 	     -0.214
  4489.322 	     -0.209
  4490.128 	     -0.205
  4490.934 	     -0.200
  4491.740 	     -0.194
  4492.547 	     -0.190
  4493.353 	     -0.170
  4494.160 	     -0.183
  4494.966 	     -0.267
  4495.773 	     -0.186
  4496.580 	     -0.139
  4497.387 	     -0.180
  4498.194 	     -0.249
  4499.002 	     -0.292
  4499.809 	     -0.205
  4500.617 	     -0.163
