2 2 1109.59 1114.27
581.6133 
0.4061 
name    flux    f_err    vel    sig
Hgamma      	   3.17124	      0.13	 2859.1663	     27.67
Hbeta       	   7.65203	      0.12	 2859.1663	     27.67
Halpha      	  44.56178	      0.11	 2859.1663	     27.67
[SII]6716   	   8.41932	      0.11	 2859.3916	     37.89
[SII]6731   	   6.10725	      0.11	 2859.3916	     37.89
[OIII]5007_d	   2.40894	      0.15	 2859.3916	     37.89
[OI]6300_d  	   3.80237	      0.14	 2859.3916	     37.89
[NII]6583_d 	  31.99714	      0.14	 2859.3916	     37.89
