wlen 	 newgal_spectrum 
  4176.646 	      0.008
  4177.397 	      0.003
  4178.147 	      0.000
  4178.898 	     -0.002
  4179.649 	     -0.004
  4180.400 	     -0.004
  4181.151 	      0.000
  4181.902 	      0.008
  4182.653 	      0.017
  4183.405 	      0.024
  4184.157 	      0.024
  4184.908 	      0.016
  4185.660 	     -0.002
  4186.412 	     -0.021
  4187.164 	     -0.040
  4187.917 	     -0.058
  4188.669 	     -0.039
  4189.422 	     -0.049
  4190.174 	     -0.060
  4190.927 	     -0.065
  4191.680 	     -0.039
  4192.433 	     -0.027
  4193.186 	     -0.022
  4193.940 	     -0.033
  4194.693 	     -0.006
  4195.447 	     -0.012
  4196.201 	     -0.019
  4196.955 	     -0.018
  4197.709 	     -0.004
  4198.463 	     -0.022
  4199.217 	     -0.028
  4199.972 	      0.009
  4200.726 	     -0.032
  4201.481 	      0.004
  4202.236 	      0.037
  4202.991 	      0.031
  4203.746 	     -0.047
  4204.501 	     -0.027
  4205.257 	     -0.004
  4206.012 	     -0.017
  4206.768 	      0.016
  4207.524 	     -0.002
  4208.280 	     -0.023
  4209.036 	     -0.031
  4209.792 	      0.031
  4210.548 	      0.024
  4211.305 	      0.004
  4212.061 	     -0.022
  4212.818 	     -0.035
  4213.575 	     -0.020
  4214.332 	     -0.007
  4215.089 	     -0.001
  4215.846 	      0.024
  4216.604 	      0.033
  4217.361 	      0.027
  4218.119 	     -0.014
  4218.877 	     -0.028
  4219.635 	     -0.022
  4220.393 	     -0.015
  4221.151 	     -0.012
  4221.910 	     -0.005
  4222.668 	      0.039
  4223.427 	      0.051
  4224.186 	      0.000
  4224.945 	     -0.004
  4225.704 	     -0.019
  4226.463 	     -0.006
  4227.222 	      0.053
  4227.982 	      0.040
  4228.741 	     -0.048
  4229.501 	     -0.058
  4230.261 	      0.041
  4231.021 	     -0.021
  4231.781 	      0.029
  4232.542 	      0.037
  4233.302 	     -0.004
  4234.063 	     -0.002
  4234.823 	      0.046
  4235.584 	      0.063
  4236.345 	      0.050
  4237.106 	     -0.008
  4237.868 	     -0.003
  4238.629 	      0.000
  4239.390 	      0.003
  4240.152 	      0.016
  4240.914 	      0.049
  4241.676 	      0.055
  4242.438 	      0.044
  4243.200 	      0.015
  4243.963 	      0.015
  4244.725 	      0.005
  4245.488 	     -0.009
  4246.250 	     -0.011
  4247.013 	      0.050
  4247.776 	      0.048
  4248.540 	      0.020
  4249.303 	     -0.030
  4250.066 	      0.002
  4250.830 	      0.015
  4251.594 	      0.026
  4252.357 	      0.041
  4253.121 	      0.028
  4253.886 	      0.034
  4254.650 	      0.044
  4255.414 	      0.057
  4256.179 	      0.094
  4256.944 	      0.070
  4257.708 	      0.060
  4258.473 	      0.073
  4259.238 	      0.069
