1 1 1170.42 1175.11
7.7530 
0.6372 
name    flux    f_err    vel    sig
Hgamma      	   7.24196	      0.13	 2905.4381	     49.81
Hbeta       	  11.21086	      0.12	 2905.4381	     49.81
Halpha      	  54.98242	      0.11	 2905.4381	     49.81
[SII]6716   	   8.46912	      0.12	 2899.8655	     62.64
[SII]6731   	   6.37086	      0.12	 2899.8655	     62.64
[OIII]5007_d	   2.91095	      0.16	 2899.8655	     62.64
[OI]6300_d  	   4.15708	      0.15	 2899.8655	     62.64
[NII]6583_d 	  36.48450	      0.15	 2899.8655	     62.64
