wlen 	 newgal_spectrum 
  4176.646 	      0.050
  4177.397 	      0.043
  4178.147 	      0.034
  4178.898 	      0.025
  4179.649 	      0.012
  4180.400 	      0.001
  4181.151 	     -0.009
  4181.902 	     -0.017
  4182.653 	     -0.022
  4183.405 	     -0.021
  4184.157 	     -0.016
  4184.908 	     -0.010
  4185.660 	     -0.008
  4186.412 	     -0.003
  4187.164 	     -0.001
  4187.917 	     -0.006
  4188.669 	     -0.072
  4189.422 	     -0.066
  4190.174 	     -0.066
  4190.927 	     -0.087
  4191.680 	     -0.049
  4192.433 	     -0.068
  4193.186 	     -0.098
  4193.940 	     -0.144
  4194.693 	     -0.057
  4195.447 	     -0.115
  4196.201 	     -0.152
  4196.955 	     -0.089
  4197.709 	     -0.061
  4198.463 	     -0.069
  4199.217 	     -0.078
  4199.972 	     -0.077
  4200.726 	     -0.105
  4201.481 	     -0.097
  4202.236 	     -0.075
  4202.991 	     -0.032
  4203.746 	     -0.024
  4204.501 	     -0.072
  4205.257 	     -0.123
  4206.012 	     -0.158
  4206.768 	     -0.103
  4207.524 	     -0.054
  4208.280 	     -0.028
  4209.036 	     -0.063
  4209.792 	     -0.100
  4210.548 	     -0.091
  4211.305 	     -0.065
  4212.061 	     -0.016
  4212.818 	      0.034
  4213.575 	      0.034
  4214.332 	      0.018
  4215.089 	     -0.023
  4215.846 	     -0.041
  4216.604 	     -0.056
  4217.361 	     -0.065
  4218.119 	     -0.058
  4218.877 	     -0.075
  4219.635 	     -0.067
  4220.393 	     -0.060
  4221.151 	     -0.059
  4221.910 	     -0.099
  4222.668 	     -0.092
  4223.427 	     -0.080
  4224.186 	     -0.065
  4224.945 	      0.015
  4225.704 	     -0.025
  4226.463 	     -0.057
  4227.222 	     -0.063
  4227.982 	     -0.079
  4228.741 	     -0.102
  4229.501 	     -0.088
  4230.261 	     -0.026
  4231.021 	     -0.051
  4231.781 	     -0.041
  4232.542 	     -0.041
  4233.302 	     -0.051
  4234.063 	     -0.072
  4234.823 	     -0.106
  4235.584 	     -0.091
  4236.345 	     -0.032
  4237.106 	      0.010
  4237.868 	     -0.022
  4238.629 	     -0.052
  4239.390 	     -0.077
  4240.152 	     -0.050
  4240.914 	     -0.014
  4241.676 	     -0.006
  4242.438 	     -0.011
  4243.200 	      0.001
  4243.963 	     -0.041
  4244.725 	     -0.043
  4245.488 	     -0.033
  4246.250 	     -0.033
  4247.013 	     -0.049
  4247.776 	     -0.020
  4248.540 	      0.016
  4249.303 	      0.034
  4250.066 	      0.016
  4250.830 	      0.003
  4251.594 	     -0.002
  4252.357 	      0.007
  4253.121 	     -0.038
  4253.886 	     -0.026
  4254.650 	     -0.002
  4255.414 	      0.031
  4256.179 	      0.018
  4256.944 	      0.025
  4257.708 	      0.023
  4258.473 	      0.006
  4259.238 	     -0.011
  4260.004 	     -0.055
  4260.769 	     -0.062
  4261.535 	     -0.040
  4262.300 	     -0.083
  4263.066 	      0.021
  4263.832 	     -0.005
  4264.598 	     -0.085
  4265.364 	     -0.003
  4266.130 	     -0.008
  4266.897 	     -0.013
  4267.664 	     -0.025
  4268.430 	     -0.068
  4269.197 	     -0.066
