WV      	 Sigma   
4411.090	    0.042
4411.883	    0.054
4412.675	    0.077
4413.468	    0.048
4414.261	    0.029
4415.054	    0.010
4415.848	    0.033
4416.641	    0.045
4417.434	    0.052
4418.228	    0.058
4419.022	    0.040
4419.816	    0.037
4420.610	    0.071
4421.404	    0.031
4422.199	    0.047
4422.993	    0.055
4423.788	    0.051
4424.583	    0.053
4425.377	    0.066
4426.173	    0.049
4426.968	    0.049
4427.763	    0.065
4428.559	    0.067
4429.354	    0.041
4430.150	    0.026
4430.946	    0.031
4431.742	    0.049
4432.538	    0.031
4433.335	    0.061
4434.131	    0.070
4434.928	    0.065
4435.725	    0.041
4436.522	    0.033
4437.319	    0.033
4438.116	    0.048
4438.913	    0.059
4439.711	    0.019
4440.509	    0.029
4441.306	    0.035
4442.104	    0.037
4442.902	    0.014
4443.701	    0.027
4444.499	    0.043
4445.298	    0.042
4446.096	    0.037
4446.895	    0.027
4447.694	    0.036
4448.493	    0.042
4449.292	    0.057
4450.092	    0.052
4450.891	    0.024
4451.691	    0.059
4452.491	    0.026
4453.291	    0.047
4454.091	    0.051
4454.891	    0.031
4455.691	    0.068
4456.492	    0.033
4457.293	    0.037
4458.093	    0.044
4458.894	    0.022
4459.695	    0.024
4460.497	    0.059
4461.298	    0.063
4462.100	    0.056
4462.901	    0.042
4463.703	    0.014
4464.505	    0.026
4465.307	    0.026
4466.109	    0.022
4466.912	    0.042
4467.714	    0.040
4468.517	    0.045
4469.320	    0.032
4470.123	    0.022
4470.926	    0.022
4471.729	    0.049
4472.533	    0.061
4473.336	    0.080
4474.140	    0.092
4474.944	    0.079
4475.748	    0.076
4476.552	    0.074
4477.356	    0.070
4478.161	    0.066
4478.965	    0.060
4479.770	    0.055
4480.575	    0.049
4481.380	    0.045
4482.185	    0.042
4482.990	    0.040
4483.796	    0.040
4484.601	    0.040
4485.407	    0.041
4486.213	    0.040
4487.019	    0.037
4487.825	    0.032
4488.631	    0.026
4489.438	    0.010
4490.244	    0.019
4491.051	    0.031
4491.858	    0.035
4492.665	    0.037
4493.472	    0.036
4494.280	    0.035
4495.087	    0.035
4495.895	    0.019
4496.702	    0.062
4497.510	    0.070
4498.318	    0.048
4499.127	    0.070
4499.935	    0.059
4500.743	    0.026
4501.552	    0.019
4502.361	    0.053
4503.170	    0.089
4503.979	    0.072
4504.788	    0.056
4505.597	    0.017
4506.407	    0.036
4507.216	    0.039
4508.026	    0.019
4508.836	    0.027
4509.646	    0.022
4510.456	    0.048
4511.267	    0.054
4512.077	    0.024
4512.888	    0.043
4513.699	    0.037
4514.510	    0.029
4515.321	    0.051
4521.815	    0.033
4522.627	    0.019
4523.440	    0.010
4524.253	    0.024
4525.065	    0.053
4525.878	    0.040
4526.692	    0.044
4527.505	    0.061
4528.318	    0.061
4529.132	    0.083
4529.946	    0.068
4530.759	    0.054
4531.573	    0.037
4532.388	    0.031
4533.202	    0.079
4534.016	    0.061
4534.831	    0.035
4542.985	    0.088
4543.801	    0.081
4544.618	    0.063
4545.434	    0.032
4546.251	    0.053
4547.068	    0.045
4547.885	    0.017
4548.702	    0.047
4549.519	    0.041
4550.336	    0.039
4551.154	    0.036
4551.972	    0.019
4552.789	    0.036
4553.607	    0.058
4554.425	    0.039
4555.244	    0.031
4556.062	    0.031
4556.881	    0.017
4557.699	    0.019
4558.518	    0.026
4559.337	    0.022
4560.156	    0.036
4560.976	    0.037
4561.795	    0.026
4562.615	    0.027
4563.435	    0.056
4564.254	    0.048
4565.074	    0.031
4565.895	    0.029
4566.715	    0.047
4567.535	    0.032
4568.356	    0.017
4569.177	    0.036
4569.998	    0.054
4570.819	    0.058
4571.640	    0.043
4572.461	    0.026
4573.283	    0.026
4574.105	    0.040
4574.926	    0.048
4575.748	    0.024
4576.570	    0.014
4577.393	    0.010
4578.215	    0.026
4579.038	    0.010
4579.860	    0.037
4580.683	    0.051
4581.506	    0.043
4582.329	    0.059
4583.153	    0.060
4583.976	    0.053
4584.800	    0.044
4585.623	    0.019
4586.447	    0.042
4587.271	    0.048
4588.095	    0.070
4588.920	    0.060
4589.744	    0.017
4590.569	    0.040
4591.394	    0.010
4592.219	    0.029
4593.044	    0.014
4593.869	    0.049
4594.694	    0.032
4595.520	    0.060
4596.345	    0.052
4597.171	    0.039
4597.997	    0.039
4598.823	    0.036
4599.649	    0.065
4600.476	    0.066
4601.302	    0.067
4602.129	    0.075
4602.956	    0.088
4603.783	    0.090
4604.610	    0.067
4605.437	    0.040
4606.265	    0.029
4607.092	    0.047
4607.920	    0.066
4608.748	    0.061
4609.576	    0.027
4610.404	    0.019
4611.232	    0.010
4612.061	    0.039
4612.890	    0.047
4613.718	    0.041
4614.547	    0.063
4615.376	    0.066
4616.206	    0.055
4617.035	    0.042
4617.864	    0.017
4618.694	    0.026
4619.524	    0.049
4620.354	    0.068
4621.184	    0.077
4622.014	    0.068
4622.845	    0.060
4623.675	    0.019
4624.506	    0.019
4625.337	    0.042
4626.168	    0.063
4626.999	    0.063
4627.830	    0.060
4628.662	    0.045
4629.493	    0.046
4630.325	    0.054
4631.157	    0.051
4631.989	    0.080
4632.821	    0.083
4633.654	    0.065
4634.486	    0.051
4635.319	    0.049
4636.152	    0.048
4636.985	    0.056
4641.152	    0.099
4641.985	    0.079
4642.819	    0.054
4643.654	    0.052
4644.488	    0.057
4645.322	    0.057
4646.157	    0.068
4646.992	    0.043
4647.827	    0.057
4648.662	    0.066
4649.497	    0.066
4650.332	    0.059
4651.168	    0.066
4652.003	    0.083
4652.839	    0.081
4653.675	    0.071
4654.511	    0.053
4655.347	    0.022
4656.184	    0.033
4657.020	    0.042
4657.857	    0.039
4658.694	    0.046
4659.531	    0.054
4660.368	    0.048
4661.205	    0.035
4662.043	    0.047
4662.881	    0.050
4663.718	    0.048
4664.556	    0.048
4665.394	    0.055
4666.232	    0.043
4667.071	    0.051
4667.909	    0.043
4668.748	    0.052
4669.587	    0.063
4670.426	    0.058
4671.265	    0.064
4672.104	    0.050
4672.944	    0.045
4673.783	    0.045
4674.623	    0.046
4675.463	    0.044
4676.303	    0.010
4677.143	    0.042
4677.983	    0.019
4678.824	    0.035
4679.664	    0.063
4680.505	    0.078
4681.346	    0.024
4682.187	    0.056
4683.028	    0.059
4683.870	    0.052
4684.711	    0.042
4685.553	    0.027
4686.395	    0.032
4687.237	    0.039
4688.079	    0.032
4688.921	    0.040
4689.764	    0.061
4690.606	    0.079
4691.449	    0.036
4692.292	    0.065
4693.135	    0.026
4693.978	    0.019
4694.821	    0.019
4695.665	    0.037
4696.508	    0.054
4697.352	    0.097
4698.196	    0.073
4699.040	    0.062
4699.885	    0.066
4700.729	    0.066
4701.574	    0.026
4702.418	    0.024
4703.263	    0.033
4704.108	    0.014
4704.953	    0.043
4705.799	    0.051
4706.644	    0.033
4707.490	    0.037
4708.335	    0.045
4709.181	    0.056
4710.027	    0.039
4710.874	    0.044
4711.720	    0.061
4712.567	    0.019
4713.413	    0.019
4714.260	    0.056
4715.107	    0.077
4715.954	    0.077
4716.802	    0.056
4717.649	    0.046
4718.497	    0.042
4719.344	    0.027
4720.192	    0.053
4721.040	    0.027
4721.888	    0.061
4722.737	    0.024
4723.585	    0.026
4724.434	    0.035
4725.283	    0.010
4726.132	    0.014
4726.981	    0.014
4727.830	    0.036
4728.680	    0.056
4729.529	    0.033
4730.379	    0.017
4731.229	    0.039
4732.079	    0.039
4732.929	    0.010
4733.779	    0.036
4734.630	    0.036
4735.480	    0.033
4736.331	    0.014
4737.182	    0.029
4738.033	    0.010
4738.885	    0.045
4739.736	    0.010
4740.588	    0.044
4741.439	    0.031
4742.291	    0.017
4743.143	    0.035
4743.995	    0.053
4744.848	    0.068
4745.700	    0.059
4746.553	    0.022
4747.406	    0.056
4748.259	    0.068
4749.112	    0.056
4749.965	    0.066
4750.818	    0.056
4751.672	    0.058
4752.526	    0.027
4753.379	    0.017
4754.233	    0.014
4755.088	    0.017
4755.942	    0.045
4756.796	    0.026
4757.651	    0.019
4758.506	    0.017
4759.361	    0.037
4760.216	    0.056
4761.071	    0.047
4761.926	    0.010
4762.782	    0.032
4763.638	    0.055
4764.494	    0.071
4765.350	    0.072
4766.206	    0.051
4767.062	    0.014
4767.919	    0.040
4768.775	    0.033
4769.632	    0.042
4770.489	    0.047
4771.346	    0.043
4772.203	    0.019
4773.061	    0.036
4773.918	    0.053
4774.776	    0.045
4775.634	    0.029
4776.492	    0.056
4777.350	    0.063
4778.208	    0.067
4779.067	    0.076
4779.925	    0.045
4780.784	    0.050
4781.643	    0.039
4782.502	    0.027
4783.361	    0.036
4784.221	    0.040
4785.080	    0.046
4785.940	    0.017
4786.800	    0.046
4787.660	    0.053
4788.520	    0.049
4789.381	    0.035
4790.241	    0.039
4791.102	    0.035
4791.962	    0.024
4792.823	    0.052
4793.684	    0.027
4794.546	    0.019
4795.407	    0.066
4796.269	    0.072
4797.130	    0.072
4797.992	    0.033
4798.854	    0.035
4799.717	    0.056
4800.579	    0.068
4801.441	    0.073
4802.304	    0.035
4803.167	    0.056
4804.030	    0.052
4804.893	    0.076
4805.756	    0.088
4806.620	    0.074
4807.483	    0.074
4808.347	    0.033
4809.211	    0.027
4810.075	    0.049
4810.939	    0.017
4811.803	    0.050
4812.668	    0.056
4813.533	    0.052
4814.397	    0.044
4815.262	    0.063
4816.128	    0.072
4816.993	    0.063
4817.858	    0.063
4818.724	    0.070
4819.590	    0.069
4820.456	    0.056
4821.322	    0.071
4822.188	    0.010
4823.054	    0.033
4823.921	    0.036
4824.787	    0.040
4825.654	    0.041
4826.521	    0.010
4827.388	    0.036
4828.256	    0.041
4829.123	    0.040
4829.991	    0.051
4830.859	    0.058
4831.727	    0.049
4832.595	    0.014
4833.463	    0.063
4834.331	    0.050
4835.200	    0.065
4836.069	    0.056
4836.937	    0.027
4837.806	    0.010
4838.676	    0.045
4839.545	    0.040
4840.415	    0.031
4841.284	    0.052
4842.154	    0.048
4843.024	    0.032
4843.894	    0.010
4844.764	    0.010
4845.635	    0.019
4846.505	    0.036
4847.376	    0.026
4848.247	    0.044
4849.118	    0.058
4849.989	    0.066
4850.861	    0.060
4851.732	    0.032
4852.604	    0.039
4853.476	    0.036
4854.348	    0.052
4855.220	    0.074
4856.092	    0.065
4856.965	    0.042
4857.837	    0.050
4858.710	    0.076
4859.583	    0.060
4860.456	    0.044
4861.329	    0.035
4862.203	    0.033
4863.076	    0.035
4863.950	    0.057
4864.824	    0.056
4865.698	    0.050
4866.572	    0.041
4867.447	    0.031
4868.321	    0.044
4869.196	    0.056
4870.071	    0.057
4870.946	    0.069
4871.821	    0.075
4872.696	    0.035
4873.571	    0.064
4874.447	    0.079
4875.323	    0.088
4876.199	    0.073
4877.075	    0.050
4877.951	    0.074
4878.827	    0.065
4879.704	    0.046
4880.581	    0.083
4881.458	    0.076
4882.335	    0.077
4883.212	    0.077
4884.089	    0.071
4884.967	    0.080
4885.844	    0.077
4886.722	    0.058
4887.600	    0.076
4888.478	    0.072
4889.356	    0.063
4890.235	    0.060
4891.114	    0.060
4891.992	    0.043
4892.871	    0.055
4893.750	    0.069
4894.630	    0.073
4895.509	    0.059
4896.388	    0.050
4897.268	    0.040
4898.148	    0.019
4899.028	    0.072
4899.908	    0.087
4900.789	    0.063
4901.669	    0.056
4902.550	    0.031
4903.431	    0.027
4904.312	    0.027
4905.193	    0.051
4906.074	    0.054
4906.955	    0.033
4907.837	    0.055
4908.719	    0.094
4909.601	    0.169
4910.483	    0.287
4911.365	    0.418
4912.247	    0.524
4913.130	    0.566
4914.013	    0.532
4914.896	    0.430
4915.779	    0.292
4916.662	    0.168
4917.545	    0.079
4918.429	    0.029
4919.312	    0.036
4920.196	    0.053
4921.080	    0.056
4921.964	    0.040
4922.849	    0.054
4923.733	    0.074
4924.618	    0.081
4925.502	    0.075
4926.387	    0.066
4927.273	    0.076
4928.158	    0.065
4929.043	    0.043
4929.929	    0.024
4930.815	    0.039
4931.700	    0.066
4932.586	    0.075
4933.473	    0.073
4934.359	    0.069
4935.246	    0.083
4936.132	    0.070
4937.019	    0.101
4937.906	    0.083
4938.793	    0.068
4939.681	    0.060
4940.568	    0.048
4941.456	    0.041
4942.344	    0.077
4943.232	    0.086
4944.120	    0.089
4945.008	    0.070
4945.896	    0.066
4946.785	    0.081
4947.674	    0.085
4948.563	    0.070
4949.452	    0.071
4950.341	    0.063
4951.230	    0.081
4952.120	    0.085
4953.010	    0.081
4953.900	    0.068
4954.790	    0.065
4955.680	    0.068
4956.570	    0.054
4957.461	    0.027
4958.351	    0.079
4959.242	    0.077
4960.133	    0.096
4961.024	    0.085
4961.916	    0.076
4962.807	    0.072
4963.699	    0.074
4964.591	    0.083
4965.483	    0.050
4966.375	    0.069
4967.267	    0.068
4968.159	    0.065
4969.052	    0.065
4969.945	    0.068
4970.838	    0.076
4971.731	    0.080
4972.624	    0.065
4973.518	    0.051
4974.411	    0.066
4975.305	    0.056
4976.199	    0.053
4977.093	    0.061
4977.987	    0.063
4978.881	    0.049
4979.776	    0.024
4980.671	    0.046
4981.565	    0.084
4982.460	    0.063
4983.356	    0.074
4984.251	    0.078
4985.146	    0.083
4986.042	    0.086
4986.938	    0.083
4987.834	    0.068
4988.730	    0.046
4989.626	    0.053
4990.523	    0.079
4991.419	    0.082
4992.316	    0.065
4993.213	    0.040
4994.110	    0.026
4995.007	    0.039
4995.905	    0.056
4996.802	    0.064
4997.700	    0.066
4998.598	    0.063
4999.496	    0.056
5000.394	    0.061
5001.293	    0.056
5002.191	    0.053
5003.090	    0.067
5003.989	    0.079
5004.888	    0.070
5005.787	    0.039
5006.687	    0.072
5007.586	    0.074
5008.486	    0.063
5009.386	    0.048
5010.286	    0.042
5011.186	    0.080
5012.086	    0.093
5012.987	    0.084
5013.887	    0.054
5014.788	    0.063
5015.689	    0.056
5016.590	    0.052
5017.492	    0.064
5018.393	    0.063
5019.295	    0.066
5020.197	    0.074
5021.098	    0.075
5022.001	    0.070
5022.903	    0.067
5023.805	    0.042
5024.708	    0.059
5025.611	    0.060
5026.514	    0.066
5027.417	    0.067
5028.320	    0.070
5029.223	    0.073
5030.127	    0.067
5031.031	    0.062
5031.935	    0.066
5032.839	    0.077
5033.743	    0.086
5034.647	    0.080
5035.552	    0.076
5036.456	    0.091
5037.361	    0.096
5038.266	    0.072
5039.172	    0.022
5040.077	    0.055
5040.982	    0.065
5041.888	    0.039
5042.794	    0.069
5043.700	    0.085
5044.606	    0.077
5045.513	    0.068
5046.419	    0.070
5047.326	    0.068
5048.233	    0.057
5049.140	    0.084
5050.047	    0.063
5050.954	    0.032
5051.861	    0.066
5052.769	    0.085
5053.677	    0.064
5054.585	    0.064
5055.493	    0.071
5056.401	    0.051
5057.310	    0.060
5058.218	    0.123
5059.127	    0.154
5060.036	    0.169
5060.945	    0.163
5061.855	    0.140
5062.764	    0.100
5063.674	    0.056
5064.583	    0.014
5065.493	    0.052
5066.403	    0.067
5067.314	    0.060
5068.224	    0.077
5069.135	    0.041
5070.045	    0.022
5070.956	    0.063
5071.867	    0.077
5072.779	    0.072
5073.690	    0.058
5074.602	    0.048
5075.513	    0.051
5076.425	    0.062
5077.337	    0.077
5078.249	    0.063
5079.162	    0.059
5080.074	    0.060
5080.987	    0.061
5081.900	    0.031
5082.813	    0.032
5083.726	    0.027
5084.640	    0.014
5085.553	    0.014
5086.467	    0.037
5087.381	    0.019
5088.295	    0.033
5089.209	    0.055
5090.123	    0.061
5091.038	    0.070
5091.952	    0.058
5092.867	    0.044
5093.782	    0.043
5094.697	    0.049
5095.613	    0.043
5096.528	    0.010
5097.444	    0.029
5098.360	    0.029
5099.276	    0.017
5100.192	    0.032
5101.108	    0.036
5102.025	    0.059
5102.941	    0.062
5103.858	    0.056
5104.775	    0.049
5105.692	    0.040
5106.610	    0.037
5107.527	    0.046
5108.445	    0.041
5109.363	    0.014
5110.281	    0.010
5111.199	    0.047
5112.117	    0.058
5113.036	    0.014
5113.954	    0.058
5114.873	    0.056
5115.792	    0.010
5116.711	    0.047
5117.630	    0.044
5118.550	    0.037
5119.469	    0.026
5120.389	    0.033
5121.309	    0.031
5122.229	    0.033
5123.150	    0.033
5124.070	    0.051
5124.991	    0.100
5125.911	    0.124
5126.832	    0.124
5127.753	    0.107
5128.675	    0.075
5129.596	    0.047
5130.518	    0.044
5131.440	    0.026
5132.362	    0.033
5133.284	    0.014
5134.206	    0.044
5135.128	    0.061
5136.051	    0.053
5136.974	    0.036
5137.897	    0.046
5138.820	    0.017
5139.743	    0.041
5140.666	    0.050
5141.590	    0.041
5142.514	    0.058
5143.438	    0.060
5144.362	    0.053
5145.286	    0.050
5146.211	    0.043
5147.135	    0.035
5148.060	    0.022
5148.985	    0.040
5149.910	    0.045
5150.835	    0.051
5151.761	    0.037
5152.686	    0.014
5153.612	    0.056
5154.538	    0.051
5155.464	    0.029
5156.390	    0.040
5157.317	    0.046
5158.243	    0.027
5159.170	    0.047
5160.097	    0.017
5161.024	    0.035
5161.951	    0.040
5162.879	    0.066
5163.806	    0.055
5164.734	    0.037
5165.662	    0.063
5166.590	    0.060
5167.518	    0.039
5168.447	    0.033
5169.375	    0.035
5170.304	    0.039
5171.233	    0.017
5172.162	    0.026
5173.091	    0.058
5174.021	    0.031
5174.950	    0.022
5175.880	    0.032
5176.810	    0.022
5177.740	    0.026
5178.670	    0.046
5179.601	    0.048
5180.531	    0.049
5181.462	    0.019
5182.393	    0.033
5183.324	    0.019
5184.255	    0.010
5185.187	    0.033
5186.118	    0.058
5187.050	    0.035
5187.982	    0.049
5188.914	    0.037
5189.846	    0.047
5190.779	    0.010
5191.712	    0.036
5192.644	    0.043
5193.577	    0.042
5194.510	    0.046
5195.444	    0.065
5196.377	    0.084
5197.311	    0.088
5198.244	    0.087
5199.178	    0.086
5200.112	    0.085
5201.047	    0.084
5201.981	    0.083
5202.916	    0.083
5203.851	    0.082
5204.786	    0.082
5205.721	    0.081
5206.656	    0.080
5207.591	    0.078
5208.527	    0.075
5209.463	    0.070
5210.399	    0.066
5211.335	    0.059
5212.271	    0.052
5213.208	    0.044
5214.144	    0.037
5215.081	    0.035
5216.018	    0.037
5216.955	    0.046
5217.892	    0.056
5218.830	    0.068
5219.768	    0.077
5220.705	    0.086
5221.643	    0.093
5222.582	    0.099
5223.520	    0.103
5224.458	    0.105
5225.397	    0.105
5226.336	    0.100
5227.275	    0.094
5228.214	    0.085
5229.153	    0.076
5230.093	    0.066
5231.032	    0.055
5231.972	    0.043
5232.912	    0.035
5233.852	    0.033
5234.793	    0.051
5235.733	    0.050
5236.674	    0.027
5237.615	    0.042
5238.556	    0.036
5239.497	    0.058
5240.438	    0.056
5241.380	    0.044
5242.322	    0.059
5243.263	    0.045
5244.205	    0.047
5245.148	    0.032
5246.090	    0.032
5247.033	    0.039
5247.975	    0.027
5248.918	    0.052
5249.861	    0.072
5250.804	    0.087
5251.748	    0.113
5252.691	    0.124
5253.635	    0.118
5254.579	    0.110
5255.523	    0.108
5256.467	    0.081
5257.412	    0.061
5258.356	    0.017
5259.301	    0.024
5260.246	    0.014
5261.191	    0.019
5262.136	    0.014
5263.082	    0.024
5264.027	    0.051
5264.973	    0.057
5265.919	    0.042
5266.865	    0.046
5267.811	    0.058
5268.758	    0.051
5269.704	    0.022
5270.651	    0.010
5271.598	    0.035
5272.545	    0.063
5273.493	    0.035
5274.440	    0.041
5275.388	    0.058
5276.335	    0.072
5277.283	    0.048
5278.232	    0.029
5279.180	    0.026
5280.128	    0.024
5281.077	    0.039
5282.026	    0.031
5282.975	    0.024
5283.924	    0.045
5284.873	    0.043
5285.823	    0.040
5286.773	    0.027
5287.722	    0.047
5288.672	    0.061
5289.623	    0.024
5290.573	    0.024
5291.523	    0.026
5292.474	    0.041
5293.425	    0.048
5294.376	    0.022
5295.327	    0.049
5296.279	    0.014
5297.230	    0.060
5298.182	    0.052
5299.134	    0.017
5300.086	    0.035
5301.038	    0.040
5301.991	    0.014
5302.943	    0.010
5303.896	    0.027
5304.849	    0.031
5305.802	    0.024
5306.755	    0.066
5307.709	    0.060
5308.662	    0.056
5309.616	    0.059
5310.570	    0.032
5311.524	    0.027
5312.478	    0.031
5313.433	    0.031
5314.388	    0.050
5315.342	    0.045
5316.297	    0.029
5317.252	    0.064
5318.208	    0.056
5319.163	    0.022
5320.119	    0.010
5321.075	    0.027
5322.031	    0.051
5322.987	    0.066
5323.943	    0.029
5324.900	    0.032
5325.857	    0.054
5326.813	    0.014
5327.770	    0.046
5328.728	    0.043
5329.685	    0.036
5330.643	    0.033
5331.600	    0.044
5332.558	    0.053
5333.516	    0.040
5334.475	    0.031
5335.433	    0.024
5336.392	    0.040
5337.350	    0.043
5338.309	    0.068
5339.268	    0.066
5340.228	    0.075
5341.187	    0.050
5342.147	    0.017
5343.107	    0.014
5344.067	    0.060
5345.027	    0.017
5345.987	    0.046
5346.947	    0.037
5347.908	    0.035
5348.869	    0.027
5349.830	    0.063
5350.791	    0.048
5351.752	    0.019
5352.714	    0.042
5353.676	    0.057
5354.638	    0.041
5355.600	    0.010
5356.562	    0.022
5357.524	    0.024
5358.487	    0.033
5359.449	    0.049
5360.412	    0.075
5361.375	    0.027
5362.339	    0.066
5363.302	    0.040
5364.266	    0.029
5365.230	    0.037
5366.193	    0.056
5367.158	    0.056
5368.122	    0.057
5369.086	    0.019
5370.051	    0.041
5371.016	    0.049
5371.981	    0.045
5372.946	    0.022
5373.911	    0.024
5374.877	    0.042
5375.842	    0.014
5376.808	    0.049
5394.223	    0.060
5395.192	    0.057
5396.162	    0.068
5397.131	    0.066
5398.101	    0.052
5399.071	    0.031
5400.041	    0.046
5401.011	    0.068
5401.981	    0.071
5402.952	    0.071
5403.923	    0.063
5404.894	    0.039
5405.865	    0.040
5406.836	    0.052
5407.807	    0.045
5408.779	    0.024
5409.751	    0.042
5410.723	    0.055
5411.695	    0.054
5412.667	    0.075
5413.639	    0.053
5414.612	    0.063
5415.585	    0.055
5416.558	    0.047
5417.531	    0.053
5418.504	    0.048
5419.478	    0.074
5420.452	    0.063
5421.426	    0.056
5422.400	    0.072
5423.374	    0.063
5424.348	    0.040
