wlen 	 newgal_spectrum 
  4184.326 	      0.211
  4185.077 	      0.135
  4185.828 	      0.014
  4186.580 	     -0.161
  4187.331 	     -0.112
  4188.083 	     -0.105
  4188.835 	     -0.083
  4189.586 	     -0.040
  4190.339 	      0.141
  4191.091 	      0.182
  4191.843 	      0.167
  4192.595 	      0.071
  4193.348 	     -0.141
  4194.101 	     -0.111
  4194.853 	     -0.065
  4195.606 	     -0.020
  4196.359 	      0.077
  4197.113 	     -0.009
  4197.866 	     -0.022
  4198.620 	      0.151
  4199.373 	      0.312
  4200.127 	      0.129
  4200.881 	     -0.023
  4201.635 	     -0.022
  4202.389 	      0.002
  4203.143 	      0.128
  4203.898 	      0.247
  4204.652 	      0.322
  4205.407 	      0.230
  4206.162 	      0.103
  4206.917 	     -0.003
  4207.672 	     -0.050
  4208.427 	      0.066
  4209.183 	      0.089
  4209.938 	      0.122
  4210.694 	      0.216
  4211.450 	     -0.039
  4212.206 	     -0.019
  4212.962 	     -0.013
  4213.718 	     -0.147
  4214.474 	      0.208
  4215.231 	      0.223
  4215.987 	      0.176
  4216.744 	      0.099
  4217.501 	     -0.016
  4218.258 	     -0.018
  4219.015 	     -0.001
  4219.773 	      0.021
  4220.530 	      0.155
  4221.288 	      0.125
  4222.045 	      0.074
  4222.803 	      0.022
  4223.561 	      0.026
  4224.319 	      0.112
  4225.077 	      0.162
  4225.836 	      0.117
  4226.594 	      0.027
  4227.353 	      0.021
  4228.112 	      0.031
  4228.871 	      0.055
  4229.630 	      0.246
  4230.389 	      0.144
  4231.148 	      0.075
  4231.908 	      0.091
  4232.667 	      0.045
  4233.427 	      0.297
  4234.187 	      0.358
  4234.947 	      0.143
  4235.707 	      0.439
  4236.468 	      0.036
  4237.228 	     -0.044
  4237.989 	      0.257
  4238.749 	      0.086
  4239.510 	      0.311
  4240.271 	      0.231
  4241.032 	     -0.121
  4241.793 	      0.070
  4242.555 	      0.311
  4243.316 	      0.424
  4244.078 	      0.423
  4244.840 	      0.079
  4245.602 	     -0.120
  4246.364 	     -0.151
  4247.126 	     -0.078
  4247.888 	      0.057
  4248.651 	      0.261
  4249.413 	      0.293
  4250.176 	      0.239
  4250.939 	      0.132
  4251.702 	      0.136
  4252.465 	     -0.010
  4253.229 	     -0.146
