wlen 	 newgal_spectrum 
  4176.646 	      0.119
  4177.397 	      0.116
  4178.147 	      0.112
  4178.898 	      0.107
  4179.649 	      0.095
  4180.400 	      0.083
  4181.151 	      0.070
  4181.902 	      0.054
  4182.653 	      0.036
  4183.405 	      0.022
  4184.157 	      0.009
  4184.908 	     -0.007
  4185.660 	     -0.031
  4186.412 	     -0.047
  4187.164 	     -0.065
  4187.917 	     -0.090
  4188.669 	     -0.006
  4189.422 	     -0.021
  4190.174 	     -0.029
  4190.927 	     -0.005
  4191.680 	      0.000
  4192.433 	     -0.048
  4193.186 	     -0.096
  4193.940 	     -0.129
  4194.693 	     -0.045
  4195.447 	     -0.029
  4196.201 	      0.022
  4199.217 	      0.027
  4199.972 	      0.047
  4200.726 	      0.060
  4201.481 	      0.026
  4202.236 	      0.010
  4202.991 	      0.069
  4203.746 	      0.104
  4204.501 	      0.064
  4205.257 	      0.030
  4206.012 	      0.046
  4206.768 	     -0.026
  4207.524 	     -0.012
  4208.280 	      0.006
  4209.036 	     -0.006
  4209.792 	      0.012
  4210.548 	      0.017
  4211.305 	      0.013
  4212.061 	     -0.014
  4212.818 	     -0.052
  4213.575 	     -0.051
  4214.332 	     -0.029
  4215.089 	      0.030
  4215.846 	      0.056
  4216.604 	      0.034
  4217.361 	      0.013
  4218.119 	      0.009
  4218.877 	      0.110
  4219.635 	      0.085
  4220.393 	      0.062
  4221.151 	      0.072
  4221.910 	      0.114
  4222.668 	      0.060
  4223.427 	      0.001
  4224.186 	     -0.053
  4224.945 	     -0.008
  4225.704 	      0.003
  4226.463 	     -0.031
  4227.222 	     -0.133
  4227.982 	     -0.030
  4228.741 	     -0.020
  4229.501 	     -0.022
  4230.261 	     -0.034
  4231.021 	      0.026
  4231.781 	      0.085
  4232.542 	      0.097
  4233.302 	      0.058
  4234.063 	     -0.058
  4234.823 	      0.062
  4235.584 	      0.087
  4236.345 	      0.028
  4237.106 	      0.083
  4237.868 	      0.112
  4238.629 	      0.059
  4239.390 	     -0.049
  4240.152 	     -0.122
  4240.914 	     -0.084
  4241.676 	     -0.036
  4242.438 	      0.012
  4243.200 	      0.012
  4243.963 	      0.006
  4244.725 	      0.010
  4245.488 	      0.011
  4246.250 	     -0.022
  4247.013 	     -0.033
