1 1 1114.36 1121.21
88.0851 
1.0066 
name    flux    f_err    vel    sig
Hgamma      	   1.87403	      0.14	 3070.9768	     54.30
Hbeta       	   4.04136	      0.13	 3070.9768	     54.30
Halpha      	  26.95968	      0.12	 3070.9768	     54.30
[SII]6716   	   3.56768	      0.12	 3073.9430	     58.93
[SII]6731   	   2.26498	      0.12	 3073.9430	     58.93
[OIII]5007_d	   0.33300	      0.17	 3073.9430	     58.93
[OI]6300_d  	  21.10255	      0.15	 3073.9430	     58.93
[NII]6583_d 	  19.79005	      0.15	 3073.9430	     58.93
