WV      	 Sigma   
4874.056	    0.082
4874.861	    0.069
4875.667	    0.038
4876.472	    0.071
4877.278	    0.059
4878.084	    0.039
4878.890	    0.011
4879.696	    0.032
4880.503	    0.032
4881.309	    0.011
4882.116	    0.011
4882.922	    0.038
4883.729	    0.042
4884.536	    0.032
4885.343	    0.016
4886.151	    0.036
4886.958	    0.045
4887.766	    0.036
4888.573	    0.016
4889.381	    0.030
4890.189	    0.042
4890.997	    0.059
4891.805	    0.049
4892.613	    0.039
4893.422	    0.030
4894.231	    0.042
4895.039	    0.062
4895.848	    0.052
4896.657	    0.028
4897.466	    0.028
4898.276	    0.042
4899.085	    0.065
4899.894	    0.071
4900.704	    0.069
4901.514	    0.067
4902.324	    0.069
4903.134	    0.069
4903.944	    0.079
4904.754	    0.072
4905.565	    0.076
4906.376	    0.102
4907.186	    0.127
4907.997	    0.135
4908.808	    0.136
4909.619	    0.161
4910.431	    0.247
4911.242	    0.394
4912.054	    0.539
4912.865	    0.642
4913.677	    0.692
4914.489	    0.691
4915.301	    0.650
4916.113	    0.574
4916.926	    0.463
4917.738	    0.315
4918.551	    0.200
4919.363	    0.117
4920.176	    0.067
4920.989	    0.055
4921.803	    0.054
4922.616	    0.044
4923.429	    0.042
4924.243	    0.053
4925.057	    0.044
4925.870	    0.044
4926.684	    0.036
4927.498	    0.034
4928.313	    0.023
4929.127	    0.042
4929.941	    0.011
4930.756	    0.048
4931.571	    0.061
4932.386	    0.030
4933.201	    0.057
4934.016	    0.054
4934.831	    0.028
4935.647	    0.041
4936.462	    0.049
4937.278	    0.023
4938.094	    0.041
4938.910	    0.038
4939.726	    0.023
4940.542	    0.034
4941.359	    0.042
4942.175	    0.036
4942.992	    0.011
4943.809	    0.039
4944.625	    0.047
4945.443	    0.028
4946.260	    0.059
4947.077	    0.063
4947.895	    0.042
4948.712	    0.023
4949.530	    0.011
4950.348	    0.041
4951.166	    0.042
4951.984	    0.016
4952.802	    0.030
4953.621	    0.061
4954.439	    0.039
4955.258	    0.053
4956.077	    0.051
4956.896	    0.036
4957.715	    0.038
4958.534	    0.047
4959.353	    0.047
4960.173	    0.048
4960.992	    0.048
4961.812	    0.048
4962.632	    0.052
4963.452	    0.048
4964.272	    0.039
4965.093	    0.036
4965.913	    0.032
4966.734	    0.028
4967.554	    0.045
4968.375	    0.048
4969.196	    0.070
4970.017	    0.080
4970.838	    0.079
4971.660	    0.071
4972.481	    0.064
4973.303	    0.059
4974.125	    0.045
4974.947	    0.038
4975.769	    0.047
4976.591	    0.058
4977.413	    0.060
4978.236	    0.053
4979.058	    0.041
4979.881	    0.042
4980.704	    0.044
4981.527	    0.016
4982.350	    0.059
4983.174	    0.049
4983.997	    0.025
4984.821	    0.039
4985.644	    0.048
4986.468	    0.051
4987.292	    0.038
4988.116	    0.042
4988.940	    0.063
4989.765	    0.067
4990.589	    0.053
4991.414	    0.054
4992.239	    0.067
4993.064	    0.051
4993.889	    0.016
4994.714	    0.049
4995.539	    0.059
4996.365	    0.047
4997.190	    0.016
4998.016	    0.032
4998.842	    0.020
4999.668	    0.039
5000.494	    0.023
5001.320	    0.030
5002.147	    0.045
5002.973	    0.051
5003.800	    0.053
5004.627	    0.054
5005.454	    0.051
5006.281	    0.039
5007.108	    0.039
5007.936	    0.039
5008.763	    0.068
5009.591	    0.106
5010.419	    0.127
5011.247	    0.132
5012.075	    0.126
5012.903	    0.117
5013.731	    0.111
5014.560	    0.108
5015.388	    0.105
5016.217	    0.088
5017.046	    0.048
5017.875	    0.032
5018.704	    0.054
5019.533	    0.055
5020.363	    0.042
5021.192	    0.041
5022.022	    0.036
5022.852	    0.041
5023.682	    0.059
5024.512	    0.036
5025.342	    0.028
5026.173	    0.041
5027.003	    0.063
5027.834	    0.064
5028.665	    0.034
5029.496	    0.051
5030.327	    0.077
5031.158	    0.090
5031.989	    0.063
5032.821	    0.063
5033.653	    0.042
5034.484	    0.016
5035.316	    0.052
5036.148	    0.053
5036.980	    0.023
5037.813	    0.038
5038.645	    0.045
5039.478	    0.034
5040.311	    0.034
5041.143	    0.011
5041.976	    0.051
5042.810	    0.047
5043.643	    0.020
5044.476	    0.023
5045.310	    0.045
5046.144	    0.032
5046.977	    0.016
5047.811	    0.041
5048.645	    0.039
5049.480	    0.011
5050.314	    0.032
5051.149	    0.055
5051.983	    0.055
5052.818	    0.016
5053.653	    0.011
5054.488	    0.028
5055.323	    0.023
5056.159	    0.053
5056.994	    0.064
5057.830	    0.083
5058.666	    0.131
5059.501	    0.182
5060.337	    0.206
5061.174	    0.216
5062.010	    0.211
5062.846	    0.190
5063.683	    0.160
5064.520	    0.120
5065.357	    0.084
5066.194	    0.063
5067.031	    0.049
5067.868	    0.072
5068.706	    0.075
5069.543	    0.071
5070.381	    0.066
5071.219	    0.065
5072.057	    0.079
5072.895	    0.074
5073.733	    0.051
5074.571	    0.023
5075.410	    0.032
5076.249	    0.049
5077.087	    0.034
5077.926	    0.044
5078.765	    0.068
5079.605	    0.064
5080.444	    0.073
5081.283	    0.071
5082.123	    0.069
5082.963	    0.069
5083.803	    0.068
5084.643	    0.063
5085.483	    0.052
5086.323	    0.036
5087.164	    0.057
5088.004	    0.062
5088.845	    0.067
5089.686	    0.054
5090.527	    0.025
5091.368	    0.044
5092.210	    0.077
5093.051	    0.093
5093.893	    0.099
5094.734	    0.099
5095.576	    0.093
5096.418	    0.071
5097.260	    0.047
5098.103	    0.061
5098.945	    0.063
5099.788	    0.042
5100.630	    0.039
5101.473	    0.047
5102.316	    0.054
5103.159	    0.064
5104.003	    0.070
5104.846	    0.065
5105.689	    0.055
5106.533	    0.045
5107.377	    0.041
5108.221	    0.023
5109.065	    0.061
5109.909	    0.085
5110.754	    0.085
5111.598	    0.080
5112.443	    0.084
5113.288	    0.089
5114.132	    0.087
5114.978	    0.076
5115.823	    0.062
5116.668	    0.049
5117.514	    0.042
5118.359	    0.063
5119.205	    0.075
5120.051	    0.075
5120.897	    0.059
5121.743	    0.059
5122.589	    0.042
5123.436	    0.042
5124.283	    0.011
5125.129	    0.045
5125.976	    0.057
5126.823	    0.069
5127.670	    0.071
5128.518	    0.060
5129.365	    0.059
5130.213	    0.039
5131.060	    0.055
5131.908	    0.065
5132.756	    0.061
5133.604	    0.060
5134.453	    0.065
5135.301	    0.067
5136.150	    0.064
5136.998	    0.048
5137.847	    0.038
5138.696	    0.047
5139.545	    0.047
5140.395	    0.047
5141.244	    0.064
5142.094	    0.055
5142.943	    0.036
5143.793	    0.011
5144.643	    0.025
5145.493	    0.025
5146.343	    0.023
5147.194	    0.036
5148.044	    0.036
5148.895	    0.058
5149.746	    0.073
5150.597	    0.072
5151.448	    0.055
5152.299	    0.055
5153.151	    0.060
5154.002	    0.063
5154.854	    0.041
5155.706	    0.023
5156.557	    0.032
5157.410	    0.020
5158.262	    0.023
5159.114	    0.055
5159.967	    0.070
5160.819	    0.083
5161.672	    0.085
5162.525	    0.086
5163.378	    0.079
5164.231	    0.091
5165.085	    0.064
5165.938	    0.030
5166.792	    0.032
5167.645	    0.055
5168.499	    0.052
5169.353	    0.052
5170.208	    0.011
5171.062	    0.047
5171.916	    0.020
5172.771	    0.047
5173.626	    0.089
5174.481	    0.117
5175.336	    0.091
5176.191	    0.066
5177.046	    0.048
5177.902	    0.048
5178.757	    0.061
5179.613	    0.067
5180.469	    0.055
5181.325	    0.039
5182.181	    0.039
5183.037	    0.044
5183.894	    0.042
5184.751	    0.016
5185.607	    0.020
5186.464	    0.016
5187.321	    0.041
5188.178	    0.020
5189.036	    0.054
5189.893	    0.030
5190.751	    0.038
5191.608	    0.068
5192.466	    0.072
5193.324	    0.066
5194.182	    0.054
5195.041	    0.042
5195.899	    0.042
5196.758	    0.044
5197.616	    0.047
5198.475	    0.044
5199.334	    0.039
5200.194	    0.038
5201.053	    0.039
5201.912	    0.041
5202.772	    0.041
5203.632	    0.041
5204.491	    0.044
5205.351	    0.051
5206.212	    0.058
5207.072	    0.062
5207.932	    0.062
5208.793	    0.058
5209.654	    0.049
5210.514	    0.036
5211.375	    0.011
5212.236	    0.030
5213.098	    0.038
5213.959	    0.039
5214.821	    0.036
5215.682	    0.030
5216.544	    0.011
5217.406	    0.028
5218.268	    0.016
5219.131	    0.036
5219.993	    0.016
5220.856	    0.054
5221.718	    0.065
5222.581	    0.073
5223.444	    0.066
5224.307	    0.023
5225.171	    0.052
5226.034	    0.011
5226.898	    0.064
5227.761	    0.055
5228.625	    0.036
5229.489	    0.023
5230.353	    0.045
5231.218	    0.067
5232.082	    0.078
5232.947	    0.086
5233.811	    0.080
5234.676	    0.059
5235.541	    0.034
5236.406	    0.016
5237.271	    0.048
5238.137	    0.058
5239.002	    0.070
5239.868	    0.059
5240.734	    0.039
5241.600	    0.073
5242.466	    0.086
5243.332	    0.075
5244.199	    0.042
5245.065	    0.042
5245.932	    0.038
5246.799	    0.025
5247.666	    0.036
5248.533	    0.016
5249.400	    0.020
5250.268	    0.023
5251.135	    0.039
5252.003	    0.023
5252.871	    0.084
5253.739	    0.118
5254.607	    0.127
5255.475	    0.127
5256.344	    0.117
5257.212	    0.109
5258.081	    0.096
5258.950	    0.088
5259.819	    0.067
5260.688	    0.067
5261.557	    0.058
5262.427	    0.011
5263.296	    0.052
5264.166	    0.051
5265.036	    0.047
5265.906	    0.063
5266.776	    0.072
5267.646	    0.059
5268.517	    0.057
5269.387	    0.078
5270.258	    0.080
5271.129	    0.052
5272.000	    0.011
5272.871	    0.028
5273.742	    0.044
5274.614	    0.064
5275.485	    0.078
5276.357	    0.095
5277.229	    0.100
5278.101	    0.111
5278.973	    0.124
5279.845	    0.059
5280.718	    0.062
5281.591	    0.063
5282.463	    0.059
5283.336	    0.071
5284.209	    0.073
5285.082	    0.071
5285.956	    0.091
5286.829	    0.083
5287.703	    0.016
5288.577	    0.055
5289.450	    0.071
5290.324	    0.036
5291.199	    0.059
5292.073	    0.061
5292.947	    0.071
5293.822	    0.090
5294.697	    0.088
5295.572	    0.074
5296.447	    0.062
5297.322	    0.074
5298.197	    0.083
5299.073	    0.076
5299.948	    0.076
5300.824	    0.084
5301.700	    0.081
5302.576	    0.076
5303.452	    0.063
5304.329	    0.052
5305.205	    0.052
5306.082	    0.078
5306.959	    0.095
5307.836	    0.076
5308.713	    0.082
5309.590	    0.082
5310.467	    0.064
5311.345	    0.071
5312.222	    0.069
5313.100	    0.070
5313.978	    0.077
5314.856	    0.082
5315.734	    0.078
5316.613	    0.055
5317.491	    0.034
5318.370	    0.053
5319.249	    0.049
5320.128	    0.054
5321.007	    0.088
5321.886	    0.072
5322.766	    0.070
5323.645	    0.073
5324.525	    0.063
5325.405	    0.072
5326.285	    0.087
5327.165	    0.081
5328.045	    0.102
5328.925	    0.082
5329.806	    0.090
5330.687	    0.098
5331.568	    0.090
5332.449	    0.095
5333.330	    0.091
5334.211	    0.094
5335.092	    0.081
5335.974	    0.066
5336.856	    0.080
5337.738	    0.079
5338.620	    0.065
5339.502	    0.062
5340.384	    0.058
5341.267	    0.077
5342.149	    0.105
5343.032	    0.097
5343.915	    0.071
5344.798	    0.082
5345.681	    0.091
5346.564	    0.064
5347.448	    0.070
5348.331	    0.072
5349.215	    0.079
5350.099	    0.078
5350.983	    0.042
5351.867	    0.064
5352.752	    0.044
5353.636	    0.063
5354.521	    0.097
5355.406	    0.104
5356.291	    0.093
5357.176	    0.107
5358.061	    0.107
5358.946	    0.093
5359.832	    0.093
5360.718	    0.104
5361.603	    0.093
5362.489	    0.080
5363.375	    0.086
5364.262	    0.081
5365.148	    0.094
5366.035	    0.072
5366.921	    0.062
5367.808	    0.054
5368.695	    0.058
5369.582	    0.078
5370.470	    0.098
5371.357	    0.084
5372.245	    0.091
5373.132	    0.089
5374.020	    0.075
5374.908	    0.089
5375.796	    0.101
5376.685	    0.078
5377.573	    0.075
5378.462	    0.078
5379.350	    0.079
5380.239	    0.078
5381.128	    0.074
