1 1 1168.70 1175.55
9.2281 
0.3720 
name    flux    f_err    vel    sig
Hgamma      	   9.08482	      0.13	 3232.2456	     45.74
Hbeta       	  22.82454	      0.13	 3232.2456	     45.74
Halpha      	  75.85551	      0.11	 3232.2456	     45.74
[SII]6716   	   7.41824	      0.11	 3240.8813	     40.84
[SII]6731   	   6.27561	      0.11	 3240.8813	     40.84
[OIII]5007_d	   2.85134	      0.16	 3240.8813	     40.84
[OI]6300_d  	   4.33309	      0.15	 3240.8813	     40.84
[NII]6583_d 	  46.15088	      0.14	 3240.8813	     40.84
