WV      	 Sigma   
4471.291	    0.028
4472.030	    0.037
4472.769	    0.048
4473.508	    0.070
4474.247	    0.069
4474.987	    0.092
4475.726	    0.092
4476.466	    0.086
4477.205	    0.113
4477.945	    0.144
4478.685	    0.074
4479.425	    0.065
4480.165	    0.077
4480.906	    0.066
4481.646	    0.067
4482.387	    0.041
4483.127	    0.048
4483.868	    0.100
4484.609	    0.089
4485.350	    0.095
4486.091	    0.111
4486.833	    0.119
4487.574	    0.132
4488.316	    0.150
4489.057	    0.145
4489.799	    0.095
4490.541	    0.063
4491.283	    0.073
4492.025	    0.111
4492.767	    0.115
4493.510	    0.066
4494.252	    0.035
4494.995	    0.035
4495.738	    0.061
4496.481	    0.071
4497.224	    0.096
4497.967	    0.132
4498.710	    0.155
4499.453	    0.163
4500.197	    0.140
4500.940	    0.133
4501.684	    0.111
4502.428	    0.091
4503.172	    0.080
4503.916	    0.090
4504.660	    0.073
4505.405	    0.096
4506.149	    0.113
4506.894	    0.116
4507.639	    0.098
4508.383	    0.074
4509.128	    0.095
4509.873	    0.124
4510.619	    0.141
4511.364	    0.144
4512.109	    0.123
4512.855	    0.110
4513.601	    0.124
4514.347	    0.144
4515.093	    0.156
4515.839	    0.153
4516.585	    0.175
4517.331	    0.179
4518.078	    0.162
4518.824	    0.135
4519.571	    0.133
4520.318	    0.147
4521.065	    0.137
4521.812	    0.132
4522.559	    0.127
4523.306	    0.117
4524.054	    0.135
4524.801	    0.073
4525.549	    0.047
4526.297	    0.062
4527.045	    0.140
4527.793	    0.145
4528.541	    0.111
4529.289	    0.099
4530.038	    0.099
4530.786	    0.099
4531.535	    0.083
4532.284	    0.087
4533.033	    0.083
4533.782	    0.110
4534.531	    0.129
4535.280	    0.131
4536.030	    0.135
4536.779	    0.123
4537.529	    0.114
4538.279	    0.117
4539.028	    0.131
4539.779	    0.142
4540.529	    0.127
4541.279	    0.113
4542.029	    0.111
4542.780	    0.119
4543.531	    0.126
4544.281	    0.103
4545.032	    0.112
4545.783	    0.129
4546.534	    0.139
4547.286	    0.142
4548.037	    0.157
4548.789	    0.161
4549.540	    0.149
4550.292	    0.129
4551.044	    0.115
4551.796	    0.124
4552.548	    0.132
4553.300	    0.132
4554.053	    0.136
4554.805	    0.136
4555.558	    0.128
4556.311	    0.115
4557.064	    0.107
4557.817	    0.095
4558.570	    0.098
4559.323	    0.097
4560.076	    0.056
4560.830	    0.062
4561.584	    0.075
4562.337	    0.089
4563.091	    0.103
4563.845	    0.115
4564.599	    0.116
4565.354	    0.110
4566.108	    0.054
4566.863	    0.037
4567.617	    0.057
4568.372	    0.047
4569.127	    0.028
4569.882	    0.054
4570.637	    0.101
4571.392	    0.126
4572.148	    0.132
4572.903	    0.128
4573.659	    0.054
4574.415	    0.076
4575.170	    0.086
4575.926	    0.065
4576.683	    0.060
4577.439	    0.039
4578.195	    0.058
4578.952	    0.098
4579.708	    0.091
4580.465	    0.051
4581.222	    0.012
4581.979	    0.106
4582.736	    0.083
4583.493	    0.070
4584.251	    0.073
4585.008	    0.083
4585.766	    0.106
4586.524	    0.065
4587.282	    0.033
4588.040	    0.066
4588.798	    0.100
4589.556	    0.117
4590.314	    0.093
4591.073	    0.067
4591.832	    0.061
4592.590	    0.058
4593.349	    0.056
4594.108	    0.053
4594.867	    0.060
4595.627	    0.045
4596.386	    0.084
4597.146	    0.124
4597.905	    0.134
4598.665	    0.111
4599.425	    0.069
4600.185	    0.078
4600.945	    0.103
4601.705	    0.107
4602.466	    0.081
4603.226	    0.058
4603.987	    0.047
4604.748	    0.080
4605.508	    0.066
4606.269	    0.028
4607.031	    0.069
4607.792	    0.037
4608.553	    0.045
4609.315	    0.073
4610.076	    0.089
4610.838	    0.095
4611.600	    0.092
4612.362	    0.086
4613.124	    0.102
4613.887	    0.110
4614.649	    0.104
4615.412	    0.091
4616.174	    0.091
4616.937	    0.106
4617.700	    0.108
4618.463	    0.116
4619.226	    0.134
4619.989	    0.147
4620.753	    0.122
4621.516	    0.095
4622.280	    0.030
4623.044	    0.028
4623.808	    0.083
4624.572	    0.117
4625.336	    0.091
4626.100	    0.108
4626.865	    0.137
4627.629	    0.138
4628.394	    0.111
4629.159	    0.053
4629.924	    0.050
4630.689	    0.100
4631.454	    0.087
4632.219	    0.050
4632.985	    0.050
4633.750	    0.045
4634.516	    0.028
4635.282	    0.047
4636.048	    0.069
4636.814	    0.101
4637.580	    0.111
4638.346	    0.089
4639.113	    0.053
4639.879	    0.047
4640.646	    0.066
4641.413	    0.103
4642.180	    0.109
4642.947	    0.061
4643.714	    0.095
4644.481	    0.093
4645.249	    0.068
4646.016	    0.025
4646.784	    0.073
4647.552	    0.092
4648.320	    0.109
4649.088	    0.061
4649.856	    0.065
4650.625	    0.090
4651.393	    0.082
4652.162	    0.012
4652.930	    0.100
4653.699	    0.133
4654.468	    0.153
4655.237	    0.148
4656.007	    0.127
4656.776	    0.100
4657.546	    0.086
4658.315	    0.084
4659.085	    0.112
4659.855	    0.128
4660.625	    0.129
4661.395	    0.115
4662.165	    0.090
4662.936	    0.089
4663.706	    0.062
4664.477	    0.050
4665.247	    0.058
4666.018	    0.071
4666.789	    0.074
4667.561	    0.074
4668.332	    0.043
4669.103	    0.054
4669.875	    0.067
4670.646	    0.058
4671.418	    0.035
4672.190	    0.054
4672.962	    0.070
4673.734	    0.077
4674.507	    0.074
4675.279	    0.069
4676.052	    0.074
4676.824	    0.095
4677.597	    0.078
4678.370	    0.075
4679.143	    0.100
4679.916	    0.111
4680.690	    0.103
4681.463	    0.107
4682.237	    0.113
4683.010	    0.041
4683.784	    0.028
4684.558	    0.035
4685.332	    0.068
4686.106	    0.137
4686.881	    0.119
4687.655	    0.115
4688.430	    0.091
4689.205	    0.035
4689.979	    0.030
4690.754	    0.110
4691.529	    0.112
4692.305	    0.103
4693.080	    0.105
4693.856	    0.071
4694.631	    0.022
4695.407	    0.039
4696.183	    0.069
4696.959	    0.070
4697.735	    0.074
4698.511	    0.086
4699.288	    0.067
4700.064	    0.037
4700.841	    0.051
4701.618	    0.053
4702.394	    0.066
4703.171	    0.085
4703.949	    0.083
4704.726	    0.068
4705.503	    0.041
4706.281	    0.053
4707.059	    0.100
4707.836	    0.119
4708.614	    0.131
4709.392	    0.129
4710.171	    0.111
4710.949	    0.080
4711.727	    0.035
4712.506	    0.058
4713.285	    0.033
4714.063	    0.025
4714.842	    0.018
4715.621	    0.041
4716.401	    0.047
4717.180	    0.025
4717.960	    0.012
4718.739	    0.037
4719.519	    0.037
4720.299	    0.033
4721.079	    0.043
4721.859	    0.054
4722.639	    0.039
4723.419	    0.035
4724.200	    0.048
4724.981	    0.081
4732.794	    0.079
4733.576	    0.050
4734.358	    0.012
4735.141	    0.051
4735.923	    0.083
4736.706	    0.074
4737.488	    0.039
4738.271	    0.025
4739.054	    0.063
4739.837	    0.041
4740.620	    0.058
4741.404	    0.083
4742.187	    0.094
4742.971	    0.075
4743.755	    0.085
4744.538	    0.056
4745.322	    0.054
4746.107	    0.080
4746.891	    0.091
4747.675	    0.099
4748.460	    0.057
4749.244	    0.028
4750.029	    0.045
4750.814	    0.022
4751.599	    0.051
4752.384	    0.012
4753.170	    0.081
4753.955	    0.070
4754.741	    0.025
4755.526	    0.033
4756.312	    0.028
4757.098	    0.051
4757.884	    0.089
4758.670	    0.123
4759.457	    0.076
4760.243	    0.081
4761.030	    0.090
4761.816	    0.066
4762.603	    0.028
4763.390	    0.028
4764.177	    0.056
4764.965	    0.100
4765.752	    0.083
4766.539	    0.057
4767.327	    0.041
4768.115	    0.043
4768.903	    0.030
4769.691	    0.065
4770.479	    0.089
4771.267	    0.075
4772.056	    0.033
4772.844	    0.060
4773.633	    0.083
4774.422	    0.083
4775.211	    0.030
4776.000	    0.053
4776.789	    0.033
4777.578	    0.022
4778.368	    0.041
4779.157	    0.039
4779.947	    0.050
4780.737	    0.025
4781.527	    0.069
4782.317	    0.115
4783.107	    0.106
4783.897	    0.058
4784.688	    0.045
4785.479	    0.035
4786.269	    0.012
4787.060	    0.037
4787.851	    0.050
4788.642	    0.057
4789.434	    0.030
4790.225	    0.056
4791.017	    0.075
4791.808	    0.041
4792.600	    0.069
4793.392	    0.091
4794.184	    0.066
4794.976	    0.033
4795.769	    0.030
4796.561	    0.053
4797.354	    0.096
4798.146	    0.099
4798.939	    0.061
4799.732	    0.058
4800.525	    0.082
4801.319	    0.088
4802.112	    0.060
4802.906	    0.053
4803.699	    0.071
4804.493	    0.047
4805.287	    0.041
4806.081	    0.030
4806.875	    0.062
4807.669	    0.057
4808.464	    0.051
4809.258	    0.025
4810.053	    0.057
4810.848	    0.082
4811.643	    0.062
4812.438	    0.035
4813.233	    0.071
4814.028	    0.077
4814.824	    0.061
4815.620	    0.090
4816.415	    0.062
4817.211	    0.057
4818.007	    0.057
4818.803	    0.045
4819.600	    0.063
4820.396	    0.035
4821.192	    0.089
4821.989	    0.095
4822.786	    0.092
4823.583	    0.114
4824.380	    0.114
4825.177	    0.076
4825.974	    0.048
4826.772	    0.061
4827.569	    0.018
4828.367	    0.066
4829.165	    0.089
4829.963	    0.090
4830.761	    0.068
4831.559	    0.022
4832.358	    0.025
4833.156	    0.068
4833.955	    0.039
4834.754	    0.035
4835.553	    0.045
4836.352	    0.022
4837.151	    0.074
4837.950	    0.084
4838.750	    0.037
4839.549	    0.093
4840.349	    0.039
4841.149	    0.068
4841.949	    0.080
4842.749	    0.068
4843.549	    0.051
4844.349	    0.037
4845.150	    0.033
4845.950	    0.067
4846.751	    0.069
4847.552	    0.077
4848.353	    0.083
4849.154	    0.100
4849.955	    0.119
4850.757	    0.113
4851.558	    0.092
4852.360	    0.025
4853.162	    0.025
4853.964	    0.106
4854.766	    0.129
4855.568	    0.108
4856.370	    0.061
4857.173	    0.048
4857.976	    0.063
4858.778	    0.082
4859.581	    0.037
4860.384	    0.058
4861.187	    0.065
4861.991	    0.054
4862.794	    0.053
4863.598	    0.047
4864.401	    0.056
4865.205	    0.047
4866.009	    0.081
4866.813	    0.098
4867.617	    0.090
4868.422	    0.054
4869.226	    0.030
4870.031	    0.061
4870.835	    0.033
4871.640	    0.083
4872.445	    0.056
4873.250	    0.073
4874.056	    0.086
4874.861	    0.053
4875.667	    0.028
4876.472	    0.074
4877.278	    0.106
4878.084	    0.116
4878.890	    0.077
4879.696	    0.091
4880.503	    0.116
4881.309	    0.074
4882.116	    0.063
4882.922	    0.041
4883.729	    0.073
4884.536	    0.104
4885.343	    0.103
4886.151	    0.114
4886.958	    0.102
4887.766	    0.045
4888.573	    0.056
4889.381	    0.062
4890.189	    0.050
4890.997	    0.070
4891.805	    0.012
4892.613	    0.060
4893.422	    0.018
4894.231	    0.066
4895.039	    0.065
4895.848	    0.025
4896.657	    0.066
4897.466	    0.022
4898.276	    0.050
4899.085	    0.035
4899.894	    0.069
4900.704	    0.062
4901.514	    0.030
4902.324	    0.030
4903.134	    0.045
4903.944	    0.061
4904.754	    0.111
4905.565	    0.141
4906.376	    0.143
4907.186	    0.140
4907.997	    0.146
4908.808	    0.163
4909.619	    0.202
4910.431	    0.266
4911.242	    0.361
4912.054	    0.457
4912.865	    0.520
4913.677	    0.548
4914.489	    0.546
4915.301	    0.521
4916.113	    0.474
4916.926	    0.401
4917.738	    0.291
4918.551	    0.204
4919.363	    0.148
4920.176	    0.106
4920.989	    0.062
4921.803	    0.025
4922.616	    0.037
4923.429	    0.022
4924.243	    0.056
4925.057	    0.062
4925.870	    0.084
4926.684	    0.087
4927.498	    0.067
4928.313	    0.028
4929.127	    0.048
4929.941	    0.062
4930.756	    0.069
4931.571	    0.060
4932.386	    0.033
4933.201	    0.071
4934.016	    0.094
4934.831	    0.088
4935.647	    0.076
4936.462	    0.074
4937.278	    0.080
4938.094	    0.121
4938.910	    0.012
4939.726	    0.065
4940.542	    0.018
4941.359	    0.076
4942.175	    0.108
4942.992	    0.130
4943.809	    0.136
4944.625	    0.129
4945.443	    0.077
4946.260	    0.113
4947.077	    0.103
4947.895	    0.078
4948.712	    0.083
4949.530	    0.088
4950.348	    0.086
4951.166	    0.091
4951.984	    0.094
4952.802	    0.127
4953.621	    0.063
4954.439	    0.045
4955.258	    0.051
4956.077	    0.030
4956.896	    0.030
4957.715	    0.048
4958.534	    0.022
4959.353	    0.073
4960.173	    0.030
4960.992	    0.081
4961.812	    0.012
4962.632	    0.050
4963.452	    0.045
4964.272	    0.102
4965.093	    0.097
4965.913	    0.028
4966.734	    0.056
4967.554	    0.100
4968.375	    0.070
4969.196	    0.025
4970.017	    0.012
4970.838	    0.045
4971.660	    0.058
4979.881	    0.075
4980.704	    0.033
4981.527	    0.056
4982.350	    0.022
4983.174	    0.022
4983.997	    0.061
4984.821	    0.045
4985.644	    0.051
4986.468	    0.022
4987.292	    0.069
4988.116	    0.091
4988.940	    0.084
4989.765	    0.056
4990.589	    0.079
4991.414	    0.085
4992.239	    0.012
4993.064	    0.047
4993.889	    0.037
4994.714	    0.022
4995.539	    0.047
4996.365	    0.058
4997.190	    0.069
4998.016	    0.082
4998.842	    0.089
4999.668	    0.095
5000.494	    0.081
5001.320	    0.085
5002.147	    0.078
5002.973	    0.065
5003.800	    0.061
5004.627	    0.051
5005.454	    0.033
5006.281	    0.056
5007.108	    0.073
5007.936	    0.045
5008.763	    0.047
5009.591	    0.050
5010.419	    0.086
5011.247	    0.092
5012.075	    0.088
5012.903	    0.096
5013.731	    0.116
5014.560	    0.129
5015.388	    0.105
5016.217	    0.043
5017.046	    0.087
5017.875	    0.095
5018.704	    0.074
5019.533	    0.056
5020.363	    0.048
5021.192	    0.098
5022.022	    0.138
5022.852	    0.130
5023.682	    0.119
5024.512	    0.097
5025.342	    0.073
5026.173	    0.085
5027.003	    0.074
5027.834	    0.051
5028.665	    0.025
5029.496	    0.053
5030.327	    0.101
5031.158	    0.122
5031.989	    0.088
5032.821	    0.073
5033.653	    0.095
5034.484	    0.073
5035.316	    0.085
5036.148	    0.102
5036.980	    0.104
5037.813	    0.109
5038.645	    0.119
5039.478	    0.125
5040.311	    0.138
5041.143	    0.096
5041.976	    0.073
5042.810	    0.100
5043.643	    0.079
5044.476	    0.071
5045.310	    0.083
5046.144	    0.093
5046.977	    0.104
5047.811	    0.123
5048.645	    0.137
5049.480	    0.133
5050.314	    0.156
5051.149	    0.152
5051.983	    0.073
5052.818	    0.025
5053.653	    0.071
5054.488	    0.108
5055.323	    0.107
5056.159	    0.092
5056.994	    0.069
5057.830	    0.079
5058.666	    0.129
5059.501	    0.135
5060.337	    0.183
5061.174	    0.191
5062.010	    0.192
5062.846	    0.188
5063.683	    0.141
5064.520	    0.081
5065.357	    0.025
5066.194	    0.045
5067.031	    0.012
5067.868	    0.018
5068.706	    0.041
5069.543	    0.069
5070.381	    0.078
5071.219	    0.065
5072.057	    0.093
5072.895	    0.103
5073.733	    0.113
5074.571	    0.121
5075.410	    0.115
5076.249	    0.094
5077.087	    0.058
5077.926	    0.053
5078.765	    0.100
5079.605	    0.123
5080.444	    0.124
5081.283	    0.113
5082.123	    0.109
5082.963	    0.091
5083.803	    0.063
5084.643	    0.035
5085.483	    0.025
5086.323	    0.037
5087.164	    0.048
5088.004	    0.039
5088.845	    0.018
5089.686	    0.081
5090.527	    0.096
5091.368	    0.077
5092.210	    0.061
5093.051	    0.041
5093.893	    0.051
5094.734	    0.075
5095.576	    0.045
5096.418	    0.060
5097.260	    0.081
5098.103	    0.063
5098.945	    0.068
5099.788	    0.085
5100.630	    0.074
5101.473	    0.025
5102.316	    0.012
5103.159	    0.061
5104.003	    0.083
5104.846	    0.089
5105.689	    0.096
5106.533	    0.096
5107.377	    0.091
5108.221	    0.091
5109.065	    0.094
5109.909	    0.111
5110.754	    0.118
5111.598	    0.109
5112.443	    0.091
5113.288	    0.071
5114.132	    0.068
5114.978	    0.071
5115.823	    0.047
5116.668	    0.050
5117.514	    0.045
5118.359	    0.073
5119.205	    0.110
5120.051	    0.092
5120.897	    0.085
5121.743	    0.096
5122.589	    0.103
5123.436	    0.100
5124.283	    0.084
5125.129	    0.063
5125.976	    0.071
5126.823	    0.099
5127.670	    0.092
5128.518	    0.061
5129.365	    0.071
5130.213	    0.083
5131.060	    0.088
5131.908	    0.065
5132.756	    0.033
5133.604	    0.071
5134.453	    0.092
5135.301	    0.074
5136.150	    0.030
5136.998	    0.039
5137.847	    0.083
5138.696	    0.111
5139.545	    0.119
5140.395	    0.091
5141.244	    0.069
5142.094	    0.066
5142.943	    0.077
5143.793	    0.100
5144.643	    0.095
5145.493	    0.089
5146.343	    0.115
5147.194	    0.133
5148.044	    0.117
5148.895	    0.090
5149.746	    0.063
5150.597	    0.025
5151.448	    0.086
5152.299	    0.099
5153.151	    0.081
5154.002	    0.102
5154.854	    0.091
5155.706	    0.075
5156.557	    0.080
5157.410	    0.089
5158.262	    0.082
5159.114	    0.058
5159.967	    0.025
5160.819	    0.043
5161.672	    0.070
5162.525	    0.099
5163.378	    0.096
5164.231	    0.063
5165.085	    0.086
5165.938	    0.132
5166.792	    0.139
5167.645	    0.131
5168.499	    0.111
5169.353	    0.080
5170.208	    0.096
5171.062	    0.137
5171.916	    0.124
5172.771	    0.115
5173.626	    0.128
5174.481	    0.116
5175.336	    0.126
5176.191	    0.131
5177.046	    0.142
5177.902	    0.121
5178.757	    0.083
5179.613	    0.093
5180.469	    0.104
5181.325	    0.111
5182.181	    0.115
5183.037	    0.100
5183.894	    0.086
5184.751	    0.092
5185.607	    0.085
5186.464	    0.112
5187.321	    0.095
5188.178	    0.070
5189.036	    0.045
5189.893	    0.056
5190.751	    0.068
5191.608	    0.073
5192.466	    0.081
5193.324	    0.104
5194.182	    0.110
5195.041	    0.096
5195.899	    0.096
5196.758	    0.095
5197.616	    0.096
5198.475	    0.100
5199.334	    0.103
5200.194	    0.106
5201.053	    0.108
5201.912	    0.109
5202.772	    0.111
5203.632	    0.110
5204.491	    0.108
5205.351	    0.105
5206.212	    0.104
5207.072	    0.107
5207.932	    0.113
5208.793	    0.119
5209.654	    0.126
5210.514	    0.132
5211.375	    0.137
5212.236	    0.140
5213.098	    0.142
5213.959	    0.144
5214.821	    0.144
5215.682	    0.144
5216.544	    0.143
5217.406	    0.141
5218.268	    0.124
5219.131	    0.096
5219.993	    0.077
5220.856	    0.070
5221.718	    0.075
5222.581	    0.083
5223.444	    0.076
5224.307	    0.090
5225.171	    0.117
5226.034	    0.119
5226.898	    0.107
5227.761	    0.121
5228.625	    0.131
5229.489	    0.154
5230.353	    0.166
5231.218	    0.155
5232.082	    0.131
5232.947	    0.120
5233.811	    0.121
5234.676	    0.126
5235.541	    0.133
5236.406	    0.125
5237.271	    0.102
5238.137	    0.114
5239.002	    0.126
5239.868	    0.131
5240.734	    0.142
5241.600	    0.145
5242.466	    0.156
5243.332	    0.163
5244.199	    0.139
5245.065	    0.091
5245.932	    0.096
5246.799	    0.125
5247.666	    0.135
5248.533	    0.126
5249.400	    0.126
5250.268	    0.123
5251.135	    0.098
5252.003	    0.081
5252.871	    0.077
5253.739	    0.035
5254.607	    0.067
5255.475	    0.096
5256.344	    0.054
5257.212	    0.083
5258.081	    0.057
5258.950	    0.039
5259.819	    0.079
5260.688	    0.102
5261.557	    0.124
5262.427	    0.119
5263.296	    0.112
5264.166	    0.142
5265.036	    0.173
5265.906	    0.174
5266.776	    0.162
5267.646	    0.158
5268.517	    0.144
5269.387	    0.126
5270.258	    0.151
5271.129	    0.159
5272.000	    0.153
5272.871	    0.147
5273.742	    0.158
5274.614	    0.152
5275.485	    0.143
5276.357	    0.150
5277.229	    0.163
5278.101	    0.110
5278.973	    0.118
5279.845	    0.061
5280.718	    0.122
5281.591	    0.135
5282.463	    0.129
5283.336	    0.131
5284.209	    0.140
5285.082	    0.141
5285.956	    0.124
5286.829	    0.150
5287.703	    0.137
5288.577	    0.140
5289.450	    0.098
5290.324	    0.097
5291.199	    0.133
5292.073	    0.161
5292.947	    0.166
5293.822	    0.160
5294.697	    0.155
5295.572	    0.163
5296.447	    0.129
5297.322	    0.091
5298.197	    0.127
5299.073	    0.159
5299.948	    0.150
5300.824	    0.121
5301.700	    0.090
5302.576	    0.065
5303.452	    0.117
5304.329	    0.130
5305.205	    0.119
5306.082	    0.118
5306.959	    0.147
5307.836	    0.129
5308.713	    0.125
5309.590	    0.082
5310.467	    0.149
5311.345	    0.182
5312.222	    0.163
5313.100	    0.165
5313.978	    0.128
5314.856	    0.136
5315.734	    0.134
5316.613	    0.137
5317.491	    0.142
5318.370	    0.152
5319.249	    0.148
5320.128	    0.116
5321.007	    0.136
5321.886	    0.152
5322.766	    0.161
5323.645	    0.172
5324.525	    0.154
5325.405	    0.159
5326.285	    0.149
5327.165	    0.161
5328.045	    0.136
5328.925	    0.124
5329.806	    0.171
5330.687	    0.139
5331.568	    0.135
5332.449	    0.108
5333.330	    0.121
5334.211	    0.137
5335.092	    0.140
5335.974	    0.126
5336.856	    0.128
5337.738	    0.120
5338.620	    0.119
5339.502	    0.129
5340.384	    0.145
5341.267	    0.159
5342.149	    0.127
5343.032	    0.153
5343.915	    0.159
5344.798	    0.157
5345.681	    0.140
5346.564	    0.114
5347.448	    0.148
5348.331	    0.131
5349.215	    0.141
5350.099	    0.129
5350.983	    0.117
5351.867	    0.119
5352.752	    0.121
5353.636	    0.115
5354.521	    0.100
5355.406	    0.124
5356.291	    0.108
5357.176	    0.107
5358.061	    0.132
5358.946	    0.128
5359.832	    0.138
5360.718	    0.141
5361.603	    0.109
5362.489	    0.108
5363.375	    0.141
5364.262	    0.141
5365.148	    0.132
5366.035	    0.157
5366.921	    0.177
5367.808	    0.163
5368.695	    0.165
5369.582	    0.144
5370.470	    0.167
5371.357	    0.160
5372.245	    0.158
5373.132	    0.135
5374.020	    0.101
5374.908	    0.139
5375.796	    0.156
5376.685	    0.187
5377.573	    0.142
5378.462	    0.129
5379.350	    0.117
5380.239	    0.123
5381.128	    0.129
5382.018	    0.129
5382.907	    0.144
5383.796	    0.150
5384.686	    0.124
5385.576	    0.125
5386.466	    0.162
5387.356	    0.180
5388.246	    0.158
5389.136	    0.133
5390.027	    0.151
5390.918	    0.142
5391.808	    0.135
5392.699	    0.145
5393.590	    0.152
5394.482	    0.158
5395.373	    0.136
5396.265	    0.149
5397.156	    0.178
5398.048	    0.156
5398.940	    0.174
5399.832	    0.198
5400.724	    0.169
5401.617	    0.156
5402.509	    0.168
5403.402	    0.150
5404.295	    0.159
5405.188	    0.160
5406.081	    0.150
