wlen 	 newgal_spectrum 
  4184.326 	      0.011
  4185.077 	      0.006
  4185.828 	      0.008
  4186.580 	      0.021
  4187.331 	      0.025
  4188.083 	      0.011
  4188.835 	      0.006
  4189.586 	      0.011
  4190.339 	     -0.017
  4191.091 	     -0.026
  4191.843 	     -0.040
  4192.595 	     -0.064
  4193.348 	     -0.071
  4194.101 	     -0.075
  4194.853 	     -0.070
  4195.606 	     -0.052
  4196.359 	     -0.062
  4197.113 	     -0.035
  4197.866 	      0.003
  4198.620 	      0.060
  4199.373 	      0.052
  4200.127 	      0.031
  4200.881 	     -0.000
  4201.635 	     -0.051
  4202.389 	     -0.094
  4203.143 	     -0.036
  4203.898 	      0.026
  4204.652 	      0.066
  4205.407 	      0.063
  4206.162 	      0.024
  4206.917 	     -0.003
  4207.672 	      0.014
  4208.427 	     -0.025
  4209.183 	      0.026
  4209.938 	      0.036
  4210.694 	     -0.097
  4211.450 	      0.027
  4212.206 	      0.019
  4212.962 	      0.019
  4213.718 	      0.090
  4214.474 	      0.082
  4215.231 	      0.065
  4215.987 	      0.052
  4216.744 	      0.047
  4217.501 	      0.013
  4218.258 	      0.033
  4219.015 	      0.046
  4219.773 	      0.024
  4220.530 	      0.023
  4221.288 	      0.016
  4222.045 	      0.005
  4222.803 	     -0.014
  4223.561 	      0.072
  4224.319 	      0.060
  4225.077 	      0.035
  4225.836 	      0.006
  4226.594 	      0.023
  4227.353 	      0.055
  4228.112 	      0.057
  4228.871 	      0.004
  4229.630 	      0.093
  4230.389 	      0.067
  4231.148 	      0.060
  4231.908 	      0.094
  4232.667 	      0.099
  4233.427 	      0.097
  4234.187 	      0.064
  4234.947 	     -0.011
  4235.707 	      0.044
  4236.468 	      0.038
  4237.228 	      0.060
  4237.989 	      0.114
  4238.749 	     -0.071
  4239.510 	      0.042
  4240.271 	      0.066
  4241.032 	      0.005
  4241.793 	     -0.012
  4242.555 	      0.081
  4243.316 	      0.095
  4244.078 	      0.055
  4244.840 	      0.081
  4245.602 	      0.034
  4246.364 	      0.012
  4247.126 	      0.007
  4247.888 	      0.041
  4248.651 	      0.073
  4249.413 	      0.095
  4250.176 	      0.106
  4250.939 	      0.080
  4251.702 	      0.074
  4252.465 	      0.057
  4253.229 	      0.043
  4253.992 	      0.055
  4254.756 	      0.049
  4255.519 	      0.031
  4256.283 	      0.019
  4257.047 	      0.040
  4257.811 	      0.048
  4258.575 	      0.044
  4259.340 	      0.048
  4260.104 	      0.073
  4260.869 	      0.055
  4261.634 	      0.059
  4262.399 	      0.069
  4263.164 	      0.086
  4263.929 	      0.001
  4264.695 	      0.003
  4265.460 	     -0.005
  4266.226 	     -0.028
  4266.991 	     -0.005
  4267.757 	      0.055
  4268.523 	      0.045
  4269.290 	      0.002
  4270.056 	      0.108
  4270.822 	      0.052
  4271.589 	     -0.000
  4272.356 	     -0.034
  4273.123 	      0.016
  4273.890 	      0.101
  4274.657 	      0.093
  4275.424 	      0.071
  4276.191 	      0.087
  4276.959 	      0.089
  4277.727 	      0.116
  4278.494 	      0.111
  4279.262 	      0.037
  4280.031 	      0.001
  4280.799 	      0.022
  4281.567 	      0.045
  4282.336 	      0.065
  4283.104 	      0.064
  4283.873 	      0.048
  4284.642 	      0.029
  4285.411 	      0.015
  4286.180 	      0.066
  4286.950 	      0.055
  4287.719 	      0.034
  4288.489 	      0.009
  4289.259 	     -0.017
  4290.029 	      0.034
  4290.799 	      0.062
  4291.569 	      0.076
  4292.339 	      0.078
  4293.110 	      0.042
  4293.880 	      0.013
  4294.651 	     -0.003
  4295.422 	     -0.004
  4296.193 	     -0.019
  4296.964 	      0.012
  4297.735 	      0.046
  4298.507 	      0.080
  4299.278 	      0.062
  4300.050 	      0.040
  4300.822 	      0.077
  4301.594 	      0.118
  4302.366 	      0.072
  4303.138 	      0.105
  4303.910 	      0.081
  4304.683 	      0.060
  4305.456 	      0.073
  4306.229 	      0.085
  4307.001 	      0.043
  4307.775 	      0.032
  4308.548 	      0.061
  4309.321 	      0.106
  4310.095 	      0.109
  4310.868 	      0.125
  4311.642 	      0.129
  4312.416 	      0.010
  4313.190 	      0.013
  4313.964 	      0.038
  4314.739 	      0.060
  4315.513 	      0.056
  4316.288 	      0.032
  4317.062 	      0.031
  4317.837 	      0.031
  4318.612 	      0.031
  4319.388 	      0.082
  4320.163 	      0.127
  4320.938 	      0.135
  4321.714 	      0.109
  4322.490 	      0.036
  4323.266 	      0.051
  4324.042 	      0.077
  4324.818 	      0.100
  4325.594 	      0.102
  4326.370 	      0.136
  4327.147 	      0.138
  4327.924 	      0.112
  4328.700 	      0.060
  4329.477 	      0.041
  4330.255 	      0.073
  4331.032 	      0.083
  4331.809 	      0.082
  4332.587 	      0.115
  4333.364 	      0.154
  4334.142 	      0.138
  4334.920 	      0.110
  4335.698 	      0.078
  4336.477 	      0.044
  4337.255 	      0.111
  4338.034 	      0.125
  4338.812 	      0.081
  4339.591 	      0.023
  4340.370 	      0.021
  4341.149 	     -0.024
  4341.928 	     -0.057
  4342.708 	      0.016
  4343.487 	      0.060
  4344.267 	      0.084
  4345.046 	      0.081
  4345.826 	      0.048
  4346.606 	      0.053
  4347.387 	      0.032
  4348.167 	      0.037
  4348.947 	      0.056
  4349.728 	      0.077
  4350.509 	      0.086
  4351.290 	      0.113
  4352.071 	      0.123
  4352.852 	      0.098
  4353.633 	      0.125
  4354.415 	      0.124
  4355.196 	      0.129
  4355.978 	      0.128
  4356.760 	      0.059
  4357.542 	      0.079
  4358.324 	      0.081
  4359.106 	      0.082
  4359.889 	      0.087
  4360.671 	      0.100
  4361.454 	      0.117
  4362.237 	      0.104
  4363.020 	      0.067
  4363.803 	      0.045
  4364.587 	      0.009
  4365.370 	     -0.004
  4366.153 	     -0.004
  4366.937 	      0.011
  4367.721 	      0.061
  4368.505 	      0.067
  4369.289 	      0.077
  4370.073 	      0.100
  4370.858 	      0.156
  4371.642 	      0.075
  4372.427 	      0.058
  4373.212 	      0.080
  4373.997 	      0.143
  4374.782 	      0.089
  4375.567 	      0.100
  4376.353 	      0.105
  4377.138 	      0.104
  4377.924 	      0.097
  4387.363 	      0.057
  4388.151 	      0.098
  4388.938 	      0.066
  4389.726 	      0.077
  4390.514 	      0.088
  4391.302 	      0.089
  4392.090 	      0.052
  4392.879 	      0.057
  4393.667 	      0.063
  4394.456 	      0.056
  4395.245 	      0.041
  4396.033 	      0.071
  4396.823 	      0.073
  4397.612 	      0.066
  4398.401 	      0.070
  4399.191 	      0.108
  4399.980 	      0.156
  4400.770 	      0.093
  4401.560 	      0.081
  4402.350 	      0.115
  4403.140 	      0.165
  4403.931 	      0.116
  4404.721 	      0.099
  4405.512 	      0.091
  4406.302 	      0.085
  4407.093 	      0.005
  4407.884 	      0.047
  4408.676 	      0.058
  4409.467 	      0.052
  4410.258 	      0.035
  4411.050 	      0.081
  4411.842 	      0.114
  4412.634 	      0.106
  4413.426 	      0.066
  4414.218 	      0.041
  4415.010 	     -0.020
  4415.803 	      0.018
  4416.595 	      0.050
  4417.388 	      0.040
  4418.181 	      0.069
  4418.974 	      0.047
  4419.767 	      0.081
  4420.561 	      0.113
  4421.354 	      0.071
  4422.148 	      0.054
  4422.941 	     -0.003
  4423.735 	     -0.004
  4424.529 	      0.032
  4425.324 	      0.024
  4426.118 	      0.072
  4426.912 	      0.049
  4427.707 	      0.025
  4428.502 	      0.021
  4429.297 	      0.078
  4430.092 	      0.086
  4430.887 	      0.084
  4431.682 	      0.085
  4432.478 	      0.097
  4433.273 	      0.077
  4434.069 	      0.054
  4434.865 	      0.062
  4435.661 	      0.060
  4436.457 	     -0.027
  4437.253 	     -0.046
  4438.050 	      0.006
  4438.847 	      0.033
  4439.643 	      0.035
  4440.440 	      0.034
  4441.237 	      0.050
  4442.034 	      0.050
  4442.832 	      0.042
  4443.629 	      0.027
  4444.427 	      0.028
  4445.225 	      0.039
  4446.023 	      0.039
  4446.821 	      0.030
  4447.619 	      0.015
  4448.417 	      0.011
  4449.216 	      0.027
  4450.014 	      0.046
  4450.813 	      0.059
  4451.612 	      0.057
  4452.411 	      0.020
  4453.210 	     -0.012
  4454.009 	     -0.015
  4454.809 	     -0.000
  4455.609 	      0.015
  4456.408 	     -0.018
  4457.208 	     -0.025
  4458.008 	     -0.006
  4458.808 	      0.031
  4459.609 	      0.066
  4460.409 	      0.058
  4461.210 	      0.024
  4462.011 	     -0.014
  4462.812 	     -0.048
  4463.613 	     -0.064
  4464.414 	     -0.042
  4465.215 	     -0.012
  4466.017 	      0.014
  4466.818 	      0.031
  4467.620 	      0.032
  4468.422 	      0.022
  4469.224 	      0.019
  4470.026 	      0.022
  4470.829 	      0.029
  4471.631 	      0.031
  4472.434 	      0.022
  4473.237 	      0.009
  4474.039 	     -0.003
  4474.843 	     -0.010
  4475.646 	     -0.002
  4476.449 	      0.017
  4477.253 	      0.030
  4478.056 	      0.034
  4478.860 	      0.028
  4479.664 	      0.021
  4480.468 	      0.013
  4481.272 	      0.008
  4482.077 	      0.008
  4482.881 	      0.013
  4483.686 	      0.022
  4484.491 	      0.032
  4485.296 	      0.037
  4486.101 	      0.037
  4486.906 	      0.032
  4487.711 	      0.027
  4488.517 	      0.022
  4489.322 	      0.021
  4490.128 	      0.021
  4490.934 	      0.023
  4491.740 	      0.026
  4492.547 	      0.004
  4493.353 	     -0.001
  4494.160 	     -0.021
  4494.966 	     -0.076
  4495.773 	      0.008
  4496.580 	      0.025
  4497.387 	      0.017
  4498.194 	     -0.020
  4499.002 	     -0.087
  4499.809 	      0.017
  4500.617 	      0.041
  4501.425 	      0.026
  4502.233 	      0.003
  4503.041 	     -0.005
  4503.849 	      0.037
  4504.658 	      0.053
  4505.466 	      0.048
  4506.275 	      0.036
  4507.084 	      0.025
  4507.893 	      0.013
  4508.702 	     -0.002
  4509.511 	     -0.012
  4510.321 	     -0.014
  4511.130 	     -0.004
  4511.940 	      0.022
  4512.750 	      0.045
  4513.560 	      0.056
  4514.370 	      0.053
  4515.180 	      0.039
  4515.991 	      0.031
  4516.802 	      0.041
  4517.612 	      0.050
  4518.423 	      0.050
  4519.234 	      0.037
  4520.045 	      0.004
  4520.857 	     -0.033
  4521.668 	     -0.052
  4522.480 	     -0.053
  4523.292 	     -0.040
  4524.103 	     -0.006
  4524.916 	      0.048
  4525.728 	      0.059
  4526.540 	      0.037
  4527.353 	     -0.002
  4528.165 	     -0.034
  4528.978 	     -0.010
  4529.791 	      0.019
  4530.604 	      0.032
  4531.417 	      0.030
  4532.231 	      0.019
  4533.044 	      0.007
  4533.858 	      0.006
  4534.672 	      0.002
  4535.486 	     -0.006
  4536.300 	     -0.020
  4537.114 	     -0.051
  4537.928 	     -0.051
  4538.743 	     -0.024
  4539.558 	      0.010
  4540.372 	      0.042
  4541.187 	      0.065
  4542.002 	      0.069
  4542.818 	      0.056
  4543.633 	      0.037
  4544.449 	      0.013
  4545.264 	     -0.019
  4546.080 	     -0.024
  4546.896 	     -0.011
  4547.712 	      0.009
  4548.529 	      0.027
  4549.345 	      0.034
  4550.162 	      0.031
  4550.979 	      0.015
  4551.795 	     -0.002
  4552.612 	     -0.014
  4553.430 	     -0.018
  4554.247 	     -0.010
  4555.064 	     -0.006
  4555.882 	     -0.012
  4556.700 	     -0.018
  4557.518 	     -0.016
  4558.336 	      0.009
  4559.154 	      0.029
  4559.972 	      0.025
  4560.791 	      0.009
  4561.609 	     -0.008
  4562.428 	     -0.009
  4563.247 	      0.012
  4564.066 	      0.033
  4564.885 	      0.043
  4565.705 	      0.038
  4566.524 	      0.011
  4567.344 	     -0.024
  4568.164 	     -0.027
  4568.984 	     -0.015
  4569.804 	     -0.001
  4570.624 	      0.009
  4571.445 	      0.004
  4572.265 	     -0.021
  4573.086 	     -0.040
  4573.907 	     -0.048
  4574.728 	     -0.042
  4575.549 	     -0.019
  4576.370 	      0.017
  4577.192 	      0.015
  4578.013 	     -0.012
  4578.835 	     -0.044
  4579.657 	     -0.058
  4580.479 	     -0.030
  4581.301 	      0.002
  4582.123 	      0.018
  4582.946 	      0.017
  4583.768 	     -0.000
  4584.591 	     -0.031
  4585.414 	     -0.021
  4586.237 	      0.010
  4587.060 	      0.015
  4587.884 	     -0.002
  4588.707 	     -0.032
  4589.531 	     -0.027
  4590.355 	      0.000
  4591.179 	     -0.005
  4592.003 	     -0.026
  4592.827 	     -0.050
  4593.651 	     -0.046
  4594.476 	     -0.014
  4595.301 	     -0.002
  4596.125 	     -0.003
  4596.950 	     -0.012
  4597.776 	     -0.026
  4598.601 	     -0.032
  4599.426 	     -0.015
  4600.252 	     -0.000
  4601.078 	      0.009
  4601.903 	      0.013
  4602.730 	      0.013
  4603.556 	      0.019
  4604.382 	      0.016
  4605.208 	      0.012
  4606.035 	      0.007
  4606.862 	      0.003
  4607.689 	      0.001
  4608.516 	      0.012
  4609.343 	      0.021
  4610.170 	      0.019
  4610.998 	      0.003
  4611.826 	     -0.023
  4612.653 	     -0.030
  4613.481 	     -0.008
  4614.309 	      0.013
  4615.138 	      0.022
  4615.966 	      0.013
  4616.795 	     -0.007
  4617.623 	     -0.012
  4618.452 	     -0.014
  4619.281 	     -0.013
  4620.110 	     -0.010
  4620.940 	     -0.007
  4621.769 	     -0.017
  4622.599 	     -0.028
  4623.428 	     -0.038
  4624.258 	     -0.043
  4625.088 	     -0.041
  4625.918 	     -0.030
  4626.749 	     -0.019
  4627.579 	     -0.020
  4628.410 	     -0.023
  4629.241 	     -0.026
  4630.072 	     -0.025
  4630.903 	     -0.007
  4631.734 	      0.013
  4632.565 	      0.025
  4633.397 	      0.028
  4634.229 	      0.018
  4635.060 	     -0.004
  4635.892 	     -0.017
  4636.724 	     -0.023
  4637.557 	     -0.031
  4638.389 	     -0.032
  4639.222 	     -0.027
