1 1 1128.31 1133.00
3.8929 
0.7320 
name    flux    f_err    vel    sig
Hgamma      	   5.00410	      0.13	 2839.1459	     37.19
Hbeta       	   8.94089	      0.12	 2839.1459	     37.19
Halpha      	  56.14387	      0.11	 2839.1459	     37.19
[SII]6716   	   7.32283	      0.11	 2840.0285	     45.67
[SII]6731   	   6.10259	      0.11	 2840.0285	     45.67
[OIII]5007_d	   1.20051	      0.15	 2840.0285	     45.67
[OI]6300_d  	   3.16198	      0.14	 2840.0285	     45.67
[NII]6583_d 	  35.12196	      0.14	 2840.0285	     45.67
