WV      	 Sigma   
4553.430	    0.030
4554.247	    0.023
4555.064	    0.018
4555.882	    0.025
4556.700	    0.030
4557.518	    0.029
4558.336	    0.021
4559.154	    0.039
4559.972	    0.036
4560.791	    0.021
4561.609	    0.020
4562.428	    0.021
4563.247	    0.025
4564.066	    0.041
4564.885	    0.047
4565.705	    0.044
4566.524	    0.024
4567.344	    0.035
4568.164	    0.037
4568.984	    0.028
4569.804	    0.007
4570.624	    0.021
4571.445	    0.014
4572.265	    0.033
4573.086	    0.045
4573.907	    0.050
4574.728	    0.046
4575.549	    0.031
4576.370	    0.029
4577.192	    0.028
4578.013	    0.025
4578.835	    0.047
4579.657	    0.054
4580.479	    0.039
4581.301	    0.010
4582.123	    0.030
4582.946	    0.029
4583.768	    0.029
4584.591	    0.040
4585.414	    0.033
4586.237	    0.023
4587.060	    0.028
4587.884	    0.010
4588.707	    0.040
4589.531	    0.037
4590.355	    0.037
4591.179	    0.016
4592.003	    0.036
4592.827	    0.051
4593.651	    0.049
4594.476	    0.027
4595.301	    0.010
4596.125	    0.012
4596.950	    0.025
4597.776	    0.036
4598.601	    0.040
4599.426	    0.028
4600.252	    0.028
4601.078	    0.021
4601.903	    0.026
4602.730	    0.026
4603.556	    0.031
4604.382	    0.029
4605.208	    0.025
4606.035	    0.019
4606.862	    0.012
4607.689	    0.007
4608.516	    0.025
4609.343	    0.033
4610.170	    0.031
4610.998	    0.012
4611.826	    0.034
4612.653	    0.039
4613.481	    0.020
4614.309	    0.026
4615.138	    0.034
4615.966	    0.026
4616.795	    0.019
4617.623	    0.025
4618.452	    0.027
4619.281	    0.026
4620.110	    0.023
4620.940	    0.019
4621.769	    0.029
4622.599	    0.038
4623.428	    0.044
4624.258	    0.047
4625.088	    0.046
4625.918	    0.039
4626.749	    0.031
4627.579	    0.032
4628.410	    0.034
4629.241	    0.036
4630.072	    0.036
4630.903	    0.019
4631.734	    0.026
4632.565	    0.036
4633.397	    0.038
4634.229	    0.030
4635.060	    0.014
4635.892	    0.029
4636.724	    0.034
4637.557	    0.040
4638.389	    0.040
4639.222	    0.037
4640.054	    0.030
4640.887	    0.043
4641.720	    0.051
4642.553	    0.055
4643.387	    0.055
4644.220	    0.051
4645.054	    0.037
4645.888	    0.012
4646.722	    0.007
4647.556	    0.012
4648.390	    0.019
4649.224	    0.019
4650.059	    0.018
4650.893	    0.019
4651.728	    0.023
4652.563	    0.025
4653.398	    0.027
4654.234	    0.031
4655.069	    0.041
4655.905	    0.041
4656.740	    0.030
4657.576	    0.030
4658.412	    0.027
4659.248	    0.030
4660.085	    0.030
4660.921	    0.035
4661.758	    0.037
4662.594	    0.029
4663.431	    0.007
4664.268	    0.021
4665.106	    0.012
4665.943	    0.029
4666.781	    0.044
4667.618	    0.048
4668.456	    0.040
4669.294	    0.012
4670.132	    0.027
4670.970	    0.027
4671.809	    0.024
4672.647	    0.020
4673.486	    0.016
4674.325	    0.012
4675.164	    0.012
4676.003	    0.014
4676.843	    0.014
4677.682	    0.012
4678.522	    0.014
4679.361	    0.007
4680.201	    0.019
4681.041	    0.027
4681.882	    0.039
4682.722	    0.045
4683.563	    0.044
4684.403	    0.024
4685.244	    0.023
4686.085	    0.019
4686.926	    0.039
4687.767	    0.042
4688.609	    0.026
4689.450	    0.048
4690.292	    0.037
4691.134	    0.051
4691.976	    0.042
4692.818	    0.044
4693.661	    0.050
4694.503	    0.025
4695.346	    0.037
4696.189	    0.048
4697.032	    0.046
4697.875	    0.034
4698.718	    0.027
4699.561	    0.033
4700.405	    0.012
4701.249	    0.047
4702.092	    0.054
4702.936	    0.052
4703.781	    0.040
4704.625	    0.020
4705.469	    0.041
4706.314	    0.025
4707.159	    0.029
4708.004	    0.042
4708.849	    0.051
4709.694	    0.058
4710.539	    0.054
4711.385	    0.036
4712.231	    0.048
4713.076	    0.049
4713.922	    0.039
4714.768	    0.012
4715.615	    0.025
4716.461	    0.019
4717.308	    0.040
4718.154	    0.036
4719.001	    0.038
4719.848	    0.041
4720.696	    0.024
4721.543	    0.058
4722.390	    0.042
4723.238	    0.039
4724.086	    0.026
4724.934	    0.025
4725.782	    0.034
4726.630	    0.041
4727.479	    0.020
4728.327	    0.027
4729.176	    0.027
4730.025	    0.029
4730.874	    0.031
4731.723	    0.025
4732.572	    0.040
4733.422	    0.032
4734.271	    0.033
4735.121	    0.016
4735.971	    0.007
4736.821	    0.026
4737.671	    0.028
4738.522	    0.051
4739.372	    0.058
4740.223	    0.047
4741.074	    0.035
4741.925	    0.046
4742.776	    0.027
4743.627	    0.056
4744.479	    0.043
4745.330	    0.058
4746.182	    0.050
4747.034	    0.042
4747.886	    0.037
4748.738	    0.007
4749.591	    0.033
4750.443	    0.037
4751.296	    0.047
4752.149	    0.055
4753.002	    0.050
4753.855	    0.014
4754.708	    0.046
4755.562	    0.010
4756.415	    0.010
4757.269	    0.016
4758.123	    0.019
4758.977	    0.019
4759.831	    0.046
4760.686	    0.045
4761.540	    0.030
4762.395	    0.020
4763.250	    0.007
4764.105	    0.040
4764.960	    0.045
4765.815	    0.035
4766.671	    0.024
4767.526	    0.018
4768.382	    0.039
4769.238	    0.056
4770.094	    0.045
4770.950	    0.044
4771.807	    0.025
4772.663	    0.023
4773.520	    0.039
4774.377	    0.045
4775.234	    0.034
4776.091	    0.019
4776.948	    0.026
4777.805	    0.016
4778.663	    0.018
4779.521	    0.016
4780.379	    0.019
4781.237	    0.034
4782.095	    0.010
4782.953	    0.024
4783.812	    0.025
4784.670	    0.023
4785.529	    0.026
4786.388	    0.019
4787.247	    0.032
4788.107	    0.010
4788.966	    0.029
4789.826	    0.029
4790.686	    0.023
4791.545	    0.018
4792.405	    0.021
4793.266	    0.032
4794.126	    0.066
4794.987	    0.018
4795.847	    0.025
4796.708	    0.018
4797.569	    0.036
4798.430	    0.034
4799.292	    0.040
4800.153	    0.036
4801.015	    0.050
4801.876	    0.030
4802.738	    0.023
4803.600	    0.024
4804.463	    0.034
4805.325	    0.061
4806.188	    0.044
4807.050	    0.057
4807.913	    0.048
4808.776	    0.039
4809.639	    0.051
4810.503	    0.066
4821.740	    0.016
4822.605	    0.036
4823.471	    0.024
4824.337	    0.023
4825.203	    0.047
4826.069	    0.046
4826.935	    0.024
4827.801	    0.021
4828.668	    0.023
4829.535	    0.054
4830.401	    0.059
4831.269	    0.058
4832.136	    0.041
4833.003	    0.010
4833.871	    0.014
4834.738	    0.042
4835.606	    0.051
4836.474	    0.019
4837.342	    0.023
4838.210	    0.030
4839.079	    0.033
4839.947	    0.020
4840.816	    0.033
4841.685	    0.053
4842.554	    0.045
4843.423	    0.031
4844.293	    0.028
4845.162	    0.037
4846.032	    0.040
4846.902	    0.035
4847.772	    0.028
4848.642	    0.023
4849.512	    0.050
4850.383	    0.021
4851.253	    0.007
4852.124	    0.036
4852.995	    0.044
4853.866	    0.028
4854.737	    0.021
4855.609	    0.018
4856.480	    0.018
4857.352	    0.019
4858.224	    0.028
4859.096	    0.049
4859.968	    0.046
4860.841	    0.034
4861.713	    0.029
4862.586	    0.060
4863.459	    0.028
4864.332	    0.028
4865.205	    0.019
4866.078	    0.012
4866.951	    0.031
4867.825	    0.030
4868.699	    0.044
4869.573	    0.057
4870.447	    0.050
4871.321	    0.045
4872.195	    0.042
4873.070	    0.031
4873.945	    0.014
4874.819	    0.032
4875.694	    0.054
4876.570	    0.049
4877.445	    0.019
4878.320	    0.033
4879.196	    0.051
4880.072	    0.051
4880.948	    0.061
4881.824	    0.066
4882.700	    0.067
4883.577	    0.070
4884.453	    0.061
4885.330	    0.055
4886.207	    0.058
4887.084	    0.056
4887.961	    0.039
4888.838	    0.050
4889.716	    0.040
4890.594	    0.036
4891.472	    0.040
4892.350	    0.053
4893.228	    0.060
4894.106	    0.051
4894.984	    0.047
4895.863	    0.064
4896.742	    0.071
4897.621	    0.074
4898.500	    0.071
4899.379	    0.063
4900.259	    0.056
4901.138	    0.058
4902.018	    0.038
4902.898	    0.059
4903.778	    0.123
4904.658	    0.193
4905.538	    0.254
4906.419	    0.295
4907.300	    0.306
4908.180	    0.279
4909.061	    0.213
4909.943	    0.148
4910.824	    0.097
4911.705	    0.043
4912.587	    0.034
4913.469	    0.044
4914.351	    0.054
4915.233	    0.066
4916.115	    0.073
4916.998	    0.071
4917.880	    0.061
4918.763	    0.058
4919.646	    0.059
4920.529	    0.061
4921.412	    0.061
4922.295	    0.061
4923.179	    0.055
4924.063	    0.045
4924.947	    0.058
4925.831	    0.061
4926.715	    0.058
4927.599	    0.054
4928.484	    0.056
4929.368	    0.070
4930.253	    0.076
4931.138	    0.065
4932.023	    0.066
4932.908	    0.077
4933.794	    0.068
4934.679	    0.064
4935.565	    0.068
4936.451	    0.040
4937.337	    0.048
4938.223	    0.059
4939.110	    0.055
4939.996	    0.048
4940.883	    0.052
4941.770	    0.056
4942.657	    0.052
4943.544	    0.042
4944.431	    0.042
4945.319	    0.039
4946.207	    0.062
4947.094	    0.043
4947.982	    0.054
4948.871	    0.052
4949.759	    0.048
4950.647	    0.055
4951.536	    0.041
4952.425	    0.031
4953.314	    0.059
4954.203	    0.072
4955.092	    0.070
4955.981	    0.066
4956.871	    0.066
4957.761	    0.061
4958.651	    0.049
4959.541	    0.058
4960.431	    0.057
4961.321	    0.059
4962.212	    0.065
4963.103	    0.062
4963.993	    0.059
4964.884	    0.057
4965.776	    0.053
4966.667	    0.046
4967.558	    0.042
4968.450	    0.036
4969.342	    0.051
4970.234	    0.043
4971.126	    0.046
4972.018	    0.054
4972.911	    0.055
4973.803	    0.046
4974.696	    0.032
4975.589	    0.034
4976.482	    0.054
4977.375	    0.061
4978.269	    0.055
4979.162	    0.061
4980.056	    0.066
4980.950	    0.061
4981.844	    0.054
4982.738	    0.062
4983.633	    0.046
4984.527	    0.018
4985.422	    0.037
4986.317	    0.044
4987.212	    0.046
4988.107	    0.054
4989.002	    0.061
4989.898	    0.055
4990.794	    0.046
4991.689	    0.059
4992.585	    0.054
4993.482	    0.040
4994.378	    0.039
4995.274	    0.041
4996.171	    0.049
4997.068	    0.058
4997.965	    0.061
4998.862	    0.042
4999.759	    0.032
5000.657	    0.066
5001.554	    0.052
5002.452	    0.039
5003.350	    0.027
5004.248	    0.054
5005.146	    0.065
5006.045	    0.066
5006.943	    0.031
5007.842	    0.014
5008.741	    0.044
5009.640	    0.069
5010.539	    0.059
5011.438	    0.051
5012.338	    0.042
5013.238	    0.027
5014.137	    0.032
5015.037	    0.060
5015.938	    0.053
5016.838	    0.065
5017.738	    0.052
5018.639	    0.057
5019.540	    0.057
5020.441	    0.056
5021.342	    0.053
5022.243	    0.057
5023.145	    0.072
5024.046	    0.053
5024.948	    0.076
5025.850	    0.028
5026.752	    0.063
5027.655	    0.061
5028.557	    0.061
5029.460	    0.064
5030.362	    0.056
5031.265	    0.029
5032.168	    0.035
5033.072	    0.034
5033.975	    0.029
5034.879	    0.052
5035.782	    0.051
5036.686	    0.034
5037.590	    0.045
5038.495	    0.059
5039.399	    0.061
5040.304	    0.056
5041.208	    0.032
5042.113	    0.054
5043.018	    0.061
5043.923	    0.051
5044.829	    0.037
5045.734	    0.039
5046.640	    0.047
5047.546	    0.061
5048.452	    0.064
5049.358	    0.038
5050.264	    0.038
5051.171	    0.063
5052.078	    0.079
5052.984	    0.094
5053.891	    0.097
5054.799	    0.096
5055.706	    0.074
5056.613	    0.045
5057.521	    0.034
5058.429	    0.012
5059.337	    0.044
5060.245	    0.065
5061.153	    0.062
5062.062	    0.037
5062.970	    0.029
5063.879	    0.021
5064.788	    0.038
5065.697	    0.047
5066.606	    0.046
5067.516	    0.044
5068.425	    0.029
5069.335	    0.046
5070.245	    0.046
5071.155	    0.027
5072.065	    0.035
5072.976	    0.031
5073.886	    0.029
5074.797	    0.036
5075.708	    0.045
5076.619	    0.050
5077.530	    0.047
5078.442	    0.033
5079.353	    0.046
5080.265	    0.057
5081.177	    0.062
5082.089	    0.056
5083.001	    0.037
5083.914	    0.016
5084.826	    0.024
5085.739	    0.025
5086.652	    0.040
5087.565	    0.043
5088.478	    0.031
5089.391	    0.027
5090.305	    0.027
5091.219	    0.033
5092.132	    0.040
5093.046	    0.046
5093.961	    0.045
5094.875	    0.041
5095.789	    0.042
5096.704	    0.042
5097.619	    0.007
5098.534	    0.020
5099.449	    0.060
5100.364	    0.052
5101.280	    0.052
5102.196	    0.042
5103.111	    0.030
5104.027	    0.023
5104.944	    0.036
5105.860	    0.050
5106.776	    0.037
5107.693	    0.050
5108.610	    0.032
5109.527	    0.025
5110.444	    0.030
5111.361	    0.038
5112.279	    0.040
5113.196	    0.046
5114.114	    0.050
5115.032	    0.047
5115.950	    0.037
5116.868	    0.014
5117.787	    0.032
5118.706	    0.028
5119.624	    0.027
5120.543	    0.027
5121.462	    0.024
5122.382	    0.018
5123.301	    0.039
5124.221	    0.047
5125.141	    0.025
5126.060	    0.012
5126.981	    0.056
5127.901	    0.043
5128.821	    0.064
5129.742	    0.038
5130.663	    0.035
5131.584	    0.033
5132.505	    0.047
5133.426	    0.023
5134.347	    0.038
5135.269	    0.025
5136.191	    0.025
5137.113	    0.033
5138.035	    0.050
5138.957	    0.039
5139.879	    0.040
5140.802	    0.023
5141.725	    0.018
5142.648	    0.032
5143.571	    0.029
5144.494	    0.042
5145.417	    0.051
5146.341	    0.047
5147.265	    0.050
5148.189	    0.052
5149.113	    0.055
5150.037	    0.029
5150.961	    0.031
5151.886	    0.049
5152.811	    0.046
5153.736	    0.029
5154.661	    0.016
5155.586	    0.021
5156.511	    0.010
5157.437	    0.010
5158.363	    0.019
5159.289	    0.025
5160.215	    0.040
5161.141	    0.036
5162.067	    0.038
5162.994	    0.031
5163.921	    0.034
5164.848	    0.038
5165.775	    0.007
5166.702	    0.018
5167.629	    0.025
5168.557	    0.040
5169.485	    0.057
5170.412	    0.062
5171.341	    0.043
5172.269	    0.043
5173.197	    0.041
5174.126	    0.039
5175.054	    0.046
5175.983	    0.055
5176.912	    0.059
5177.842	    0.059
5178.771	    0.048
5179.701	    0.044
5180.630	    0.040
5181.560	    0.035
5182.490	    0.044
5183.421	    0.055
5184.351	    0.053
5185.282	    0.050
5186.212	    0.034
5187.143	    0.027
5188.074	    0.012
5189.006	    0.030
5189.937	    0.034
5190.868	    0.034
5191.800	    0.033
5192.732	    0.034
5193.664	    0.035
5194.596	    0.036
5195.529	    0.036
5196.461	    0.037
5197.394	    0.039
5198.327	    0.039
5199.260	    0.039
5200.193	    0.039
5201.127	    0.037
5202.060	    0.037
5202.994	    0.040
5203.928	    0.044
5204.862	    0.050
5205.796	    0.055
5206.731	    0.059
5207.665	    0.062
5208.600	    0.063
5209.535	    0.063
5210.470	    0.062
5211.405	    0.059
5212.341	    0.055
5213.276	    0.049
5214.212	    0.036
5215.148	    0.010
5216.084	    0.038
5217.021	    0.047
5217.957	    0.047
5218.894	    0.042
5219.830	    0.037
5220.767	    0.038
5221.704	    0.039
5222.642	    0.033
5223.579	    0.007
5224.517	    0.039
5225.454	    0.052
5226.392	    0.059
5227.331	    0.061
5228.269	    0.061
5229.207	    0.058
5230.146	    0.051
5231.085	    0.038
5232.024	    0.012
5232.963	    0.025
5233.902	    0.019
5234.842	    0.029
5235.781	    0.049
5236.721	    0.059
5237.661	    0.064
5238.601	    0.020
5239.541	    0.057
5240.482	    0.007
5241.423	    0.007
5242.363	    0.010
5243.304	    0.026
5244.245	    0.039
5245.187	    0.066
5246.128	    0.083
5247.070	    0.091
5248.012	    0.090
5248.954	    0.059
5249.896	    0.051
5250.838	    0.029
5251.781	    0.028
5252.723	    0.036
5253.666	    0.012
5254.609	    0.028
5255.552	    0.024
5256.496	    0.012
5257.439	    0.021
5258.383	    0.021
5259.327	    0.054
5260.271	    0.042
5261.215	    0.046
5262.159	    0.054
5263.104	    0.046
5264.049	    0.031
5264.994	    0.036
5265.939	    0.036
5266.884	    0.040
5267.829	    0.060
5268.775	    0.012
5269.721	    0.024
5270.666	    0.034
5271.612	    0.029
5272.559	    0.027
5273.505	    0.040
5274.452	    0.045
5275.398	    0.037
5276.345	    0.023
5277.292	    0.012
5278.240	    0.025
5279.187	    0.012
5280.135	    0.042
5281.082	    0.060
5282.030	    0.046
5282.979	    0.021
5283.927	    0.025
5284.875	    0.012
5285.824	    0.054
5286.773	    0.012
5287.722	    0.018
5288.671	    0.018
5289.620	    0.027
5290.569	    0.019
5291.519	    0.010
5292.469	    0.029
5293.419	    0.036
5294.369	    0.026
5295.319	    0.036
5296.270	    0.036
5297.220	    0.026
5298.171	    0.034
5299.122	    0.007
5300.073	    0.024
5301.025	    0.029
5301.976	    0.033
5302.928	    0.029
5303.880	    0.018
5304.832	    0.041
5305.784	    0.033
5306.736	    0.024
5307.689	    0.034
5308.642	    0.029
5309.595	    0.027
5310.548	    0.033
5311.501	    0.047
5312.454	    0.058
5313.408	    0.055
5314.362	    0.058
5315.315	    0.045
5316.270	    0.051
5317.224	    0.020
5318.178	    0.047
5319.133	    0.034
5320.088	    0.018
5321.043	    0.028
5321.998	    0.044
5322.953	    0.050
5323.908	    0.044
5324.864	    0.024
5325.820	    0.030
5326.776	    0.037
5327.732	    0.010
5328.688	    0.041
5329.645	    0.039
5330.601	    0.045
5331.558	    0.050
5332.515	    0.039
5333.472	    0.018
5334.430	    0.024
5335.387	    0.024
5336.345	    0.021
5337.303	    0.010
5338.261	    0.029
5339.219	    0.016
5340.177	    0.044
5341.136	    0.046
5342.094	    0.040
5343.053	    0.039
5344.012	    0.034
5344.972	    0.041
5345.931	    0.050
5346.891	    0.041
5347.850	    0.020
5348.810	    0.024
5349.770	    0.030
5350.731	    0.019
5351.691	    0.042
5352.652	    0.016
5353.612	    0.019
5354.573	    0.040
5355.535	    0.059
5356.496	    0.044
5357.457	    0.020
5358.419	    0.021
5359.381	    0.047
5360.343	    0.048
5361.305	    0.045
5362.267	    0.023
5363.230	    0.012
5364.192	    0.029
5365.155	    0.021
5366.118	    0.023
5367.081	    0.026
5368.045	    0.014
5369.008	    0.034
5369.972	    0.031
5370.936	    0.019
5371.900	    0.029
5372.864	    0.046
5373.829	    0.058
5374.793	    0.051
5375.758	    0.038
5376.723	    0.039
5377.688	    0.034
5378.653	    0.031
5379.619	    0.028
5380.584	    0.014
5381.550	    0.031
5382.516	    0.040
5383.482	    0.014
5384.449	    0.010
5385.415	    0.049
5386.382	    0.063
5387.349	    0.090
5388.316	    0.102
5389.283	    0.090
5390.250	    0.073
5391.218	    0.058
5392.185	    0.044
5393.153	    0.046
5394.121	    0.047
5395.090	    0.046
5396.058	    0.034
5397.027	    0.031
5397.995	    0.026
