1 1 1104.91 1109.60
8.3644 
0.8500 
name    flux    f_err    vel    sig
Hgamma      	   3.93609	      0.13	 2857.3774	     49.75
Hbeta       	   7.92881	      0.12	 2857.3774	     49.75
Halpha      	  32.10299	      0.11	 2857.3774	     49.75
[SII]6716   	   6.17098	      0.11	 2856.1147	     53.91
[SII]6731   	   4.38333	      0.11	 2856.1147	     53.91
[OIII]5007_d	   3.10344	      0.16	 2856.1147	     53.91
[OI]6300_d  	   3.99819	      0.14	 2856.1147	     53.91
[NII]6583_d 	  24.72867	      0.14	 2856.1147	     53.91
