wlen 	 newgal_spectrum 
  4184.326 	      0.130
  4185.077 	      0.094
  4185.828 	      0.073
  4186.580 	      0.068
  4187.331 	      0.038
  4188.083 	      0.011
  4188.835 	     -0.006
  4189.586 	     -0.010
  4190.339 	      0.051
  4191.091 	      0.107
  4191.843 	      0.124
  4192.595 	      0.081
  4193.348 	      0.061
  4194.101 	      0.064
  4194.853 	      0.093
  4195.606 	      0.168
  4196.359 	      0.150
  4197.113 	      0.119
  4197.866 	      0.076
  4198.620 	      0.009
  4199.373 	     -0.010
  4200.127 	     -0.000
  4200.881 	      0.026
  4201.635 	      0.085
  4202.389 	      0.074
  4203.143 	      0.086
  4203.898 	      0.104
  4204.652 	      0.132
  4205.407 	      0.088
  4206.162 	      0.001
  4206.917 	     -0.104
  4207.672 	     -0.243
  4208.427 	     -0.123
  4209.183 	     -0.034
  4209.938 	      0.047
  4210.694 	      0.119
  4211.450 	     -0.040
  4212.206 	     -0.064
  4212.962 	     -0.075
  4213.718 	     -0.107
  4214.474 	     -0.006
  4215.231 	      0.008
  4215.987 	      0.023
  4216.744 	      0.074
  4217.501 	      0.050
  4218.258 	      0.007
  4219.015 	     -0.023
  4219.773 	     -0.014
  4220.530 	      0.040
  4221.288 	      0.046
  4222.045 	      0.033
  4222.803 	     -0.005
  4223.561 	      0.019
  4224.319 	      0.097
  4225.077 	      0.149
  4225.836 	      0.137
  4226.594 	      0.012
  4227.353 	     -0.034
  4228.112 	     -0.061
  4228.871 	     -0.068
  4229.630 	      0.014
  4230.389 	     -0.024
  4231.148 	     -0.044
  4231.908 	     -0.020
  4232.667 	     -0.004
  4233.427 	      0.031
  4234.187 	      0.050
  4234.947 	      0.047
  4235.707 	     -0.022
  4236.468 	     -0.028
  4237.228 	     -0.042
  4237.989 	     -0.065
  4238.749 	      0.013
  4239.510 	      0.048
  4240.271 	      0.125
  4241.032 	      0.240
  4241.793 	      0.305
  4242.555 	      0.278
  4243.316 	      0.198
  4244.078 	      0.080
  4244.840 	     -0.012
  4245.602 	      0.025
  4246.364 	      0.051
  4247.126 	      0.072
  4247.888 	      0.100
  4248.651 	      0.076
  4249.413 	      0.072
  4250.176 	      0.074
  4250.939 	      0.065
  4251.702 	      0.071
