2 2 1155.42 1162.27
7.6428 
0.4847 
name    flux    f_err    vel    sig
Hgamma      	   2.54944	      0.14	 3215.4469	     77.17
Hbeta       	   4.22698	      0.14	 3215.4469	     77.17
Halpha      	  18.49993	      0.13	 3215.4469	     77.17
[SII]6716   	   3.04673	      0.14	 3208.8743	    106.53
[SII]6731   	   2.33833	      0.14	 3208.8743	    106.53
[OIII]5007_d	   2.09100	      0.19	 3208.8743	    106.53
[OI]6300_d  	   6.33337	      0.18	 3208.8743	    106.53
[NII]6583_d 	  18.46837	      0.18	 3208.8743	    106.53
