WV      	 Sigma   
4263.164	    0.007
4263.929	    0.021
4264.695	    0.029
4265.460	    0.030
4266.226	    0.022
4266.991	    0.042
4267.757	    0.013
4268.523	    0.018
4269.290	    0.015
4270.056	    0.042
4270.822	    0.051
4271.589	    0.074
4272.356	    0.081
4273.123	    0.040
4273.890	    0.073
4274.657	    0.072
4275.424	    0.064
4276.191	    0.052
4276.959	    0.021
4277.727	    0.010
4278.494	    0.026
4279.262	    0.057
4280.031	    0.070
4280.799	    0.051
4281.567	    0.038
4282.336	    0.045
4283.104	    0.068
4283.873	    0.071
4284.642	    0.072
4285.411	    0.071
4286.180	    0.065
4286.950	    0.076
4287.719	    0.074
4288.489	    0.066
4289.259	    0.066
4290.029	    0.062
4290.799	    0.044
4291.569	    0.036
4292.339	    0.068
4293.110	    0.059
4293.880	    0.062
4294.651	    0.061
4295.422	    0.053
4296.193	    0.036
4296.964	    0.030
4297.735	    0.049
4298.507	    0.059
4299.278	    0.078
4300.050	    0.056
4300.822	    0.040
4301.594	    0.041
4302.366	    0.081
4303.138	    0.074
4303.910	    0.071
4304.683	    0.063
4305.456	    0.026
4306.229	    0.056
4307.001	    0.081
4307.775	    0.083
4308.548	    0.062
4309.321	    0.088
4310.095	    0.071
4310.868	    0.071
4311.642	    0.078
4312.416	    0.065
4313.190	    0.044
4313.964	    0.055
4314.739	    0.041
4315.513	    0.047
4316.288	    0.027
4317.062	    0.042
4317.837	    0.049
4318.612	    0.047
4319.388	    0.064
4320.163	    0.067
4320.938	    0.065
4321.714	    0.058
4322.490	    0.042
4323.266	    0.070
4324.042	    0.078
4324.818	    0.076
4325.594	    0.057
4326.370	    0.035
4327.147	    0.053
4327.924	    0.067
4328.700	    0.076
4329.477	    0.079
4330.255	    0.079
4331.032	    0.071
4331.809	    0.058
4332.587	    0.049
4333.364	    0.070
4334.142	    0.064
4334.920	    0.057
4335.698	    0.061
4336.477	    0.079
4337.255	    0.061
4338.034	    0.058
4338.812	    0.070
4339.591	    0.049
4340.370	    0.028
4341.149	    0.030
4341.928	    0.028
4342.708	    0.068
4343.487	    0.035
4344.267	    0.038
4345.046	    0.057
4345.826	    0.079
4346.606	    0.065
4347.387	    0.063
4348.167	    0.055
4348.947	    0.043
4349.728	    0.037
4350.509	    0.064
4351.290	    0.038
4352.071	    0.021
4352.852	    0.035
4353.633	    0.065
4354.415	    0.070
4355.196	    0.077
4355.978	    0.086
4356.760	    0.098
4357.542	    0.086
4358.324	    0.079
4359.106	    0.076
4359.889	    0.075
4360.671	    0.077
4361.454	    0.071
4362.237	    0.068
4363.020	    0.068
4363.803	    0.075
4364.587	    0.063
4365.370	    0.067
4366.153	    0.071
4366.937	    0.064
4367.721	    0.052
4368.505	    0.061
4369.289	    0.079
4370.073	    0.095
4370.858	    0.078
4371.642	    0.066
4372.427	    0.075
4373.212	    0.087
4373.997	    0.092
4374.782	    0.081
4375.567	    0.076
4387.363	    0.086
4388.151	    0.097
4388.938	    0.074
4389.726	    0.077
4390.514	    0.085
4391.302	    0.090
4392.090	    0.080
4392.879	    0.082
4393.667	    0.084
4394.456	    0.084
4395.245	    0.079
4396.033	    0.071
4396.823	    0.071
4397.612	    0.063
4398.401	    0.060
4399.191	    0.076
4399.980	    0.083
4400.770	    0.078
4401.560	    0.084
4402.350	    0.092
4403.140	    0.081
4403.931	    0.069
4404.721	    0.084
4405.512	    0.091
4406.302	    0.081
4407.093	    0.079
4407.884	    0.052
4408.676	    0.035
4409.467	    0.035
4410.258	    0.053
4411.050	    0.031
4411.842	    0.058
4412.634	    0.060
4413.426	    0.050
4414.218	    0.072
4415.010	    0.061
4415.803	    0.049
4416.595	    0.038
4417.388	    0.028
4418.181	    0.028
4418.974	    0.026
4419.767	    0.043
4420.561	    0.055
4421.354	    0.057
4422.148	    0.051
4422.941	    0.068
4423.735	    0.068
4424.529	    0.056
4425.324	    0.046
4426.118	    0.031
4426.912	    0.023
4427.707	    0.013
4428.502	    0.048
4429.297	    0.061
4430.092	    0.059
4430.887	    0.055
4431.682	    0.049
4432.478	    0.040
4433.273	    0.007
4434.069	    0.013
4434.865	    0.018
4435.661	    0.013
4436.457	    0.051
4437.253	    0.023
4438.050	    0.037
4438.847	    0.045
4439.643	    0.043
4440.440	    0.044
4441.237	    0.056
4442.034	    0.058
4442.832	    0.060
4443.629	    0.061
4444.427	    0.070
4445.225	    0.073
4446.023	    0.059
4446.821	    0.036
4447.619	    0.010
4448.417	    0.067
4449.216	    0.092
4450.014	    0.087
4450.813	    0.070
4451.612	    0.053
4452.411	    0.052
4453.210	    0.058
4454.009	    0.053
4454.809	    0.040
4455.609	    0.028
4456.408	    0.047
4457.208	    0.057
4458.008	    0.054
4458.808	    0.039
4459.609	    0.016
4460.409	    0.015
4461.210	    0.018
4462.011	    0.029
4462.812	    0.033
4463.613	    0.029
4464.414	    0.013
4465.215	    0.021
4466.017	    0.015
4466.818	    0.016
4467.620	    0.024
4468.422	    0.027
4469.224	    0.034
4470.026	    0.041
4470.829	    0.048
4471.631	    0.041
4472.434	    0.016
4473.237	    0.038
4474.039	    0.044
4474.843	    0.042
4475.646	    0.040
4476.449	    0.040
4477.253	    0.044
4478.056	    0.048
4478.860	    0.051
4479.664	    0.049
4480.468	    0.047
4481.272	    0.044
4482.077	    0.040
4482.881	    0.036
4483.686	    0.031
4484.491	    0.028
4485.296	    0.024
4486.101	    0.021
4486.906	    0.018
4487.711	    0.013
4488.517	    0.010
4489.322	    0.007
4490.128	    0.007
4490.934	    0.010
4491.740	    0.019
4492.547	    0.026
4493.353	    0.031
4494.160	    0.035
4494.966	    0.031
4495.773	    0.052
4496.580	    0.023
4497.387	    0.021
4498.194	    0.039
4499.002	    0.061
4499.809	    0.055
4500.617	    0.044
4501.425	    0.029
4502.233	    0.010
4503.041	    0.029
4503.849	    0.031
4504.658	    0.035
4505.466	    0.040
4506.275	    0.043
4507.084	    0.041
4507.893	    0.015
4508.702	    0.027
4509.511	    0.045
4510.321	    0.056
4511.130	    0.054
4511.940	    0.036
4512.750	    0.044
4513.560	    0.059
4514.370	    0.070
4515.180	    0.072
4515.991	    0.058
4516.802	    0.033
4517.612	    0.013
4518.423	    0.027
4519.234	    0.049
4520.045	    0.067
4520.857	    0.060
4521.668	    0.047
4522.480	    0.039
4523.292	    0.042
4524.103	    0.049
4524.916	    0.044
4525.728	    0.032
4526.540	    0.019
4527.353	    0.007
4528.165	    0.013
4528.978	    0.013
4529.791	    0.018
4530.604	    0.018
4531.417	    0.018
4532.231	    0.028
4533.044	    0.049
4533.858	    0.045
4534.672	    0.015
4535.486	    0.042
4536.300	    0.053
4537.114	    0.036
4537.928	    0.018
4538.743	    0.027
4539.558	    0.038
4540.372	    0.044
4541.187	    0.035
4542.002	    0.007
4542.818	    0.024
4543.633	    0.023
4544.449	    0.007
4545.264	    0.015
4546.080	    0.032
4546.896	    0.038
4547.712	    0.042
4548.529	    0.045
4549.345	    0.045
4550.162	    0.041
4550.979	    0.039
4551.795	    0.045
4552.612	    0.053
4553.430	    0.056
4554.247	    0.027
4555.064	    0.039
4555.882	    0.035
4556.700	    0.021
4557.518	    0.051
4558.336	    0.055
4559.154	    0.051
4559.972	    0.061
4560.791	    0.071
4561.609	    0.072
4562.428	    0.054
4563.247	    0.010
4564.066	    0.019
4564.885	    0.039
4565.705	    0.048
4566.524	    0.040
4567.344	    0.015
4568.164	    0.018
4568.984	    0.022
4569.804	    0.013
4570.624	    0.029
4571.445	    0.048
4572.265	    0.050
4573.086	    0.044
4573.907	    0.031
4574.728	    0.015
4575.549	    0.010
4576.370	    0.023
4577.192	    0.038
4578.013	    0.044
4578.835	    0.042
4579.657	    0.028
4580.479	    0.034
4581.301	    0.036
4582.123	    0.013
4582.946	    0.037
4583.768	    0.051
4584.591	    0.055
4585.414	    0.040
4586.237	    0.019
4587.060	    0.007
4587.884	    0.021
4588.707	    0.037
4589.531	    0.028
4590.355	    0.029
4591.179	    0.033
4592.003	    0.015
4592.827	    0.038
4593.651	    0.054
4594.476	    0.053
4595.301	    0.031
4596.125	    0.027
4596.950	    0.032
4597.776	    0.029
4598.601	    0.062
4599.426	    0.057
4600.252	    0.038
4601.078	    0.015
4601.903	    0.010
4602.730	    0.010
4603.556	    0.032
4604.382	    0.044
4605.208	    0.048
4606.035	    0.044
4606.862	    0.033
4607.689	    0.013
4608.516	    0.007
4609.343	    0.022
4610.170	    0.029
4610.998	    0.027
4611.826	    0.015
4612.653	    0.038
4613.481	    0.040
4614.309	    0.037
4615.138	    0.029
4615.966	    0.019
4616.795	    0.016
4617.623	    0.029
4618.452	    0.035
4619.281	    0.036
4620.110	    0.034
4620.940	    0.021
4621.769	    0.031
4622.599	    0.043
4623.428	    0.045
4624.258	    0.039
4625.088	    0.024
4625.918	    0.022
4626.749	    0.018
4627.579	    0.041
4628.410	    0.042
4629.241	    0.029
4630.072	    0.013
4630.903	    0.030
4631.734	    0.057
4632.565	    0.049
4633.397	    0.019
4634.229	    0.035
4635.060	    0.027
4635.892	    0.042
4636.724	    0.045
4637.557	    0.036
4638.389	    0.030
4639.222	    0.035
4640.054	    0.042
4640.887	    0.038
4641.720	    0.019
4642.553	    0.028
4643.387	    0.040
4644.220	    0.041
4645.054	    0.029
4645.888	    0.029
4646.722	    0.042
4647.556	    0.042
4648.390	    0.033
4649.224	    0.007
4650.059	    0.024
4650.893	    0.010
4651.728	    0.021
4652.563	    0.013
4653.398	    0.032
4654.234	    0.038
4655.069	    0.023
4655.905	    0.016
4656.740	    0.010
4657.576	    0.028
4658.412	    0.045
4659.248	    0.055
4660.085	    0.056
4660.921	    0.047
4661.758	    0.034
4662.594	    0.015
4663.431	    0.023
4664.268	    0.035
4665.106	    0.043
4665.943	    0.037
4666.781	    0.018
4667.618	    0.021
4668.456	    0.024
4669.294	    0.015
4670.132	    0.026
4670.970	    0.035
4671.809	    0.033
4672.647	    0.019
4673.486	    0.023
4674.325	    0.027
4675.164	    0.007
4676.003	    0.007
4676.843	    0.018
4677.682	    0.028
4678.522	    0.033
4679.361	    0.035
4680.201	    0.034
4681.041	    0.027
4681.882	    0.007
4682.722	    0.028
4683.563	    0.034
4684.403	    0.030
4685.244	    0.019
4686.085	    0.029
4686.926	    0.037
4687.767	    0.038
4688.609	    0.035
4689.450	    0.039
4690.292	    0.026
4691.134	    0.030
4691.976	    0.040
4692.818	    0.061
4693.661	    0.061
4694.503	    0.046
4695.346	    0.032
4696.189	    0.064
4697.032	    0.054
4697.875	    0.026
4698.718	    0.022
4699.561	    0.019
4700.405	    0.023
4701.249	    0.016
4702.092	    0.031
4702.936	    0.021
4703.781	    0.010
4704.625	    0.044
4705.469	    0.028
4706.314	    0.023
4707.159	    0.022
4708.004	    0.029
4708.849	    0.033
4709.694	    0.032
4710.539	    0.048
4711.385	    0.029
4712.231	    0.035
4713.076	    0.024
4713.922	    0.018
4714.768	    0.034
4715.615	    0.042
4716.461	    0.028
4717.308	    0.019
4718.154	    0.007
4719.001	    0.026
4719.848	    0.032
4720.696	    0.032
4721.543	    0.015
4722.390	    0.040
4723.238	    0.031
4724.086	    0.029
4724.934	    0.035
4725.782	    0.032
4726.630	    0.022
4727.479	    0.018
4728.327	    0.023
4729.176	    0.038
4730.025	    0.040
4730.874	    0.013
4731.723	    0.015
4732.572	    0.056
4733.422	    0.040
4734.271	    0.055
4735.121	    0.050
4735.971	    0.024
4736.821	    0.062
4737.671	    0.038
4738.522	    0.038
4739.372	    0.023
4740.223	    0.038
4741.074	    0.052
4741.925	    0.041
4742.776	    0.057
4743.627	    0.042
4744.479	    0.029
4745.330	    0.101
4746.182	    0.100
4747.034	    0.053
4747.886	    0.060
4748.738	    0.022
4749.591	    0.035
4750.443	    0.010
4751.296	    0.039
4752.149	    0.049
4753.002	    0.053
4753.855	    0.074
4754.708	    0.029
4755.562	    0.042
4756.415	    0.024
4757.269	    0.031
4758.123	    0.042
4758.977	    0.038
4759.831	    0.018
4760.686	    0.048
4761.540	    0.040
4762.395	    0.035
4763.250	    0.042
4764.105	    0.045
4764.960	    0.027
4765.815	    0.019
4766.671	    0.029
4767.526	    0.038
4768.382	    0.040
4769.238	    0.029
4770.094	    0.036
4770.950	    0.038
4771.807	    0.039
4772.663	    0.010
4773.520	    0.029
4774.377	    0.051
4775.234	    0.049
4776.091	    0.027
4776.948	    0.058
4777.805	    0.066
4778.663	    0.058
4779.521	    0.045
4780.379	    0.041
4781.237	    0.048
4782.095	    0.031
4782.953	    0.035
4783.812	    0.064
4784.670	    0.053
4785.529	    0.033
4786.388	    0.039
4787.247	    0.060
4788.107	    0.039
4788.966	    0.036
4789.826	    0.033
4790.686	    0.037
4791.545	    0.047
4792.405	    0.041
4793.266	    0.046
4794.126	    0.045
4794.987	    0.054
4795.847	    0.016
4796.708	    0.050
4797.569	    0.024
4798.430	    0.061
4799.292	    0.038
4800.153	    0.059
4801.015	    0.052
4801.876	    0.022
4802.738	    0.016
4803.600	    0.048
4804.463	    0.069
4805.325	    0.063
4806.188	    0.007
4807.050	    0.038
4807.913	    0.054
4808.776	    0.018
4809.639	    0.056
4810.503	    0.055
4811.366	    0.027
4812.230	    0.059
4813.093	    0.029
4813.957	    0.021
4814.821	    0.019
4815.686	    0.026
4816.550	    0.026
4817.415	    0.018
4818.279	    0.056
4819.144	    0.036
4820.009	    0.016
4820.874	    0.013
4821.740	    0.018
4822.605	    0.053
4823.471	    0.016
4824.337	    0.045
4825.203	    0.052
4826.069	    0.051
4826.935	    0.035
4827.801	    0.010
4828.668	    0.019
4829.535	    0.007
4830.401	    0.053
4831.269	    0.054
4832.136	    0.040
4833.003	    0.039
4833.871	    0.038
4834.738	    0.038
4835.606	    0.044
4836.474	    0.023
4837.342	    0.027
4838.210	    0.044
4839.079	    0.051
4839.947	    0.046
4840.816	    0.030
4841.685	    0.007
4842.554	    0.023
4843.423	    0.038
4844.293	    0.036
4845.162	    0.035
4846.032	    0.040
4846.902	    0.010
4847.772	    0.013
4848.642	    0.040
4849.512	    0.022
4850.383	    0.013
4851.253	    0.016
4852.124	    0.028
4852.995	    0.037
4853.866	    0.029
4854.737	    0.051
4855.609	    0.018
4856.480	    0.045
4857.352	    0.028
4858.224	    0.044
4859.096	    0.031
4859.968	    0.035
4860.841	    0.056
4861.713	    0.010
4862.586	    0.035
4863.459	    0.021
4864.332	    0.037
4865.205	    0.027
4866.078	    0.018
4866.951	    0.032
4867.825	    0.060
4868.699	    0.035
4869.573	    0.030
4870.447	    0.026
4871.321	    0.047
4872.195	    0.046
4873.070	    0.018
4873.945	    0.032
4874.819	    0.047
4875.694	    0.037
4876.570	    0.038
4877.445	    0.045
4878.320	    0.049
4879.196	    0.054
4880.072	    0.057
4880.948	    0.034
4881.824	    0.026
4882.700	    0.042
4883.577	    0.056
4884.453	    0.060
4885.330	    0.052
4886.207	    0.033
4887.084	    0.010
4887.961	    0.047
4888.838	    0.035
4889.716	    0.013
4890.594	    0.029
4891.472	    0.045
4892.350	    0.042
4893.228	    0.026
4894.106	    0.032
4894.984	    0.032
4895.863	    0.040
4896.742	    0.028
4897.621	    0.019
4898.500	    0.030
4899.379	    0.043
4900.259	    0.044
4901.138	    0.018
4902.018	    0.054
4902.898	    0.074
4903.778	    0.106
4904.658	    0.158
4905.538	    0.217
4906.419	    0.274
4907.300	    0.317
4908.180	    0.334
4909.061	    0.307
4909.943	    0.234
4910.824	    0.171
4911.705	    0.120
4912.587	    0.086
4913.469	    0.068
4914.351	    0.052
4915.233	    0.013
4916.115	    0.042
4916.998	    0.036
4917.880	    0.038
4918.763	    0.028
4919.646	    0.013
4920.529	    0.022
4921.412	    0.040
4922.295	    0.047
4923.179	    0.051
4924.063	    0.042
4924.947	    0.040
4925.831	    0.044
4926.715	    0.038
4927.599	    0.013
4928.484	    0.010
4929.368	    0.053
4930.253	    0.018
4931.138	    0.039
4932.023	    0.060
4932.908	    0.028
4933.794	    0.035
4934.679	    0.061
4935.565	    0.071
4936.451	    0.072
4937.337	    0.075
4938.223	    0.060
4939.110	    0.046
4939.996	    0.043
4940.883	    0.033
4941.770	    0.052
4942.657	    0.063
4943.544	    0.038
4944.431	    0.047
4945.319	    0.035
4946.207	    0.056
4947.094	    0.065
4947.982	    0.077
4948.871	    0.075
4949.759	    0.059
4950.647	    0.042
4951.536	    0.049
4952.425	    0.046
4953.314	    0.027
4954.203	    0.058
4955.092	    0.033
4955.981	    0.013
4956.871	    0.048
4957.761	    0.063
4958.651	    0.045
4959.541	    0.038
4960.431	    0.034
4961.321	    0.013
4962.212	    0.015
4963.103	    0.047
4963.993	    0.060
4964.884	    0.063
4965.776	    0.064
4966.667	    0.068
4967.558	    0.070
4968.450	    0.064
4969.342	    0.069
4970.234	    0.058
4971.126	    0.056
4972.018	    0.054
4972.911	    0.048
4973.803	    0.054
4974.696	    0.070
4975.589	    0.058
4976.482	    0.029
4977.375	    0.036
4978.269	    0.016
4979.162	    0.049
4980.056	    0.059
4980.950	    0.059
4981.844	    0.058
4982.738	    0.058
4983.633	    0.044
4984.527	    0.052
4985.422	    0.047
4986.317	    0.045
4987.212	    0.052
4988.107	    0.049
4989.002	    0.038
4989.898	    0.038
4990.794	    0.035
4991.689	    0.031
4992.585	    0.047
4993.482	    0.054
4994.378	    0.057
4995.274	    0.059
4996.171	    0.059
4997.068	    0.055
4997.965	    0.038
4998.862	    0.038
4999.759	    0.050
5000.657	    0.058
5001.554	    0.055
5002.452	    0.035
5003.350	    0.035
5004.248	    0.055
5005.146	    0.058
5006.045	    0.038
5006.943	    0.021
5007.842	    0.051
5008.741	    0.045
5009.640	    0.040
5010.539	    0.041
5011.438	    0.050
5012.338	    0.054
5013.238	    0.052
5014.137	    0.053
5015.037	    0.058
5015.938	    0.032
5016.838	    0.024
5017.738	    0.055
5018.639	    0.047
5019.540	    0.049
5020.441	    0.038
5021.342	    0.029
5022.243	    0.040
5023.145	    0.051
5024.046	    0.077
5024.948	    0.078
5025.850	    0.081
5026.752	    0.070
5027.655	    0.076
5028.557	    0.060
5029.460	    0.045
5030.362	    0.052
5031.265	    0.064
5032.168	    0.079
5033.072	    0.037
5033.975	    0.051
5034.879	    0.052
5035.782	    0.063
5036.686	    0.042
5037.590	    0.030
5038.495	    0.040
5039.399	    0.042
5040.304	    0.045
5041.208	    0.070
5042.113	    0.040
5043.018	    0.071
5043.923	    0.076
5044.829	    0.038
5045.734	    0.036
5046.640	    0.026
5047.546	    0.060
5048.452	    0.065
5049.358	    0.059
5050.264	    0.051
5051.171	    0.048
5052.078	    0.040
5052.984	    0.058
5053.891	    0.091
5054.799	    0.108
5055.706	    0.104
5056.613	    0.085
5057.521	    0.061
5058.429	    0.040
5059.337	    0.052
5060.245	    0.063
5061.153	    0.061
5062.062	    0.028
5062.970	    0.036
5063.879	    0.018
5064.788	    0.039
5065.697	    0.042
5066.606	    0.037
5067.516	    0.045
5068.425	    0.016
5069.335	    0.037
5070.245	    0.046
5071.155	    0.042
5072.065	    0.044
5072.976	    0.032
5073.886	    0.023
5074.797	    0.040
5075.708	    0.055
5076.619	    0.053
5077.530	    0.052
5078.442	    0.063
5079.353	    0.062
5080.265	    0.051
5081.177	    0.031
5082.089	    0.029
5083.001	    0.046
5083.914	    0.046
5084.826	    0.034
5085.739	    0.031
5086.652	    0.040
5087.565	    0.046
5088.478	    0.045
5089.391	    0.056
5090.305	    0.048
5091.219	    0.037
5092.132	    0.041
5093.046	    0.033
5093.961	    0.023
5094.875	    0.024
5095.789	    0.015
5096.704	    0.016
5097.619	    0.045
5098.534	    0.045
5099.449	    0.015
5100.364	    0.015
5101.280	    0.035
5102.196	    0.042
5103.111	    0.042
5104.027	    0.030
5104.944	    0.013
5105.860	    0.023
5106.776	    0.039
5107.693	    0.035
5108.610	    0.022
5109.527	    0.021
5110.444	    0.010
5111.361	    0.010
5112.279	    0.028
5113.196	    0.033
5114.114	    0.013
5115.032	    0.035
5115.950	    0.007
5116.868	    0.035
5117.787	    0.041
5118.706	    0.040
5119.624	    0.040
5120.543	    0.049
5121.462	    0.041
5122.382	    0.046
5123.301	    0.013
5124.221	    0.034
5125.141	    0.018
5126.060	    0.024
5126.981	    0.030
5127.901	    0.027
5128.821	    0.058
5129.742	    0.032
5130.663	    0.052
5131.584	    0.035
5132.505	    0.042
5133.426	    0.019
5134.347	    0.019
5135.269	    0.033
5136.191	    0.021
5137.113	    0.027
5138.035	    0.038
5138.957	    0.013
5139.879	    0.022
5140.802	    0.019
5141.725	    0.016
5142.648	    0.040
5143.571	    0.019
5144.494	    0.021
5145.417	    0.022
5146.341	    0.042
5147.265	    0.045
5148.189	    0.052
5149.113	    0.064
5150.037	    0.032
5150.961	    0.029
5151.886	    0.049
5152.811	    0.013
5153.736	    0.023
5154.661	    0.029
5155.586	    0.037
5156.511	    0.054
5157.437	    0.057
5158.363	    0.043
5159.289	    0.029
5160.215	    0.026
5161.141	    0.035
5162.067	    0.029
5162.994	    0.007
5163.921	    0.047
5164.848	    0.038
5165.775	    0.047
5166.702	    0.045
5167.629	    0.027
5168.557	    0.015
5169.485	    0.026
5170.412	    0.043
5171.341	    0.031
5172.269	    0.019
5173.197	    0.040
5174.126	    0.057
5175.054	    0.056
5175.983	    0.062
5176.912	    0.053
5177.842	    0.047
5178.771	    0.042
5179.701	    0.047
5180.630	    0.051
5181.560	    0.044
5182.490	    0.029
5183.421	    0.018
5184.351	    0.030
5185.282	    0.035
5186.212	    0.051
5187.143	    0.042
5188.074	    0.021
5189.006	    0.015
5189.937	    0.035
5190.868	    0.045
5191.800	    0.040
5192.732	    0.031
5193.664	    0.031
5194.596	    0.036
5195.529	    0.042
5196.461	    0.040
5197.394	    0.039
5198.327	    0.037
5199.260	    0.035
5200.193	    0.036
5201.127	    0.038
5202.060	    0.042
5202.994	    0.046
5203.928	    0.050
5204.862	    0.055
5205.796	    0.059
5206.731	    0.063
5207.665	    0.066
5208.600	    0.068
5209.535	    0.068
5210.470	    0.065
5211.405	    0.060
5212.341	    0.051
5213.276	    0.040
5214.212	    0.024
5215.148	    0.018
5216.084	    0.033
5217.021	    0.043
5217.957	    0.049
5218.894	    0.052
5219.830	    0.052
5220.767	    0.046
5221.704	    0.036
5222.642	    0.018
5223.579	    0.026
5224.517	    0.038
5225.454	    0.045
5226.392	    0.048
5227.331	    0.048
5228.269	    0.044
5229.207	    0.037
5230.146	    0.029
5231.085	    0.038
5232.024	    0.056
5232.963	    0.068
5233.902	    0.066
5234.842	    0.048
5235.781	    0.015
5236.721	    0.018
5237.661	    0.035
5238.601	    0.021
5239.541	    0.026
5240.482	    0.040
5241.423	    0.016
5242.363	    0.035
5243.304	    0.015
5244.245	    0.035
5245.187	    0.045
5246.128	    0.044
5247.070	    0.043
5248.012	    0.058
5248.954	    0.074
5249.896	    0.082
5250.838	    0.064
5251.781	    0.057
5252.723	    0.079
5253.666	    0.035
5254.609	    0.038
5255.552	    0.023
5256.496	    0.036
5257.439	    0.036
5258.383	    0.042
5259.327	    0.026
5260.271	    0.036
5261.215	    0.040
5262.159	    0.023
5263.104	    0.035
5264.049	    0.028
5264.994	    0.010
5265.939	    0.061
5266.884	    0.010
5267.829	    0.027
5268.775	    0.053
5269.721	    0.027
5270.666	    0.019
5271.612	    0.026
5272.559	    0.016
5273.505	    0.035
5274.452	    0.054
5275.398	    0.045
5276.345	    0.013
5277.292	    0.019
5278.240	    0.040
5279.187	    0.040
5280.135	    0.028
5281.082	    0.037
5282.030	    0.037
5282.979	    0.053
5283.927	    0.055
5284.875	    0.034
5285.824	    0.021
5286.773	    0.035
5287.722	    0.030
5288.671	    0.036
5289.620	    0.036
5290.569	    0.027
5291.519	    0.030
5292.469	    0.035
5293.419	    0.046
5294.369	    0.032
5295.319	    0.018
5296.270	    0.013
5297.220	    0.021
5298.171	    0.038
5299.122	    0.040
5300.073	    0.063
5301.025	    0.051
5301.976	    0.045
5302.928	    0.035
5303.880	    0.015
5304.832	    0.010
5305.784	    0.023
5306.736	    0.038
5307.689	    0.021
5308.642	    0.044
5309.595	    0.040
5310.548	    0.029
5311.501	    0.021
5312.454	    0.045
5313.408	    0.049
5314.362	    0.021
5315.315	    0.022
5316.270	    0.030
5317.224	    0.034
5318.178	    0.047
5319.133	    0.033
5320.088	    0.022
5321.043	    0.033
5321.998	    0.013
5322.953	    0.037
5323.908	    0.041
5324.864	    0.038
5325.820	    0.019
5326.776	    0.033
5327.732	    0.032
5328.688	    0.028
5329.645	    0.043
5330.601	    0.037
5331.558	    0.022
5332.515	    0.031
5333.472	    0.029
5334.430	    0.007
5335.387	    0.026
5336.345	    0.023
5337.303	    0.027
5338.261	    0.048
5339.219	    0.050
5340.177	    0.039
5341.136	    0.022
5342.094	    0.015
5343.053	    0.028
5344.012	    0.019
5344.972	    0.019
5345.931	    0.023
5346.891	    0.029
5347.850	    0.035
5348.810	    0.021
5349.770	    0.021
5350.731	    0.021
5351.691	    0.028
5352.652	    0.034
5353.612	    0.035
5354.573	    0.016
5355.535	    0.030
5356.496	    0.013
5357.457	    0.021
5358.419	    0.029
5359.381	    0.038
5360.343	    0.038
5361.305	    0.026
5362.267	    0.026
5363.230	    0.018
5364.192	    0.007
5365.155	    0.018
5366.118	    0.018
5367.081	    0.016
5368.045	    0.013
5369.008	    0.010
5369.972	    0.027
5370.936	    0.023
5371.900	    0.010
5372.864	    0.022
5373.829	    0.045
5374.793	    0.043
5375.758	    0.043
5376.723	    0.043
5377.688	    0.007
5378.653	    0.044
5379.619	    0.065
5380.584	    0.058
5381.550	    0.054
5382.516	    0.034
5383.482	    0.010
5384.449	    0.029
5385.415	    0.048
5386.382	    0.045
5387.349	    0.070
5388.316	    0.089
5389.283	    0.085
