wlen 	 newgal_spectrum 
  4184.326 	      0.048
  4185.077 	      0.038
  4185.828 	      0.019
  4186.580 	     -0.010
  4187.331 	      0.004
  4188.083 	      0.018
  4188.835 	      0.007
  4189.586 	     -0.038
  4190.339 	      0.016
  4191.091 	      0.017
  4191.843 	      0.009
  4192.595 	     -0.010
  4193.348 	     -0.030
  4194.101 	     -0.046
  4194.853 	     -0.043
  4195.606 	     -0.006
  4196.359 	      0.074
  4197.113 	      0.086
  4197.866 	      0.072
  4198.620 	      0.021
  4199.373 	     -0.030
  4200.127 	     -0.002
  4200.881 	      0.029
  4201.635 	      0.053
  4202.389 	      0.061
  4203.143 	      0.067
  4203.898 	      0.074
  4204.652 	      0.087
  4205.407 	      0.069
  4206.162 	      0.066
  4206.917 	      0.065
  4207.672 	      0.059
  4208.427 	      0.110
  4209.183 	      0.054
  4209.938 	      0.011
  4210.694 	      0.043
  4211.450 	     -0.017
  4212.206 	      0.003
  4212.962 	      0.029
  4213.718 	      0.042
  4214.474 	     -0.019
  4215.231 	      0.035
  4215.987 	      0.083
  4216.744 	      0.077
  4217.501 	      0.011
  4218.258 	      0.005
  4219.015 	      0.010
  4219.773 	      0.024
  4220.530 	      0.029
  4221.288 	      0.035
  4222.045 	      0.039
  4222.803 	      0.038
  4223.561 	      0.025
  4224.319 	      0.027
  4225.077 	      0.037
  4225.836 	      0.059
  4226.594 	      0.046
  4227.353 	      0.021
  4228.112 	      0.013
  4228.871 	      0.038
  4229.630 	      0.082
  4230.389 	      0.099
  4231.148 	      0.112
  4231.908 	      0.122
  4232.667 	      0.033
  4233.427 	      0.017
  4234.187 	      0.046
  4234.947 	      0.129
  4235.707 	      0.019
  4236.468 	      0.004
  4237.228 	     -0.008
  4237.989 	     -0.018
  4238.749 	      0.178
  4239.510 	      0.068
  4240.271 	      0.048
  4241.032 	      0.107
  4241.793 	     -0.024
  4242.555 	      0.038
  4243.316 	      0.032
  4244.078 	     -0.019
  4244.840 	      0.034
  4245.602 	      0.031
  4246.364 	      0.052
  4247.126 	      0.081
  4247.888 	      0.055
  4248.651 	      0.041
  4249.413 	      0.042
  4250.176 	      0.052
  4250.939 	      0.065
  4251.702 	      0.094
  4252.465 	      0.117
  4253.229 	      0.131
  4253.992 	      0.118
  4254.756 	      0.039
  4255.519 	      0.005
  4256.283 	     -0.003
  4257.047 	      0.036
  4257.811 	      0.085
  4258.575 	      0.073
  4259.340 	      0.074
  4260.104 	      0.123
  4260.869 	      0.077
  4261.634 	      0.069
  4262.399 	      0.047
  4263.164 	      0.001
  4263.929 	      0.008
  4264.695 	     -0.016
  4265.460 	     -0.017
  4266.226 	      0.009
  4266.991 	      0.032
  4267.757 	      0.003
  4268.523 	     -0.006
  4269.290 	     -0.004
  4270.056 	     -0.033
  4270.822 	      0.048
  4271.589 	      0.100
  4272.356 	      0.120
  4273.123 	      0.029
  4273.890 	      0.097
  4274.657 	      0.096
  4275.424 	      0.076
  4276.191 	      0.050
  4276.959 	      0.008
  4277.727 	     -0.002
  4278.494 	      0.012
  4279.262 	      0.060
  4280.031 	      0.089
  4280.799 	      0.047
  4281.567 	      0.027
