1 1 1151.71 1156.40
24.4222 
0.8738 
name    flux    f_err    vel    sig
Hgamma      	   5.65873	      0.13	 2891.0835	     31.18
Hbeta       	  10.01702	      0.12	 2891.0835	     31.18
Halpha      	  54.98711	      0.11	 2891.0835	     31.18
[SII]6716   	  14.61957	      0.29	 3171.8420	    415.64
[SII]6731   	   0.44003	      0.29	 3171.8420	    415.64
[OIII]5007_d	   0.04116	      0.31	 3171.8420	    415.64
[OI]6300_d  	   7.15463	      0.30	 3171.8420	    415.64
[NII]6583_d 	  91.12645	      0.30	 3171.8420	    415.64
