WV      	 Sigma   
4568.372	    0.220
4569.127	    0.226
4569.882	    0.194
4570.637	    0.190
4571.392	    0.186
4572.148	    0.175
4572.903	    0.177
4573.659	    0.130
4574.415	    0.174
4575.170	    0.212
4575.926	    0.223
4576.683	    0.194
4577.439	    0.035
4578.195	    0.126
4578.952	    0.157
4579.708	    0.160
4580.465	    0.160
4581.222	    0.193
4581.979	    0.194
4582.736	    0.155
4583.493	    0.139
4584.251	    0.134
4585.008	    0.118
4585.766	    0.058
4586.524	    0.164
4587.282	    0.181
4588.040	    0.143
4588.798	    0.130
4589.556	    0.193
4590.314	    0.175
4591.073	    0.084
4591.832	    0.054
4592.590	    0.131
4593.349	    0.194
4594.108	    0.207
4594.867	    0.142
4595.627	    0.123
4596.386	    0.157
4597.146	    0.184
4597.905	    0.201
4598.665	    0.226
4599.425	    0.209
4600.185	    0.174
4600.945	    0.163
4601.705	    0.145
4602.466	    0.096
4603.226	    0.058
4603.987	    0.114
4604.748	    0.131
4605.508	    0.139
4606.269	    0.160
4607.031	    0.191
4607.792	    0.163
4608.553	    0.089
4609.315	    0.145
4610.076	    0.214
4610.838	    0.247
4611.600	    0.218
4612.362	    0.209
4613.124	    0.212
4613.887	    0.187
4614.649	    0.156
4615.412	    0.128
4616.174	    0.096
4616.937	    0.041
4617.700	    0.035
4618.463	    0.139
4619.226	    0.211
4619.989	    0.242
4620.753	    0.188
4621.516	    0.123
4622.280	    0.189
4623.044	    0.145
4623.808	    0.029
4624.572	    0.071
4625.336	    0.128
4626.100	    0.118
4626.865	    0.020
4627.629	    0.084
4628.394	    0.136
4629.159	    0.140
4629.924	    0.114
4630.689	    0.161
4631.454	    0.137
4632.219	    0.137
4632.985	    0.131
4633.750	    0.108
4634.516	    0.169
4635.282	    0.159
4636.048	    0.145
4636.814	    0.148
4637.580	    0.121
4638.346	    0.046
4639.113	    0.050
4639.879	    0.029
4640.646	    0.104
4641.413	    0.102
4642.180	    0.029
4642.947	    0.116
4643.714	    0.179
4644.481	    0.145
4645.249	    0.061
4646.016	    0.116
4646.784	    0.071
4647.552	    0.119
4648.320	    0.142
4649.088	    0.164
4649.856	    0.163
4650.625	    0.163
4651.393	    0.173
4652.162	    0.183
4652.930	    0.159
4653.699	    0.159
4654.468	    0.169
4655.237	    0.174
4656.007	    0.173
4656.776	    0.155
4657.546	    0.108
4658.315	    0.130
4659.085	    0.166
4659.855	    0.183
4660.625	    0.187
4661.395	    0.190
4662.165	    0.212
4662.936	    0.165
4663.706	    0.106
4664.477	    0.133
4665.247	    0.169
4666.018	    0.179
4666.789	    0.148
4667.561	    0.176
4668.332	    0.125
4669.103	    0.118
4669.875	    0.058
4670.646	    0.106
4671.418	    0.121
4672.190	    0.151
4672.962	    0.201
4673.734	    0.187
4674.507	    0.155
4675.279	    0.121
4676.052	    0.104
4676.824	    0.096
4677.597	    0.119
4678.370	    0.159
4679.143	    0.084
4679.916	    0.029
4680.690	    0.149
4681.463	    0.201
4682.237	    0.159
4683.010	    0.096
4683.784	    0.148
4684.558	    0.195
4685.332	    0.203
4686.106	    0.146
4686.881	    0.169
4687.655	    0.183
4688.430	    0.146
4689.205	    0.133
4689.979	    0.163
4690.754	    0.192
4691.529	    0.106
4692.305	    0.074
4693.080	    0.096
4693.856	    0.110
4694.631	    0.108
4695.407	    0.102
4696.183	    0.134
4696.959	    0.148
4697.735	    0.092
4698.511	    0.077
4699.288	    0.082
4700.064	    0.079
4700.841	    0.068
4701.618	    0.074
4702.394	    0.068
4703.171	    0.110
4703.949	    0.108
4704.726	    0.096
4705.503	    0.102
4706.281	    0.104
4707.059	    0.029
4707.836	    0.106
4708.614	    0.136
4709.392	    0.152
4710.171	    0.183
4710.949	    0.238
4711.727	    0.246
4712.506	    0.199
4713.285	    0.166
4714.063	    0.146
4714.842	    0.123
4715.621	    0.079
4716.401	    0.074
4717.180	    0.177
4717.960	    0.176
4718.739	    0.137
4719.519	    0.106
4720.299	    0.108
4721.079	    0.112
4721.859	    0.136
4722.639	    0.125
4723.419	    0.136
4724.200	    0.136
4724.981	    0.119
4725.761	    0.079
4726.542	    0.065
4727.323	    0.065
4728.104	    0.092
4728.886	    0.098
4729.667	    0.074
4730.449	    0.079
4731.230	    0.119
4732.012	    0.061
4732.794	    0.029
4733.576	    0.153
4734.358	    0.155
4735.141	    0.145
4735.923	    0.149
4736.706	    0.140
4737.488	    0.182
4738.271	    0.203
4739.054	    0.202
4739.837	    0.179
4740.620	    0.137
4741.404	    0.106
4742.187	    0.140
4742.971	    0.176
4743.755	    0.183
4744.538	    0.190
4745.322	    0.174
4746.107	    0.143
4746.891	    0.110
4747.675	    0.054
4748.460	    0.058
4749.244	    0.061
4750.029	    0.054
4750.814	    0.098
4751.599	    0.089
4752.384	    0.130
4753.170	    0.128
4753.955	    0.092
4754.741	    0.143
4755.526	    0.148
4756.312	    0.102
4757.098	    0.046
4757.884	    0.046
4758.670	    0.089
4759.457	    0.079
4760.243	    0.142
4761.030	    0.168
4761.816	    0.160
4762.603	    0.128
4763.390	    0.104
4764.177	    0.110
4764.965	    0.092
4765.752	    0.126
4766.539	    0.145
4767.327	    0.131
4768.115	    0.087
4768.903	    0.068
4769.691	    0.054
4770.479	    0.094
4771.267	    0.084
4772.056	    0.046
4772.844	    0.071
4773.633	    0.029
4774.422	    0.061
4775.211	    0.029
4776.000	    0.029
4776.789	    0.136
4777.578	    0.183
4778.368	    0.163
4779.157	    0.020
4779.947	    0.151
4780.737	    0.114
4781.527	    0.110
4782.317	    0.087
4783.107	    0.020
4783.897	    0.061
4784.688	    0.092
4785.479	    0.134
4786.269	    0.130
4787.060	    0.050
4787.851	    0.065
4788.642	    0.096
4789.434	    0.094
4790.225	    0.068
4791.017	    0.065
4791.808	    0.077
4792.600	    0.082
4793.392	    0.118
4794.184	    0.079
4794.976	    0.096
4795.769	    0.148
4796.561	    0.165
4797.354	    0.137
4798.146	    0.123
4798.939	    0.119
4799.732	    0.061
4800.525	    0.125
4801.319	    0.089
4802.112	    0.094
4802.906	    0.035
4803.699	    0.102
4804.493	    0.130
4805.287	    0.155
4806.081	    0.164
4806.875	    0.161
4807.669	    0.160
4808.464	    0.168
4809.258	    0.170
4810.053	    0.089
4810.848	    0.087
4811.643	    0.077
4812.438	    0.079
4813.233	    0.142
4814.028	    0.156
4814.824	    0.084
4815.620	    0.046
4816.415	    0.082
4817.211	    0.104
4818.007	    0.046
4818.803	    0.123
4819.600	    0.163
4820.396	    0.134
4821.192	    0.100
4821.989	    0.143
4822.786	    0.102
4823.583	    0.153
4824.380	    0.200
4825.177	    0.194
4825.974	    0.121
4826.772	    0.050
4827.569	    0.065
4828.367	    0.068
4829.165	    0.104
4829.963	    0.130
4830.761	    0.139
4831.559	    0.128
4832.358	    0.114
4833.156	    0.112
4833.955	    0.137
4834.754	    0.125
4835.553	    0.112
4836.352	    0.121
4837.151	    0.151
4837.950	    0.186
4838.750	    0.201
4839.549	    0.177
4840.349	    0.123
4841.149	    0.046
4841.949	    0.054
4842.749	    0.074
4843.549	    0.079
4844.349	    0.065
4845.150	    0.187
4845.950	    0.215
4846.751	    0.170
4847.552	    0.121
4848.353	    0.131
4849.154	    0.173
4849.955	    0.183
4850.757	    0.123
4851.558	    0.050
4852.360	    0.041
4853.162	    0.098
4853.964	    0.077
4854.766	    0.068
4855.568	    0.126
4856.370	    0.153
4857.173	    0.139
4857.976	    0.084
4858.778	    0.092
4859.581	    0.071
4860.384	    0.148
4861.187	    0.186
4861.991	    0.182
4862.794	    0.110
4863.598	    0.074
4864.401	    0.071
4865.205	    0.133
4866.009	    0.074
4866.813	    0.094
4867.617	    0.126
4868.422	    0.096
4869.226	    0.096
4870.031	    0.046
4870.835	    0.152
4871.640	    0.125
4872.445	    0.125
4873.250	    0.061
4874.056	    0.134
4874.861	    0.174
4875.667	    0.128
4876.472	    0.100
4877.278	    0.151
4878.084	    0.079
4878.890	    0.096
4879.696	    0.102
4880.503	    0.061
4881.309	    0.029
4882.116	    0.029
4882.922	    0.054
4883.729	    0.092
4884.536	    0.074
4885.343	    0.061
4886.151	    0.029
4886.958	    0.041
4887.766	    0.100
4888.573	    0.116
4889.381	    0.029
4890.189	    0.065
4890.997	    0.079
4891.805	    0.118
4892.613	    0.079
4893.422	    0.058
4894.231	    0.087
4895.039	    0.100
4895.848	    0.121
4896.657	    0.065
4897.466	    0.035
4898.276	    0.116
4899.085	    0.136
4899.894	    0.125
4900.704	    0.108
4901.514	    0.106
4902.324	    0.121
4903.134	    0.153
4903.944	    0.166
4904.754	    0.174
4905.565	    0.186
4906.376	    0.206
4907.186	    0.224
4907.997	    0.237
4908.808	    0.268
4909.619	    0.353
4910.431	    0.514
4911.242	    0.814
4912.054	    1.121
4912.865	    1.330
4913.677	    1.434
4914.489	    1.444
4915.301	    1.373
4916.113	    1.226
4916.926	    0.994
4917.738	    0.681
4918.551	    0.455
4919.363	    0.290
4920.176	    0.188
4920.989	    0.171
4921.803	    0.177
4922.616	    0.128
4923.429	    0.084
4924.243	    0.041
4925.057	    0.100
4925.870	    0.082
4926.684	    0.082
4927.498	    0.050
4928.313	    0.100
4929.127	    0.065
4929.941	    0.096
4930.756	    0.110
4931.571	    0.145
4932.386	    0.133
4933.201	    0.074
4934.016	    0.068
4934.831	    0.089
4935.647	    0.084
4936.462	    0.041
4937.278	    0.130
4938.094	    0.140
4938.910	    0.035
4939.726	    0.104
4940.542	    0.151
4941.359	    0.106
4942.175	    0.061
4942.992	    0.087
4943.809	    0.054
4944.625	    0.156
4945.443	    0.169
4946.260	    0.153
4947.077	    0.020
4947.895	    0.058
4948.712	    0.112
4949.530	    0.128
4950.348	    0.035
4951.166	    0.118
4951.984	    0.133
4952.802	    0.148
4953.621	    0.029
4954.439	    0.114
4955.258	    0.171
4956.077	    0.165
4956.896	    0.106
4957.715	    0.106
4958.534	    0.050
4959.353	    0.100
4960.173	    0.071
4960.992	    0.046
4961.812	    0.041
4962.632	    0.108
4963.452	    0.130
4964.272	    0.061
4965.093	    0.065
4965.913	    0.065
4966.734	    0.112
4967.554	    0.134
4968.375	    0.035
4969.196	    0.029
4970.017	    0.114
4970.838	    0.146
4971.660	    0.146
4972.481	    0.142
4973.303	    0.161
4974.125	    0.189
4974.947	    0.187
4975.769	    0.094
4976.591	    0.079
4977.413	    0.102
4978.236	    0.102
4979.058	    0.065
4979.881	    0.128
4980.704	    0.128
4981.527	    0.128
4982.350	    0.106
4983.174	    0.074
4983.997	    0.077
4984.821	    0.089
4985.644	    0.157
4986.468	    0.131
4987.292	    0.082
4988.116	    0.074
4988.940	    0.092
4989.765	    0.079
4990.589	    0.079
4991.414	    0.077
4992.239	    0.102
4993.064	    0.074
4993.889	    0.098
4994.714	    0.130
4995.539	    0.100
4996.365	    0.054
4997.190	    0.084
4998.016	    0.041
4998.842	    0.029
4999.668	    0.077
5000.494	    0.087
5001.320	    0.054
5002.147	    0.029
5002.973	    0.074
5003.800	    0.074
5004.627	    0.094
5005.454	    0.061
5006.281	    0.077
5007.108	    0.050
5007.936	    0.087
5008.763	    0.110
5009.591	    0.161
5010.419	    0.203
5011.247	    0.209
5012.075	    0.197
5012.903	    0.193
5013.731	    0.207
5014.560	    0.208
5015.388	    0.181
5016.217	    0.074
5017.046	    0.131
5017.875	    0.166
5018.704	    0.165
5019.533	    0.125
5020.363	    0.020
5021.192	    0.082
5022.022	    0.054
5022.852	    0.119
5023.682	    0.050
5024.512	    0.046
5025.342	    0.089
5026.173	    0.131
5027.003	    0.131
5027.834	    0.108
5028.665	    0.087
5029.496	    0.094
5030.327	    0.087
5031.158	    0.035
5031.989	    0.035
5032.821	    0.074
5033.653	    0.029
5034.484	    0.041
5035.316	    0.035
5036.148	    0.041
5036.980	    0.098
5037.813	    0.133
5038.645	    0.119
5039.478	    0.100
5040.311	    0.104
5041.143	    0.177
5041.976	    0.126
5042.810	    0.077
5043.643	    0.110
5044.476	    0.102
5045.310	    0.096
5046.144	    0.155
5046.977	    0.182
5047.811	    0.139
5048.645	    0.029
5049.480	    0.089
5050.314	    0.071
5051.149	    0.121
5051.983	    0.114
5052.818	    0.087
5053.653	    0.094
5054.488	    0.087
5055.323	    0.087
5056.159	    0.098
5056.994	    0.041
5057.830	    0.203
5058.666	    0.303
5059.501	    0.397
5060.337	    0.444
5061.174	    0.446
5062.010	    0.431
5062.846	    0.402
5063.683	    0.340
5064.520	    0.258
5065.357	    0.175
5066.194	    0.094
5067.031	    0.058
5067.868	    0.074
5068.706	    0.106
5069.543	    0.121
5070.381	    0.139
5071.219	    0.146
5072.057	    0.146
5072.895	    0.104
5073.733	    0.104
5074.571	    0.087
5075.410	    0.112
5076.249	    0.110
5077.087	    0.119
5077.926	    0.134
5078.765	    0.145
5079.605	    0.119
5080.444	    0.100
5081.283	    0.020
5082.123	    0.058
5082.963	    0.054
5083.803	    0.112
5084.643	    0.134
5085.483	    0.116
5086.323	    0.029
5087.164	    0.108
5088.004	    0.121
5088.845	    0.089
5089.686	    0.089
5090.527	    0.089
5091.368	    0.098
5092.210	    0.119
5093.051	    0.152
5093.893	    0.161
5094.734	    0.128
5095.576	    0.046
5096.418	    0.065
5097.260	    0.084
5098.103	    0.128
5098.945	    0.114
5099.788	    0.087
5100.630	    0.029
5101.473	    0.020
5102.316	    0.046
5103.159	    0.054
5104.003	    0.054
5104.846	    0.054
5105.689	    0.020
5106.533	    0.098
5107.377	    0.151
5108.221	    0.089
5109.065	    0.121
5109.909	    0.102
5110.754	    0.029
5111.598	    0.065
5112.443	    0.020
5113.288	    0.098
5114.132	    0.116
5114.978	    0.100
5115.823	    0.084
5116.668	    0.071
5117.514	    0.041
5118.359	    0.058
5119.205	    0.065
5120.051	    0.029
5120.897	    0.082
5121.743	    0.094
5122.589	    0.020
5123.436	    0.100
5124.283	    0.096
5125.129	    0.046
5125.976	    0.020
5126.823	    0.035
5127.670	    0.092
5128.518	    0.094
5129.365	    0.096
5130.213	    0.140
5131.060	    0.152
5131.908	    0.082
5132.756	    0.046
5133.604	    0.071
5134.453	    0.079
5135.301	    0.029
5136.150	    0.110
5136.998	    0.110
5137.847	    0.035
5138.696	    0.074
5139.545	    0.123
5140.395	    0.087
5141.244	    0.061
5142.094	    0.046
5142.943	    0.050
5143.793	    0.029
5144.643	    0.058
5145.493	    0.054
5146.343	    0.020
5147.194	    0.029
5148.044	    0.074
5148.895	    0.050
5149.746	    0.079
5150.597	    0.087
5151.448	    0.089
5152.299	    0.065
5153.151	    0.100
5154.002	    0.082
5154.854	    0.096
5155.706	    0.094
5156.557	    0.074
5157.410	    0.149
5158.262	    0.139
5159.114	    0.041
5159.967	    0.104
5160.819	    0.061
5161.672	    0.106
5162.525	    0.118
5163.378	    0.087
5164.231	    0.104
5165.085	    0.112
5165.938	    0.152
5166.792	    0.152
5167.645	    0.149
5168.499	    0.108
5169.353	    0.020
5170.208	    0.079
5171.062	    0.151
5171.916	    0.145
5172.771	    0.104
5173.626	    0.020
5174.481	    0.092
5175.336	    0.084
5176.191	    0.116
5177.046	    0.087
5177.902	    0.082
5178.757	    0.143
5179.613	    0.159
5180.469	    0.112
5181.325	    0.082
5182.181	    0.071
5183.037	    0.029
5183.894	    0.094
5184.751	    0.134
5185.607	    0.133
5186.464	    0.128
5187.321	    0.046
5188.178	    0.054
5189.036	    0.139
5189.893	    0.159
5190.751	    0.116
5191.608	    0.106
5192.466	    0.125
5193.324	    0.112
5194.182	    0.079
5195.041	    0.071
5195.899	    0.071
5196.758	    0.061
5197.616	    0.058
5198.475	    0.061
5199.334	    0.068
5200.194	    0.068
5201.053	    0.068
5201.912	    0.068
5202.772	    0.071
5203.632	    0.074
5204.491	    0.068
5205.351	    0.054
5206.212	    0.029
5207.072	    0.029
5207.932	    0.029
5208.793	    0.061
5209.654	    0.087
5210.514	    0.112
5211.375	    0.131
5212.236	    0.143
5213.098	    0.151
5213.959	    0.152
5214.821	    0.151
5215.682	    0.146
5216.544	    0.137
5217.406	    0.126
5218.268	    0.161
5219.131	    0.182
5219.993	    0.175
5220.856	    0.149
5221.718	    0.119
5222.581	    0.079
5223.444	    0.035
5224.307	    0.133
5225.171	    0.131
5226.034	    0.152
5226.898	    0.148
5227.761	    0.054
5228.625	    0.137
5229.489	    0.160
5230.353	    0.159
5231.218	    0.189
5232.082	    0.193
5232.947	    0.143
5233.811	    0.092
5234.676	    0.096
5235.541	    0.092
5236.406	    0.054
5237.271	    0.046
5238.137	    0.106
5239.002	    0.087
5239.868	    0.102
5240.734	    0.128
5241.600	    0.194
5242.466	    0.209
5243.332	    0.207
5244.199	    0.181
5245.065	    0.159
5245.932	    0.169
5246.799	    0.187
5247.666	    0.171
5248.533	    0.137
5249.400	    0.098
5250.268	    0.041
5251.135	    0.020
5252.003	    0.077
5252.871	    0.068
5253.739	    0.110
5254.607	    0.181
5255.475	    0.215
5256.344	    0.248
5257.212	    0.204
5258.081	    0.123
5258.950	    0.074
5259.819	    0.077
5260.688	    0.151
5261.557	    0.163
5262.427	    0.168
5263.296	    0.169
5264.166	    0.179
5265.036	    0.173
5265.906	    0.153
5266.776	    0.159
5267.646	    0.180
5268.517	    0.197
5269.387	    0.193
5270.258	    0.146
5271.129	    0.125
5272.000	    0.102
5272.871	    0.152
5273.742	    0.163
5274.614	    0.194
5275.485	    0.231
5276.357	    0.263
5277.229	    0.225
5278.101	    0.148
5278.973	    0.139
5279.845	    0.143
5280.718	    0.194
5281.591	    0.164
5282.463	    0.152
5283.336	    0.197
5284.209	    0.215
5285.082	    0.223
5285.956	    0.223
5286.829	    0.237
5287.703	    0.194
5288.577	    0.157
5289.450	    0.194
5290.324	    0.238
5291.199	    0.265
5292.073	    0.224
5292.947	    0.222
5293.822	    0.160
5294.697	    0.133
5295.572	    0.183
5296.447	    0.220
5297.322	    0.224
5298.197	    0.194
5299.073	    0.159
5299.948	    0.193
5300.824	    0.224
5301.700	    0.206
5302.576	    0.200
5303.452	    0.130
5304.329	    0.213
5305.205	    0.235
5306.082	    0.208
5306.959	    0.194
5307.836	    0.200
5308.713	    0.207
5309.590	    0.181
5310.467	    0.226
5311.345	    0.230
5312.222	    0.219
5313.100	    0.225
5313.978	    0.212
5314.856	    0.191
5315.734	    0.176
5316.613	    0.204
5317.491	    0.180
5318.370	    0.133
5319.249	    0.170
5320.128	    0.187
5321.007	    0.203
5321.886	    0.237
5322.766	    0.171
5323.645	    0.134
5324.525	    0.166
5325.405	    0.161
5326.285	    0.173
5327.165	    0.222
5328.045	    0.201
5328.925	    0.262
5329.806	    0.200
5330.687	    0.194
5331.568	    0.214
5332.449	    0.236
5333.330	    0.212
5334.211	    0.212
5335.092	    0.203
5335.974	    0.193
5336.856	    0.220
5337.738	    0.225
5338.620	    0.202
5339.502	    0.208
5340.384	    0.225
5341.267	    0.231
5342.149	    0.263
5343.032	    0.274
5343.915	    0.224
5344.798	    0.165
5345.681	    0.188
5346.564	    0.222
5347.448	    0.197
5348.331	    0.106
5349.215	    0.186
5350.099	    0.218
5350.983	    0.155
5351.867	    0.209
5352.752	    0.194
5353.636	    0.205
5354.521	    0.222
5355.406	    0.159
5356.291	    0.187
5357.176	    0.223
5358.061	    0.230
5358.946	    0.221
5359.832	    0.226
5360.718	    0.230
5361.603	    0.235
5362.489	    0.245
5363.375	    0.242
5364.262	    0.231
5365.148	    0.213
5366.035	    0.204
5366.921	    0.221
5367.808	    0.246
5368.695	    0.243
5369.582	    0.195
5370.470	    0.223
5371.357	    0.173
5372.245	    0.228
5373.132	    0.242
5374.020	    0.211
5374.908	    0.227
5375.796	    0.253
5376.685	    0.207
5377.573	    0.211
5378.462	    0.235
5379.350	    0.218
5380.239	    0.190
5381.128	    0.202
5382.018	    0.224
5382.907	    0.207
5383.796	    0.171
5384.686	    0.174
5385.576	    0.191
5386.466	    0.231
5387.356	    0.264
5388.246	    0.262
5389.136	    0.270
5390.027	    0.271
