1 1 1181.63 1188.48
24.8939 
0.0126 
name    flux    f_err    vel    sig
Hgamma      	  17.47838	      0.14	 3237.9669	     55.67
Hbeta       	  31.20495	      0.13	 3237.9669	     55.67
Halpha      	  47.06636	      0.12	 3237.9669	     55.67
[SII]6716   	   5.01374	      0.12	 3229.7534	     60.81
[SII]6731   	   3.57504	      0.12	 3229.7534	     60.81
[OIII]5007_d	   3.86858	      0.17	 3229.7534	     60.81
[OI]6300_d  	   6.77327	      0.15	 3229.7534	     60.81
[NII]6583_d 	  26.72261	      0.15	 3229.7534	     60.81
