1 1 1179.78 1184.47
1233.0150 
0.3982 
name    flux    f_err    vel    sig
Hgamma      	 140.99234	      0.12	 3953.5033	      0.54
Hbeta       	   0.91500	      0.12	 3953.5033	      0.54
Halpha      	   1.23957	      0.11	 3953.5033	      0.54
[SII]6716   	   4.38084	      0.12	 2863.9167	     63.50
[SII]6731   	   2.99731	      0.12	 2863.9167	     63.50
[OIII]5007_d	   2.40164	      0.16	 2863.9167	     63.50
[OI]6300_d  	   5.72668	      0.15	 2863.9167	     63.50
[NII]6583_d 	  16.96841	      0.17	 2863.9167	     63.50
