WV      	 Sigma   
4473.237	    0.075
4474.039	    0.038
4474.843	    0.061
4475.646	    0.094
4476.449	    0.151
4490.934	    0.114
4491.740	    0.136
4492.547	    0.142
4493.353	    0.149
4494.160	    0.161
4494.966	    0.176
4495.773	    0.144
4496.580	    0.141
4497.387	    0.122
4498.194	    0.087
4499.002	    0.020
4499.809	    0.038
4500.617	    0.030
4501.425	    0.033
4502.233	    0.038
4503.041	    0.047
4503.849	    0.136
4504.658	    0.158
4505.466	    0.145
4506.275	    0.109
4507.084	    0.031
4507.893	    0.066
4508.702	    0.066
4509.511	    0.067
4510.321	    0.072
4511.130	    0.084
4511.940	    0.111
4512.750	    0.142
4513.560	    0.160
4514.370	    0.160
4515.180	    0.136
4515.991	    0.103
4516.802	    0.142
4517.612	    0.183
4518.423	    0.199
4519.234	    0.186
4520.045	    0.130
4520.857	    0.079
4521.668	    0.065
4522.480	    0.071
4523.292	    0.082
4524.103	    0.087
4524.916	    0.078
4525.728	    0.071
4526.540	    0.063
4527.353	    0.045
4528.165	    0.054
4528.978	    0.098
4529.791	    0.076
4530.604	    0.074
4531.417	    0.132
4532.231	    0.149
4533.044	    0.034
4533.858	    0.099
4534.672	    0.031
4535.486	    0.126
4536.300	    0.176
4537.114	    0.163
4537.928	    0.144
4538.743	    0.144
4539.558	    0.145
4540.372	    0.136
4541.187	    0.121
4542.002	    0.126
4542.818	    0.129
4543.633	    0.135
4544.449	    0.141
4545.264	    0.143
4546.080	    0.145
4546.896	    0.145
4547.712	    0.137
4548.529	    0.116
4549.345	    0.069
4550.162	    0.034
4550.979	    0.059
4551.795	    0.041
4552.612	    0.050
4553.430	    0.078
4554.247	    0.098
4555.064	    0.154
4555.882	    0.150
4556.700	    0.105
4557.518	    0.068
4558.336	    0.073
4559.154	    0.099
4559.972	    0.141
4560.791	    0.156
4561.609	    0.154
4562.428	    0.141
4563.247	    0.131
4564.066	    0.122
4564.885	    0.114
4565.705	    0.107
4566.524	    0.099
4567.344	    0.062
4568.164	    0.069
4568.984	    0.068
4569.804	    0.080
4570.624	    0.160
4571.445	    0.191
4572.265	    0.143
4573.086	    0.069
4573.907	    0.064
4574.728	    0.075
4575.549	    0.056
4576.370	    0.041
4577.192	    0.037
4578.013	    0.036
4578.835	    0.028
4579.657	    0.024
4580.479	    0.034
4581.301	    0.034
4582.123	    0.036
4582.946	    0.024
4583.768	    0.067
4584.591	    0.107
4585.414	    0.112
4586.237	    0.069
4587.060	    0.042
4587.884	    0.080
4588.707	    0.096
4589.531	    0.014
4590.355	    0.106
4591.179	    0.093
4592.003	    0.026
4592.827	    0.110
4593.651	    0.143
4594.476	    0.144
4595.301	    0.127
4596.125	    0.088
4596.950	    0.041
4597.776	    0.099
4598.601	    0.119
4599.426	    0.103
4600.252	    0.073
4601.078	    0.042
4601.903	    0.030
4602.730	    0.030
4603.556	    0.048
4604.382	    0.038
4605.208	    0.069
4606.035	    0.113
4606.862	    0.134
4607.689	    0.125
4608.516	    0.109
4609.343	    0.103
4610.170	    0.098
4610.998	    0.091
4611.826	    0.075
4612.653	    0.047
4613.481	    0.033
4614.309	    0.052
4615.138	    0.080
4615.966	    0.101
4616.795	    0.097
4617.623	    0.075
4618.452	    0.088
4619.281	    0.115
4620.110	    0.134
4620.940	    0.129
4621.769	    0.074
4622.599	    0.054
4623.428	    0.087
4624.258	    0.115
4625.088	    0.127
4625.918	    0.112
4626.749	    0.067
4627.579	    0.040
4628.410	    0.060
4629.241	    0.094
4630.072	    0.117
4630.903	    0.096
4631.734	    0.047
4632.565	    0.058
4633.397	    0.044
4634.229	    0.088
4635.060	    0.081
4635.892	    0.050
4636.724	    0.095
4637.557	    0.108
4638.389	    0.112
4639.222	    0.106
4640.054	    0.078
4640.887	    0.087
4641.720	    0.115
4642.553	    0.071
4643.387	    0.096
4644.220	    0.147
4645.054	    0.150
4645.888	    0.119
4646.722	    0.103
4647.556	    0.093
4648.390	    0.077
4649.224	    0.042
4650.059	    0.042
4650.893	    0.049
4651.728	    0.028
4652.563	    0.040
4653.398	    0.053
4654.234	    0.034
4655.069	    0.079
4655.905	    0.116
4656.740	    0.130
4657.576	    0.117
4658.412	    0.064
4659.248	    0.090
4660.085	    0.083
4660.921	    0.093
4661.758	    0.127
4662.594	    0.115
4663.431	    0.066
4664.268	    0.050
4665.106	    0.073
4665.943	    0.124
4666.781	    0.146
4667.618	    0.154
4668.456	    0.147
4669.294	    0.122
4670.132	    0.037
4670.970	    0.100
4671.809	    0.075
4672.647	    0.077
4673.486	    0.134
4674.325	    0.144
4675.164	    0.106
4676.003	    0.088
4676.843	    0.066
4677.682	    0.054
4678.522	    0.115
4679.361	    0.144
4680.201	    0.042
4681.041	    0.129
4681.882	    0.133
4682.722	    0.083
4683.563	    0.086
4684.403	    0.117
4685.244	    0.107
4686.085	    0.117
4686.926	    0.132
4687.767	    0.092
4688.609	    0.103
4689.450	    0.149
4690.292	    0.154
4691.134	    0.036
4691.976	    0.030
4692.818	    0.103
4693.661	    0.133
4694.503	    0.138
4695.346	    0.050
4696.189	    0.094
4697.032	    0.083
4697.875	    0.107
4698.718	    0.104
4699.561	    0.175
4700.405	    0.117
4701.249	    0.138
4702.092	    0.073
4702.936	    0.068
4703.781	    0.040
4704.625	    0.115
4705.469	    0.099
4706.314	    0.167
4707.159	    0.200
4708.004	    0.185
4708.849	    0.149
4709.694	    0.132
4710.539	    0.120
4711.385	    0.080
4712.231	    0.077
4713.076	    0.066
4713.922	    0.071
4714.768	    0.092
4715.615	    0.071
4716.461	    0.046
4717.308	    0.051
4718.154	    0.076
4719.001	    0.101
4719.848	    0.124
4720.696	    0.148
4721.543	    0.132
4722.390	    0.081
4723.238	    0.042
4724.086	    0.076
4724.934	    0.142
4725.782	    0.157
4726.630	    0.201
4727.479	    0.196
4728.327	    0.201
4729.176	    0.179
4730.025	    0.146
4730.874	    0.136
4731.723	    0.148
4732.572	    0.132
4733.422	    0.118
4734.271	    0.113
4735.121	    0.110
4735.971	    0.104
4736.821	    0.094
4737.671	    0.037
4738.522	    0.162
4739.372	    0.178
4740.223	    0.134
4741.074	    0.028
4741.925	    0.084
4742.776	    0.117
4743.627	    0.030
4744.479	    0.131
4745.330	    0.077
4746.182	    0.097
4747.034	    0.072
4747.886	    0.131
4748.738	    0.096
4749.591	    0.097
4750.443	    0.108
4751.296	    0.159
4752.149	    0.176
4753.002	    0.078
4753.855	    0.150
4754.708	    0.165
4755.562	    0.124
4756.415	    0.067
4757.269	    0.044
4758.123	    0.065
4758.977	    0.063
4759.831	    0.144
4760.686	    0.186
4761.540	    0.169
4762.395	    0.108
4763.250	    0.017
4764.105	    0.078
4764.960	    0.172
4765.815	    0.148
4766.671	    0.083
4767.526	    0.124
4768.382	    0.141
4769.238	    0.103
4770.094	    0.090
4770.950	    0.150
4771.807	    0.132
4772.663	    0.086
4773.520	    0.024
4774.377	    0.059
4775.234	    0.036
4776.091	    0.069
4776.948	    0.075
4777.805	    0.100
4778.663	    0.147
4779.521	    0.144
4780.379	    0.111
4781.237	    0.119
4782.095	    0.182
4782.953	    0.234
4783.812	    0.212
4784.670	    0.192
4785.529	    0.174
4786.388	    0.158
4787.247	    0.146
4788.107	    0.108
4788.966	    0.136
4789.826	    0.116
4790.686	    0.125
4791.545	    0.151
4792.405	    0.164
4793.266	    0.141
4794.126	    0.026
4794.987	    0.103
4795.847	    0.132
4796.708	    0.136
4797.569	    0.128
4798.430	    0.102
4799.292	    0.093
4800.153	    0.110
4801.015	    0.057
4801.876	    0.047
4802.738	    0.064
4803.600	    0.014
4804.463	    0.086
4805.325	    0.022
4806.188	    0.095
4807.050	    0.120
4807.913	    0.054
4808.776	    0.034
4809.639	    0.113
4810.503	    0.133
4811.366	    0.135
4812.230	    0.153
4813.093	    0.136
4813.957	    0.121
4814.821	    0.147
4815.686	    0.162
4816.550	    0.143
4817.415	    0.172
4818.279	    0.142
4819.144	    0.132
4820.009	    0.071
4820.874	    0.128
4821.740	    0.182
4822.605	    0.177
4823.471	    0.160
4824.337	    0.131
4825.203	    0.111
4826.069	    0.120
4826.935	    0.125
4827.801	    0.110
4828.668	    0.064
4829.535	    0.053
4830.401	    0.080
4831.269	    0.146
4832.136	    0.108
4833.003	    0.079
4833.871	    0.063
4834.738	    0.045
4835.606	    0.108
4836.474	    0.037
4837.342	    0.117
4838.210	    0.133
4839.079	    0.104
4839.947	    0.094
4840.816	    0.138
4841.685	    0.183
4842.554	    0.195
4843.423	    0.186
4844.293	    0.157
4845.162	    0.114
4846.032	    0.142
4846.902	    0.177
4847.772	    0.155
4848.642	    0.175
4849.512	    0.191
4850.383	    0.152
4851.253	    0.101
4852.124	    0.045
4852.995	    0.056
4853.866	    0.093
4854.737	    0.040
4855.609	    0.118
4856.480	    0.147
4857.352	    0.109
4858.224	    0.110
4859.096	    0.120
4859.968	    0.084
4860.841	    0.082
4861.713	    0.182
4862.586	    0.178
4863.459	    0.096
4864.332	    0.052
4865.205	    0.095
4866.078	    0.147
4866.951	    0.166
4867.825	    0.041
4868.699	    0.130
4869.573	    0.063
4870.447	    0.063
4871.321	    0.130
4872.195	    0.150
4873.070	    0.136
4873.945	    0.162
4874.819	    0.083
4875.694	    0.092
4876.570	    0.059
4877.445	    0.094
4878.320	    0.075
4879.196	    0.059
4880.072	    0.066
4880.948	    0.097
4881.824	    0.124
4882.700	    0.135
4883.577	    0.129
4884.453	    0.134
4885.330	    0.124
4886.207	    0.075
4887.084	    0.064
4887.961	    0.010
4888.838	    0.161
4889.716	    0.145
4890.594	    0.089
4891.472	    0.097
4892.350	    0.122
4893.228	    0.121
4894.106	    0.114
4894.984	    0.080
4895.863	    0.082
4896.742	    0.082
4897.621	    0.063
4898.500	    0.084
4899.379	    0.087
4900.259	    0.099
4901.138	    0.068
4902.018	    0.095
4902.898	    0.154
4903.778	    0.125
4904.658	    0.119
4905.538	    0.155
4906.419	    0.202
4907.300	    0.236
4908.180	    0.245
4909.061	    0.228
4909.943	    0.203
4910.824	    0.110
4911.705	    0.083
4912.587	    0.062
4913.469	    0.095
4914.351	    0.111
4915.233	    0.014
4916.115	    0.147
4916.998	    0.145
4917.880	    0.125
4918.763	    0.098
4919.646	    0.034
4920.529	    0.095
4921.412	    0.088
4922.295	    0.078
4923.179	    0.079
4924.063	    0.090
4924.947	    0.093
4925.831	    0.124
4926.715	    0.157
4927.599	    0.142
4928.484	    0.042
4929.368	    0.072
4930.253	    0.080
4931.138	    0.094
4932.023	    0.026
4932.908	    0.084
4933.794	    0.038
4934.679	    0.063
4935.565	    0.061
4936.451	    0.022
4937.337	    0.059
4938.223	    0.103
4939.110	    0.114
4939.996	    0.187
4940.883	    0.188
4941.770	    0.166
4942.657	    0.161
4943.544	    0.173
4944.431	    0.198
4945.319	    0.132
4946.207	    0.146
4947.094	    0.085
4947.982	    0.132
4948.871	    0.156
4949.759	    0.168
4950.647	    0.170
4951.536	    0.091
4952.425	    0.109
4953.314	    0.084
4954.203	    0.129
4955.092	    0.125
4955.981	    0.141
4956.871	    0.154
4957.761	    0.122
4958.651	    0.043
4959.541	    0.123
4960.431	    0.086
4961.321	    0.110
4962.212	    0.122
4963.103	    0.142
4963.993	    0.109
4964.884	    0.038
4965.776	    0.034
4966.667	    0.069
4967.558	    0.121
4968.450	    0.129
4969.342	    0.107
4970.234	    0.094
4971.126	    0.087
4972.018	    0.089
4972.911	    0.088
4973.803	    0.080
4974.696	    0.103
4975.589	    0.132
4976.482	    0.121
4977.375	    0.090
4978.269	    0.107
4979.162	    0.149
4980.056	    0.157
4980.950	    0.135
4981.844	    0.127
4982.738	    0.116
4983.633	    0.108
4984.527	    0.090
4985.422	    0.057
4986.317	    0.091
4987.212	    0.098
4988.107	    0.105
4989.002	    0.109
4989.898	    0.107
4990.794	    0.127
4991.689	    0.056
4992.585	    0.083
4993.482	    0.092
4994.378	    0.098
4995.274	    0.153
4996.171	    0.150
4997.068	    0.141
4997.965	    0.160
4998.862	    0.109
4999.759	    0.041
5000.657	    0.119
5001.554	    0.117
5002.452	    0.162
5003.350	    0.148
5004.248	    0.120
5005.146	    0.140
5006.045	    0.167
5006.943	    0.144
5007.842	    0.110
5008.741	    0.123
5009.640	    0.146
5010.539	    0.170
5011.438	    0.168
5012.338	    0.160
5013.238	    0.140
5014.137	    0.081
5015.037	    0.059
5015.938	    0.073
5016.838	    0.059
5017.738	    0.132
5018.639	    0.014
5019.540	    0.047
5020.441	    0.064
5021.342	    0.112
5022.243	    0.120
5023.145	    0.014
5024.046	    0.102
5024.948	    0.124
5025.850	    0.120
5026.752	    0.093
5027.655	    0.137
5028.557	    0.144
5029.460	    0.055
5030.362	    0.112
5031.265	    0.084
5032.168	    0.038
5033.072	    0.136
5033.975	    0.026
5034.879	    0.058
5035.782	    0.058
5036.686	    0.028
5037.590	    0.038
5038.495	    0.041
5039.399	    0.038
5040.304	    0.081
5041.208	    0.106
5042.113	    0.115
5043.018	    0.114
5043.923	    0.135
5044.829	    0.092
5045.734	    0.059
5046.640	    0.095
5047.546	    0.113
5048.452	    0.095
5049.358	    0.091
5050.264	    0.102
5051.171	    0.069
5052.078	    0.125
5052.984	    0.171
5053.891	    0.184
5054.799	    0.177
5055.706	    0.133
5056.613	    0.060
5057.521	    0.062
5058.429	    0.084
5059.337	    0.028
5060.245	    0.057
5061.153	    0.083
5062.062	    0.033
5062.970	    0.059
5063.879	    0.056
5064.788	    0.078
5065.697	    0.096
5066.606	    0.091
5067.516	    0.144
5068.425	    0.154
5069.335	    0.126
5070.245	    0.099
5071.155	    0.146
5072.065	    0.163
5072.976	    0.138
5073.886	    0.145
5074.797	    0.165
5075.708	    0.161
5076.619	    0.123
5077.530	    0.020
5078.442	    0.014
5079.353	    0.089
5080.265	    0.098
5081.177	    0.083
5082.089	    0.113
5083.001	    0.110
5083.914	    0.107
5084.826	    0.124
5085.739	    0.131
5086.652	    0.113
5087.565	    0.089
5088.478	    0.072
5089.391	    0.059
5090.305	    0.073
5091.219	    0.174
5092.132	    0.176
5093.046	    0.151
5093.961	    0.112
5094.875	    0.107
5095.789	    0.143
5096.704	    0.131
5097.619	    0.097
5098.534	    0.108
5099.449	    0.193
5100.364	    0.110
5101.280	    0.097
5102.196	    0.159
5103.111	    0.157
5104.027	    0.110
5104.944	    0.083
5105.860	    0.125
5106.776	    0.167
5107.693	    0.146
5108.610	    0.089
5109.527	    0.051
5110.444	    0.140
5111.361	    0.116
5112.279	    0.088
5113.196	    0.051
5114.114	    0.057
5115.032	    0.073
5115.950	    0.043
5116.868	    0.042
5117.787	    0.084
5118.706	    0.057
5119.624	    0.088
5120.543	    0.088
5121.462	    0.121
5122.382	    0.166
5123.301	    0.142
5124.221	    0.066
5125.141	    0.038
5126.060	    0.080
5126.981	    0.126
5127.901	    0.061
5128.821	    0.085
5129.742	    0.141
5130.663	    0.145
5131.584	    0.170
5132.505	    0.125
5133.426	    0.058
5134.347	    0.105
5135.269	    0.142
5136.191	    0.111
5137.113	    0.093
5138.035	    0.164
5138.957	    0.064
5139.879	    0.030
5140.802	    0.105
5141.725	    0.122
5142.648	    0.158
5143.571	    0.169
5144.494	    0.118
5145.417	    0.099
5146.341	    0.089
5147.265	    0.040
5148.189	    0.057
5149.113	    0.046
5150.037	    0.066
5150.961	    0.166
5151.886	    0.119
5152.811	    0.157
5153.736	    0.127
5154.661	    0.111
5155.586	    0.086
5156.511	    0.122
5157.437	    0.157
5158.363	    0.111
5159.289	    0.094
5160.215	    0.040
5161.141	    0.093
5162.067	    0.117
5162.994	    0.126
5163.921	    0.103
5164.848	    0.091
5165.775	    0.102
5166.702	    0.125
5167.629	    0.120
5168.557	    0.097
5169.485	    0.090
5170.412	    0.098
5171.341	    0.114
5172.269	    0.154
5173.197	    0.154
5174.126	    0.155
5175.054	    0.154
5175.983	    0.156
5176.912	    0.130
5177.842	    0.083
5178.771	    0.080
5179.701	    0.086
5180.630	    0.108
5181.560	    0.123
5182.490	    0.106
5183.421	    0.111
5184.351	    0.152
5185.282	    0.148
5186.212	    0.106
5187.143	    0.080
5188.074	    0.076
5189.006	    0.069
5189.937	    0.024
5190.868	    0.109
5191.800	    0.139
5192.732	    0.141
5193.664	    0.130
5194.596	    0.122
5195.529	    0.130
5196.461	    0.094
5197.394	    0.192
5198.327	    0.283
5199.260	    0.284
5200.193	    0.285
5201.127	    0.285
5202.060	    0.286
5202.994	    0.286
5203.928	    0.286
5204.862	    0.286
5205.796	    0.286
5206.731	    0.287
5207.665	    0.287
5208.600	    0.286
5209.535	    0.286
5210.470	    0.286
5211.405	    0.285
5212.341	    0.284
5213.276	    0.283
5214.212	    0.281
5215.148	    0.280
5216.084	    0.279
5217.021	    0.278
5217.957	    0.277
5218.894	    0.277
5219.830	    0.277
5220.767	    0.277
5221.704	    0.278
5222.642	    0.278
5223.579	    0.279
5224.517	    0.280
5225.454	    0.281
5226.392	    0.282
5227.331	    0.151
5228.269	    0.095
5229.207	    0.108
5230.146	    0.122
5231.085	    0.142
5232.024	    0.137
5232.963	    0.129
5233.902	    0.108
5234.842	    0.043
5235.781	    0.101
5236.721	    0.153
5237.661	    0.153
5238.601	    0.124
5239.541	    0.099
5240.482	    0.128
5241.423	    0.085
5242.363	    0.010
5243.304	    0.063
5244.245	    0.127
5245.187	    0.147
5246.128	    0.094
5247.070	    0.017
5248.012	    0.050
5248.954	    0.057
5249.896	    0.101
5250.838	    0.170
5251.781	    0.174
5252.723	    0.165
5253.666	    0.209
5254.609	    0.117
5255.552	    0.102
5256.496	    0.108
5257.439	    0.188
5258.383	    0.174
5259.327	    0.133
5260.271	    0.155
5261.215	    0.185
5262.159	    0.175
5263.104	    0.155
5264.049	    0.171
5264.994	    0.177
5265.939	    0.165
5266.884	    0.146
5267.829	    0.149
5268.775	    0.170
5269.721	    0.176
5270.666	    0.192
5271.612	    0.145
5272.559	    0.151
5273.505	    0.163
5274.452	    0.166
5275.398	    0.170
5276.345	    0.172
5277.292	    0.184
5278.240	    0.194
5279.187	    0.165
5280.135	    0.152
5281.082	    0.106
5282.030	    0.129
5282.979	    0.073
5283.927	    0.137
5284.875	    0.164
5285.824	    0.145
5286.773	    0.110
5287.722	    0.113
5288.671	    0.134
5289.620	    0.167
5290.569	    0.171
5291.519	    0.155
5292.469	    0.135
5293.419	    0.116
5294.369	    0.129
5295.319	    0.155
5296.270	    0.135
5297.220	    0.080
5298.171	    0.078
5299.122	    0.066
5300.073	    0.048
5301.025	    0.133
5301.976	    0.162
5302.928	    0.149
5303.880	    0.125
5304.832	    0.097
5305.784	    0.082
5306.736	    0.098
5307.689	    0.141
5308.642	    0.157
5309.595	    0.115
5310.548	    0.020
5311.501	    0.031
5312.454	    0.046
5313.408	    0.022
5314.362	    0.067
5315.315	    0.076
5316.270	    0.052
5317.224	    0.099
5318.178	    0.071
5319.133	    0.082
5320.088	    0.124
5321.043	    0.105
5321.998	    0.017
5322.953	    0.083
5323.908	    0.125
5324.864	    0.046
5325.820	    0.041
5326.776	    0.088
5327.732	    0.091
5328.688	    0.087
5329.645	    0.123
5330.601	    0.127
5331.558	    0.096
5332.515	    0.086
5333.472	    0.063
5334.430	    0.075
5335.387	    0.057
5336.345	    0.086
5337.303	    0.130
5338.261	    0.010
5339.219	    0.082
5340.177	    0.108
5341.136	    0.098
5342.094	    0.063
5343.053	    0.020
5344.012	    0.096
5344.972	    0.130
5345.931	    0.138
5346.891	    0.137
5347.850	    0.115
5348.810	    0.074
5349.770	    0.066
5350.731	    0.118
5351.691	    0.099
5352.652	    0.020
5353.612	    0.028
5354.573	    0.092
5355.535	    0.112
5356.496	    0.125
5357.457	    0.138
5358.419	    0.141
5359.381	    0.164
5360.343	    0.169
5361.305	    0.189
5362.267	    0.183
5363.230	    0.159
5364.192	    0.155
5365.155	    0.161
5366.118	    0.152
5367.081	    0.138
5368.045	    0.132
5369.008	    0.118
5369.972	    0.090
5370.936	    0.059
5371.900	    0.022
5372.864	    0.057
5373.829	    0.105
5374.793	    0.079
5375.758	    0.089
5376.723	    0.128
5377.688	    0.141
5378.653	    0.138
5379.619	    0.056
5380.584	    0.137
5381.550	    0.134
5382.516	    0.014
5383.482	    0.129
5384.449	    0.124
5385.415	    0.080
5386.382	    0.081
5387.349	    0.250
5388.316	    0.250
5389.283	    0.115
5390.250	    0.149
5391.218	    0.211
5392.185	    0.148
5393.153	    0.056
5394.121	    0.020
5395.090	    0.020
5396.058	    0.063
5397.027	    0.077
5397.995	    0.112
5398.964	    0.086
5399.933	    0.070
5400.903	    0.095
