wlen 	 newgal_spectrum 
  4184.326 	      0.120
  4185.077 	      0.130
  4185.828 	      0.172
  4186.580 	      0.248
  4187.331 	      0.305
  4188.083 	      0.194
  4188.835 	      0.135
  4189.586 	      0.151
  4190.339 	      0.183
  4191.091 	      0.224
  4191.843 	      0.218
  4192.595 	      0.136
  4193.348 	      0.208
  4194.101 	      0.314
  4194.853 	      0.409
  4195.606 	      0.486
  4196.359 	      2.100
  4197.113 	      1.871
  4197.866 	      1.336
  4198.620 	      0.505
  4199.373 	      0.363
  4200.127 	      0.315
  4200.881 	      0.298
  4201.635 	      0.324
  4202.389 	      0.276
  4203.143 	      0.454
  4203.898 	      0.430
  4204.652 	     -0.153
  4205.407 	      0.299
  4206.162 	      0.280
  4206.917 	      0.294
  4207.672 	      0.563
  4208.427 	     -0.006
  4209.183 	      0.203
  4209.938 	      0.480
  4210.694 	      0.640
  4211.450 	      0.110
  4212.206 	      0.249
  4212.962 	      0.394
  4213.718 	      0.292
  4214.474 	      0.288
  4215.231 	      0.341
  4215.987 	      0.303
  4216.744 	      0.005
  4217.501 	      0.361
  4218.258 	      0.390
  4219.015 	      0.324
  4219.773 	      0.140
  4220.530 	      0.313
  4221.288 	      0.449
  4222.045 	      0.553
  4222.803 	      0.604
  4223.561 	      0.303
  4224.319 	      0.215
  4225.077 	      0.199
  4225.836 	      0.278
  4226.594 	      0.150
  4227.353 	      0.236
  4228.112 	      0.313
  4228.871 	      0.334
  4229.630 	      0.223
  4230.389 	      0.078
  4231.148 	      0.099
  4231.908 	      0.388
  4232.667 	      0.301
  4233.427 	      0.398
  4234.187 	      0.438
  4234.947 	      0.386
  4235.707 	      0.125
  4236.468 	     -0.133
  4237.228 	     -0.127
  4237.989 	      0.173
  4238.749 	     -0.048
  4239.510 	      0.287
  4240.271 	      0.505
  4241.032 	      0.602
  4241.793 	      0.318
  4242.555 	      0.209
  4243.316 	      0.223
  4244.078 	      0.313
  4244.840 	      0.139
  4245.602 	      0.057
  4246.364 	      0.048
  4247.126 	      0.121
  4247.888 	      0.569
  4248.651 	      0.481
  4249.413 	      0.544
  4250.176 	      0.613
  4250.939 	      0.302
  4251.702 	      0.258
  4252.465 	      0.114
  4253.229 	     -0.018
  4253.992 	      0.045
  4254.756 	      0.158
  4255.519 	      0.360
  4256.283 	      0.530
  4257.047 	      0.541
  4257.811 	      0.423
  4258.575 	      0.354
  4259.340 	      0.314
  4260.104 	      0.320
  4260.869 	      0.303
  4261.634 	      0.420
  4262.399 	      0.382
  4263.164 	      0.105
  4263.929 	      0.098
  4264.695 	      0.078
  4265.460 	      0.138
  4266.226 	      0.281
  4266.991 	      0.559
  4267.757 	      0.410
  4268.523 	      0.301
  4269.290 	      0.229
  4270.056 	      0.257
  4270.822 	      0.098
  4271.589 	      0.127
  4272.356 	      0.224
  4273.123 	      0.227
  4273.890 	      0.533
  4274.657 	      0.284
  4275.424 	     -0.039
  4276.191 	     -0.100
  4276.959 	      0.177
  4277.727 	      0.402
  4278.494 	      0.528
  4279.262 	      0.477
  4280.031 	      0.407
  4280.799 	      0.582
  4281.567 	      0.606
  4282.336 	      0.430
  4283.104 	      0.231
  4283.873 	      0.188
  4284.642 	      0.234
  4285.411 	      0.353
  4286.180 	      0.514
  4286.950 	      0.615
  4287.719 	      0.572
  4288.489 	      0.475
  4289.259 	      0.413
  4290.029 	      0.331
  4290.799 	      0.285
  4291.569 	      0.273
  4292.339 	      0.329
  4293.110 	      0.148
  4293.880 	      0.205
  4294.651 	      0.280
  4295.422 	      0.343
  4296.193 	      0.201
  4296.964 	      0.255
  4297.735 	      0.351
  4298.507 	      0.461
  4299.278 	      0.390
  4300.050 	      0.582
  4300.822 	      0.702
  4301.594 	      0.724
  4302.366 	      0.447
  4303.138 	      0.531
  4303.910 	      0.772
  4304.683 	      0.890
  4305.456 	      0.662
  4306.229 	      0.340
  4307.001 	      0.306
  4307.775 	      0.396
  4308.548 	      0.587
  4309.321 	      0.185
  4310.095 	      0.551
  4310.868 	      0.482
  4311.642 	      0.206
  4312.416 	      0.356
  4313.190 	      0.254
  4313.964 	      0.387
  4314.739 	      0.501
  4315.513 	      0.361
  4316.288 	      0.376
  4317.062 	      0.462
  4317.837 	      0.506
  4318.612 	      0.481
  4319.388 	      0.129
  4320.163 	      0.292
  4320.938 	      0.410
  4321.714 	      0.461
  4322.490 	      0.273
  4323.266 	      0.141
  4324.042 	      0.071
  4324.818 	      0.103
  4325.594 	      0.361
  4326.370 	      0.275
  4327.147 	      0.326
  4327.924 	      0.313
  4328.700 	      0.215
  4329.477 	      0.477
  4330.255 	      0.496
  4331.032 	      0.506
  4331.809 	      0.499
  4332.587 	      0.430
  4333.364 	      0.429
  4334.142 	      0.168
  4334.920 	      0.023
  4335.698 	      0.263
  4336.477 	      0.398
  4337.255 	      0.367
  4338.034 	      0.226
  4338.812 	      0.025
  4339.591 	      0.239
  4340.370 	      0.179
  4341.149 	      0.043
  4341.928 	     -0.021
  4342.708 	      0.270
  4343.487 	      0.239
  4344.267 	      0.295
