wlen 	 newgal_spectrum 
  4184.326 	     -0.057
  4185.077 	     -0.088
  4185.828 	     -0.121
  4186.580 	     -0.155
  4187.331 	     -0.127
  4188.083 	     -0.132
  4188.835 	     -0.105
  4189.586 	     -0.033
  4190.339 	     -0.031
  4191.091 	      0.040
  4191.843 	      0.142
  4192.595 	      0.294
  4193.348 	      0.110
  4194.101 	      0.017
  4194.853 	      0.015
  4195.606 	      0.165
  4196.359 	      0.716
  4197.113 	      0.595
  4197.866 	      0.469
  4198.620 	      0.459
  4199.373 	      0.180
  4200.127 	     -0.104
  4200.881 	     -0.185
  4201.635 	      0.185
  4202.389 	     -0.125
  4203.143 	      0.160
  4203.898 	      0.275
  4204.652 	     -0.212
  4205.407 	      0.241
  4206.162 	      0.150
  4206.917 	      0.033
  4207.672 	      0.045
  4208.427 	      0.019
  4209.183 	      0.105
  4209.938 	      0.202
  4210.694 	      0.280
  4211.450 	      0.047
  4212.206 	      0.057
  4212.962 	      0.058
  4213.718 	     -0.050
  4214.474 	     -0.080
  4215.231 	     -0.067
  4215.987 	     -0.031
  4216.744 	      0.042
  4217.501 	     -0.130
  4218.258 	     -0.244
  4219.015 	     -0.325
  4219.773 	     -0.349
  4220.530 	      0.101
  4221.288 	      0.351
  4222.045 	      0.482
  4222.803 	      0.412
  4223.561 	      0.086
  4224.319 	      0.034
  4225.077 	     -0.010
  4225.836 	     -0.109
  4226.594 	     -0.349
  4227.353 	     -0.276
  4228.112 	     -0.086
  4228.871 	      0.274
  4229.630 	      0.075
  4230.389 	     -0.163
  4231.148 	     -0.180
  4231.908 	      0.158
  4232.667 	      0.179
  4233.427 	      0.054
  4234.187 	      0.045
  4234.947 	      0.199
  4235.707 	      0.208
  4236.468 	     -0.240
  4237.228 	     -0.374
  4237.989 	     -0.139
  4238.749 	     -0.148
  4239.510 	      0.185
  4240.271 	      0.367
  4241.032 	      0.397
  4241.793 	      0.150
  4242.555 	      0.102
  4243.316 	      0.031
  4244.078 	     -0.056
  4244.840 	     -0.127
  4245.602 	     -0.240
  4246.364 	     -0.196
  4247.126 	     -0.022
  4247.888 	      0.488
  4248.651 	      0.216
  4249.413 	      0.260
  4250.176 	      0.378
  4250.939 	      0.063
  4251.702 	      0.090
  4252.465 	     -0.009
  4253.229 	     -0.086
  4253.992 	      0.100
  4254.756 	      0.075
  4255.519 	      0.134
  4256.283 	      0.190
  4257.047 	      0.194
  4257.811 	      0.093
  4258.575 	     -0.030
  4259.340 	     -0.073
  4260.104 	      0.052
  4260.869 	      0.169
  4261.634 	      0.172
  4262.399 	      0.071
  4263.164 	     -0.165
  4263.929 	     -0.115
  4264.695 	     -0.121
  4265.460 	     -0.124
  4266.226 	     -0.115
  4266.991 	      0.380
  4267.757 	      0.374
  4268.523 	      0.191
  4269.290 	     -0.091
  4270.056 	     -0.161
  4270.822 	     -0.019
  4271.589 	     -0.060
  4272.356 	     -0.143
  4273.123 	     -0.012
  4273.890 	      0.393
  4274.657 	      0.303
