1 1 1148.56 1155.41
6.3802 
0.4286 
name    flux    f_err    vel    sig
Hgamma      	   1.84452	      0.15	 3141.6536	     84.60
Hbeta       	   4.21481	      0.14	 3141.6536	     84.60
Halpha      	  23.20299	      0.13	 3141.6536	     84.60
[SII]6716   	   3.42220	      0.14	 3146.5275	     98.90
[SII]6731   	   2.72648	      0.14	 3146.5275	     98.90
[OIII]5007_d	   2.28816	      0.18	 3146.5275	     98.90
[OI]6300_d  	   6.73653	      0.17	 3146.5275	     98.90
[NII]6583_d 	  21.72236	      0.17	 3146.5275	     98.90
