WV      	 Sigma   
4333.819	    0.030
4334.535	    0.019
4335.251	    0.011
4335.968	    0.021
4336.684	    0.011
4337.401	    0.034
4338.117	    0.049
4338.834	    0.047
4339.551	    0.047
4340.268	    0.047
4340.985	    0.040
4341.703	    0.035
4342.420	    0.035
4343.138	    0.036
4343.855	    0.037
4344.573	    0.035
4345.291	    0.024
4346.009	    0.018
4346.727	    0.036
4347.445	    0.022
4348.164	    0.035
4348.882	    0.035
4349.601	    0.030
4350.320	    0.022
4351.039	    0.027
4351.758	    0.016
4352.477	    0.021
4353.196	    0.032
4353.915	    0.027
4354.635	    0.026
4355.354	    0.039
4356.074	    0.049
4356.794	    0.055
4357.514	    0.065
4358.234	    0.061
4358.954	    0.055
4359.674	    0.051
4360.394	    0.056
4361.115	    0.041
4361.836	    0.037
4362.556	    0.032
4363.277	    0.021
4363.998	    0.022
4364.719	    0.014
4365.441	    0.021
4366.162	    0.021
4366.883	    0.008
4367.605	    0.025
4368.327	    0.024
4369.049	    0.021
4369.771	    0.021
4370.493	    0.035
4371.215	    0.049
4371.937	    0.045
4372.660	    0.033
4373.382	    0.014
4374.105	    0.032
4374.828	    0.030
4375.550	    0.018
4376.273	    0.016
4376.997	    0.030
4377.720	    0.035
4378.443	    0.035
4379.167	    0.032
4379.890	    0.026
4380.614	    0.027
4390.759	    0.014
4391.485	    0.027
4392.210	    0.038
4392.936	    0.044
4393.662	    0.046
4394.388	    0.050
4395.114	    0.035
4395.840	    0.019
4396.567	    0.018
4397.293	    0.022
4398.020	    0.019
4398.747	    0.025
4399.473	    0.011
4400.200	    0.008
4400.928	    0.031
4401.655	    0.051
4402.382	    0.041
4403.110	    0.034
4403.837	    0.026
4404.565	    0.008
4405.293	    0.030
4406.021	    0.033
4406.749	    0.033
4407.477	    0.033
4408.205	    0.027
4408.934	    0.035
4409.662	    0.032
4410.391	    0.021
4411.119	    0.016
4411.848	    0.014
4412.577	    0.014
4413.307	    0.022
4414.036	    0.025
4414.765	    0.024
4415.495	    0.029
4416.224	    0.021
4416.954	    0.019
4417.684	    0.030
4418.414	    0.045
4419.144	    0.045
4419.874	    0.045
4420.605	    0.047
4421.335	    0.050
4422.066	    0.051
4422.796	    0.040
4423.527	    0.033
4424.258	    0.033
4424.989	    0.034
4425.720	    0.038
4426.452	    0.037
4427.183	    0.021
4427.915	    0.026
4428.646	    0.040
4429.378	    0.036
4430.110	    0.040
4430.842	    0.029
4431.574	    0.021
4432.307	    0.039
4433.039	    0.029
4433.772	    0.018
4434.504	    0.025
4435.237	    0.042
4435.970	    0.049
4436.703	    0.026
4437.436	    0.026
4438.169	    0.030
4438.903	    0.031
4439.636	    0.030
4440.370	    0.044
4441.103	    0.027
4441.837	    0.016
4442.571	    0.024
4443.305	    0.041
4444.040	    0.016
4444.774	    0.026
4445.508	    0.030
4446.243	    0.030
4446.978	    0.026
4447.713	    0.016
4448.447	    0.040
4449.183	    0.044
4449.918	    0.040
4450.653	    0.022
4451.388	    0.014
4452.124	    0.027
4452.860	    0.027
4453.596	    0.014
4454.331	    0.026
4455.067	    0.030
4455.804	    0.029
4456.540	    0.036
4457.276	    0.040
4458.013	    0.039
4458.750	    0.031
4459.486	    0.043
4460.223	    0.045
4460.960	    0.041
4461.697	    0.032
4462.435	    0.022
4463.172	    0.036
4463.909	    0.045
4464.647	    0.040
4465.385	    0.014
4466.123	    0.014
4466.861	    0.008
4467.599	    0.014
4468.337	    0.021
4469.075	    0.025
4469.814	    0.018
4470.552	    0.040
4471.291	    0.043
4472.030	    0.039
4472.769	    0.029
4473.508	    0.008
4474.247	    0.019
4474.987	    0.016
4475.726	    0.008
4476.466	    0.014
4477.205	    0.016
4477.945	    0.018
4478.685	    0.027
4479.425	    0.041
4480.165	    0.049
4480.906	    0.038
4481.646	    0.011
4482.387	    0.026
4483.127	    0.027
4483.868	    0.018
4484.609	    0.024
4485.350	    0.027
4486.091	    0.026
4486.833	    0.031
4487.574	    0.031
4488.316	    0.011
4489.057	    0.030
4489.799	    0.035
4490.541	    0.041
4491.283	    0.043
4492.025	    0.040
4492.767	    0.031
4493.510	    0.032
4494.252	    0.039
4494.995	    0.047
4495.738	    0.051
4496.481	    0.045
4497.224	    0.040
4497.967	    0.042
4498.710	    0.036
4499.453	    0.024
4500.197	    0.027
4500.940	    0.051
4501.684	    0.055
4502.428	    0.051
4503.172	    0.040
4503.916	    0.026
4504.660	    0.042
4505.405	    0.051
4506.149	    0.051
4506.894	    0.045
4507.639	    0.041
4508.383	    0.044
4509.128	    0.047
4509.873	    0.043
4510.619	    0.036
4511.364	    0.024
4512.109	    0.014
4512.855	    0.025
4513.601	    0.033
4514.347	    0.037
4515.093	    0.040
4515.839	    0.039
4516.585	    0.041
4517.331	    0.048
4518.078	    0.054
4518.824	    0.058
4519.571	    0.060
4520.318	    0.042
4521.065	    0.029
4521.812	    0.035
4522.559	    0.038
4523.306	    0.021
4524.054	    0.030
4524.801	    0.022
4525.549	    0.022
4526.297	    0.031
4527.045	    0.038
4527.793	    0.025
4528.541	    0.030
4529.289	    0.032
4530.038	    0.038
4530.786	    0.044
4531.535	    0.044
4532.284	    0.042
4533.033	    0.033
4533.782	    0.022
4534.531	    0.008
4535.280	    0.011
4536.030	    0.039
4536.779	    0.057
4537.529	    0.054
4538.279	    0.046
4539.028	    0.037
4539.779	    0.040
4540.529	    0.044
4541.279	    0.043
4542.029	    0.045
4542.780	    0.053
4543.531	    0.064
4544.281	    0.062
4545.032	    0.046
4545.783	    0.031
4546.534	    0.035
4547.286	    0.052
4548.037	    0.054
4548.789	    0.053
4549.540	    0.055
4550.292	    0.049
4551.044	    0.038
4551.796	    0.038
4552.548	    0.052
4553.300	    0.055
4554.053	    0.054
4554.805	    0.049
4555.558	    0.044
4556.311	    0.049
4557.064	    0.049
4557.817	    0.043
4558.570	    0.044
4559.323	    0.049
4560.076	    0.049
4560.830	    0.043
4561.584	    0.052
4562.337	    0.055
4563.091	    0.055
4563.845	    0.051
4564.599	    0.035
4565.354	    0.034
4566.108	    0.052
4566.863	    0.062
4567.617	    0.063
4568.372	    0.057
4569.127	    0.049
4569.882	    0.049
4570.637	    0.032
4571.392	    0.027
4572.148	    0.021
4572.903	    0.046
4573.659	    0.056
4574.415	    0.058
4575.170	    0.058
4575.926	    0.055
4576.683	    0.047
4577.439	    0.037
4578.195	    0.040
4578.952	    0.039
4579.708	    0.043
4580.465	    0.045
4581.222	    0.036
4581.979	    0.031
4582.736	    0.047
4583.493	    0.049
4584.251	    0.046
4585.008	    0.038
4585.766	    0.014
4586.524	    0.019
4587.282	    0.029
4588.040	    0.040
4588.798	    0.041
4589.556	    0.026
4590.314	    0.016
4591.073	    0.011
4591.832	    0.022
4592.590	    0.026
4593.349	    0.027
4594.108	    0.031
4594.867	    0.037
4595.627	    0.037
4596.386	    0.042
4597.146	    0.046
4597.905	    0.047
4598.665	    0.040
4599.425	    0.039
4600.185	    0.029
4600.945	    0.019
4601.705	    0.024
4602.466	    0.037
4603.226	    0.047
4603.987	    0.049
4604.748	    0.047
4605.508	    0.040
4606.269	    0.034
4607.031	    0.039
4607.792	    0.061
4608.553	    0.053
4609.315	    0.040
4610.076	    0.035
4610.838	    0.042
4611.600	    0.047
4612.362	    0.043
4613.124	    0.035
4613.887	    0.035
4614.649	    0.031
4615.412	    0.022
4616.174	    0.026
4616.937	    0.040
4617.700	    0.045
4618.463	    0.043
4619.226	    0.045
4619.989	    0.051
4620.753	    0.054
4621.516	    0.062
4622.280	    0.042
4623.044	    0.011
4623.808	    0.008
4624.572	    0.041
4625.336	    0.043
4626.100	    0.021
4626.865	    0.033
4627.629	    0.043
4628.394	    0.044
4629.159	    0.038
4629.924	    0.045
4630.689	    0.052
4631.454	    0.046
4632.219	    0.043
4632.985	    0.037
4633.750	    0.016
4634.516	    0.033
4635.282	    0.034
4636.048	    0.045
4636.814	    0.031
4637.580	    0.021
4638.346	    0.025
4639.113	    0.034
4639.879	    0.042
4640.646	    0.046
4641.413	    0.046
4642.180	    0.038
4642.947	    0.019
4643.714	    0.035
4644.481	    0.035
4645.249	    0.035
4646.016	    0.040
4646.784	    0.038
4647.552	    0.026
4648.320	    0.034
4649.088	    0.051
4649.856	    0.047
4650.625	    0.042
4651.393	    0.040
4652.162	    0.040
4652.930	    0.038
4653.699	    0.036
4654.468	    0.040
4655.237	    0.044
4656.007	    0.046
4656.776	    0.046
4657.546	    0.041
4658.315	    0.050
4659.085	    0.053
4659.855	    0.047
4660.625	    0.043
4661.395	    0.043
4662.165	    0.043
4662.936	    0.045
4663.706	    0.048
4664.477	    0.053
4665.247	    0.054
4666.018	    0.050
4666.789	    0.044
4667.561	    0.040
4668.332	    0.024
4669.103	    0.019
4669.875	    0.021
4670.646	    0.022
4671.418	    0.043
4672.190	    0.044
4672.962	    0.042
4673.734	    0.047
4674.507	    0.046
4675.279	    0.038
4676.052	    0.026
4676.824	    0.031
4677.597	    0.042
4678.370	    0.039
4679.143	    0.041
4679.916	    0.043
4680.690	    0.042
4681.463	    0.040
4682.237	    0.026
4683.010	    0.022
4683.784	    0.027
4684.558	    0.031
4685.332	    0.033
4686.106	    0.037
4686.881	    0.046
4687.655	    0.034
4688.430	    0.014
4689.205	    0.018
4689.979	    0.018
4690.754	    0.018
4691.529	    0.018
4692.305	    0.008
4693.080	    0.016
4693.856	    0.019
4694.631	    0.035
4695.407	    0.036
4696.183	    0.011
4696.959	    0.029
4697.735	    0.039
4698.511	    0.037
4699.288	    0.047
4700.064	    0.057
4700.841	    0.047
4701.618	    0.026
4702.394	    0.037
4703.171	    0.038
4703.949	    0.044
4704.726	    0.049
4705.503	    0.051
4706.281	    0.043
4707.059	    0.038
4707.836	    0.039
4708.614	    0.034
4709.392	    0.019
4710.171	    0.019
4710.949	    0.022
4711.727	    0.022
4712.506	    0.026
4713.285	    0.027
4714.063	    0.022
4714.842	    0.011
4715.621	    0.032
4716.401	    0.031
4717.180	    0.034
4717.960	    0.038
4718.739	    0.024
4719.519	    0.014
4720.299	    0.018
4721.079	    0.018
4721.859	    0.011
4722.639	    0.011
4723.419	    0.029
4724.200	    0.032
4724.981	    0.026
4725.761	    0.008
4726.542	    0.030
4727.323	    0.018
4728.104	    0.026
4728.886	    0.035
4729.667	    0.037
4730.449	    0.034
4731.230	    0.027
4732.012	    0.033
4732.794	    0.035
4733.576	    0.043
4734.358	    0.050
4735.141	    0.049
4735.923	    0.040
4736.706	    0.026
4737.488	    0.031
4738.271	    0.031
4739.054	    0.027
4739.837	    0.039
4740.620	    0.040
4741.404	    0.037
4742.187	    0.025
4742.971	    0.024
4743.755	    0.047
4744.538	    0.044
4745.322	    0.030
4746.107	    0.011
4746.891	    0.021
4747.675	    0.022
4748.460	    0.022
4749.244	    0.022
4750.029	    0.024
4750.814	    0.022
4751.599	    0.025
4752.384	    0.030
4753.170	    0.033
4753.955	    0.019
4754.741	    0.008
4755.526	    0.008
4756.312	    0.008
4757.098	    0.011
4757.884	    0.029
4758.670	    0.035
4759.457	    0.049
4760.243	    0.049
4761.030	    0.036
4761.816	    0.014
4762.603	    0.011
4763.390	    0.021
4764.177	    0.029
4764.965	    0.026
4765.752	    0.019
4766.539	    0.024
4767.327	    0.033
4768.115	    0.037
4768.903	    0.026
4769.691	    0.019
4770.479	    0.034
4771.267	    0.041
4772.056	    0.039
4772.844	    0.039
4773.633	    0.041
4774.422	    0.030
4775.211	    0.033
4776.000	    0.032
4776.789	    0.025
4777.578	    0.016
4778.368	    0.014
4779.157	    0.025
4779.947	    0.026
4780.737	    0.008
4781.527	    0.024
4782.317	    0.024
4783.107	    0.029
4783.897	    0.032
4784.688	    0.024
4785.479	    0.024
4786.269	    0.011
4787.060	    0.030
4787.851	    0.019
4788.642	    0.021
4789.434	    0.019
4790.225	    0.025
4791.017	    0.039
4791.808	    0.047
4792.600	    0.045
4793.392	    0.046
4794.184	    0.040
4794.976	    0.032
4795.769	    0.026
4796.561	    0.024
4797.354	    0.011
4798.146	    0.019
4798.939	    0.040
4799.732	    0.043
4800.525	    0.043
4801.319	    0.044
4802.112	    0.052
4802.906	    0.060
4803.699	    0.045
4804.493	    0.035
4805.287	    0.033
4806.081	    0.018
4806.875	    0.011
4807.669	    0.029
4808.464	    0.030
4809.258	    0.022
4810.053	    0.016
4810.848	    0.036
4811.643	    0.037
4812.438	    0.035
4813.233	    0.039
4814.028	    0.035
4814.824	    0.029
4815.620	    0.040
4816.415	    0.049
4817.211	    0.053
4818.007	    0.043
4818.803	    0.025
4819.600	    0.021
4820.396	    0.030
4821.192	    0.049
4821.989	    0.043
4822.786	    0.042
4823.583	    0.046
4824.380	    0.049
4825.177	    0.051
4825.974	    0.053
4826.772	    0.057
4827.569	    0.058
4828.367	    0.051
4829.165	    0.039
4829.963	    0.040
4830.761	    0.046
4831.559	    0.045
4832.358	    0.043
4833.156	    0.047
4833.955	    0.050
4834.754	    0.053
4835.553	    0.049
4836.352	    0.047
4837.151	    0.050
4837.950	    0.054
4838.750	    0.048
4839.549	    0.048
4840.349	    0.058
4841.149	    0.061
4841.949	    0.059
4842.749	    0.053
4843.549	    0.044
4844.349	    0.038
4845.150	    0.046
4845.950	    0.044
4846.751	    0.040
4847.552	    0.043
4848.353	    0.046
4849.154	    0.047
4849.955	    0.048
4850.757	    0.048
4851.558	    0.047
4852.360	    0.047
4853.162	    0.051
4853.964	    0.053
4854.766	    0.050
4855.568	    0.045
4856.370	    0.042
4857.173	    0.041
4857.976	    0.047
4858.778	    0.045
4859.581	    0.043
4860.384	    0.041
4861.187	    0.040
4861.991	    0.043
4862.794	    0.043
4863.598	    0.029
4864.401	    0.014
4865.205	    0.041
4866.009	    0.045
4866.813	    0.033
4867.617	    0.021
4868.422	    0.027
4869.226	    0.037
4870.031	    0.026
4870.835	    0.025
4871.640	    0.040
4872.445	    0.027
4873.250	    0.018
4874.056	    0.036
4874.861	    0.050
4875.667	    0.046
4876.472	    0.050
4877.278	    0.036
4878.084	    0.022
4878.890	    0.033
4879.696	    0.021
4880.503	    0.024
4881.309	    0.040
4882.116	    0.047
4882.922	    0.051
4883.729	    0.044
4884.536	    0.040
4885.343	    0.045
4886.151	    0.038
4886.958	    0.021
4887.766	    0.008
4888.573	    0.021
4889.381	    0.019
4890.189	    0.019
4890.997	    0.021
4891.805	    0.014
4892.613	    0.029
4893.422	    0.029
4894.231	    0.011
4895.039	    0.011
4895.848	    0.038
4896.657	    0.040
4897.466	    0.042
4898.276	    0.038
4899.085	    0.031
4899.894	    0.025
4900.704	    0.018
4901.514	    0.025
4902.324	    0.041
4903.134	    0.027
4903.944	    0.019
4904.754	    0.011
4905.565	    0.025
4906.376	    0.021
4907.186	    0.026
4907.997	    0.055
4908.808	    0.085
4909.619	    0.120
4910.431	    0.157
4911.242	    0.185
4912.054	    0.199
4912.865	    0.199
4913.677	    0.185
4914.489	    0.160
4915.301	    0.129
4916.113	    0.099
4916.926	    0.070
4917.738	    0.031
4918.551	    0.019
4919.363	    0.033
4920.176	    0.030
4920.989	    0.011
4921.803	    0.032
4922.616	    0.027
4923.429	    0.019
4924.243	    0.035
4925.057	    0.024
4925.870	    0.019
4926.684	    0.025
4927.498	    0.035
4928.313	    0.041
4929.127	    0.037
4929.941	    0.025
4930.756	    0.014
4931.571	    0.026
4932.386	    0.025
4933.201	    0.011
4934.016	    0.014
4934.831	    0.014
4935.647	    0.014
4936.462	    0.016
4937.278	    0.008
4938.094	    0.021
4938.910	    0.025
4939.726	    0.034
4940.542	    0.018
4941.359	    0.034
4942.175	    0.027
4942.992	    0.024
4943.809	    0.039
4944.625	    0.043
4945.443	    0.034
4946.260	    0.014
4947.077	    0.026
4947.895	    0.022
4948.712	    0.016
4949.530	    0.018
4950.348	    0.030
4951.166	    0.042
4951.984	    0.047
4952.802	    0.040
4953.621	    0.051
4954.439	    0.047
4955.258	    0.053
4956.077	    0.036
4956.896	    0.011
4957.715	    0.018
4958.534	    0.030
4959.353	    0.033
4960.173	    0.032
4960.992	    0.022
4961.812	    0.037
4962.632	    0.043
4963.452	    0.053
4964.272	    0.051
4965.093	    0.039
4965.913	    0.026
4966.734	    0.019
4967.554	    0.037
4968.375	    0.032
4969.196	    0.014
4970.017	    0.037
4970.838	    0.049
4971.660	    0.053
4972.481	    0.050
4973.303	    0.043
4974.125	    0.034
4974.947	    0.030
4975.769	    0.036
4976.591	    0.051
4977.413	    0.043
4978.236	    0.025
4979.058	    0.014
4979.881	    0.011
4980.704	    0.011
4981.527	    0.019
4982.350	    0.022
4983.174	    0.041
4983.997	    0.035
4984.821	    0.027
4985.644	    0.031
4986.468	    0.032
4987.292	    0.033
4988.116	    0.034
4988.940	    0.037
4989.765	    0.044
4990.589	    0.049
4991.414	    0.045
4992.239	    0.030
4993.064	    0.031
4993.889	    0.043
4994.714	    0.042
4995.539	    0.033
4996.365	    0.030
4997.190	    0.039
4998.016	    0.049
4998.842	    0.046
4999.668	    0.031
5000.494	    0.021
5001.320	    0.022
5002.147	    0.029
5002.973	    0.040
5003.800	    0.048
5004.627	    0.047
5005.454	    0.040
5006.281	    0.031
5007.108	    0.040
5007.936	    0.064
5008.763	    0.080
5009.591	    0.080
5010.419	    0.076
5011.247	    0.076
5012.075	    0.077
5012.903	    0.073
5013.731	    0.064
5014.560	    0.059
5015.388	    0.056
5016.217	    0.046
5017.046	    0.038
5017.875	    0.033
5018.704	    0.032
5019.533	    0.022
5020.363	    0.022
5021.192	    0.014
5022.022	    0.008
5022.852	    0.030
5023.682	    0.042
5024.512	    0.041
5025.342	    0.040
5026.173	    0.033
5027.003	    0.032
5027.834	    0.022
5028.665	    0.024
5029.496	    0.031
5030.327	    0.025
5031.158	    0.016
5031.989	    0.030
5032.821	    0.022
5033.653	    0.026
5034.484	    0.040
5035.316	    0.033
5036.148	    0.033
5036.980	    0.046
5037.813	    0.049
5038.645	    0.043
5039.478	    0.021
5040.311	    0.018
5041.143	    0.032
5041.976	    0.029
5042.810	    0.026
5043.643	    0.024
5044.476	    0.027
5045.310	    0.040
5046.144	    0.038
5046.977	    0.025
5047.811	    0.016
5048.645	    0.011
5049.480	    0.024
5050.314	    0.008
5051.149	    0.040
5051.983	    0.038
5052.818	    0.038
5053.653	    0.025
5054.488	    0.033
5055.323	    0.054
5056.159	    0.065
5056.994	    0.078
5057.830	    0.098
5058.666	    0.113
5059.501	    0.124
5060.337	    0.120
5061.174	    0.108
5062.010	    0.099
5062.846	    0.083
5063.683	    0.061
5064.520	    0.043
5065.357	    0.039
5066.194	    0.035
5067.031	    0.030
5067.868	    0.035
5068.706	    0.043
5069.543	    0.032
5070.381	    0.024
5071.219	    0.031
5072.057	    0.025
5072.895	    0.019
5073.733	    0.008
5074.571	    0.014
5075.410	    0.033
5076.249	    0.041
5077.087	    0.033
5077.926	    0.011
5078.765	    0.019
5079.605	    0.022
5080.444	    0.022
5081.283	    0.037
5082.123	    0.043
5082.963	    0.038
5083.803	    0.030
5084.643	    0.026
5085.483	    0.032
5086.323	    0.039
5087.164	    0.035
5088.004	    0.030
5088.845	    0.038
5089.686	    0.040
5090.527	    0.034
5091.368	    0.032
5092.210	    0.040
5093.051	    0.056
5093.893	    0.063
5094.734	    0.057
5095.576	    0.047
5096.418	    0.043
5097.260	    0.034
5098.103	    0.042
5098.945	    0.040
5099.788	    0.029
5100.630	    0.039
5101.473	    0.052
5102.316	    0.059
5103.159	    0.056
5104.003	    0.048
5104.846	    0.044
5105.689	    0.047
5106.533	    0.044
5107.377	    0.037
5108.221	    0.034
5109.065	    0.027
5109.909	    0.036
5110.754	    0.046
5111.598	    0.054
5112.443	    0.058
5113.288	    0.058
5114.132	    0.059
5114.978	    0.059
5115.823	    0.048
5116.668	    0.037
5117.514	    0.046
5118.359	    0.053
5119.205	    0.053
5120.051	    0.049
5120.897	    0.053
5121.743	    0.051
5122.589	    0.043
5123.436	    0.040
5124.283	    0.040
5125.129	    0.043
5125.976	    0.045
5126.823	    0.045
5127.670	    0.046
5128.518	    0.053
5129.365	    0.054
5130.213	    0.040
5131.060	    0.031
5131.908	    0.033
5132.756	    0.042
5133.604	    0.042
5134.453	    0.034
5135.301	    0.037
5136.150	    0.047
5136.998	    0.052
5137.847	    0.058
5138.696	    0.061
5139.545	    0.041
5140.395	    0.018
5141.244	    0.016
5142.094	    0.045
5142.943	    0.043
5143.793	    0.044
5144.643	    0.051
5145.493	    0.055
5146.343	    0.057
5147.194	    0.053
5148.044	    0.043
5148.895	    0.041
5149.746	    0.049
5150.597	    0.045
5151.448	    0.030
5152.299	    0.045
5153.151	    0.040
5154.002	    0.040
5154.854	    0.036
5155.706	    0.032
5156.557	    0.037
5157.410	    0.045
5158.262	    0.050
5159.114	    0.055
5159.967	    0.061
5160.819	    0.059
5161.672	    0.049
5162.525	    0.052
5163.378	    0.052
5164.231	    0.035
5165.085	    0.036
5165.938	    0.040
5166.792	    0.041
5167.645	    0.042
5168.499	    0.037
5169.353	    0.029
5170.208	    0.019
5171.062	    0.019
5171.916	    0.008
5172.771	    0.022
5173.626	    0.043
5174.481	    0.039
5175.336	    0.033
5176.191	    0.042
5177.046	    0.053
5177.902	    0.054
5178.757	    0.054
5179.613	    0.043
5180.469	    0.035
5181.325	    0.037
5182.181	    0.035
5183.037	    0.022
5183.894	    0.014
5184.751	    0.014
5185.607	    0.019
5186.464	    0.025
5187.321	    0.026
5188.178	    0.045
5189.036	    0.034
5189.893	    0.035
5190.751	    0.033
5191.608	    0.033
5192.466	    0.038
5193.324	    0.044
5194.182	    0.043
5195.041	    0.039
5195.899	    0.038
5196.758	    0.037
5197.616	    0.035
5198.475	    0.033
5199.334	    0.031
5200.194	    0.030
5201.053	    0.029
5201.912	    0.027
5202.772	    0.025
5203.632	    0.024
5204.491	    0.025
5205.351	    0.027
5206.212	    0.030
5207.072	    0.029
5207.932	    0.022
5208.793	    0.011
5209.654	    0.031
5210.514	    0.043
5211.375	    0.052
5212.236	    0.058
5213.098	    0.061
5213.959	    0.061
5214.821	    0.060
5215.682	    0.057
5216.544	    0.051
5217.406	    0.040
5218.268	    0.034
5219.131	    0.033
5219.993	    0.016
5220.856	    0.043
5221.718	    0.045
5222.581	    0.039
5223.444	    0.035
5224.307	    0.035
5225.171	    0.043
5226.034	    0.032
5226.898	    0.039
5227.761	    0.040
5228.625	    0.044
5229.489	    0.025
5230.353	    0.041
5231.218	    0.025
5232.082	    0.016
5232.947	    0.041
5233.811	    0.054
5234.676	    0.046
5235.541	    0.027
5236.406	    0.026
5237.271	    0.044
5238.137	    0.051
5239.002	    0.059
5239.868	    0.058
5240.734	    0.032
5241.600	    0.024
5242.466	    0.024
5243.332	    0.031
5244.199	    0.032
5245.065	    0.008
5245.932	    0.038
5246.799	    0.043
5247.666	    0.046
5248.533	    0.045
5249.400	    0.045
5250.268	    0.056
5251.135	    0.065
5252.003	    0.064
5252.871	    0.062
5253.739	    0.064
5254.607	    0.065
5255.475	    0.063
5256.344	    0.060
5257.212	    0.048
5258.081	    0.033
5258.950	    0.030
5259.819	    0.037
5260.688	    0.042
5261.557	    0.047
5262.427	    0.035
5263.296	    0.016
5264.166	    0.021
5265.036	    0.032
5265.906	    0.040
5266.776	    0.046
5267.646	    0.052
5268.517	    0.050
5269.387	    0.035
5270.258	    0.037
5271.129	    0.044
5272.000	    0.042
5272.871	    0.016
5273.742	    0.033
5274.614	    0.033
5275.485	    0.047
5276.357	    0.065
5277.229	    0.067
5278.101	    0.066
5278.973	    0.072
5279.845	    0.037
5280.718	    0.030
5281.591	    0.035
5282.463	    0.008
5283.336	    0.034
5284.209	    0.039
5285.082	    0.041
5285.956	    0.044
5286.829	    0.046
5287.703	    0.048
5288.577	    0.035
5289.450	    0.036
5290.324	    0.033
5291.199	    0.042
5292.073	    0.040
5292.947	    0.057
5293.822	    0.052
5294.697	    0.029
5295.572	    0.035
5296.447	    0.047
5297.322	    0.044
5298.197	    0.036
5299.073	    0.040
5299.948	    0.036
5300.824	    0.034
5301.700	    0.047
5302.576	    0.025
5303.452	    0.030
5304.329	    0.018
5305.205	    0.027
5306.082	    0.026
5306.959	    0.035
5307.836	    0.047
5308.713	    0.033
5309.590	    0.043
5310.467	    0.032
5311.345	    0.032
5312.222	    0.025
5313.100	    0.046
5313.978	    0.064
5314.856	    0.056
5315.734	    0.046
5316.613	    0.047
5317.491	    0.040
5318.370	    0.035
5319.249	    0.041
5320.128	    0.033
5321.007	    0.039
5321.886	    0.047
5322.766	    0.032
5323.645	    0.043
5324.525	    0.043
5325.405	    0.019
5326.285	    0.008
5327.165	    0.044
5328.045	    0.054
5328.925	    0.035
5329.806	    0.037
5330.687	    0.027
5331.568	    0.037
5332.449	    0.054
5333.330	    0.043
5334.211	    0.052
5335.092	    0.062
5335.974	    0.051
5336.856	    0.038
5337.738	    0.033
5338.620	    0.008
5339.502	    0.008
5340.384	    0.035
5341.267	    0.049
5342.149	    0.049
5343.032	    0.039
5343.915	    0.038
5344.798	    0.033
5345.681	    0.036
5346.564	    0.039
5347.448	    0.036
5348.331	    0.040
5349.215	    0.046
5350.099	    0.029
5350.983	    0.047
5351.867	    0.042
5352.752	    0.034
5353.636	    0.032
5354.521	    0.025
5355.406	    0.040
5356.291	    0.019
5357.176	    0.027
5358.061	    0.027
5358.946	    0.047
5359.832	    0.045
5360.718	    0.040
5361.603	    0.054
5362.489	    0.053
5363.375	    0.045
5364.262	    0.040
5365.148	    0.035
5366.035	    0.043
5366.921	    0.051
5367.808	    0.051
5368.695	    0.036
5369.582	    0.049
5370.470	    0.025
5371.357	    0.014
5372.245	    0.042
5373.132	    0.016
5374.020	    0.049
5374.908	    0.054
5375.796	    0.038
5376.685	    0.046
