wlen 	 newgal_spectrum 
  4259.984 	     -0.079
  4260.688 	     -0.081
  4261.392 	     -0.087
  4262.096 	     -0.098
  4262.800 	     -0.109
  4263.505 	     -0.118
  4264.209 	     -0.124
  4264.914 	     -0.125
  4265.618 	     -0.122
  4266.323 	     -0.114
  4267.028 	     -0.102
  4267.733 	     -0.086
  4268.439 	     -0.065
  4269.144 	     -0.043
  4269.849 	     -0.023
  4270.555 	     -0.010
  4271.261 	     -0.006
  4271.966 	     -0.023
  4272.672 	     -0.021
  4273.378 	     -0.022
  4274.084 	     -0.024
  4274.791 	     -0.046
  4275.497 	     -0.030
  4276.204 	     -0.035
  4276.910 	     -0.035
  4277.617 	     -0.015
  4278.324 	     -0.017
  4279.031 	     -0.007
  4279.738 	      0.009
  4280.445 	      0.031
  4281.152 	      0.032
  4281.860 	     -0.007
  4282.567 	     -0.037
  4283.275 	     -0.057
  4283.983 	     -0.058
  4284.691 	     -0.029
  4285.399 	     -0.016
  4286.107 	     -0.011
  4286.815 	     -0.018
  4287.523 	     -0.033
  4288.232 	     -0.036
  4288.940 	     -0.027
  4289.649 	     -0.005
  4290.358 	     -0.002
  4291.067 	     -0.005
  4291.776 	     -0.003
  4292.485 	     -0.001
  4293.194 	     -0.012
  4293.904 	     -0.010
  4294.613 	     -0.008
  4295.323 	     -0.010
  4296.033 	     -0.016
  4296.743 	     -0.024
  4297.453 	     -0.024
  4298.163 	     -0.022
  4298.873 	     -0.018
  4299.583 	     -0.026
  4300.294 	     -0.051
  4301.004 	     -0.073
  4301.715 	     -0.085
  4302.426 	     -0.068
  4303.137 	     -0.040
  4303.848 	     -0.031
  4304.559 	     -0.023
  4305.270 	     -0.017
  4305.982 	      0.020
  4306.693 	      0.023
  4307.405 	      0.021
  4308.117 	      0.015
  4308.829 	     -0.013
  4309.541 	     -0.030
  4310.253 	     -0.051
  4310.965 	     -0.056
  4311.677 	     -0.029
  4312.390 	     -0.017
  4313.102 	     -0.003
  4313.815 	     -0.000
  4314.528 	     -0.008
  4315.241 	     -0.013
  4315.954 	      0.010
  4316.667 	      0.004
  4317.380 	     -0.008
  4318.094 	     -0.000
  4318.807 	     -0.016
  4319.521 	     -0.023
  4320.235 	     -0.023
  4320.949 	     -0.017
  4321.663 	     -0.011
  4322.377 	     -0.012
  4323.091 	     -0.015
  4323.805 	     -0.012
  4324.520 	      0.005
  4325.234 	      0.005
  4325.949 	      0.004
  4326.664 	      0.001
  4327.379 	     -0.005
  4328.094 	     -0.040
  4328.809 	     -0.046
  4329.524 	     -0.029
  4330.240 	     -0.005
  4330.955 	      0.005
  4331.671 	      0.001
  4332.387 	     -0.004
  4333.103 	     -0.009
  4333.819 	     -0.014
  4334.535 	     -0.006
  4335.251 	      0.002
  4335.968 	      0.007
  4336.684 	      0.002
  4337.401 	     -0.018
  4338.117 	     -0.038
  4338.834 	     -0.036
  4339.551 	     -0.035
  4340.268 	     -0.036
  4340.985 	     -0.025
  4341.703 	     -0.019
  4342.420 	     -0.020
  4343.138 	     -0.021
  4343.855 	     -0.022
  4344.573 	     -0.019
  4345.291 	     -0.009
  4346.009 	      0.005
  4346.727 	      0.021
  4347.445 	      0.008
  4348.164 	      0.020
  4348.882 	      0.020
  4349.601 	      0.014
  4350.320 	      0.008
  4351.039 	     -0.012
  4351.758 	     -0.004
  4352.477 	      0.007
  4353.196 	      0.016
  4353.915 	      0.012
  4354.635 	      0.011
  4355.354 	      0.024
  4356.074 	      0.038
  4356.794 	      0.049
  4357.514 	      0.067
  4358.234 	      0.060
  4358.954 	      0.049
  4359.674 	      0.041
  4360.394 	      0.050
  4361.115 	      0.027
  4361.836 	      0.022
  4362.556 	      0.016
  4363.277 	      0.007
  4363.998 	     -0.008
  4364.719 	      0.003
  4365.441 	      0.007
  4366.162 	      0.007
  4366.883 	     -0.001
  4367.605 	      0.010
  4368.327 	      0.009
  4369.049 	      0.007
  4369.771 	      0.007
  4370.493 	      0.020
  4371.215 	      0.039
  4371.937 	      0.032
  4372.660 	      0.017
  4373.382 	      0.003
  4374.105 	      0.016
  4374.828 	      0.014
  4375.550 	      0.005
  4376.273 	     -0.004
  4376.997 	     -0.014
  4377.720 	     -0.019
  4378.443 	     -0.020
  4379.167 	     -0.016
  4379.890 	     -0.011
  4380.614 	     -0.012
  4390.759 	     -0.003
  4391.485 	     -0.012
  4392.210 	     -0.023
  4392.936 	     -0.031
  4393.662 	     -0.034
  4394.388 	     -0.040
  4395.114 	     -0.020
  4395.840 	     -0.006
  4396.567 	      0.005
  4397.293 	      0.008
  4398.020 	      0.006
  4398.747 	      0.010
  4399.473 	      0.002
  4400.200 	     -0.001
  4400.928 	      0.015
  4401.655 	      0.041
  4402.382 	      0.027
  4403.110 	      0.018
  4403.837 	      0.011
  4404.565 	      0.001
  4405.293 	      0.014
  4406.021 	      0.017
  4406.749 	      0.017
  4407.477 	      0.017
  4408.205 	      0.012
  4408.934 	      0.019
  4409.662 	      0.016
  4410.391 	      0.007
  4411.119 	     -0.004
  4411.848 	     -0.003
  4412.577 	      0.003
  4413.307 	      0.008
  4414.036 	      0.010
  4414.765 	      0.009
  4415.495 	      0.013
  4416.224 	      0.007
  4416.954 	      0.006
  4417.684 	      0.014
  4418.414 	      0.032
  4419.144 	      0.032
