1 1 1118.95 1123.63
4.2041 
0.5664 
name    flux    f_err    vel    sig
Hgamma      	   2.46762	      0.13	 2828.8418	     31.33
Hbeta       	   7.06674	      0.12	 2828.8418	     31.33
Halpha      	  52.88152	      0.11	 2828.8418	     31.33
[SII]6716   	   8.07743	      0.11	 2833.3603	     34.91
[SII]6731   	   5.91728	      0.11	 2833.3603	     34.91
[OIII]5007_d	   1.09883	      0.15	 2833.3603	     34.91
[OI]6300_d  	   3.54060	      0.14	 2833.3603	     34.91
[NII]6583_d 	  34.13801	      0.14	 2833.3603	     34.91
