wlen 	 newgal_spectrum 
  4184.326 	      0.087
  4185.077 	      0.076
  4185.828 	      0.076
  4186.580 	      0.088
  4187.331 	      0.113
  4188.083 	      0.053
  4188.835 	     -0.001
  4189.586 	     -0.047
  4190.339 	      0.022
  4191.091 	      0.027
  4191.843 	      0.007
  4192.595 	     -0.049
  4193.348 	     -0.007
  4194.101 	     -0.004
  4194.853 	     -0.011
  4195.606 	     -0.032
  4196.359 	     -0.042
  4197.113 	     -0.063
  4197.866 	     -0.085
  4198.620 	     -0.108
  4199.373 	     -0.048
  4200.127 	      0.016
  4200.881 	      0.055
  4201.635 	      0.040
  4202.389 	     -0.042
  4203.143 	      0.039
  4203.898 	      0.097
  4204.652 	      0.048
  4205.407 	      0.052
  4206.162 	      0.077
  4206.917 	      0.076
  4207.672 	      0.003
  4208.427 	     -0.043
  4209.183 	     -0.040
  4209.938 	     -0.020
  4210.694 	      0.026
  4211.450 	      0.026
  4212.206 	     -0.011
  4212.962 	     -0.035
  4213.718 	     -0.012
  4214.474 	      0.013
  4215.231 	     -0.005
  4215.987 	     -0.012
  4216.744 	      0.022
  4217.501 	     -0.011
  4218.258 	      0.009
  4219.015 	      0.005
  4219.773 	     -0.076
  4220.530 	     -0.112
  4221.288 	      0.013
  4222.045 	      0.119
  4222.803 	      0.141
  4223.561 	      0.035
  4224.319 	      0.082
  4225.077 	      0.127
  4225.836 	      0.137
  4226.594 	      0.095
  4227.353 	      0.079
  4228.112 	      0.089
  4228.871 	      0.146
  4229.630 	      0.131
  4230.389 	      0.062
  4231.148 	      0.007
  4231.908 	     -0.021
  4232.667 	      0.072
  4233.427 	      0.049
  4234.187 	      0.006
  4234.947 	     -0.057
  4235.707 	      0.141
  4236.468 	      0.024
  4237.228 	      0.006
  4237.989 	      0.109
  4238.749 	     -0.010
  4239.510 	      0.008
  4240.271 	     -0.033
  4241.032 	     -0.125
  4241.793 	      0.033
  4242.555 	      0.011
  4243.316 	     -0.014
  4244.078 	     -0.037
  4244.840 	      0.022
  4245.602 	      0.057
  4246.364 	      0.067
  4247.126 	      0.069
  4247.888 	      0.124
  4248.651 	      0.114
  4249.413 	      0.059
  4250.176 	     -0.009
  4250.939 	     -0.017
  4251.702 	      0.058
  4252.465 	      0.036
  4253.229 	     -0.013
  4253.992 	     -0.047
  4254.756 	      0.038
  4255.519 	      0.068
  4256.283 	      0.073
  4257.047 	      0.040
  4257.811 	      0.093
  4258.575 	      0.108
  4259.340 	      0.117
  4260.104 	      0.125
  4260.869 	      0.104
  4261.634 	      0.084
  4262.399 	      0.059
  4263.164 	      0.024
  4263.929 	     -0.024
  4264.695 	     -0.115
  4265.460 	     -0.120
  4266.226 	     -0.039
  4266.991 	     -0.091
  4267.757 	     -0.019
  4268.523 	      0.006
  4269.290 	      0.003
  4270.056 	      0.044
  4270.822 	     -0.004
  4271.589 	     -0.043
  4272.356 	     -0.046
  4273.123 	      0.133
  4273.890 	      0.040
  4274.657 	      0.016
  4275.424 	      0.009
  4276.191 	     -0.006
  4276.959 	      0.100
  4277.727 	      0.085
  4278.494 	      0.051
  4279.262 	      0.019
  4280.031 	      0.096
  4280.799 	      0.086
  4281.567 	      0.037
  4282.336 	     -0.050
  4283.104 	      0.058
  4283.873 	      0.115
  4284.642 	      0.133
  4285.411 	      0.116
  4286.180 	      0.055
  4286.950 	      0.076
  4287.719 	      0.059
  4288.489 	      0.029
  4289.259 	      0.013
  4290.029 	      0.005
  4290.799 	     -0.034
  4291.569 	     -0.066
  4292.339 	     -0.064
  4293.110 	      0.039
  4293.880 	      0.101
  4294.651 	      0.130
  4295.422 	      0.118
  4296.193 	      0.040
  4296.964 	     -0.047
  4297.735 	     -0.029
  4298.507 	      0.064
  4299.278 	      0.030
  4300.050 	     -0.072
  4300.822 	     -0.048
  4301.594 	      0.018
  4302.366 	      0.024
  4303.138 	      0.135
  4303.910 	      0.114
  4304.683 	      0.113
  4305.456 	      0.224
  4306.229 	      0.130
  4307.001 	     -0.010
  4307.775 	     -0.086
  4308.548 	     -0.083
  4309.321 	     -0.028
  4310.095 	      0.035
  4310.868 	      0.048
  4311.642 	      0.015
  4312.416 	     -0.115
  4313.190 	      0.066
  4313.964 	      0.043
  4314.739 	     -0.022
  4315.513 	     -0.030
  4316.288 	      0.068
  4317.062 	      0.107
  4317.837 	      0.103
  4318.612 	      0.050
  4319.388 	      0.066
  4320.163 	      0.069
  4320.938 	      0.044
  4321.714 	     -0.000
  4322.490 	     -0.056
  4323.266 	     -0.021
  4324.042 	     -0.004
  4324.818 	      0.018
  4325.594 	      0.071
  4326.370 	      0.071
  4327.147 	     -0.009
  4327.924 	     -0.026
  4328.700 	      0.043
  4329.477 	     -0.042
  4330.255 	     -0.008
  4331.032 	      0.007
  4331.809 	      0.015
  4332.587 	      0.047
  4333.364 	      0.011
  4334.142 	     -0.011
  4334.920 	     -0.034
  4335.698 	     -0.068
  4336.477 	      0.137
  4337.255 	      0.087
  4338.034 	      0.070
  4338.812 	      0.093
  4339.591 	      0.033
  4340.370 	     -0.050
  4341.149 	     -0.064
  4341.928 	     -0.071
  4342.708 	     -0.155
  4343.487 	     -0.058
  4344.267 	      0.035
  4345.046 	      0.090
  4345.826 	      0.094
  4346.606 	      0.085
  4347.387 	      0.039
  4348.167 	     -0.002
  4348.947 	     -0.036
  4349.728 	     -0.054
  4350.509 	      0.047
  4351.290 	      0.091
  4352.071 	      0.105
  4352.852 	      0.089
  4353.633 	      0.039
  4354.415 	      0.019
  4355.196 	      0.047
  4355.978 	      0.115
  4356.760 	      0.217
  4357.542 	      0.137
  4358.324 	      0.075
  4359.106 	      0.056
  4359.889 	      0.119
  4360.671 	      0.099
  4361.454 	      0.102
  4362.237 	      0.068
  4363.020 	      0.008
  4363.803 	      0.007
  4364.587 	      0.015
  4365.370 	      0.023
  4366.153 	      0.025
  4366.937 	      0.015
  4367.721 	      0.017
  4368.505 	      0.026
  4369.289 	      0.041
  4370.073 	      0.061
  4370.858 	      0.083
  4371.642 	      0.052
  4372.427 	      0.014
  4373.212 	      0.005
  4373.997 	      0.063
  4374.782 	     -0.003
  4375.567 	     -0.077
  4376.353 	     -0.057
  4385.788 	     -0.079
  4386.576 	     -0.031
  4387.363 	      0.046
  4388.151 	      0.112
  4388.938 	      0.131
  4389.726 	      0.102
  4390.514 	      0.053
  4391.302 	      0.009
  4392.090 	      0.012
  4392.879 	      0.054
  4393.667 	      0.017
  4394.456 	     -0.004
  4395.245 	      0.006
  4396.033 	      0.032
  4396.823 	      0.070
  4397.612 	      0.092
  4398.401 	      0.105
  4399.191 	      0.107
  4399.980 	      0.125
  4400.770 	      0.120
  4401.560 	      0.142
  4402.350 	      0.173
  4403.140 	      0.129
  4403.931 	      0.170
  4404.721 	      0.138
  4405.512 	      0.097
  4406.302 	      0.071
  4407.093 	      0.179
  4407.884 	      0.165
  4408.676 	      0.190
  4409.467 	      0.210
  4410.258 	      0.168
  4411.050 	      0.181
  4411.842 	      0.096
  4412.634 	      0.087
  4413.426 	      0.131
  4414.218 	      0.053
  4415.010 	      0.272
  4415.803 	      0.199
  4416.595 	      0.110
  4417.388 	      0.097
  4418.181 	      0.096
  4418.974 	     -0.023
  4419.767 	      0.050
  4420.561 	      0.167
  4421.354 	      0.176
  4422.148 	      0.116
  4422.941 	      0.166
  4423.735 	      0.120
  4424.529 	      0.014
  4425.324 	     -0.017
  4426.118 	     -0.070
  4426.912 	     -0.013
  4427.707 	      0.048
  4428.502 	      0.086
  4429.297 	      0.090
  4430.092 	      0.075
  4430.887 	      0.042
  4431.682 	      0.031
  4432.478 	      0.067
  4433.273 	      0.068
  4434.069 	      0.047
  4434.865 	      0.068
  4435.661 	      0.106
  4436.457 	      0.123
  4437.253 	      0.132
  4438.050 	      0.118
  4438.847 	      0.098
  4439.643 	      0.078
  4440.440 	      0.059
  4441.237 	      0.058
  4442.034 	      0.070
  4442.832 	      0.084
  4443.629 	      0.093
  4444.427 	      0.067
  4445.225 	      0.029
  4446.023 	      0.013
  4446.821 	      0.008
  4447.619 	      0.011
  4448.417 	     -0.010
  4449.216 	     -0.036
  4450.014 	     -0.053
  4450.813 	     -0.051
  4451.612 	     -0.020
  4452.411 	      0.085
  4453.210 	      0.127
  4454.009 	      0.109
  4454.809 	      0.049
  4455.609 	     -0.032
  4456.408 	     -0.065
  4457.208 	     -0.051
  4458.008 	     -0.022
  4458.808 	      0.014
  4459.609 	      0.039
  4460.409 	      0.043
  4461.210 	      0.060
  4462.011 	      0.089
  4462.812 	      0.121
  4463.613 	      0.115
  4464.414 	      0.039
  4465.215 	     -0.032
  4466.017 	     -0.084
  4466.818 	     -0.109
  4467.620 	     -0.101
  4468.422 	     -0.075
  4469.224 	     -0.052
  4470.026 	     -0.034
  4470.829 	     -0.024
  4471.631 	     -0.017
  4472.434 	     -0.015
  4473.237 	     -0.021
  4474.039 	     -0.035
  4474.843 	     -0.057
  4475.646 	     -0.111
  4476.449 	     -0.131
  4477.253 	     -0.097
  4478.056 	     -0.062
  4478.860 	     -0.057
  4479.664 	     -0.049
  4480.468 	     -0.043
  4481.272 	     -0.037
  4482.077 	     -0.032
  4482.881 	     -0.026
  4483.686 	     -0.018
  4484.491 	     -0.012
  4485.296 	     -0.006
  4486.101 	     -0.000
  4486.906 	      0.006
  4487.711 	      0.014
  4488.517 	      0.020
  4489.322 	      0.026
  4490.128 	      0.032
  4490.934 	      0.038
  4491.740 	      0.046
  4492.547 	      0.053
  4493.353 	      0.052
  4494.160 	      0.042
  4494.966 	      0.023
  4495.773 	     -0.060
  4496.580 	     -0.094
  4497.387 	     -0.062
  4498.194 	     -0.010
  4499.002 	      0.021
  4499.809 	      0.026
  4500.617 	     -0.019
  4501.425 	     -0.058
  4502.233 	     -0.074
  4503.041 	     -0.054
  4503.849 	      0.010
  4504.658 	      0.012
  4505.466 	     -0.015
  4506.275 	     -0.043
  4507.084 	     -0.050
  4507.893 	     -0.034
  4508.702 	     -0.052
  4509.511 	     -0.072
  4510.321 	     -0.058
  4511.130 	      0.008
  4511.940 	      0.121
  4512.750 	      0.089
  4513.560 	      0.008
  4514.370 	     -0.032
  4520.857 	     -0.077
  4521.668 	     -0.016
  4522.480 	      0.023
  4523.292 	      0.016
  4524.103 	     -0.043
  4524.916 	     -0.074
  4525.728 	     -0.060
  4526.540 	     -0.024
  4527.353 	      0.019
  4528.165 	      0.042
  4528.978 	      0.014
  4529.791 	     -0.010
  4530.604 	     -0.011
  4531.417 	      0.010
  4532.231 	      0.046
  4533.044 	      0.081
  4533.858 	      0.058
  4534.672 	      0.004
  4535.486 	     -0.053
  4536.300 	     -0.084
  4537.114 	     -0.045
  4537.928 	      0.005
  4538.743 	      0.037
  4539.558 	      0.052
  4540.372 	      0.052
  4541.187 	      0.050
  4542.002 	      0.032
  4542.818 	      0.007
  4543.633 	     -0.001
  4544.449 	      0.013
  4545.264 	      0.046
  4546.080 	      0.062
  4546.896 	      0.060
  4547.712 	      0.048
  4548.529 	      0.034
  4549.345 	      0.025
  4550.162 	      0.027
  4550.979 	      0.028
  4551.795 	      0.027
  4552.612 	      0.020
  4553.430 	      0.009
  4554.247 	      0.018
  4555.064 	      0.039
  4555.882 	      0.057
  4556.700 	      0.073
  4557.518 	      0.086
  4558.336 	      0.095
  4559.154 	      0.086
  4559.972 	      0.066
  4560.791 	      0.036
  4561.609 	     -0.002
  4562.428 	     -0.048
  4563.247 	     -0.050
  4564.066 	     -0.011
  4564.885 	      0.011
