WV      	 Sigma   
4658.412	    0.038
4659.248	    0.048
4660.085	    0.040
4660.921	    0.027
4661.758	    0.035
4662.594	    0.011
4663.431	    0.047
4664.268	    0.057
4665.106	    0.044
4665.943	    0.031
4666.781	    0.033
4667.618	    0.045
4668.456	    0.058
4669.294	    0.068
4670.132	    0.071
4670.970	    0.062
4671.809	    0.052
4672.647	    0.037
4673.486	    0.014
4674.325	    0.016
4675.164	    0.017
4676.003	    0.036
4676.843	    0.045
4677.682	    0.046
4678.522	    0.038
4679.361	    0.023
4680.201	    0.011
4681.041	    0.027
4681.882	    0.038
4682.722	    0.043
4683.563	    0.041
4684.403	    0.033
4685.244	    0.017
4686.085	    0.027
4686.926	    0.037
4687.767	    0.036
4688.609	    0.016
4689.450	    0.041
4690.292	    0.042
4691.134	    0.037
4691.976	    0.026
4692.818	    0.038
4693.661	    0.027
4694.503	    0.014
4695.346	    0.038
4696.189	    0.045
4697.032	    0.043
4697.875	    0.036
4698.718	    0.036
4699.561	    0.045
4700.405	    0.045
4701.249	    0.030
4702.092	    0.030
4702.936	    0.021
4703.781	    0.038
4704.625	    0.041
4705.469	    0.016
4706.314	    0.021
4707.159	    0.019
4708.004	    0.014
4708.849	    0.021
4709.694	    0.035
4710.539	    0.016
4711.385	    0.034
4712.231	    0.047
4713.076	    0.041
4713.922	    0.034
4714.768	    0.039
4715.615	    0.034
4716.461	    0.023
4717.308	    0.014
4718.154	    0.019
4719.001	    0.026
4719.848	    0.027
4720.696	    0.025
4721.543	    0.028
4722.390	    0.037
4723.238	    0.038
4724.086	    0.021
4724.934	    0.028
4725.782	    0.025
4726.630	    0.030
4727.479	    0.045
4728.327	    0.008
4729.176	    0.042
4730.025	    0.057
4730.874	    0.066
4731.723	    0.034
4732.572	    0.041
4733.422	    0.021
4734.271	    0.041
4735.121	    0.047
4735.971	    0.032
4736.821	    0.023
4737.671	    0.028
4738.522	    0.049
4739.372	    0.032
4740.223	    0.017
4741.074	    0.017
4741.925	    0.022
4742.776	    0.039
4743.627	    0.011
4744.479	    0.031
4745.330	    0.047
4746.182	    0.053
4747.034	    0.052
4747.886	    0.055
4748.738	    0.026
4749.591	    0.043
4750.443	    0.014
4751.296	    0.039
4752.149	    0.037
4753.002	    0.026
4753.855	    0.033
4754.708	    0.038
4755.562	    0.051
4756.415	    0.041
4757.269	    0.027
4758.123	    0.028
4758.977	    0.016
4759.831	    0.043
4760.686	    0.049
4761.540	    0.038
4762.395	    0.034
4763.250	    0.032
4764.105	    0.017
4764.960	    0.032
4765.815	    0.026
4766.671	    0.017
4767.526	    0.031
4768.382	    0.030
4769.238	    0.011
4770.094	    0.041
4770.950	    0.044
4771.807	    0.019
4772.663	    0.016
4773.520	    0.016
4774.377	    0.031
4775.234	    0.044
4776.091	    0.025
4776.948	    0.033
4777.805	    0.047
4778.663	    0.030
4779.521	    0.016
4780.379	    0.022
4781.237	    0.029
4782.095	    0.038
4782.953	    0.033
4783.812	    0.036
4784.670	    0.008
4785.529	    0.032
4786.388	    0.019
4787.247	    0.045
4788.107	    0.058
4788.966	    0.057
4789.826	    0.062
4790.686	    0.067
4791.545	    0.070
4792.405	    0.063
4793.266	    0.034
4794.126	    0.073
4794.987	    0.026
4795.847	    0.027
4796.708	    0.008
4797.569	    0.017
4798.430	    0.021
4799.292	    0.041
4800.153	    0.023
4801.015	    0.019
4801.876	    0.027
4802.738	    0.027
4803.600	    0.034
4804.463	    0.046
4805.325	    0.044
4806.188	    0.055
4807.050	    0.042
4807.913	    0.022
4808.776	    0.019
4809.639	    0.037
4810.503	    0.011
4811.366	    0.037
4812.230	    0.028
4813.093	    0.027
4813.957	    0.031
4814.821	    0.041
4815.686	    0.011
4816.550	    0.052
4817.415	    0.058
4818.279	    0.030
4819.144	    0.042
4820.009	    0.038
4820.874	    0.041
4821.740	    0.044
4822.605	    0.037
4823.471	    0.014
4824.337	    0.025
4825.203	    0.019
4826.069	    0.046
4826.935	    0.046
4827.801	    0.025
4828.668	    0.026
4829.535	    0.017
4830.401	    0.017
4831.269	    0.028
4832.136	    0.031
4833.003	    0.019
4833.871	    0.043
4834.738	    0.042
4835.606	    0.011
4836.474	    0.043
4837.342	    0.023
4838.210	    0.047
4839.079	    0.033
4839.947	    0.019
4840.816	    0.014
4841.685	    0.041
4842.554	    0.049
4843.423	    0.038
4844.293	    0.037
4845.162	    0.043
4846.032	    0.047
4846.902	    0.040
4847.772	    0.008
4848.642	    0.029
4849.512	    0.014
4850.383	    0.047
4851.253	    0.021
4852.124	    0.025
4852.995	    0.026
4853.866	    0.038
4854.737	    0.048
4855.609	    0.045
4856.480	    0.025
4857.352	    0.039
4858.224	    0.037
4859.096	    0.030
4859.968	    0.023
4860.841	    0.016
4861.713	    0.035
4862.586	    0.030
4863.459	    0.008
4864.332	    0.027
4865.205	    0.021
4866.078	    0.045
4866.951	    0.041
4867.825	    0.027
4868.699	    0.037
4869.573	    0.035
4870.447	    0.035
4871.321	    0.037
4872.195	    0.053
4873.070	    0.044
4873.945	    0.017
4874.819	    0.049
4875.694	    0.053
4876.570	    0.043
4877.445	    0.014
4878.320	    0.034
4879.196	    0.011
4880.072	    0.047
4880.948	    0.039
4881.824	    0.056
4882.700	    0.055
4883.577	    0.052
4884.453	    0.047
4885.330	    0.042
4886.207	    0.036
4887.084	    0.026
4887.961	    0.046
4888.838	    0.030
4889.716	    0.019
4890.594	    0.025
4891.472	    0.035
4892.350	    0.034
4893.228	    0.019
4894.106	    0.011
4894.984	    0.050
4895.863	    0.039
4896.742	    0.026
4897.621	    0.030
4898.500	    0.014
4899.379	    0.019
4900.259	    0.019
4901.138	    0.023
4902.018	    0.034
4902.898	    0.055
4903.778	    0.079
4904.658	    0.111
4905.538	    0.144
4906.419	    0.173
4907.300	    0.190
4908.180	    0.192
4909.061	    0.178
4909.943	    0.148
4910.824	    0.115
4911.705	    0.079
4912.587	    0.040
4913.469	    0.023
4914.351	    0.031
4915.233	    0.033
4916.115	    0.054
4916.998	    0.064
4917.880	    0.060
4918.763	    0.055
4919.646	    0.052
4920.529	    0.054
4921.412	    0.056
4922.295	    0.045
4923.179	    0.022
4924.063	    0.017
4924.947	    0.052
4925.831	    0.043
4926.715	    0.023
4927.599	    0.032
4928.484	    0.054
4929.368	    0.058
4930.253	    0.045
4931.138	    0.060
4932.023	    0.069
4932.908	    0.067
4933.794	    0.064
4934.679	    0.060
4935.565	    0.053
4936.451	    0.047
4937.337	    0.026
4938.223	    0.037
4939.110	    0.049
4939.996	    0.037
4940.883	    0.059
4941.770	    0.062
4942.657	    0.039
4943.544	    0.025
4944.431	    0.053
4945.319	    0.014
4946.207	    0.025
4947.094	    0.011
4947.982	    0.030
4948.871	    0.036
4949.759	    0.032
4950.647	    0.038
4951.536	    0.055
4952.425	    0.048
4953.314	    0.014
4954.203	    0.017
4955.092	    0.047
4955.981	    0.058
4956.871	    0.053
4957.761	    0.050
4958.651	    0.059
4959.541	    0.052
4960.431	    0.008
4961.321	    0.044
4962.212	    0.060
4963.103	    0.053
4963.993	    0.055
4964.884	    0.061
4965.776	    0.059
4966.667	    0.049
4967.558	    0.045
4968.450	    0.057
4969.342	    0.055
4970.234	    0.043
4971.126	    0.043
4972.018	    0.055
4972.911	    0.060
4973.803	    0.049
4974.696	    0.044
4975.589	    0.047
4976.482	    0.033
4977.375	    0.031
4978.269	    0.047
4979.162	    0.041
4980.056	    0.037
4980.950	    0.049
4981.844	    0.057
4982.738	    0.058
4983.633	    0.058
4984.527	    0.047
4985.422	    0.045
4986.317	    0.045
4987.212	    0.039
4988.107	    0.036
4989.002	    0.037
4989.898	    0.031
4990.794	    0.025
4991.689	    0.058
4992.585	    0.051
4993.482	    0.037
4994.378	    0.037
4995.274	    0.030
4996.171	    0.031
4997.068	    0.043
4997.965	    0.047
4998.862	    0.054
4999.759	    0.038
5000.657	    0.039
5001.554	    0.038
5002.452	    0.016
5003.350	    0.043
5004.248	    0.052
5005.146	    0.050
5006.045	    0.051
5006.943	    0.047
5007.842	    0.047
5008.741	    0.047
5009.640	    0.033
5010.539	    0.023
5011.438	    0.042
5012.338	    0.038
5013.238	    0.021
5014.137	    0.031
5015.037	    0.044
5015.938	    0.044
5016.838	    0.068
5017.738	    0.042
5018.639	    0.040
5019.540	    0.055
5020.441	    0.048
5021.342	    0.027
5022.243	    0.028
5023.145	    0.043
5024.046	    0.046
5024.948	    0.033
5025.850	    0.070
5026.752	    0.031
5027.655	    0.031
5028.557	    0.060
5029.460	    0.060
5030.362	    0.047
5031.265	    0.056
5032.168	    0.068
5033.072	    0.059
5033.975	    0.053
5034.879	    0.047
5035.782	    0.056
5036.686	    0.059
5037.590	    0.045
5038.495	    0.037
5039.399	    0.041
5040.304	    0.025
5041.208	    0.033
5042.113	    0.044
5043.018	    0.061
5043.923	    0.072
5044.829	    0.061
5045.734	    0.047
5046.640	    0.049
5047.546	    0.056
5048.452	    0.049
5049.358	    0.022
5050.264	    0.036
5051.171	    0.016
5052.078	    0.046
5052.984	    0.080
5053.891	    0.102
5054.799	    0.112
5055.706	    0.107
5056.613	    0.085
5057.521	    0.057
5058.429	    0.041
5059.337	    0.016
5060.245	    0.038
5061.153	    0.038
5062.062	    0.046
5062.970	    0.052
5063.879	    0.050
5064.788	    0.048
5065.697	    0.038
5066.606	    0.029
5067.516	    0.049
5068.425	    0.060
5069.335	    0.051
5070.245	    0.047
5071.155	    0.057
5072.065	    0.042
5072.976	    0.044
5073.886	    0.057
5074.797	    0.059
5075.708	    0.053
5076.619	    0.053
5077.530	    0.051
5078.442	    0.051
5079.353	    0.051
5080.265	    0.038
5081.177	    0.047
5082.089	    0.047
5083.001	    0.034
5083.914	    0.030
5084.826	    0.042
5085.739	    0.047
5086.652	    0.042
5087.565	    0.044
5088.478	    0.037
5089.391	    0.043
5090.305	    0.052
5091.219	    0.037
5092.132	    0.014
5093.046	    0.008
5093.961	    0.036
5094.875	    0.052
5095.789	    0.053
5096.704	    0.045
5097.619	    0.037
5098.534	    0.014
5099.449	    0.023
5100.364	    0.011
5101.280	    0.042
5102.196	    0.043
5103.111	    0.026
5104.027	    0.011
5104.944	    0.016
5105.860	    0.014
5106.776	    0.008
5107.693	    0.008
5108.610	    0.027
5109.527	    0.047
5110.444	    0.023
5111.361	    0.029
5112.279	    0.045
5113.196	    0.027
5114.114	    0.016
5115.032	    0.033
5115.950	    0.029
5116.868	    0.016
5117.787	    0.035
5118.706	    0.038
5119.624	    0.045
5120.543	    0.037
5121.462	    0.027
5122.382	    0.041
5123.301	    0.051
5124.221	    0.045
5125.141	    0.041
5126.060	    0.045
5126.981	    0.038
5127.901	    0.037
5128.821	    0.017
5129.742	    0.030
5130.663	    0.072
5131.584	    0.058
5132.505	    0.026
5133.426	    0.014
5134.347	    0.011
5135.269	    0.041
5136.191	    0.034
5137.113	    0.041
5138.035	    0.011
5138.957	    0.026
5139.879	    0.047
5140.802	    0.047
5141.725	    0.008
5142.648	    0.039
5143.571	    0.055
5144.494	    0.036
5145.417	    0.036
5146.341	    0.017
5147.265	    0.027
5148.189	    0.036
5149.113	    0.045
5150.037	    0.029
5150.961	    0.029
5151.886	    0.043
5152.811	    0.011
5153.736	    0.025
5154.661	    0.037
5155.586	    0.055
5156.511	    0.049
5157.437	    0.037
5158.363	    0.031
5159.289	    0.008
5160.215	    0.032
5161.141	    0.016
5162.067	    0.025
5162.994	    0.016
5163.921	    0.025
5164.848	    0.037
5165.775	    0.037
5166.702	    0.033
5167.629	    0.037
5168.557	    0.028
5169.485	    0.028
5170.412	    0.017
5171.341	    0.023
5172.269	    0.017
5173.197	    0.038
5174.126	    0.050
5175.054	    0.045
5175.983	    0.043
5176.912	    0.054
5177.842	    0.047
5178.771	    0.031
5179.701	    0.033
5180.630	    0.038
5181.560	    0.032
5182.490	    0.008
5183.421	    0.026
5184.351	    0.019
5185.282	    0.029
5186.212	    0.016
5187.143	    0.022
5188.074	    0.008
5189.006	    0.025
5189.937	    0.008
5190.868	    0.029
5191.800	    0.036
5192.732	    0.046
5193.664	    0.058
5194.596	    0.062
5195.529	    0.058
5196.461	    0.058
5197.394	    0.058
5198.327	    0.058
5199.260	    0.058
5200.193	    0.057
5201.127	    0.056
5202.060	    0.056
5202.994	    0.058
5203.928	    0.062
5204.862	    0.067
5205.796	    0.072
5206.731	    0.075
5207.665	    0.078
5208.600	    0.078
5209.535	    0.078
5210.470	    0.076
5211.405	    0.072
5212.341	    0.066
5213.276	    0.057
5214.212	    0.041
5215.148	    0.008
5216.084	    0.039
5217.021	    0.048
5217.957	    0.049
5218.894	    0.047
5219.830	    0.045
5220.767	    0.045
5221.704	    0.043
5222.642	    0.034
5223.579	    0.016
5224.517	    0.043
5225.454	    0.056
5226.392	    0.064
5227.331	    0.067
5228.269	    0.065
5229.207	    0.060
5230.146	    0.050
5231.085	    0.041
5232.024	    0.033
5232.963	    0.011
5233.902	    0.014
5234.842	    0.028
5235.781	    0.040
5236.721	    0.041
5237.661	    0.058
5238.601	    0.031
5239.541	    0.017
5240.482	    0.025
5241.423	    0.043
5242.363	    0.042
5243.304	    0.042
5244.245	    0.019
5245.187	    0.037
5246.128	    0.052
5247.070	    0.060
5248.012	    0.072
5248.954	    0.081
5249.896	    0.076
5250.838	    0.045
5251.781	    0.065
5252.723	    0.033
5253.666	    0.025
5254.609	    0.049
5255.552	    0.019
5256.496	    0.043
5257.439	    0.025
5258.383	    0.014
5259.327	    0.025
5260.271	    0.025
5261.215	    0.016
5262.159	    0.025
5263.104	    0.047
5264.049	    0.040
5264.994	    0.051
5265.939	    0.048
5266.884	    0.048
5267.829	    0.041
5268.775	    0.039
5269.721	    0.028
5270.666	    0.023
5271.612	    0.037
5272.559	    0.050
5273.505	    0.047
5274.452	    0.037
5275.398	    0.035
5276.345	    0.032
5277.292	    0.023
5278.240	    0.027
5279.187	    0.040
5280.135	    0.044
5281.082	    0.030
5282.030	    0.029
5282.979	    0.008
5283.927	    0.019
5284.875	    0.032
5285.824	    0.029
5286.773	    0.053
5287.722	    0.026
5288.671	    0.030
5289.620	    0.041
5290.569	    0.011
5291.519	    0.042
5292.469	    0.022
5293.419	    0.039
5294.369	    0.038
5295.319	    0.034
5296.270	    0.028
5297.220	    0.035
5298.171	    0.017
5299.122	    0.038
5300.073	    0.045
5301.025	    0.019
5301.976	    0.050
5302.928	    0.008
5303.880	    0.017
5304.832	    0.014
5305.784	    0.021
5306.736	    0.028
5307.689	    0.023
5308.642	    0.028
5309.595	    0.039
5310.548	    0.046
5311.501	    0.050
5312.454	    0.047
5313.408	    0.039
5314.362	    0.028
5315.315	    0.019
5316.270	    0.030
5317.224	    0.049
5318.178	    0.057
5319.133	    0.041
5320.088	    0.035
5321.043	    0.036
5321.998	    0.043
5322.953	    0.049
5323.908	    0.049
5324.864	    0.048
5325.820	    0.043
5326.776	    0.047
5327.732	    0.051
5328.688	    0.037
5329.645	    0.016
5330.601	    0.023
5331.558	    0.027
5332.515	    0.027
5333.472	    0.043
5334.430	    0.028
5335.387	    0.032
5336.345	    0.008
5337.303	    0.045
5338.261	    0.035
5339.219	    0.017
5340.177	    0.045
5341.136	    0.037
5342.094	    0.016
5343.053	    0.041
5344.012	    0.039
5344.972	    0.017
5345.931	    0.031
5346.891	    0.026
5347.850	    0.025
5348.810	    0.029
5349.770	    0.035
5350.731	    0.043
5351.691	    0.014
5352.652	    0.029
5353.612	    0.022
5354.573	    0.023
5355.535	    0.050
5356.496	    0.040
5357.457	    0.027
5358.419	    0.023
5359.381	    0.037
5360.343	    0.019
5361.305	    0.022
5362.267	    0.016
5363.230	    0.032
5364.192	    0.027
5365.155	    0.029
5366.118	    0.017
5367.081	    0.022
5368.045	    0.014
5369.008	    0.034
5369.972	    0.023
5370.936	    0.021
5371.900	    0.038
5372.864	    0.076
5373.829	    0.073
5374.793	    0.026
5375.758	    0.051
5376.723	    0.054
5377.688	    0.050
5378.653	    0.051
5379.619	    0.045
5380.584	    0.032
5381.550	    0.016
5382.516	    0.039
5383.482	    0.047
5384.449	    0.045
5385.415	    0.046
5386.382	    0.055
5387.349	    0.076
5388.316	    0.037
5389.283	    0.074
5390.250	    0.072
