wlen 	 newgal_spectrum 
  4184.326 	      0.052
  4185.077 	      0.039
  4185.828 	      0.025
  4186.580 	      0.010
  4187.331 	     -0.003
  4188.083 	     -0.010
  4188.835 	     -0.009
  4189.586 	      0.000
  4190.339 	     -0.021
  4191.091 	     -0.027
  4191.843 	     -0.025
  4192.595 	     -0.014
  4193.348 	     -0.007
  4194.101 	      0.000
  4194.853 	     -0.001
  4195.606 	     -0.019
  4196.359 	     -0.022
  4197.113 	     -0.016
  4197.866 	     -0.008
  4198.620 	      0.006
  4199.373 	     -0.039
  4200.127 	     -0.016
  4200.881 	      0.014
  4201.635 	      0.046
  4202.389 	     -0.007
  4203.143 	     -0.024
  4203.898 	     -0.020
  4204.652 	      0.022
  4205.407 	      0.038
  4206.162 	      0.029
  4206.917 	      0.015
  4207.672 	     -0.005
  4208.427 	     -0.018
  4209.183 	     -0.038
  4209.938 	     -0.048
  4210.694 	     -0.034
  4211.450 	      0.001
  4212.206 	      0.036
  4212.962 	      0.048
  4213.718 	      0.003
  4214.474 	     -0.023
  4215.231 	     -0.014
  4215.987 	     -0.008
  4216.744 	     -0.022
  4217.501 	      0.021
  4218.258 	      0.039
  4219.015 	      0.049
  4219.773 	      0.051
  4220.530 	      0.012
  4221.288 	      0.009
  4222.045 	      0.014
  4222.803 	      0.028
  4223.561 	      0.006
  4224.319 	     -0.003
  4225.077 	     -0.005
  4225.836 	      0.002
  4226.594 	      0.029
  4227.353 	      0.033
  4228.112 	      0.037
  4228.871 	      0.044
  4229.630 	      0.045
  4230.389 	      0.050
  4231.148 	      0.046
  4231.908 	      0.025
  4232.667 	      0.105
  4233.427 	      0.090
  4234.187 	      0.060
  4234.947 	      0.017
  4235.707 	     -0.003
  4236.468 	     -0.005
  4237.228 	     -0.004
  4237.989 	     -0.001
  4238.749 	      0.024
  4239.510 	      0.009
  4240.271 	      0.002
  4241.032 	      0.003
  4241.793 	      0.063
  4242.555 	      0.047
  4243.316 	      0.014
  4244.078 	     -0.030
  4244.840 	     -0.018
  4245.602 	      0.057
  4246.364 	      0.084
  4247.126 	      0.077
  4247.888 	      0.019
  4248.651 	      0.043
  4249.413 	      0.053
  4250.176 	      0.054
  4250.939 	      0.029
  4251.702 	      0.012
  4252.465 	      0.009
  4253.229 	      0.014
  4253.992 	      0.025
  4254.756 	      0.014
  4255.519 	      0.017
  4256.283 	      0.022
  4257.047 	      0.033
  4257.811 	      0.038
  4258.575 	      0.053
  4259.340 	      0.061
  4260.104 	      0.050
  4260.869 	      0.075
  4261.634 	      0.063
  4262.399 	      0.053
  4263.164 	      0.049
  4263.929 	      0.072
  4264.695 	      0.061
  4265.460 	      0.032
  4266.226 	     -0.015
  4266.991 	     -0.016
  4267.757 	     -0.014
  4268.523 	     -0.010
  4269.290 	      0.004
  4270.056 	      0.113
  4270.822 	      0.087
  4271.589 	      0.056
  4272.356 	      0.028
  4273.123 	      0.027
  4273.890 	      0.081
  4274.657 	      0.071
  4275.424 	      0.055
  4276.191 	      0.083
  4276.959 	      0.042
  4277.727 	      0.065
  4278.494 	      0.086
  4279.262 	      0.083
  4280.031 	      0.026
  4280.799 	      0.043
  4281.567 	      0.051
  4282.336 	      0.044
  4283.104 	      0.018
  4283.873 	      0.038
  4284.642 	      0.052
  4285.411 	      0.063
  4286.180 	      0.066
  4286.950 	      0.078
  4287.719 	      0.080
  4288.489 	      0.075
  4289.259 	      0.054
  4290.029 	      0.061
  4290.799 	      0.052
  4291.569 	      0.037
  4292.339 	      0.023
  4293.110 	      0.009
  4293.880 	      0.030
  4294.651 	      0.044
  4295.422 	      0.041
  4296.193 	      0.012
  4296.964 	      0.032
  4297.735 	      0.041
  4298.507 	      0.041
  4299.278 	      0.068
  4300.050 	      0.062
  4300.822 	      0.063
  4301.594 	      0.079
  4302.366 	      0.159
  4303.138 	      0.048
  4303.910 	      0.073
  4304.683 	      0.096
  4305.456 	      0.051
  4306.229 	      0.054
  4307.001 	      0.090
  4307.775 	      0.091
  4308.548 	      0.050
  4309.321 	      0.085
  4310.095 	      0.033
  4310.868 	      0.041
  4311.642 	      0.075
  4312.416 	      0.030
  4313.190 	      0.063
  4313.964 	      0.082
  4314.739 	      0.094
  4315.513 	      0.103
  4316.288 	      0.057
  4317.062 	      0.060
  4317.837 	      0.078
  4318.612 	      0.105
  4319.388 	      0.103
  4320.163 	      0.087
  4320.938 	      0.077
  4321.714 	      0.072
  4322.490 	      0.075
  4323.266 	      0.042
  4324.042 	      0.042
  4324.818 	      0.056
  4325.594 	      0.078
  4326.370 	      0.057
  4327.147 	      0.061
  4327.924 	      0.062
  4328.700 	      0.058
  4329.477 	      0.070
  4330.255 	      0.060
  4331.032 	      0.048
  4331.809 	      0.037
  4332.587 	      0.041
  4333.364 	      0.081
  4334.142 	      0.109
  4334.920 	      0.130
  4335.698 	      0.140
  4336.477 	      0.035
  4337.255 	     -0.007
  4338.034 	     -0.011
  4338.812 	      0.016
  4339.591 	      0.029
  4340.370 	     -0.002
  4341.149 	      0.003
  4341.928 	      0.009
  4342.708 	     -0.027
  4343.487 	     -0.004
  4344.267 	     -0.009
  4345.046 	     -0.010
  4345.826 	      0.001
  4346.606 	     -0.041
  4347.387 	     -0.016
  4348.167 	     -0.015
  4348.947 	     -0.024
  4349.728 	     -0.005
  4350.509 	      0.025
  4351.290 	      0.010
  4352.071 	      0.000
  4352.852 	      0.018
  4353.633 	      0.078
  4354.415 	      0.104
  4355.196 	      0.120
  4355.978 	      0.124
  4356.760 	      0.098
  4357.542 	      0.081
  4358.324 	      0.097
  4359.106 	      0.115
  4359.889 	      0.116
  4360.671 	      0.067
  4361.454 	      0.041
  4362.237 	      0.028
  4363.020 	      0.030
  4363.803 	      0.060
  4364.587 	      0.080
  4365.370 	      0.080
  4366.153 	      0.074
  4366.937 	      0.069
  4367.721 	      0.065
  4368.505 	      0.060
  4369.289 	      0.074
  4370.073 	      0.097
  4370.858 	      0.045
  4371.642 	      0.089
  4372.427 	      0.086
  4373.212 	      0.076
  4373.997 	      0.085
  4374.782 	      0.104
  4375.567 	      0.067
  4376.353 	      0.063
  4388.938 	      0.080
  4389.726 	      0.081
  4390.514 	      0.085
  4391.302 	      0.089
  4392.090 	      0.076
  4392.879 	      0.069
  4393.667 	      0.083
  4394.456 	      0.096
  4395.245 	      0.106
  4396.033 	      0.104
  4396.823 	      0.088
  4397.612 	      0.081
  4398.401 	      0.079
  4399.191 	      0.081
  4399.980 	      0.070
  4400.770 	      0.078
  4401.560 	      0.071
  4402.350 	      0.060
  4403.140 	      0.095
  4403.931 	      0.121
  4404.721 	      0.117
  4405.512 	      0.111
  4406.302 	      0.112
  4407.093 	      0.058
  4407.884 	      0.107
  4408.676 	      0.101
  4409.467 	      0.079
  4410.258 	      0.085
  4411.050 	      0.021
  4411.842 	      0.038
  4412.634 	      0.062
  4413.426 	      0.083
  4414.218 	      0.091
  4415.010 	      0.056
  4415.803 	      0.069
  4416.595 	      0.083
  4417.388 	      0.082
  4418.181 	      0.052
  4418.974 	      0.030
  4419.767 	      0.019
  4420.561 	      0.019
  4421.354 	      0.029
  4422.148 	      0.045
  4422.941 	      0.033
  4423.735 	      0.023
  4424.529 	      0.025
  4425.324 	      0.071
  4426.118 	      0.055
  4426.912 	      0.032
  4427.707 	      0.019
  4428.502 	      0.024
  4429.297 	      0.052
  4430.092 	      0.069
  4430.887 	      0.047
  4431.682 	      0.030
  4432.478 	      0.044
  4433.273 	      0.085
  4434.069 	      0.065
  4434.865 	      0.041
  4435.661 	      0.027
  4436.457 	      0.045
  4437.253 	      0.042
  4438.050 	      0.033
  4438.847 	      0.041
  4439.643 	      0.061
  4440.440 	      0.068
  4441.237 	      0.043
  4442.034 	      0.028
  4442.832 	      0.017
  4443.629 	      0.011
  4444.427 	     -0.003
  4445.225 	     -0.009
  4446.023 	      0.007
  4446.821 	      0.031
  4447.619 	      0.053
  4448.417 	      0.036
  4449.216 	      0.006
  4450.014 	     -0.012
