wlen 	 newgal_spectrum 
  4259.984 	      0.105
  4260.688 	      0.103
  4261.392 	      0.099
  4262.096 	      0.093
  4262.800 	      0.089
  4263.505 	      0.086
  4264.209 	      0.084
  4264.914 	      0.085
  4265.618 	      0.087
  4266.323 	      0.090
  4267.028 	      0.095
  4267.733 	      0.101
  4268.439 	      0.110
  4269.144 	      0.116
  4269.849 	      0.121
  4270.555 	      0.124
  4271.261 	      0.121
  4271.966 	      0.122
  4272.672 	      0.123
  4273.378 	      0.114
  4274.084 	      0.103
  4274.791 	      0.108
  4275.497 	      0.174
  4276.204 	      0.236
  4276.910 	      0.283
  4277.617 	      0.290
  4278.324 	      0.179
  4279.031 	      0.176
  4279.738 	      0.172
  4280.445 	      0.151
  4281.152 	      0.047
  4281.860 	      0.002
  4282.567 	     -0.025
  4283.275 	     -0.031
  4283.983 	      0.029
  4284.691 	      0.089
  4285.399 	      0.049
  4286.107 	     -0.017
  4286.815 	     -0.071
  4287.523 	     -0.021
  4288.232 	     -0.024
  4288.940 	     -0.041
  4289.649 	     -0.067
  4290.358 	     -0.030
  4291.067 	      0.019
  4291.776 	      0.020
  4292.485 	     -0.002
  4293.194 	      0.008
  4293.904 	      0.129
  4294.613 	      0.149
  4295.323 	      0.126
  4296.033 	      0.069
  4296.743 	      0.015
  4297.453 	      0.016
  4298.163 	      0.008
  4298.873 	     -0.012
  4299.583 	     -0.066
  4300.294 	     -0.067
  4301.004 	     -0.055
  4301.715 	     -0.045
  4302.426 	     -0.064
  4303.137 	     -0.083
  4303.848 	     -0.058
  4304.559 	     -0.022
  4305.270 	      0.019
  4305.982 	      0.036
  4306.693 	     -0.027
  4307.405 	     -0.078
  4308.117 	     -0.111
  4308.829 	     -0.091
  4309.541 	     -0.111
  4310.253 	     -0.079
  4310.965 	     -0.041
  4311.677 	     -0.013
  4312.390 	     -0.070
  4313.102 	     -0.034
  4313.815 	     -0.015
  4314.528 	     -0.011
  4315.241 	      0.037
  4315.954 	      0.092
  4316.667 	      0.163
  4317.380 	      0.195
  4318.094 	      0.114
  4318.807 	      0.134
  4319.521 	      0.093
  4320.235 	      0.020
  4320.949 	     -0.064
  4321.663 	     -0.001
  4322.377 	      0.069
  4323.091 	      0.092
  4323.805 	      0.084
  4324.520 	      0.036
  4325.234 	      0.018
  4325.949 	      0.006
  4326.664 	      0.002
  4327.379 	      0.011
  4328.094 	      0.045
  4328.809 	      0.022
  4329.524 	     -0.001
  4330.240 	     -0.004
  4330.955 	      0.051
  4331.671 	      0.047
  4332.387 	      0.021
  4333.103 	      0.014
  4333.819 	      0.034
  4334.535 	      0.102
  4335.251 	      0.063
  4335.968 	      0.015
  4336.684 	     -0.022
  4337.401 	     -0.003
  4338.117 	      0.051
  4338.834 	      0.065
  4339.551 	      0.087
  4340.268 	      0.119
  4340.985 	      0.122
  4341.703 	      0.057
  4342.420 	      0.019
  4343.138 	      0.005
  4343.855 	      0.023
  4344.573 	     -0.016
  4345.291 	     -0.000
  4346.009 	      0.002
  4346.727 	     -0.010
  4347.445 	     -0.001
  4348.164 	      0.032
  4348.882 	      0.053
  4349.601 	      0.081
  4350.320 	      0.131
  4351.039 	      0.158
  4351.758 	      0.142
  4352.477 	      0.109
  4353.196 	      0.060
  4353.915 	     -0.014
  4354.635 	     -0.016
  4355.354 	      0.067
  4356.074 	      0.111
  4356.794 	      0.074
  4357.514 	      0.172
  4358.234 	      0.219
  4358.954 	      0.275
  4359.674 	      0.331
  4360.394 	      0.378
  4361.115 	      0.422
  4361.836 	      0.371
  4362.556 	      0.275
  4363.277 	      0.151
  4363.998 	      0.037
  4364.719 	      0.130
  4365.441 	      0.201
  4366.162 	      0.236
  4366.883 	      0.215
  4367.605 	      0.079
  4368.327 	      0.075
  4369.049 	      0.113
  4369.771 	      0.165
  4370.493 	      0.174
  4371.215 	      0.143
  4371.937 	      0.099
  4372.660 	      0.056
  4373.382 	      0.023
  4374.105 	      0.051
  4374.828 	      0.094
  4375.550 	      0.155
  4376.273 	      0.216
  4376.997 	      0.260
  4377.720 	      0.274
  4378.443 	      0.248
  4379.167 	      0.180
  4379.890 	      0.128
  4380.614 	      0.240
  4381.338 	      0.345
  4382.062 	      0.361
  4382.786 	      0.369
  4383.510 	      0.392
  4384.235 	      0.454
  4384.959 	      0.514
  4385.684 	      0.531
  4386.408 	      0.487
  4387.133 	      0.368
  4387.858 	      0.299
  4388.583 	      0.302
  4389.308 	      0.315
  4390.034 	      0.324
  4390.759 	      0.309
  4391.485 	      0.281
  4392.210 	      0.267
  4392.936 	      0.244
  4393.662 	      0.197
  4394.388 	      0.085
  4395.114 	      0.071
  4395.840 	      0.051
  4396.567 	      0.085
  4397.293 	      0.182
  4398.020 	      0.233
  4398.747 	      0.178
  4399.473 	      0.122
  4400.200 	      0.072
  4400.928 	      0.027
  4401.655 	      0.079
  4402.382 	      0.148
  4403.110 	      0.183
  4403.837 	      0.180
  4404.565 	      0.121
  4405.293 	      0.052
  4406.021 	      0.028
  4406.749 	      0.067
  4407.477 	      0.148
  4408.205 	      0.203
  4408.934 	      0.094
  4409.662 	      0.073
  4410.391 	      0.102
  4411.119 	      0.157
  4411.848 	      0.104
  4412.577 	      0.050
  4413.307 	      0.070
  4414.036 	      0.083
  4414.765 	      0.065
  4415.495 	      0.078
  4416.224 	      0.139
  4416.954 	      0.139
  4417.684 	      0.095
  4418.414 	      0.016
  4419.144 	      0.030
  4419.874 	      0.111
  4420.605 	      0.124
  4421.335 	      0.099
  4422.066 	      0.071
  4422.796 	      0.202
  4423.527 	      0.141
  4424.258 	      0.118
  4424.989 	      0.106
  4425.720 	      0.048
  4426.452 	      0.060
  4427.183 	      0.034
  4427.915 	      0.015
  4428.646 	      0.010
  4429.378 	      0.018
  4430.110 	      0.140
  4430.842 	      0.228
  4431.574 	      0.199
  4432.307 	      0.078
  4433.039 	     -0.026
  4433.772 	      0.053
  4434.504 	      0.091
  4435.237 	      0.124
  4435.970 	      0.148
  4436.703 	      0.119
  4437.436 	     -0.016
  4438.169 	     -0.020
  4438.903 	     -0.016
  4439.636 	     -0.019
  4440.370 	      0.057
  4441.103 	      0.039
  4441.837 	      0.054
  4442.571 	      0.105
  4443.305 	      0.178
  4444.040 	      0.145
  4444.774 	      0.118
  4445.508 	      0.112
  4446.243 	      0.101
  4446.978 	      0.087
  4447.713 	      0.160
  4448.447 	      0.141
  4449.183 	      0.113
  4449.918 	      0.107
  4450.653 	      0.129
  4451.388 	      0.103
  4452.124 	      0.075
  4452.860 	      0.057
  4453.596 	      0.040
  4454.331 	      0.018
  4455.067 	      0.006
  4455.804 	      0.028
  4456.540 	      0.054
  4457.276 	      0.065
  4458.013 	      0.054
  4458.750 	      0.018
  4459.486 	      0.041
  4460.223 	      0.056
  4460.960 	      0.050
  4461.697 	      0.024
  4462.435 	      0.034
  4463.172 	      0.012
  4463.909 	      0.014
  4464.647 	      0.013
  4465.385 	     -0.001
  4466.123 	     -0.026
  4466.861 	      0.006
  4467.599 	      0.015
  4468.337 	      0.045
  4469.075 	      0.106
  4469.814 	      0.200
  4470.552 	      0.118
  4471.291 	      0.063
  4472.030 	      0.071
  4472.769 	      0.115
  4473.508 	      0.032
  4474.247 	      0.074
  4474.987 	      0.144
  4475.726 	      0.176
  4476.466 	      0.165
  4477.205 	      0.149
  4477.945 	      0.085
  4478.685 	      0.117
  4479.425 	      0.154
  4480.165 	      0.152
  4480.906 	      0.039
  4481.646 	      0.123
  4482.387 	      0.151
  4483.127 	      0.141
  4483.868 	      0.107
  4484.609 	      0.061
  4485.350 	      0.012
  4486.091 	      0.071
  4486.833 	      0.135
  4487.574 	      0.176
  4488.316 	      0.164
  4489.057 	      0.152
  4489.799 	      0.121
  4490.541 	      0.084
  4491.283 	      0.059
  4492.025 	      0.064
  4492.767 	      0.056
  4493.510 	      0.089
  4494.252 	      0.107
  4494.995 	      0.095
  4495.738 	      0.055
  4496.481 	      0.056
  4497.224 	      0.100
  4497.967 	      0.127
  4498.710 	      0.137
  4499.453 	      0.127
  4500.197 	      0.076
  4500.940 	      0.051
  4501.684 	      0.074
  4502.428 	      0.074
  4503.172 	      0.042
  4503.916 	     -0.020
  4504.660 	     -0.014
  4505.405 	      0.005
  4506.149 	      0.048
  4506.894 	      0.098
  4507.639 	      0.136
  4508.383 	      0.102
  4509.128 	      0.095
  4509.873 	      0.093
  4510.619 	      0.115
  4511.364 	      0.165
  4512.109 	      0.149
  4512.855 	      0.130
  4513.601 	      0.140
  4514.347 	      0.162
  4515.093 	      0.184
  4515.839 	      0.179
  4516.585 	      0.118
  4517.331 	      0.085
  4518.078 	      0.099
  4518.824 	      0.141
  4519.571 	      0.168
  4520.318 	      0.253
  4521.065 	      0.189
  4521.812 	      0.097
  4522.559 	      0.033
  4523.306 	      0.037
  4524.054 	      0.095
  4524.801 	      0.081
  4525.549 	      0.077
  4526.297 	      0.104
  4527.045 	      0.146
  4527.793 	      0.104
  4528.541 	      0.110
  4529.289 	      0.148
  4530.038 	      0.148
  4530.786 	      0.104
  4531.535 	      0.024
  4532.284 	      0.045
  4533.033 	      0.128
  4533.782 	      0.135
  4534.531 	      0.101
  4535.280 	      0.060
  4536.030 	      0.060
  4536.779 	      0.077
  4537.529 	      0.109
  4538.279 	      0.100
  4539.028 	      0.060
  4539.779 	      0.064
  4540.529 	      0.114
  4541.279 	      0.060
  4542.029 	      0.054
  4542.780 	      0.079
  4543.531 	      0.103
  4544.281 	      0.063
  4545.032 	      0.031
  4545.783 	      0.042
  4546.534 	      0.082
  4547.286 	      0.128
  4548.037 	      0.124
  4548.789 	      0.075
  4549.540 	      0.060
  4550.292 	      0.037
  4551.044 	      0.018
  4551.796 	      0.021
  4552.548 	      0.052
  4553.300 	      0.089
  4554.053 	      0.105
  4554.805 	      0.113
  4555.558 	      0.120
  4556.311 	      0.108
  4557.064 	      0.062
  4557.817 	      0.099
  4558.570 	      0.121
  4559.323 	      0.103
  4560.076 	      0.040
  4560.830 	      0.046
  4561.584 	      0.068
  4562.337 	      0.028
  4563.091 	      0.027
  4563.845 	      0.082
  4564.599 	      0.088
  4565.354 	      0.070
  4566.108 	      0.087
  4566.863 	      0.094
  4567.617 	      0.078
  4568.372 	      0.037
  4569.127 	      0.095
  4569.882 	      0.049
