1 1 1161.85 1168.70
10.0469 
0.3988 
name    flux    f_err    vel    sig
Hgamma      	   1.81388	      0.14	 3235.5332	     46.85
Hbeta       	   4.59746	      0.13	 3235.5332	     46.85
Halpha      	  44.09244	      0.12	 3235.5332	     46.85
[SII]6716   	   4.65261	      0.12	 3233.6965	     55.86
[SII]6731   	   3.60150	      0.12	 3233.6965	     55.86
[OIII]5007_d	   1.71966	      0.16	 3233.6965	     55.86
[OI]6300_d  	   5.15798	      0.15	 3233.6965	     55.86
[NII]6583_d 	  26.85567	      0.15	 3233.6965	     55.86
