wlen 	 newgal_spectrum 
  4259.984 	     -0.038
  4260.688 	     -0.033
  4261.392 	     -0.035
  4262.096 	     -0.041
  4262.800 	     -0.053
  4263.505 	     -0.066
  4264.209 	     -0.075
  4264.914 	     -0.081
  4265.618 	     -0.084
  4266.323 	     -0.082
  4267.028 	     -0.074
  4267.733 	     -0.062
  4268.439 	     -0.047
  4269.144 	     -0.026
  4269.849 	     -0.001
  4270.555 	      0.020
  4271.261 	      0.034
  4271.966 	      0.020
  4272.672 	      0.032
  4273.378 	      0.024
  4274.084 	      0.011
  4274.791 	      0.020
  4275.497 	      0.040
  4276.204 	      0.023
  4276.910 	      0.010
  4277.617 	      0.022
  4278.324 	      0.038
  4279.031 	      0.044
  4279.738 	      0.050
  4280.445 	      0.056
  4281.152 	      0.037
  4281.860 	      0.045
  4282.567 	      0.036
  4283.275 	      0.018
  4283.983 	      0.016
  4284.691 	      0.023
  4285.399 	      0.013
  4286.107 	      0.004
  4286.815 	      0.010
  4287.523 	      0.020
  4288.232 	      0.014
  4288.940 	      0.002
  4289.649 	     -0.014
  4290.358 	      0.001
  4291.067 	      0.018
  4291.776 	      0.024
  4292.485 	      0.019
  4293.194 	     -0.005
  4293.904 	      0.003
  4294.613 	      0.024
  4295.323 	      0.038
  4296.033 	      0.034
  4296.743 	      0.001
  4297.453 	     -0.026
  4298.163 	     -0.038
  4298.873 	     -0.034
  4299.583 	     -0.009
  4300.294 	     -0.007
  4301.004 	     -0.016
  4301.715 	     -0.034
  4302.426 	     -0.063
  4303.137 	     -0.055
  4303.848 	     -0.032
  4304.559 	     -0.012
  4305.270 	     -0.008
  4305.982 	     -0.018
  4306.693 	      0.004
  4307.405 	      0.003
  4308.117 	     -0.020
  4308.829 	     -0.069
  4309.541 	     -0.060
  4310.253 	     -0.045
  4310.965 	     -0.025
  4311.677 	     -0.003
  4312.390 	     -0.038
  4313.102 	     -0.029
  4313.815 	     -0.022
  4314.528 	     -0.021
  4315.241 	     -0.036
  4315.954 	     -0.013
  4316.667 	     -0.001
  4317.380 	      0.013
  4318.094 	      0.048
  4318.807 	      0.087
  4319.521 	      0.083
  4320.235 	      0.057
  4320.949 	      0.014
  4321.663 	     -0.006
  4322.377 	     -0.009
  4323.091 	     -0.019
  4323.805 	     -0.024
  4324.520 	     -0.010
  4325.234 	      0.002
  4325.949 	      0.000
  4326.664 	      0.001
  4327.379 	      0.004
  4328.094 	     -0.015
  4328.809 	     -0.030
  4329.524 	     -0.015
  4330.240 	      0.011
  4330.955 	      0.021
  4331.671 	      0.005
  4332.387 	      0.012
  4333.103 	      0.022
  4333.819 	      0.031
  4334.535 	      0.023
  4335.251 	      0.020
  4335.968 	      0.016
  4336.684 	      0.013
  4337.401 	      0.023
  4338.117 	      0.035
  4338.834 	      0.022
  4339.551 	      0.022
  4340.268 	      0.037
  4340.985 	      0.035
  4341.703 	      0.011
  4342.420 	     -0.001
  4343.138 	     -0.009
  4343.855 	     -0.021
  4344.573 	     -0.015
  4345.291 	      0.023
  4346.009 	      0.050
  4346.727 	      0.062
  4347.445 	      0.050
  4348.164 	      0.024
  4348.882 	      0.034
  4349.601 	      0.045
  4350.320 	      0.033
  4351.039 	      0.041
  4351.758 	      0.036
  4352.477 	      0.035
  4353.196 	      0.039
  4353.915 	      0.061
  4354.635 	      0.045
  4355.354 	      0.041
  4356.074 	      0.039
  4356.794 	      0.037
  4357.514 	      0.047
  4358.234 	      0.075
  4358.954 	      0.098
  4359.674 	      0.112
  4360.394 	      0.109
  4361.115 	      0.073
  4361.836 	      0.074
  4362.556 	      0.078
  4363.277 	      0.076
  4363.998 	      0.002
  4364.719 	     -0.010
  4365.441 	     -0.010
  4366.162 	     -0.004
  4366.883 	      0.009
  4367.605 	      0.022
  4368.327 	      0.013
  4369.049 	      0.025
  4369.771 	      0.045
  4370.493 	      0.058
  4371.215 	      0.063
  4371.937 	      0.057
  4372.660 	      0.042
  4373.382 	      0.027
  4374.105 	      0.026
  4374.828 	      0.011
  4375.550 	      0.008
  4376.273 	      0.013
  4376.997 	      0.020
  4377.720 	      0.009
  4378.443 	      0.011
  4379.167 	      0.015
  4379.890 	      0.022
  4380.614 	      0.029
  4381.338 	      0.040
  4382.062 	      0.039
  4382.786 	      0.047
  4383.510 	      0.064
  4390.034 	      0.096
  4390.759 	      0.077
  4391.485 	      0.060
  4392.210 	      0.026
  4392.936 	      0.003
  4393.662 	     -0.007
  4394.388 	     -0.011
  4395.114 	      0.052
  4395.840 	      0.063
  4396.567 	      0.043
  4397.293 	      0.000
  4398.020 	      0.011
  4398.747 	      0.060
  4399.473 	      0.074
  4400.200 	      0.062
  4400.928 	      0.030
  4401.655 	      0.051
  4402.382 	      0.053
  4403.110 	      0.045
  4403.837 	      0.034
  4404.565 	      0.029
  4405.293 	      0.030
  4406.021 	      0.023
  4406.749 	      0.022
  4407.477 	      0.022
  4408.205 	      0.008
  4408.934 	      0.014
  4409.662 	      0.020
  4410.391 	      0.028
  4411.119 	      0.036
  4411.848 	      0.038
  4412.577 	      0.032
  4413.307 	      0.029
  4414.036 	      0.017
  4414.765 	     -0.006
  4415.495 	     -0.024
  4416.224 	     -0.002
  4416.954 	      0.016
  4417.684 	      0.028
  4418.414 	      0.029
  4419.144 	      0.034
  4419.874 	      0.027
  4420.605 	      0.023
  4421.335 	      0.026
  4422.066 	      0.037
  4422.796 	      0.040
  4423.527 	      0.004
  4424.258 	     -0.019
  4424.989 	     -0.025
  4425.720 	     -0.013
  4426.452 	     -0.001
  4427.183 	      0.001
  4427.915 	     -0.002
  4428.646 	     -0.002
  4429.378 	      0.023
  4430.110 	      0.057
  4430.842 	      0.046
  4431.574 	      0.029
  4432.307 	      0.017
  4433.039 	      0.019
  4433.772 	      0.004
  4434.504 	     -0.014
  4435.237 	     -0.031
  4435.970 	     -0.042
  4436.703 	     -0.026
  4437.436 	     -0.043
  4438.169 	     -0.042
  4438.903 	     -0.032
  4439.636 	     -0.016
  4440.370 	     -0.003
  4441.103 	      0.001
  4441.837 	      0.018
  4442.571 	      0.032
  4443.305 	      0.034
  4444.040 	     -0.003
  4444.774 	     -0.018
  4445.508 	     -0.005
  4446.243 	      0.007
  4446.978 	      0.003
  4447.713 	     -0.013
  4448.447 	     -0.013
  4449.183 	     -0.004
  4449.918 	      0.009
  4450.653 	      0.019
  4451.388 	      0.005
  4452.124 	      0.015
  4452.860 	      0.026
  4453.596 	      0.035
  4454.331 	      0.044
  4455.067 	      0.046
  4455.804 	      0.025
  4456.540 	      0.012
  4457.276 	      0.005
  4458.013 	      0.007
  4458.750 	      0.004
  4459.486 	     -0.010
  4460.223 	     -0.018
  4460.960 	     -0.007
  4461.697 	      0.017
  4462.435 	      0.026
  4463.172 	      0.032
  4463.909 	      0.044
  4464.647 	      0.043
  4465.385 	      0.023
  4466.123 	     -0.024
  4466.861 	     -0.028
  4467.599 	     -0.029
  4468.337 	     -0.026
  4469.075 	     -0.020
  4469.814 	     -0.005
  4470.552 	     -0.025
  4471.291 	     -0.020
  4472.030 	     -0.012
  4472.769 	     -0.006
  4473.508 	     -0.002
  4474.247 	      0.004
  4474.987 	     -0.006
  4475.726 	     -0.023
  4476.466 	     -0.036
  4477.205 	     -0.025
  4477.945 	     -0.007
  4478.685 	     -0.008
  4479.425 	     -0.008
  4480.165 	     -0.006
  4480.906 	     -0.014
  4481.646 	      0.042
  4482.387 	      0.041
  4483.127 	      0.020
  4483.868 	      0.001
  4484.609 	      0.019
  4485.350 	     -0.017
  4486.091 	     -0.035
  4486.833 	     -0.040
  4487.574 	     -0.040
  4488.316 	     -0.044
  4489.057 	     -0.030
  4489.799 	      0.010
  4490.541 	      0.023
  4491.283 	      0.022
  4492.025 	      0.014
  4492.767 	      0.008
  4493.510 	     -0.004
  4494.252 	     -0.004
  4494.995 	     -0.005
  4495.738 	     -0.010
  4496.481 	     -0.002
  4497.224 	      0.050
  4497.967 	      0.057
  4498.710 	      0.037
  4499.453 	      0.001
  4500.197 	     -0.028
  4500.940 	     -0.016
  4501.684 	      0.001
  4502.428 	      0.010
  4503.172 	      0.011
  4503.916 	      0.013
  4504.660 	      0.037
  4505.405 	      0.047
  4506.149 	      0.048
  4506.894 	      0.039
  4507.639 	      0.023
  4508.383 	      0.028
  4509.128 	      0.042
  4509.873 	      0.033
  4510.619 	      0.013
  4511.364 	     -0.007
  4512.109 	     -0.008
  4512.855 	     -0.000
  4513.601 	      0.003
  4514.347 	      0.008
  4515.093 	      0.016
  4515.839 	      0.020
  4516.585 	      0.009
  4517.331 	     -0.014
  4518.078 	     -0.019
  4518.824 	     -0.003
  4519.571 	      0.031
  4520.318 	      0.013
  4521.065 	      0.010
  4521.812 	      0.012
  4522.559 	      0.013
  4523.306 	      0.010
  4524.054 	      0.012
  4524.801 	      0.020
  4525.549 	      0.025
  4526.297 	      0.029
  4527.045 	      0.030
  4527.793 	      0.024
  4528.541 	      0.016
  4529.289 	      0.011
  4530.038 	      0.002
  4530.786 	     -0.008
  4531.535 	     -0.013
  4532.284 	      0.008
  4533.033 	      0.015
  4533.782 	      0.010
  4534.531 	      0.007
  4535.280 	      0.013
  4536.030 	      0.008
  4536.779 	      0.011
  4537.529 	      0.014
  4538.279 	      0.013
  4539.028 	      0.007
  4539.779 	     -0.001
  4540.529 	      0.020
  4541.279 	      0.025
  4542.029 	      0.031
  4542.780 	      0.035
  4543.531 	      0.035
  4544.281 	      0.030
  4545.032 	      0.017
  4545.783 	      0.015
  4546.534 	      0.013
  4547.286 	      0.010
  4548.037 	      0.005
  4548.789 	      0.028
  4549.540 	      0.048
  4550.292 	      0.055
  4551.044 	      0.046
  4551.796 	      0.030
  4552.548 	      0.031
  4553.300 	      0.041
  4554.053 	      0.040
  4554.805 	      0.038
  4555.558 	      0.037
  4556.311 	      0.030
  4557.064 	      0.032
  4557.817 	      0.044
  4558.570 	      0.048
  4559.323 	      0.050
  4560.076 	      0.059
  4560.830 	      0.056
  4561.584 	      0.034
  4562.337 	      0.022
  4563.091 	      0.020
  4563.845 	      0.025
  4564.599 	      0.031
  4565.354 	      0.044
  4566.108 	      0.062
  4566.863 	      0.047
  4567.617 	      0.019
  4568.372 	      0.003
  4569.127 	      0.006
  4569.882 	      0.019
  4570.637 	      0.040
  4571.392 	      0.045
  4572.148 	      0.034
  4572.903 	      0.031
  4573.659 	     -0.000
  4574.415 	      0.017
  4575.170 	     -0.001
  4575.926 	     -0.014
  4576.683 	      0.005
  4577.439 	      0.010
  4578.195 	     -0.013
  4578.952 	     -0.020
  4579.708 	     -0.011
  4580.465 	      0.010
  4581.222 	      0.039
  4581.979 	      0.026
  4582.736 	      0.024
  4583.493 	      0.042
  4584.251 	      0.045
  4585.008 	      0.023
  4585.766 	     -0.000
  4586.524 	     -0.001
  4587.282 	     -0.001
  4588.040 	      0.001
  4588.798 	      0.004
  4589.556 	      0.007
  4590.314 	     -0.001
  4591.073 	     -0.006
  4591.832 	      0.001
  4592.590 	      0.016
  4593.349 	      0.030
  4594.108 	      0.033
  4594.867 	      0.009
  4595.627 	      0.027
  4596.386 	      0.036
  4597.146 	      0.036
  4597.905 	      0.030
  4598.665 	      0.031
  4599.425 	      0.026
  4600.185 	      0.013
  4600.945 	      0.018
  4601.705 	      0.025
  4602.466 	      0.021
  4603.226 	      0.006
  4603.987 	      0.013
  4604.748 	      0.014
  4605.508 	      0.013
  4606.269 	      0.016
  4607.031 	      0.025
  4607.792 	      0.044
  4608.553 	      0.033
  4609.315 	      0.021
  4610.076 	      0.019
  4610.838 	      0.021
  4611.600 	      0.013
  4612.362 	      0.020
  4613.124 	      0.036
  4613.887 	      0.024
  4614.649 	      0.006
  4615.412 	     -0.000
  4616.174 	      0.017
  4616.937 	      0.020
  4617.700 	      0.017
  4618.463 	      0.025
  4619.226 	      0.035
  4619.989 	      0.037
  4620.753 	      0.027
  4621.516 	      0.013
  4622.280 	      0.002
  4623.044 	     -0.011
  4623.808 	     -0.005
  4624.572 	      0.020
  4625.336 	      0.025
  4626.100 	     -0.006
  4626.865 	      0.009
  4627.629 	      0.011
  4628.394 	      0.017
  4629.159 	      0.030
  4629.924 	      0.026
  4630.689 	      0.026
  4631.454 	     -0.012
  4632.219 	     -0.030
  4632.985 	     -0.020
  4633.750 	      0.013
  4634.516 	      0.041
  4635.282 	      0.016
  4636.048 	      0.001
  4636.814 	      0.008
  4637.580 	      0.010
  4638.346 	     -0.003
  4639.113 	     -0.005
  4639.879 	      0.011
  4640.646 	      0.016
  4641.413 	      0.011
  4642.180 	      0.004
  4642.947 	      0.004
  4643.714 	      0.011
  4644.481 	      0.000
  4645.249 	     -0.005
  4646.016 	     -0.005
  4646.784 	     -0.001
  4647.552 	      0.006
  4648.320 	      0.016
  4649.088 	     -0.002
  4649.856 	     -0.008
  4650.625 	     -0.012
  4651.393 	     -0.014
  4652.162 	     -0.011
  4652.930 	      0.007
  4653.699 	      0.034
  4654.468 	      0.026
  4655.237 	      0.004
  4656.007 	     -0.007
  4656.776 	      0.002
  4657.546 	      0.012
  4658.315 	      0.013
  4659.085 	      0.011
  4659.855 	      0.015
  4660.625 	      0.029
  4661.395 	      0.043
  4662.165 	      0.037
  4662.936 	      0.020
  4663.706 	      0.016
  4664.477 	      0.030
  4665.247 	      0.034
  4666.018 	      0.023
  4666.789 	      0.006
  4667.561 	     -0.001
  4668.332 	     -0.006
  4669.103 	      0.008
  4669.875 	      0.008
  4670.646 	     -0.007
  4671.418 	     -0.018
  4672.190 	      0.016
  4672.962 	      0.010
  4673.734 	      0.013
  4674.507 	      0.014
  4675.279 	      0.012
  4676.052 	      0.009
  4676.824 	     -0.004
  4677.597 	     -0.020
  4678.370 	      0.010
  4679.143 	      0.021
  4679.916 	      0.017
  4680.690 	      0.012
  4681.463 	      0.011
  4682.237 	     -0.007
  4683.010 	     -0.010
  4683.784 	     -0.012
  4684.558 	     -0.010
  4685.332 	     -0.007
  4686.106 	     -0.005
  4686.881 	      0.004
  4687.655 	      0.006
  4688.430 	      0.012
  4689.205 	      0.015
  4689.979 	      0.004
  4690.754 	     -0.027
  4691.529 	     -0.040
  4692.305 	     -0.017
  4693.080 	     -0.004
  4693.856 	      0.014
  4694.631 	      0.019
  4695.407 	      0.010
  4696.183 	      0.018
  4696.959 	      0.039
  4697.735 	      0.040
  4698.511 	      0.019
  4699.288 	     -0.003
  4700.064 	     -0.020
  4700.841 	     -0.036
  4701.618 	     -0.044
  4702.394 	     -0.028
  4703.171 	     -0.014
  4703.949 	     -0.011
  4704.726 	     -0.005
  4705.503 	      0.007
  4706.281 	      0.016
  4707.059 	      0.003
  4707.836 	     -0.002
  4708.614 	     -0.004
  4709.392 	     -0.010
  4710.171 	     -0.018
  4710.949 	     -0.027
  4711.727 	     -0.023
  4712.506 	      0.010
  4713.285 	      0.023
  4714.063 	      0.019
  4714.842 	      0.013
  4715.621 	      0.013
  4716.401 	      0.007
  4717.180 	      0.011
  4717.960 	      0.010
  4718.739 	     -0.003
  4719.519 	     -0.018
  4720.299 	     -0.028
  4721.079 	     -0.030
  4721.859 	     -0.013
  4722.639 	      0.003
  4723.419 	      0.006
  4724.200 	      0.015
  4724.981 	      0.015
  4725.761 	     -0.001
  4726.542 	     -0.023
  4727.323 	     -0.015
  4728.104 	     -0.013
  4728.886 	     -0.005
  4729.667 	      0.005
  4730.449 	      0.005
