WV      	 Sigma   
4501.684	    0.018
4502.428	    0.056
4503.172	    0.059
4503.916	    0.064
4504.660	    0.108
4505.405	    0.121
4506.149	    0.123
4506.894	    0.111
4507.639	    0.085
4508.383	    0.094
4509.128	    0.115
4509.873	    0.102
4510.619	    0.064
4511.364	    0.047
4512.109	    0.050
4512.855	    0.050
4513.601	    0.031
4514.347	    0.050
4515.093	    0.071
4515.839	    0.079
4516.585	    0.053
4517.331	    0.066
4518.078	    0.077
4518.824	    0.031
4519.571	    0.099
4520.318	    0.064
4521.065	    0.056
4521.812	    0.061
4522.559	    0.064
4523.306	    0.056
4524.054	    0.061
4524.801	    0.079
4525.549	    0.089
4526.297	    0.095
4527.045	    0.097
4527.793	    0.087
4528.541	    0.071
4529.289	    0.059
4530.038	    0.025
4530.786	    0.050
4531.535	    0.064
4532.284	    0.050
4533.033	    0.069
4533.782	    0.056
4534.531	    0.047
4535.280	    0.064
4536.030	    0.050
4536.779	    0.059
4537.529	    0.066
4538.279	    0.064
4539.028	    0.047
4539.779	    0.018
4540.529	    0.079
4541.279	    0.089
4542.029	    0.099
4542.780	    0.105
4543.531	    0.105
4544.281	    0.097
4545.032	    0.073
4545.783	    0.069
4546.534	    0.064
4547.286	    0.056
4548.037	    0.040
4548.789	    0.094
4549.540	    0.123
4550.292	    0.131
4551.044	    0.120
4551.796	    0.097
4552.548	    0.099
4553.300	    0.113
4554.053	    0.112
4554.805	    0.109
4555.558	    0.108
4556.311	    0.097
4557.064	    0.100
4557.817	    0.118
4558.570	    0.123
4559.323	    0.125
4560.076	    0.136
4560.830	    0.133
4561.584	    0.103
4562.337	    0.083
4563.091	    0.079
4563.845	    0.089
4564.599	    0.099
4565.354	    0.118
4566.108	    0.140
4566.863	    0.121
4567.617	    0.077
4568.372	    0.031
4569.127	    0.043
4569.882	    0.077
4570.637	    0.112
4571.392	    0.119
4572.148	    0.103
4572.903	    0.099
4573.659	    0.099
4574.415	    0.073
4575.170	    0.018
4575.926	    0.066
4576.683	    0.040
4577.439	    0.056
4578.195	    0.064
4578.952	    0.079
4579.708	    0.059
4580.465	    0.056
4581.222	    0.111
4581.979	    0.090
4582.736	    0.087
4583.493	    0.115
4584.251	    0.119
4585.008	    0.085
4585.766	    0.085
4586.524	    0.018
4587.282	    0.018
4588.040	    0.018
4588.798	    0.035
4589.556	    0.047
4590.314	    0.018
4591.073	    0.043
4591.832	    0.018
4592.590	    0.071
4593.349	    0.097
4594.108	    0.102
4594.867	    0.053
4595.627	    0.092
4596.386	    0.106
4597.146	    0.106
4597.905	    0.097
4598.665	    0.099
4599.425	    0.090
4600.185	    0.064
4600.945	    0.075
4601.705	    0.089
4602.466	    0.081
4603.226	    0.043
4603.987	    0.064
4604.748	    0.066
4605.508	    0.064
4606.269	    0.071
4607.031	    0.089
4607.792	    0.118
4608.553	    0.102
4609.315	    0.081
4610.076	    0.077
4610.838	    0.081
4611.600	    0.064
4612.362	    0.079
4613.124	    0.106
4613.887	    0.087
4614.649	    0.043
4615.412	    0.043
4616.174	    0.073
4616.937	    0.079
4617.700	    0.073
4618.463	    0.089
4619.226	    0.105
4619.989	    0.108
4620.753	    0.092
4621.516	    0.064
4622.280	    0.025
4623.044	    0.059
4623.808	    0.040
4624.572	    0.079
4625.336	    0.089
4626.100	    0.043
4626.865	    0.053
4627.629	    0.059
4628.394	    0.073
4629.159	    0.097
4629.924	    0.090
4630.689	    0.090
4631.454	    0.061
4632.219	    0.097
4632.985	    0.079
4633.750	    0.064
4634.516	    0.113
4635.282	    0.071
4636.048	    0.018
4636.814	    0.050
4637.580	    0.056
4638.346	    0.031
4639.113	    0.040
4639.879	    0.059
4640.646	    0.071
4641.413	    0.059
4642.180	    0.035
4642.947	    0.035
4643.714	    0.059
4644.481	    0.059
4645.249	    0.040
4646.016	    0.040
4646.784	    0.018
4647.552	    0.043
4648.320	    0.071
4649.088	    0.025
4649.856	    0.050
4650.625	    0.061
4651.393	    0.066
4652.162	    0.059
4652.930	    0.047
4653.699	    0.103
4654.468	    0.090
4655.237	    0.035
4656.007	    0.047
4656.776	    0.025
4657.546	    0.061
4658.315	    0.064
4659.085	    0.059
4659.855	    0.069
4660.625	    0.095
4661.395	    0.116
4662.165	    0.108
4662.936	    0.079
4663.706	    0.071
4664.477	    0.097
4665.247	    0.103
4666.018	    0.085
4666.789	    0.043
4667.561	    0.018
4668.332	    0.043
4669.103	    0.050
4669.875	    0.050
4670.646	    0.047
4671.418	    0.075
4672.190	    0.071
4672.962	    0.056
4673.734	    0.064
4674.507	    0.066
4675.279	    0.061
4676.052	    0.053
4676.824	    0.035
4677.597	    0.079
4678.370	    0.056
4679.143	    0.081
4679.916	    0.073
4680.690	    0.061
4681.463	    0.059
4682.237	    0.047
4683.010	    0.056
4683.784	    0.061
4684.558	    0.056
4685.332	    0.047
4686.106	    0.040
4686.881	    0.035
4687.655	    0.043
4688.430	    0.061
4689.205	    0.069
4689.979	    0.035
4690.754	    0.092
4691.529	    0.112
4692.305	    0.073
4693.080	    0.035
4693.856	    0.066
4694.631	    0.077
4695.407	    0.056
4696.183	    0.075
4696.959	    0.111
4697.735	    0.112
4698.511	    0.077
4699.288	    0.031
4700.064	    0.079
4700.841	    0.106
4701.618	    0.118
4702.394	    0.094
4703.171	    0.066
4703.949	    0.059
4704.726	    0.040
4705.503	    0.047
4706.281	    0.071
4707.059	    0.031
4707.836	    0.025
4708.614	    0.035
4709.392	    0.056
4710.171	    0.075
4710.949	    0.092
4711.727	    0.085
4712.506	    0.056
4713.285	    0.085
4714.063	    0.077
4714.842	    0.064
4715.621	    0.064
4716.401	    0.047
4717.180	    0.059
4717.960	    0.056
4718.739	    0.031
4719.519	    0.075
4720.299	    0.094
4721.079	    0.097
4721.859	    0.064
4722.639	    0.031
4723.419	    0.043
4724.200	    0.069
4724.981	    0.069
4725.761	    0.018
4726.542	    0.085
4727.323	    0.069
4728.104	    0.064
4728.886	    0.040
4729.667	    0.040
4730.449	    0.040
4731.230	    0.059
4732.012	    0.069
4732.794	    0.061
4733.576	    0.031
4734.358	    0.025
4735.141	    0.025
4735.923	    0.043
4736.706	    0.035
4737.488	    0.031
4738.271	    0.047
4739.054	    0.071
4739.837	    0.059
4740.620	    0.043
4741.404	    0.056
4742.187	    0.040
4742.971	    0.035
4743.755	    0.047
4744.538	    0.066
4745.322	    0.061
4746.107	    0.050
4746.891	    0.087
4747.675	    0.094
4748.460	    0.066
4749.244	    0.025
4750.029	    0.064
4750.814	    0.075
4751.599	    0.066
4752.384	    0.056
4753.170	    0.106
4753.955	    0.081
4754.741	    0.089
4755.526	    0.111
4756.312	    0.112
4757.098	    0.090
4757.884	    0.066
4758.670	    0.085
4759.457	    0.040
4760.243	    0.035
4761.030	    0.081
4761.816	    0.109
4762.603	    0.111
4763.390	    0.081
4764.177	    0.025
4764.965	    0.025
4765.752	    0.040
4766.539	    0.025
4767.327	    0.035
4768.115	    0.047
4768.903	    0.040
4769.691	    0.043
4770.479	    0.047
4771.267	    0.053
4772.056	    0.025
4772.844	    0.018
4773.633	    0.018
4774.422	    0.035
4775.211	    0.050
4776.000	    0.050
4776.789	    0.079
4777.578	    0.079
4778.368	    0.064
4779.157	    0.047
4779.947	    0.047
4780.737	    0.064
4781.527	    0.025
4782.317	    0.099
4783.107	    0.120
4783.897	    0.102
4784.688	    0.035
4785.479	    0.066
4786.269	    0.059
4787.060	    0.031
4787.851	    0.031
4788.642	    0.025
4789.434	    0.043
4790.225	    0.040
4791.017	    0.064
4791.808	    0.083
4792.600	    0.043
4793.392	    0.040
4794.184	    0.047
4794.976	    0.018
4795.769	    0.053
4796.561	    0.079
4797.354	    0.113
4798.146	    0.064
4798.939	    0.056
4799.732	    0.050
4800.525	    0.108
4801.319	    0.109
4802.112	    0.056
4802.906	    0.064
4803.699	    0.059
4804.493	    0.118
4805.287	    0.102
4806.081	    0.056
4806.875	    0.031
4807.669	    0.056
4808.464	    0.031
4809.258	    0.035
4810.053	    0.071
4810.848	    0.095
4811.643	    0.066
4812.438	    0.043
4813.233	    0.064
4814.028	    0.031
4814.824	    0.031
4815.620	    0.050
4816.415	    0.056
4817.211	    0.066
4818.007	    0.018
4818.803	    0.069
4819.600	    0.073
4820.396	    0.053
4821.192	    0.040
4821.989	    0.079
4822.786	    0.064
4823.583	    0.047
4824.380	    0.056
4825.177	    0.018
4825.974	    0.040
4826.772	    0.079
4827.569	    0.066
4828.367	    0.040
4829.165	    0.079
4829.963	    0.100
4830.761	    0.106
4831.559	    0.095
4832.358	    0.085
4833.156	    0.102
4833.955	    0.112
4834.754	    0.115
4835.553	    0.112
4836.352	    0.118
4837.151	    0.127
4837.950	    0.130
4838.750	    0.136
4839.549	    0.127
4840.349	    0.100
4841.149	    0.085
4841.949	    0.085
4842.749	    0.099
4843.549	    0.108
4844.349	    0.083
4845.150	    0.066
4845.950	    0.061
4846.751	    0.077
4847.552	    0.119
4848.353	    0.116
4849.154	    0.099
4849.955	    0.102
4850.757	    0.123
4851.558	    0.136
4852.360	    0.097
4853.162	    0.018
4853.964	    0.043
4854.766	    0.031
4855.568	    0.018
4856.370	    0.035
4857.173	    0.053
4857.976	    0.059
4858.778	    0.018
4859.581	    0.050
4860.384	    0.040
4861.187	    0.066
4861.991	    0.066
4862.794	    0.061
4863.598	    0.040
4864.401	    0.018
4865.205	    0.025
4866.009	    0.056
4866.813	    0.061
4867.617	    0.064
4868.422	    0.081
4869.226	    0.094
4870.031	    0.035
4870.835	    0.116
4871.640	    0.130
4872.445	    0.123
4873.250	    0.069
4874.056	    0.053
4874.861	    0.056
4875.667	    0.050
4876.472	    0.099
4877.278	    0.069
4878.084	    0.115
4878.890	    0.035
4879.696	    0.089
4880.503	    0.056
4881.309	    0.090
4882.116	    0.102
4882.922	    0.018
4883.729	    0.056
4884.536	    0.018
4885.343	    0.025
4886.151	    0.050
4886.958	    0.050
4887.766	    0.050
4888.573	    0.071
4889.381	    0.089
4890.189	    0.047
4890.997	    0.040
4891.805	    0.040
4892.613	    0.061
4893.422	    0.071
4894.231	    0.069
4895.039	    0.056
4895.848	    0.040
4896.657	    0.087
4897.466	    0.043
4898.276	    0.053
4899.085	    0.083
4899.894	    0.083
4900.704	    0.079
4901.514	    0.094
4902.324	    0.102
4903.134	    0.066
4903.944	    0.059
4904.754	    0.043
4905.565	    0.047
4906.376	    0.069
4907.186	    0.085
4907.997	    0.100
4908.808	    0.128
4909.619	    0.163
4910.431	    0.230
4911.242	    0.316
4912.054	    0.395
4912.865	    0.458
4913.677	    0.486
4914.489	    0.479
4915.301	    0.444
4916.113	    0.387
4916.926	    0.306
4917.738	    0.216
4918.551	    0.138
4919.363	    0.069
4920.176	    0.043
4920.989	    0.075
4921.803	    0.090
4922.616	    0.087
4923.429	    0.059
4924.243	    0.053
4925.057	    0.047
4925.870	    0.025
4926.684	    0.056
4927.498	    0.075
4928.313	    0.081
4929.127	    0.087
4929.941	    0.081
4930.756	    0.025
4931.571	    0.071
4932.386	    0.050
4933.201	    0.071
4934.016	    0.100
4934.831	    0.124
4935.647	    0.127
4936.462	    0.103
4937.278	    0.077
4938.094	    0.094
4938.910	    0.120
4939.726	    0.106
4940.542	    0.083
4941.359	    0.025
4942.175	    0.092
4942.992	    0.115
4943.809	    0.115
4944.625	    0.083
4945.443	    0.018
4946.260	    0.053
4947.077	    0.081
4947.895	    0.064
4948.712	    0.073
4949.530	    0.077
4950.348	    0.069
4951.166	    0.075
4951.984	    0.103
4952.802	    0.089
4953.621	    0.050
4954.439	    0.075
4955.258	    0.040
4956.077	    0.050
4956.896	    0.040
4957.715	    0.089
4958.534	    0.087
4959.353	    0.073
4960.173	    0.079
4960.992	    0.035
4961.812	    0.066
4962.632	    0.103
4963.452	    0.097
4964.272	    0.073
4965.093	    0.040
4965.913	    0.087
4966.734	    0.064
4967.554	    0.025
4968.375	    0.035
4969.196	    0.064
4970.017	    0.031
4970.838	    0.061
4971.660	    0.081
4972.481	    0.089
4973.303	    0.089
4974.125	    0.071
4974.947	    0.061
4975.769	    0.081
4976.591	    0.066
4977.413	    0.050
4978.236	    0.018
4979.058	    0.050
4979.881	    0.081
4980.704	    0.079
4981.527	    0.047
4982.350	    0.095
4983.174	    0.095
4983.997	    0.090
4984.821	    0.079
4985.644	    0.095
4986.468	    0.095
4987.292	    0.059
4988.116	    0.025
4988.940	    0.061
4989.765	    0.092
4990.589	    0.103
4991.414	    0.079
4992.239	    0.079
4993.064	    0.092
4993.889	    0.094
4994.714	    0.031
4995.539	    0.077
4996.365	    0.095
4997.190	    0.087
5003.800	    0.095
5004.627	    0.087
5005.454	    0.059
5006.281	    0.025
5007.108	    0.043
5007.936	    0.056
5008.763	    0.050
5009.591	    0.115
5010.419	    0.160
5011.247	    0.172
5012.075	    0.159
5012.903	    0.149
5013.731	    0.147
5014.560	    0.121
5015.388	    0.035
5016.217	    0.073
5017.046	    0.025
5017.875	    0.018
5018.704	    0.031
5019.533	    0.018
5020.363	    0.025
5021.192	    0.040
5022.022	    0.075
5022.852	    0.066
5023.682	    0.053
5024.512	    0.043
5025.342	    0.031
5026.173	    0.087
5027.003	    0.087
5027.834	    0.081
5028.665	    0.095
5029.496	    0.097
5030.327	    0.073
5031.158	    0.031
5031.989	    0.040
5032.821	    0.064
5033.653	    0.018
5034.484	    0.035
5035.316	    0.040
5036.148	    0.040
5036.980	    0.061
5037.813	    0.025
5038.645	    0.105
5039.478	    0.134
5040.311	    0.111
5041.143	    0.115
5041.976	    0.115
5042.810	    0.090
5043.643	    0.025
5044.476	    0.059
5045.310	    0.064
5046.144	    0.040
5046.977	    0.047
5047.811	    0.047
5048.645	    0.097
5049.480	    0.095
5050.314	    0.075
5051.149	    0.097
5051.983	    0.085
5052.818	    0.043
5053.653	    0.047
5054.488	    0.053
5055.323	    0.053
5056.159	    0.053
5056.994	    0.031
5057.830	    0.113
5058.666	    0.172
5059.501	    0.221
5060.337	    0.259
5061.174	    0.273
5062.010	    0.245
5062.846	    0.198
5063.683	    0.153
5064.520	    0.127
5065.357	    0.119
5066.194	    0.105
5067.031	    0.066
5067.868	    0.083
5068.706	    0.085
5069.543	    0.087
5070.381	    0.087
5071.219	    0.025
5072.057	    0.059
5072.895	    0.094
5073.733	    0.099
5074.571	    0.079
5075.410	    0.047
5076.249	    0.040
5077.087	    0.056
5077.926	    0.073
5078.765	    0.079
5079.605	    0.102
5080.444	    0.069
5081.283	    0.050
5082.123	    0.089
5082.963	    0.085
5083.803	    0.053
5084.643	    0.031
5085.483	    0.047
5086.323	    0.025
5087.164	    0.047
5088.004	    0.064
5088.845	    0.047
5089.686	    0.066
5090.527	    0.102
5091.368	    0.123
5092.210	    0.108
5093.051	    0.092
5093.893	    0.109
5094.734	    0.130
5095.576	    0.119
5096.418	    0.050
5097.260	    0.087
5098.103	    0.097
5098.945	    0.092
5099.788	    0.077
5100.630	    0.059
5101.473	    0.056
5102.316	    0.064
5103.159	    0.031
5104.003	    0.071
5104.846	    0.089
5105.689	    0.090
5106.533	    0.106
5107.377	    0.106
5108.221	    0.064
5109.065	    0.043
5109.909	    0.035
5110.754	    0.059
5111.598	    0.097
5112.443	    0.102
5113.288	    0.085
5114.132	    0.053
5114.978	    0.050
5115.823	    0.066
5116.668	    0.025
5117.514	    0.047
5118.359	    0.099
5119.205	    0.151
5120.051	    0.147
5120.897	    0.133
5121.743	    0.108
5122.589	    0.061
5123.436	    0.040
5124.283	    0.079
5125.129	    0.102
5125.976	    0.083
5126.823	    0.040
5127.670	    0.075
5128.518	    0.075
5129.365	    0.081
5130.213	    0.115
5131.060	    0.097
5131.908	    0.018
5132.756	    0.081
5133.604	    0.095
5134.453	    0.111
5135.301	    0.129
5136.150	    0.127
5136.998	    0.090
5137.847	    0.043
5138.696	    0.059
5139.545	    0.059
5140.395	    0.031
5141.244	    0.043
5142.094	    0.031
5142.943	    0.073
5143.793	    0.075
5144.643	    0.025
5145.493	    0.071
5146.343	    0.064
5147.194	    0.025
5148.044	    0.035
5148.895	    0.043
5149.746	    0.050
5150.597	    0.047
5151.448	    0.083
5152.299	    0.115
5153.151	    0.097
5154.002	    0.069
5154.854	    0.079
5155.706	    0.050
5156.557	    0.025
5157.410	    0.018
5158.262	    0.056
5159.114	    0.083
5159.967	    0.040
5160.819	    0.073
5161.672	    0.097
5162.525	    0.111
5163.378	    0.099
5164.231	    0.097
5165.085	    0.050
5165.938	    0.035
5166.792	    0.059
5167.645	    0.075
5168.499	    0.066
5169.353	    0.071
5170.208	    0.050
5171.062	    0.071
5171.916	    0.064
5172.771	    0.035
5173.626	    0.069
5174.481	    0.077
5175.336	    0.075
5176.191	    0.040
5177.046	    0.085
5177.902	    0.092
5178.757	    0.103
5179.613	    0.071
5180.469	    0.053
5181.325	    0.075
5182.181	    0.059
5183.037	    0.056
5183.894	    0.099
5184.751	    0.115
5185.607	    0.111
5186.464	    0.112
5187.321	    0.087
5188.178	    0.090
5189.036	    0.108
5189.893	    0.059
5190.751	    0.059
5191.608	    0.056
5192.466	    0.064
5193.324	    0.053
5194.182	    0.031
5195.041	    0.040
5195.899	    0.018
5196.758	    0.025
5197.616	    0.035
5198.475	    0.050
5199.334	    0.066
5200.194	    0.077
5201.053	    0.081
5201.912	    0.083
5202.772	    0.087
5203.632	    0.094
5204.491	    0.099
5205.351	    0.097
5206.212	    0.094
5207.072	    0.090
5207.932	    0.092
5208.793	    0.102
5209.654	    0.119
5210.514	    0.137
5211.375	    0.154
5212.236	    0.168
5213.098	    0.177
5213.959	    0.182
5214.821	    0.184
5215.682	    0.183
5216.544	    0.179
5217.406	    0.173
5218.268	    0.162
5219.131	    0.145
5219.993	    0.113
5220.856	    0.056
5221.718	    0.043
5222.581	    0.040
5223.444	    0.069
5224.307	    0.066
5225.171	    0.018
5226.034	    0.040
5226.898	    0.066
5227.761	    0.069
5228.625	    0.047
5229.489	    0.089
5230.353	    0.095
5231.218	    0.125
5232.082	    0.131
5232.947	    0.128
5233.811	    0.124
5234.676	    0.130
5235.541	    0.135
5236.406	    0.112
5237.271	    0.053
5238.137	    0.090
5239.002	    0.129
5239.868	    0.100
5240.734	    0.047
5241.600	    0.050
5242.466	    0.092
5243.332	    0.119
5244.199	    0.130
5245.065	    0.120
5245.932	    0.106
5246.799	    0.040
5247.666	    0.061
5248.533	    0.025
5249.400	    0.066
5250.268	    0.059
5251.135	    0.073
5252.003	    0.081
5252.871	    0.031
5253.739	    0.111
5254.607	    0.150
5255.475	    0.174
5256.344	    0.170
5257.212	    0.162
5258.081	    0.129
5258.950	    0.108
5259.819	    0.090
5260.688	    0.053
5261.557	    0.043
5262.427	    0.089
5263.296	    0.094
5264.166	    0.018
5265.036	    0.106
5265.906	    0.124
5266.776	    0.118
5267.646	    0.125
5268.517	    0.128
5269.387	    0.127
5270.258	    0.105
5271.129	    0.089
5272.000	    0.120
5272.871	    0.108
5273.742	    0.123
5274.614	    0.168
5275.485	    0.123
5276.357	    0.135
5277.229	    0.145
5278.101	    0.127
5278.973	    0.140
5279.845	    0.031
5280.718	    0.081
5281.591	    0.053
5282.463	    0.053
5283.336	    0.035
5284.209	    0.118
5285.082	    0.135
5285.956	    0.111
5286.829	    0.083
5287.703	    0.064
5288.577	    0.069
5289.450	    0.031
5290.324	    0.040
5291.199	    0.064
5292.073	    0.120
5292.947	    0.129
5293.822	    0.128
5294.697	    0.119
5295.572	    0.121
5296.447	    0.134
5297.322	    0.115
5298.197	    0.105
5299.073	    0.102
5299.948	    0.083
5300.824	    0.059
5301.700	    0.061
5302.576	    0.103
5303.452	    0.075
5304.329	    0.018
5305.205	    0.097
5306.082	    0.103
5306.959	    0.103
5307.836	    0.094
5308.713	    0.081
5309.590	    0.099
5310.467	    0.099
5311.345	    0.075
5312.222	    0.118
5313.100	    0.129
5313.978	    0.100
5314.856	    0.081
5315.734	    0.106
5316.613	    0.138
5317.491	    0.119
5318.370	    0.053
5319.249	    0.077
5320.128	    0.112
5321.007	    0.083
5321.886	    0.069
5322.766	    0.111
5323.645	    0.115
5324.525	    0.133
5325.405	    0.075
5326.285	    0.047
5327.165	    0.103
5328.045	    0.106
5328.925	    0.092
5329.806	    0.160
5330.687	    0.152
5331.568	    0.103
5332.449	    0.085
5333.330	    0.134
5334.211	    0.170
5335.092	    0.157
5335.974	    0.134
5336.856	    0.111
5337.738	    0.085
5338.620	    0.031
5339.502	    0.053
5340.384	    0.075
5341.267	    0.097
5342.149	    0.118
5343.032	    0.115
5343.915	    0.112
5344.798	    0.095
5345.681	    0.128
5346.564	    0.094
5347.448	    0.147
5348.331	    0.047
5349.215	    0.103
5350.099	    0.056
5350.983	    0.092
5351.867	    0.124
5352.752	    0.119
5353.636	    0.100
5354.521	    0.069
5355.406	    0.100
5356.291	    0.071
5357.176	    0.135
5358.061	    0.138
5358.946	    0.115
5359.832	    0.111
5360.718	    0.131
5361.603	    0.141
5362.489	    0.121
5363.375	    0.120
5364.262	    0.123
5365.148	    0.125
5366.035	    0.130
5366.921	    0.040
5367.808	    0.109
5368.695	    0.105
5369.582	    0.135
5370.470	    0.047
5371.357	    0.095
5372.245	    0.047
5373.132	    0.127
5374.020	    0.102
5374.908	    0.125
5375.796	    0.090
5376.685	    0.097
5377.573	    0.047
5378.462	    0.157
