WV      	 Sigma   
4518.423	    0.034
4519.234	    0.031
4520.045	    0.033
4520.857	    0.030
4521.668	    0.026
4522.480	    0.021
4523.292	    0.018
4524.103	    0.019
4524.916	    0.027
4525.728	    0.032
4526.540	    0.033
4527.353	    0.030
4528.165	    0.029
4528.978	    0.035
4529.791	    0.037
4530.604	    0.038
4531.417	    0.039
4532.231	    0.043
4533.044	    0.049
4533.858	    0.049
4534.672	    0.044
4535.486	    0.035
4536.300	    0.027
4537.114	    0.022
4537.928	    0.009
4538.743	    0.026
4539.558	    0.030
4540.372	    0.027
4541.187	    0.021
4542.002	    0.035
4542.818	    0.036
4543.633	    0.035
4544.449	    0.037
4545.264	    0.046
4546.080	    0.036
4546.896	    0.018
4547.712	    0.012
4548.529	    0.031
4549.345	    0.054
4550.162	    0.058
4550.979	    0.048
4551.795	    0.040
4552.612	    0.038
4553.430	    0.042
4554.247	    0.045
4555.064	    0.039
4555.882	    0.025
4556.700	    0.025
4557.518	    0.007
4558.336	    0.038
4559.154	    0.054
4559.972	    0.054
4560.791	    0.047
4561.609	    0.036
4562.428	    0.033
4563.247	    0.039
4564.066	    0.043
4564.885	    0.042
4565.705	    0.036
4566.524	    0.025
4567.344	    0.013
4568.164	    0.018
4568.984	    0.020
4569.804	    0.015
4570.624	    0.018
4571.445	    0.036
4572.265	    0.044
4573.086	    0.043
4573.907	    0.038
4574.728	    0.027
4575.549	    0.009
4576.370	    0.022
4577.192	    0.022
4578.013	    0.026
4578.835	    0.032
4579.657	    0.027
4580.479	    0.021
4581.301	    0.030
4582.123	    0.024
4582.946	    0.018
4583.768	    0.016
4584.591	    0.018
4585.414	    0.022
4586.237	    0.040
4587.060	    0.040
4587.884	    0.026
4588.707	    0.028
4589.531	    0.030
4590.355	    0.025
4591.179	    0.040
4592.003	    0.045
4592.827	    0.042
4593.651	    0.026
4594.476	    0.023
4595.301	    0.019
4596.125	    0.018
4596.950	    0.028
4597.776	    0.023
4598.601	    0.023
4599.426	    0.024
4600.252	    0.016
4601.078	    0.015
4601.903	    0.026
4602.730	    0.038
4603.556	    0.040
4604.382	    0.035
4605.208	    0.027
4606.035	    0.020
4606.862	    0.018
4607.689	    0.027
4608.516	    0.025
4609.343	    0.012
4610.170	    0.027
4610.998	    0.028
4611.826	    0.013
4612.653	    0.038
4613.481	    0.040
4614.309	    0.035
4615.138	    0.022
4615.966	    0.013
4616.795	    0.019
4617.623	    0.023
4618.452	    0.036
4619.281	    0.041
4620.110	    0.040
4620.940	    0.038
4621.769	    0.024
4622.599	    0.007
4623.428	    0.023
4624.258	    0.029
4625.088	    0.032
4625.918	    0.028
4626.749	    0.019
4627.579	    0.012
4628.410	    0.012
4629.241	    0.029
4630.072	    0.040
4630.903	    0.033
4631.734	    0.007
4632.565	    0.009
4633.397	    0.019
4634.229	    0.032
4635.060	    0.039
4635.892	    0.038
4636.724	    0.033
4637.557	    0.028
4638.389	    0.018
4639.222	    0.013
4640.054	    0.019
4640.887	    0.019
4641.720	    0.013
4642.553	    0.025
4643.387	    0.031
4644.220	    0.035
4645.054	    0.040
4645.888	    0.035
4646.722	    0.023
4647.556	    0.013
4648.390	    0.027
4649.224	    0.033
4650.059	    0.035
4650.893	    0.038
4651.728	    0.035
4652.563	    0.025
4653.398	    0.025
4654.234	    0.012
4655.069	    0.024
4655.905	    0.027
4656.740	    0.016
4657.576	    0.012
4658.412	    0.015
4659.248	    0.013
4660.085	    0.013
4660.921	    0.019
4661.758	    0.019
4662.594	    0.016
4663.431	    0.033
4664.268	    0.039
4665.106	    0.035
4665.943	    0.036
4666.781	    0.040
4667.618	    0.040
4668.456	    0.035
4669.294	    0.016
4670.132	    0.020
4670.970	    0.020
4671.809	    0.027
4672.647	    0.035
4673.486	    0.035
4674.325	    0.019
4675.164	    0.030
4676.003	    0.028
4676.843	    0.018
4677.682	    0.007
4678.522	    0.009
4679.361	    0.013
4680.201	    0.015
4681.041	    0.024
4681.882	    0.015
4682.722	    0.018
4683.563	    0.024
4684.403	    0.009
4685.244	    0.019
4686.085	    0.028
4686.926	    0.007
4687.767	    0.024
4688.609	    0.020
4689.450	    0.007
4690.292	    0.012
4691.134	    0.035
4691.976	    0.043
4692.818	    0.033
4693.661	    0.016
4694.503	    0.016
4695.346	    0.031
4696.189	    0.036
4697.032	    0.038
4697.875	    0.031
4698.718	    0.007
4699.561	    0.030
4700.405	    0.026
4701.249	    0.021
4702.092	    0.027
4702.936	    0.029
4703.781	    0.023
4704.625	    0.033
4705.469	    0.035
4706.314	    0.018
4707.159	    0.027
4708.004	    0.038
4708.849	    0.040
4709.694	    0.031
4710.539	    0.035
4711.385	    0.039
4712.231	    0.031
4713.076	    0.031
4713.922	    0.019
4714.768	    0.012
4715.615	    0.016
4716.461	    0.042
4717.308	    0.012
4718.154	    0.012
4719.001	    0.022
4719.848	    0.032
4720.696	    0.019
4721.543	    0.020
4722.390	    0.031
4723.238	    0.033
4724.086	    0.025
4724.934	    0.015
4725.782	    0.023
4726.630	    0.036
4727.479	    0.036
4728.327	    0.029
4729.176	    0.030
4730.025	    0.034
4730.874	    0.029
4731.723	    0.032
4732.572	    0.028
4733.422	    0.034
4734.271	    0.034
4735.121	    0.027
4735.971	    0.021
4736.821	    0.034
4737.671	    0.049
4738.522	    0.007
4739.372	    0.029
4740.223	    0.022
4741.074	    0.033
4741.925	    0.058
4742.776	    0.021
4743.627	    0.027
4744.479	    0.036
4745.330	    0.038
4746.182	    0.031
4747.034	    0.013
4747.886	    0.015
4748.738	    0.013
4749.591	    0.007
4750.443	    0.020
4751.296	    0.028
4752.149	    0.031
4753.002	    0.028
4753.855	    0.016
4754.708	    0.012
4755.562	    0.016
4756.415	    0.016
4757.269	    0.019
4758.123	    0.022
4758.977	    0.027
4759.831	    0.042
4760.686	    0.009
4761.540	    0.032
4762.395	    0.031
4763.250	    0.027
4764.105	    0.036
4764.960	    0.024
4765.815	    0.024
4766.671	    0.025
4767.526	    0.024
4768.382	    0.019
4769.238	    0.037
4770.094	    0.025
4770.950	    0.035
4771.807	    0.029
4772.663	    0.022
4773.520	    0.026
4774.377	    0.027
4775.234	    0.012
4776.091	    0.020
4776.948	    0.026
4777.805	    0.038
4778.663	    0.030
4779.521	    0.026
4780.379	    0.024
4781.237	    0.013
4782.095	    0.030
4782.953	    0.016
4783.812	    0.009
4784.670	    0.012
4785.529	    0.012
4786.388	    0.015
4787.247	    0.032
4788.107	    0.037
4788.966	    0.022
4789.826	    0.038
4790.686	    0.036
4791.545	    0.035
4792.405	    0.038
4793.266	    0.022
4794.126	    0.030
4794.987	    0.033
4795.847	    0.023
4796.708	    0.022
4797.569	    0.015
4798.430	    0.016
4799.292	    0.040
4800.153	    0.046
4801.015	    0.013
4801.876	    0.016
4802.738	    0.016
4803.600	    0.018
4804.463	    0.025
4805.325	    0.035
4806.188	    0.025
4807.050	    0.038
4807.913	    0.019
4808.776	    0.023
4809.639	    0.016
4810.503	    0.030
4811.366	    0.030
4812.230	    0.027
4813.093	    0.030
4813.957	    0.020
4814.821	    0.016
4815.686	    0.028
4816.550	    0.030
4817.415	    0.022
4818.279	    0.016
4819.144	    0.016
4820.009	    0.027
4820.874	    0.013
4821.740	    0.018
4822.605	    0.018
4823.471	    0.023
4824.337	    0.016
4825.203	    0.016
4826.069	    0.012
4826.935	    0.009
4827.801	    0.025
4828.668	    0.039
4829.535	    0.029
4830.401	    0.009
4831.269	    0.028
4832.136	    0.028
4833.003	    0.036
4833.871	    0.036
4834.738	    0.016
4835.606	    0.035
4836.474	    0.038
4837.342	    0.016
4838.210	    0.030
4839.079	    0.021
4839.947	    0.013
4840.816	    0.019
4841.685	    0.015
4842.554	    0.016
4843.423	    0.030
4844.293	    0.030
4845.162	    0.028
4846.032	    0.023
4846.902	    0.012
4847.772	    0.030
4848.642	    0.027
4849.512	    0.027
4850.383	    0.012
4851.253	    0.009
4852.124	    0.016
4852.995	    0.026
4853.866	    0.020
4854.737	    0.019
4855.609	    0.026
4856.480	    0.019
4857.352	    0.018
4858.224	    0.030
4859.096	    0.023
4859.968	    0.022
4860.841	    0.007
4861.713	    0.016
4862.586	    0.007
4863.459	    0.019
4864.332	    0.013
4865.205	    0.012
4866.078	    0.018
4866.951	    0.022
4867.825	    0.028
4868.699	    0.041
4869.573	    0.018
4870.447	    0.025
4871.321	    0.035
4872.195	    0.027
4873.070	    0.009
4873.945	    0.040
4874.819	    0.043
4875.694	    0.007
4876.570	    0.030
4877.445	    0.044
4878.320	    0.050
4879.196	    0.048
4880.072	    0.040
4880.948	    0.038
4881.824	    0.044
4882.700	    0.038
4883.577	    0.039
4884.453	    0.046
4885.330	    0.048
4886.207	    0.044
4887.084	    0.034
4887.961	    0.030
4888.838	    0.013
4889.716	    0.047
4890.594	    0.045
4891.472	    0.037
4892.350	    0.033
4893.228	    0.035
4894.106	    0.043
4894.984	    0.049
4895.863	    0.044
4896.742	    0.027
4897.621	    0.027
4898.500	    0.036
4899.379	    0.043
4900.259	    0.046
4901.138	    0.047
4902.018	    0.031
4902.898	    0.030
4903.778	    0.064
4904.658	    0.102
4905.538	    0.136
4906.419	    0.161
4907.300	    0.173
4908.180	    0.171
4909.061	    0.151
4909.943	    0.121
4910.824	    0.092
4911.705	    0.063
4912.587	    0.029
4913.469	    0.033
4914.351	    0.044
4915.233	    0.044
4916.115	    0.059
4916.998	    0.049
4917.880	    0.042
4918.763	    0.047
4919.646	    0.053
4920.529	    0.058
4921.412	    0.061
4922.295	    0.055
4923.179	    0.050
4924.063	    0.047
4924.947	    0.031
4925.831	    0.034
4926.715	    0.037
4927.599	    0.040
4928.484	    0.046
4929.368	    0.044
4930.253	    0.035
4931.138	    0.050
4932.023	    0.049
4932.908	    0.045
4933.794	    0.036
4934.679	    0.035
4935.565	    0.036
4936.451	    0.016
4937.337	    0.022
4938.223	    0.039
4939.110	    0.040
4939.996	    0.033
4940.883	    0.046
4941.770	    0.056
4942.657	    0.052
4943.544	    0.040
4944.431	    0.060
4945.319	    0.062
4946.207	    0.042
4947.094	    0.043
4947.982	    0.053
4948.871	    0.055
4949.759	    0.054
4950.647	    0.051
4951.536	    0.038
4952.425	    0.027
4953.314	    0.038
4954.203	    0.044
4955.092	    0.048
4955.981	    0.061
4956.871	    0.063
4957.761	    0.059
4958.651	    0.059
4959.541	    0.050
4960.431	    0.042
4961.321	    0.037
4962.212	    0.054
4963.103	    0.056
4963.993	    0.051
4964.884	    0.044
4965.776	    0.041
4966.667	    0.045
4967.558	    0.038
4968.450	    0.045
4969.342	    0.044
4970.234	    0.035
4971.126	    0.035
4972.018	    0.034
4972.911	    0.027
4973.803	    0.028
4974.696	    0.041
4975.589	    0.042
4976.482	    0.039
4977.375	    0.037
4978.269	    0.032
4979.162	    0.019
4980.056	    0.007
4980.950	    0.023
4981.844	    0.042
4982.738	    0.043
4983.633	    0.049
4984.527	    0.059
4985.422	    0.055
4986.317	    0.044
4987.212	    0.040
4988.107	    0.037
4989.002	    0.028
4989.898	    0.019
4990.794	    0.012
4991.689	    0.029
4992.585	    0.034
4993.482	    0.030
4994.378	    0.036
4995.274	    0.034
4996.171	    0.025
4997.068	    0.020
4997.965	    0.023
4998.862	    0.041
4999.759	    0.056
5000.657	    0.039
5001.554	    0.047
5002.452	    0.051
5003.350	    0.038
5004.248	    0.009
5005.146	    0.019
5006.045	    0.027
5006.943	    0.040
5007.842	    0.038
5008.741	    0.009
5009.640	    0.034
5010.539	    0.018
5011.438	    0.015
5012.338	    0.026
5013.238	    0.047
5014.137	    0.058
5015.037	    0.061
5015.938	    0.036
5016.838	    0.036
5017.738	    0.012
5018.639	    0.015
5019.540	    0.031
5020.441	    0.012
5021.342	    0.015
5022.243	    0.040
5023.145	    0.058
5024.046	    0.052
5024.948	    0.028
5025.850	    0.043
5026.752	    0.052
5027.655	    0.033
5028.557	    0.036
5029.460	    0.044
5030.362	    0.047
5031.265	    0.053
5032.168	    0.050
5033.072	    0.051
5033.975	    0.034
5034.879	    0.039
5035.782	    0.040
5036.686	    0.038
5037.590	    0.043
5038.495	    0.042
5039.399	    0.036
5040.304	    0.046
5041.208	    0.054
5042.113	    0.052
5043.018	    0.023
5043.923	    0.051
5044.829	    0.045
5045.734	    0.047
5046.640	    0.045
5047.546	    0.045
5048.452	    0.046
5049.358	    0.035
5050.264	    0.032
5051.171	    0.035
5052.078	    0.055
5052.984	    0.072
5053.891	    0.079
5054.799	    0.084
5055.706	    0.076
5056.613	    0.057
5057.521	    0.043
5058.429	    0.038
5059.337	    0.009
5060.245	    0.031
5061.153	    0.021
5062.062	    0.043
5062.970	    0.057
5063.879	    0.054
5064.788	    0.043
5065.697	    0.037
5066.606	    0.045
5067.516	    0.052
5068.425	    0.051
5069.335	    0.053
5070.245	    0.054
5071.155	    0.044
5072.065	    0.032
5072.976	    0.038
5073.886	    0.039
5074.797	    0.030
5075.708	    0.028
5076.619	    0.042
5077.530	    0.051
5078.442	    0.043
5079.353	    0.043
5080.265	    0.028
5081.177	    0.018
5082.089	    0.027
5083.001	    0.037
5083.914	    0.044
5084.826	    0.047
5085.739	    0.047
5086.652	    0.037
5087.565	    0.020
5088.478	    0.023
5089.391	    0.022
5090.305	    0.027
5091.219	    0.024
5092.132	    0.030
5093.046	    0.022
5093.961	    0.044
5094.875	    0.047
5095.789	    0.046
5096.704	    0.048
5097.619	    0.039
5098.534	    0.009
5099.449	    0.027
5100.364	    0.021
5101.280	    0.022
5102.196	    0.033
5103.111	    0.036
5104.027	    0.022
5104.944	    0.024
5105.860	    0.031
5106.776	    0.035
5107.693	    0.022
5108.610	    0.025
5109.527	    0.015
5110.444	    0.025
5111.361	    0.028
5112.279	    0.030
5113.196	    0.020
5114.114	    0.022
5115.032	    0.015
5115.950	    0.021
5116.868	    0.026
5117.787	    0.013
5118.706	    0.015
5119.624	    0.039
5120.543	    0.038
5121.462	    0.016
5122.382	    0.016
5123.301	    0.019
5124.221	    0.038
5125.141	    0.042
5126.060	    0.039
5126.981	    0.044
5127.901	    0.044
5128.821	    0.026
5129.742	    0.023
5130.663	    0.052
5131.584	    0.013
5132.505	    0.039
5133.426	    0.023
5134.347	    0.012
5135.269	    0.015
5136.191	    0.020
5137.113	    0.037
5138.035	    0.041
5138.957	    0.029
5139.879	    0.026
5140.802	    0.026
5141.725	    0.009
5142.648	    0.032
5143.571	    0.031
5144.494	    0.031
5145.417	    0.018
5146.341	    0.013
5147.265	    0.009
5148.189	    0.024
5149.113	    0.031
5150.037	    0.016
5150.961	    0.027
5151.886	    0.015
5152.811	    0.012
5153.736	    0.016
5154.661	    0.016
5155.586	    0.038
5156.511	    0.039
5157.437	    0.030
5158.363	    0.036
5159.289	    0.047
5160.215	    0.047
5161.141	    0.031
5162.067	    0.019
5162.994	    0.022
5163.921	    0.040
5164.848	    0.038
5165.775	    0.019
5166.702	    0.016
5167.629	    0.036
5168.557	    0.042
5169.485	    0.036
5170.412	    0.032
5171.341	    0.029
5172.269	    0.018
5173.197	    0.015
5174.126	    0.023
5175.054	    0.035
5175.983	    0.021
5176.912	    0.015
5177.842	    0.027
5178.771	    0.022
5179.701	    0.025
5180.630	    0.031
5181.560	    0.027
5182.490	    0.016
5183.421	    0.020
5184.351	    0.013
5185.282	    0.023
5186.212	    0.034
5187.143	    0.040
5188.074	    0.033
5189.006	    0.013
5189.937	    0.009
5190.868	    0.033
5191.800	    0.041
5192.732	    0.038
5193.664	    0.032
5252.723	    0.024
5253.666	    0.013
5254.609	    0.026
5255.552	    0.018
5256.496	    0.033
5257.439	    0.019
5258.383	    0.016
5259.327	    0.024
5260.271	    0.024
5261.215	    0.013
5262.159	    0.007
5263.104	    0.013
5264.049	    0.007
5264.994	    0.023
5265.939	    0.016
5266.884	    0.022
5267.829	    0.033
5268.775	    0.045
5269.721	    0.025
5270.666	    0.015
5271.612	    0.021
5272.559	    0.034
5273.505	    0.022
5274.452	    0.023
5275.398	    0.016
5276.345	    0.007
5277.292	    0.021
5278.240	    0.007
5279.187	    0.032
5280.135	    0.016
5281.082	    0.030
5282.030	    0.016
5282.979	    0.038
5283.927	    0.022
5284.875	    0.009
5285.824	    0.030
5286.773	    0.026
5287.722	    0.026
5288.671	    0.007
5289.620	    0.033
5290.569	    0.025
5291.519	    0.020
5292.469	    0.019
5293.419	    0.009
5294.369	    0.012
5295.319	    0.025
5296.270	    0.041
5297.220	    0.034
5298.171	    0.031
5299.122	    0.024
5300.073	    0.036
5301.025	    0.020
5301.976	    0.030
5302.928	    0.022
5303.880	    0.022
5304.832	    0.028
5305.784	    0.028
5306.736	    0.016
5307.689	    0.025
5308.642	    0.038
5309.595	    0.045
5310.548	    0.047
5311.501	    0.043
5312.454	    0.039
5313.408	    0.045
5314.362	    0.039
5315.315	    0.035
5316.270	    0.035
5317.224	    0.028
5318.178	    0.040
5319.133	    0.030
5320.088	    0.009
5321.043	    0.020
5321.998	    0.009
5322.953	    0.025
5323.908	    0.024
5324.864	    0.024
5325.820	    0.019
5326.776	    0.029
5327.732	    0.025
5328.688	    0.013
5329.645	    0.027
5330.601	    0.040
5331.558	    0.028
5332.515	    0.007
5333.472	    0.033
5334.430	    0.033
5335.387	    0.026
5336.345	    0.007
5337.303	    0.027
5338.261	    0.018
5339.219	    0.034
5340.177	    0.026
5341.136	    0.034
5342.094	    0.033
5343.053	    0.022
5344.012	    0.019
5344.972	    0.013
5345.931	    0.027
5346.891	    0.025
5347.850	    0.025
5348.810	    0.013
5349.770	    0.012
5350.731	    0.021
5351.691	    0.020
5352.652	    0.023
5353.612	    0.028
5354.573	    0.035
5355.535	    0.027
5356.496	    0.032
5357.457	    0.033
5358.419	    0.027
5359.381	    0.007
5360.343	    0.029
5361.305	    0.033
5362.267	    0.022
5363.230	    0.025
5364.192	    0.027
5365.155	    0.013
5366.118	    0.007
5367.081	    0.009
5368.045	    0.013
5369.008	    0.023
5392.185	    0.035
5393.153	    0.013
5394.121	    0.009
5395.090	    0.020
5396.058	    0.039
5397.027	    0.047
5397.995	    0.043
5398.964	    0.047
5399.933	    0.043
5400.903	    0.050
5401.872	    0.036
5402.842	    0.015
5403.811	    0.024
5404.781	    0.007
5405.751	    0.016
5406.722	    0.012
5407.692	    0.015
5408.663	    0.022
5409.634	    0.018
5410.605	    0.007
5411.576	    0.013
5412.547	    0.030
5413.519	    0.031
5414.491	    0.030
5415.462	    0.037
5416.434	    0.042
5417.407	    0.040
5418.379	    0.035
5419.352	    0.035
5420.324	    0.048
5421.297	    0.049
5422.270	    0.052
5423.244	    0.045
5424.217	    0.027
5425.191	    0.028
5426.165	    0.027
5427.139	    0.031
5428.113	    0.034
5429.087	    0.042
5430.062	    0.038
5431.036	    0.042
5432.011	    0.038
5432.986	    0.038
5433.961	    0.036
5434.937	    0.034
5435.912	    0.018
5436.888	    0.025
5437.864	    0.035
5438.840	    0.037
5439.816	    0.042
5440.793	    0.045
5441.769	    0.038
5442.746	    0.027
5443.723	    0.029
5444.700	    0.039
5445.677	    0.043
5446.655	    0.047
5447.632	    0.048
5448.610	    0.037
5449.588	    0.035
5450.566	    0.035
5451.545	    0.016
5452.523	    0.009
5453.502	    0.007
5454.481	    0.038
5455.460	    0.040
5456.439	    0.026
5457.419	    0.036
5458.398	    0.040
5459.378	    0.015
5460.358	    0.023
5461.338	    0.026
5462.318	    0.046
5463.299	    0.051
5464.279	    0.034
5465.260	    0.015
5466.241	    0.009
5467.222	    0.032
5468.204	    0.038
5469.185	    0.009
5470.167	    0.019
