wlen 	 newgal_spectrum 
  4184.326 	      0.032
  4185.077 	      0.029
  4185.828 	      0.023
  4186.580 	      0.013
  4187.331 	      0.056
  4188.083 	      0.063
  4188.835 	      0.023
  4189.586 	     -0.080
  4190.339 	     -0.068
  4191.091 	      0.008
  4191.843 	      0.070
  4192.595 	      0.110
  4193.348 	      0.061
  4194.101 	      0.065
  4194.853 	      0.066
  4195.606 	      0.056
  4196.359 	      0.022
  4197.113 	      0.029
  4197.866 	      0.018
  4198.620 	     -0.041
  4199.373 	      0.044
  4200.127 	      0.069
  4200.881 	      0.086
  4201.635 	      0.100
  4202.389 	      0.016
  4203.143 	      0.002
  4203.898 	     -0.010
  4204.652 	     -0.039
  4205.407 	      0.154
  4206.162 	      0.123
  4206.917 	      0.082
  4207.672 	      0.096
  4208.427 	      0.052
  4209.183 	      0.027
  4209.938 	      0.034
  4210.694 	      0.115
  4211.450 	     -0.006
  4212.206 	      0.017
  4212.962 	      0.024
  4213.718 	     -0.073
  4214.474 	      0.089
  4215.231 	      0.050
  4215.987 	      0.008
  4216.744 	      0.031
  4217.501 	      0.107
  4218.258 	      0.111
  4219.015 	      0.107
  4219.773 	      0.110
  4220.530 	      0.019
  4221.288 	      0.030
  4222.045 	      0.052
  4222.803 	      0.069
  4223.561 	      0.120
  4224.319 	      0.152
  4225.077 	      0.158
  4225.836 	      0.116
  4226.594 	      0.101
  4227.353 	      0.068
  4228.112 	      0.017
  4228.871 	     -0.062
  4229.630 	     -0.025
  4230.389 	      0.048
  4231.148 	      0.088
  4231.908 	      0.075
  4232.667 	      0.050
  4233.427 	      0.011
  4234.187 	     -0.030
  4234.947 	     -0.074
  4235.707 	      0.002
  4236.468 	      0.030
  4237.228 	      0.051
  4237.989 	      0.066
  4238.749 	      0.059
  4239.510 	      0.037
  4240.271 	      0.027
  4241.032 	      0.026
  4241.793 	      0.012
  4242.555 	      0.068
  4243.316 	      0.030
  4244.078 	     -0.062
  4244.840 	      0.142
  4245.602 	      0.034
  4246.364 	      0.014
  4247.126 	      0.051
  4247.888 	      0.141
  4248.651 	      0.109
  4249.413 	      0.109
  4250.176 	      0.124
  4250.939 	      0.146
  4251.702 	      0.069
  4252.465 	      0.018
  4253.229 	     -0.017
  4253.992 	     -0.017
  4254.756 	     -0.008
  4255.519 	      0.017
  4256.283 	      0.051
  4257.047 	      0.101
  4257.811 	      0.079
  4258.575 	      0.048
  4259.340 	      0.043
  4260.104 	      0.096
  4260.869 	      0.165
  4261.634 	      0.128
  4262.399 	      0.088
  4263.164 	      0.056
  4263.929 	      0.052
  4264.695 	     -0.004
  4265.460 	     -0.027
  4266.226 	     -0.015
  4266.991 	      0.055
  4267.757 	      0.019
  4268.523 	     -0.014
  4269.290 	     -0.034
  4270.056 	      0.046
  4270.822 	     -0.001
  4271.589 	      0.004
  4272.356 	      0.023
  4273.123 	     -0.012
  4273.890 	      0.041
  4274.657 	      0.063
  4275.424 	      0.062
  4276.191 	      0.020
  4276.959 	      0.141
  4277.727 	      0.076
  4278.494 	      0.026
  4279.262 	      0.061
  4280.031 	      0.036
  4280.799 	      0.047
  4281.567 	      0.066
  4282.336 	      0.092
  4283.104 	      0.152
  4283.873 	      0.117
  4284.642 	      0.081
  4285.411 	      0.052
  4286.180 	      0.085
  4286.950 	      0.088
  4287.719 	      0.102
  4288.489 	      0.121
  4289.259 	      0.138
  4290.029 	      0.077
  4290.799 	      0.047
  4291.569 	      0.027
  4292.339 	      0.016
  4293.110 	      0.049
  4293.880 	      0.101
  4294.651 	      0.113
  4295.422 	      0.067
  4296.193 	      0.067
  4296.964 	      0.160
  4297.735 	      0.143
  4298.507 	      0.046
  4299.278 	      0.086
  4300.050 	      0.080
  4300.822 	      0.085
  4301.594 	      0.087
  4302.366 	      0.064
  4303.138 	     -0.053
  4303.910 	      0.042
  4304.683 	      0.135
  4305.456 	      0.118
  4306.229 	      0.186
  4307.001 	      0.156
  4307.775 	      0.118
  4308.548 	      0.080
  4309.321 	      0.062
  4310.095 	     -0.056
  4310.868 	     -0.054
  4311.642 	      0.013
  4312.416 	      0.011
  4313.190 	      0.052
  4313.964 	      0.053
  4314.739 	      0.035
  4315.513 	     -0.000
  4316.288 	      0.057
  4317.062 	      0.109
  4317.837 	      0.154
  4318.612 	      0.190
  4319.388 	      0.259
  4320.163 	      0.164
  4320.938 	      0.099
  4321.714 	      0.058
  4322.490 	      0.022
  4323.266 	      0.005
  4324.042 	      0.063
  4324.818 	      0.124
  4325.594 	      0.126
  4326.370 	      0.079
  4327.147 	      0.040
  4327.924 	      0.041
  4328.700 	      0.087
  4329.477 	      0.065
  4330.255 	      0.105
  4331.032 	      0.111
  4331.809 	      0.102
  4332.587 	      0.132
  4333.364 	      0.094
  4334.142 	      0.055
  4334.920 	      0.029
  4335.698 	      0.034
  4336.477 	      0.088
  4337.255 	      0.048
  4338.034 	      0.085
  4338.812 	      0.179
  4339.591 	      0.000
  4340.370 	     -0.048
  4341.149 	     -0.051
  4341.928 	     -0.031
  4342.708 	      0.004
  4343.487 	     -0.000
  4344.267 	     -0.003
  4345.046 	     -0.006
  4345.826 	     -0.008
  4346.606 	      0.027
  4347.387 	     -0.015
  4348.167 	     -0.036
  4348.947 	     -0.038
  4349.728 	     -0.011
  4350.509 	      0.012
  4351.290 	      0.014
  4352.071 	      0.018
  4352.852 	      0.036
  4353.633 	      0.054
  4354.415 	      0.071
  4355.196 	      0.098
  4355.978 	      0.120
  4356.760 	      0.067
  4357.542 	      0.142
  4358.324 	      0.153
  4359.106 	      0.125
  4359.889 	      0.058
  4360.671 	      0.120
  4361.454 	      0.126
  4362.237 	      0.108
