WV      	 Sigma   
4688.609	    0.104
4689.450	    0.042
4690.292	    0.134
4691.134	    0.042
4691.976	    0.111
4692.818	    0.128
4693.661	    0.135
4694.503	    0.185
4695.346	    0.127
4696.189	    0.123
4697.032	    0.131
4697.875	    0.144
4698.718	    0.160
4699.561	    0.124
4700.405	    0.185
4701.249	    0.106
4702.092	    0.037
4702.936	    0.068
4703.781	    0.144
4704.625	    0.177
4705.469	    0.159
4706.314	    0.084
4707.159	    0.070
4708.004	    0.109
4708.849	    0.132
4709.694	    0.111
4710.539	    0.019
4711.385	    0.019
4712.231	    0.097
4713.076	    0.109
4713.922	    0.109
4714.768	    0.106
4715.615	    0.042
4716.461	    0.090
4717.308	    0.111
4718.154	    0.065
4719.001	    0.130
4719.848	    0.124
4720.696	    0.090
4721.543	    0.042
4722.390	    0.056
4723.238	    0.065
4724.086	    0.103
4724.934	    0.118
4725.782	    0.019
4726.630	    0.136
4727.479	    0.180
4728.327	    0.046
4729.176	    0.101
4730.025	    0.088
4730.874	    0.195
4731.723	    0.121
4732.572	    0.088
4733.422	    0.172
4734.271	    0.162
4735.121	    0.130
4735.971	    0.118
4736.821	    0.128
4737.671	    0.128
4738.522	    0.123
4739.372	    0.037
4740.223	    0.068
4741.074	    0.111
4741.925	    0.115
4742.776	    0.079
4743.627	    0.222
4744.479	    0.092
4745.330	    0.099
4746.182	    0.108
4747.034	    0.092
4747.886	    0.050
4748.738	    0.073
4749.591	    0.073
4750.443	    0.053
4751.296	    0.037
4752.149	    0.065
4753.002	    0.082
4753.855	    0.103
4754.708	    0.068
4755.562	    0.070
4756.415	    0.090
4757.269	    0.046
4758.123	    0.148
4758.977	    0.190
4759.831	    0.070
4760.686	    0.062
4761.540	    0.084
4762.395	    0.032
4763.250	    0.115
4764.105	    0.127
4764.960	    0.118
4765.815	    0.053
4766.671	    0.070
4767.526	    0.042
4768.382	    0.037
4769.238	    0.065
4770.094	    0.042
4770.950	    0.026
4771.807	    0.046
4772.663	    0.099
4773.520	    0.140
4774.377	    0.158
4775.234	    0.163
4776.091	    0.156
4776.948	    0.117
4777.805	    0.138
4778.663	    0.109
4779.521	    0.037
4780.379	    0.082
4781.237	    0.073
4782.095	    0.158
4782.953	    0.114
4783.812	    0.042
4784.670	    0.115
4785.529	    0.082
4786.388	    0.088
4787.247	    0.053
4788.107	    0.146
4788.966	    0.167
4789.826	    0.164
4790.686	    0.094
4791.545	    0.123
4792.405	    0.180
4793.266	    0.196
4794.126	    0.037
4794.987	    0.092
4795.847	    0.059
4796.708	    0.037
4797.569	    0.084
4798.430	    0.096
4799.292	    0.092
4800.153	    0.068
4801.015	    0.104
4801.876	    0.050
4802.738	    0.140
4803.600	    0.170
4804.463	    0.079
4805.325	    0.144
4806.188	    0.132
4807.050	    0.200
4807.913	    0.200
4808.776	    0.177
4809.639	    0.109
4810.503	    0.123
4811.366	    0.126
4812.230	    0.187
4813.093	    0.106
4813.957	    0.094
4814.821	    0.065
4815.686	    0.106
4816.550	    0.062
4817.415	    0.062
4818.279	    0.070
4819.144	    0.109
4820.009	    0.046
4820.874	    0.077
4821.740	    0.111
4822.605	    0.134
4823.471	    0.088
4824.337	    0.053
4825.203	    0.046
4826.069	    0.128
4826.935	    0.145
4827.801	    0.128
4828.668	    0.109
4829.535	    0.112
4830.401	    0.079
4831.269	    0.032
4832.136	    0.092
4833.003	    0.059
4833.871	    0.046
4834.738	    0.065
4835.606	    0.136
4836.474	    0.126
4837.342	    0.104
4838.210	    0.101
4839.079	    0.056
4839.947	    0.050
4840.816	    0.075
4841.685	    0.050
4842.554	    0.062
4843.423	    0.106
4844.293	    0.075
4845.162	    0.032
4846.032	    0.097
4846.902	    0.114
4847.772	    0.070
4848.642	    0.086
4849.512	    0.056
4850.383	    0.090
4851.253	    0.135
4852.124	    0.104
4852.995	    0.037
4853.866	    0.065
4854.737	    0.065
4855.609	    0.090
4856.480	    0.128
4857.352	    0.136
4858.224	    0.151
4859.096	    0.158
4859.968	    0.108
4860.841	    0.132
4861.713	    0.149
4862.586	    0.088
4863.459	    0.092
4864.332	    0.068
4865.205	    0.059
4866.078	    0.019
4866.951	    0.103
4867.825	    0.056
4868.699	    0.138
4869.573	    0.103
4870.447	    0.156
4871.321	    0.094
4872.195	    0.053
4873.070	    0.131
4873.945	    0.136
4874.819	    0.173
4875.694	    0.097
4876.570	    0.046
4877.445	    0.104
4878.320	    0.128
4879.196	    0.104
4880.072	    0.070
4880.948	    0.146
4881.824	    0.109
4882.700	    0.077
4883.577	    0.149
4884.453	    0.094
4885.330	    0.053
4886.207	    0.046
4887.084	    0.099
4887.961	    0.053
4888.838	    0.059
4889.716	    0.042
4890.594	    0.099
4891.472	    0.026
4892.350	    0.079
4893.228	    0.037
4894.106	    0.086
4894.984	    0.139
4895.863	    0.172
4896.742	    0.163
4897.621	    0.157
4898.500	    0.168
4899.379	    0.178
4900.259	    0.184
4901.138	    0.206
4902.018	    0.173
4902.898	    0.121
4903.778	    0.042
4904.658	    0.350
4905.538	    0.648
4906.419	    0.925
4907.300	    1.128
4908.180	    1.202
4909.061	    1.099
4909.943	    0.846
4910.824	    0.566
4911.705	    0.310
4912.587	    0.070
4913.469	    0.143
4914.351	    0.165
4915.233	    0.158
4916.115	    0.160
4916.998	    0.210
4917.880	    0.227
4918.763	    0.218
4919.646	    0.203
4920.529	    0.195
4921.412	    0.194
4922.295	    0.174
4923.179	    0.070
4924.063	    0.124
4924.947	    0.097
4925.831	    0.037
4926.715	    0.062
4927.599	    0.019
4928.484	    0.109
4929.368	    0.070
4930.253	    0.042
4931.138	    0.159
4932.023	    0.082
4932.908	    0.127
4933.794	    0.077
4934.679	    0.077
4935.565	    0.092
4936.451	    0.136
4937.337	    0.118
4938.223	    0.084
4939.110	    0.094
4939.996	    0.171
4940.883	    0.201
4941.770	    0.194
4942.657	    0.196
4943.544	    0.200
4944.431	    0.168
4945.319	    0.216
4946.207	    0.143
4947.094	    0.124
4947.982	    0.151
4948.871	    0.168
4949.759	    0.123
4950.647	    0.037
4951.536	    0.174
4952.425	    0.174
4953.314	    0.171
4954.203	    0.159
4955.092	    0.026
4955.981	    0.096
4956.871	    0.084
4957.761	    0.090
4958.651	    0.179
4959.541	    0.106
4960.431	    0.075
4961.321	    0.042
4962.212	    0.115
4963.103	    0.128
4963.993	    0.090
4964.884	    0.082
4965.776	    0.143
4966.667	    0.146
4967.558	    0.082
4968.450	    0.180
4969.342	    0.170
4970.234	    0.109
4971.126	    0.121
4972.018	    0.134
4972.911	    0.108
4973.803	    0.056
4974.696	    0.050
4975.589	    0.079
4976.482	    0.109
4977.375	    0.070
4978.269	    0.073
4979.162	    0.026
4980.056	    0.114
4980.950	    0.132
4981.844	    0.086
4982.738	    0.056
4983.633	    0.117
4984.527	    0.109
4985.422	    0.103
4986.317	    0.118
4987.212	    0.136
4988.107	    0.108
4989.002	    0.075
4989.898	    0.144
4990.794	    0.148
4991.689	    0.026
4992.585	    0.070
4993.482	    0.019
4994.378	    0.019
4995.274	    0.026
4996.171	    0.032
4997.068	    0.088
4997.965	    0.143
4998.862	    0.077
4999.759	    0.050
5000.657	    0.097
5001.554	    0.056
5002.452	    0.123
5003.350	    0.120
5004.248	    0.084
5005.146	    0.123
5006.045	    0.229
5006.943	    0.201
5007.842	    0.130
5008.741	    0.084
5009.640	    0.108
5010.539	    0.121
5011.438	    0.154
5012.338	    0.164
5013.238	    0.144
5014.137	    0.128
5015.037	    0.141
5015.938	    0.106
5016.838	    0.211
5017.738	    0.176
5018.639	    0.199
5019.540	    0.097
5020.441	    0.120
5021.342	    0.146
5022.243	    0.032
5023.145	    0.019
5024.046	    0.159
5024.948	    0.170
5025.850	    0.075
5026.752	    0.141
5027.655	    0.145
5028.557	    0.214
5029.460	    0.229
5030.362	    0.202
5031.265	    0.214
5032.168	    0.228
5033.072	    0.204
5033.975	    0.182
5034.879	    0.157
5035.782	    0.145
5036.686	    0.175
5037.590	    0.180
5038.495	    0.157
5039.399	    0.123
5040.304	    0.084
5041.208	    0.086
5042.113	    0.145
5043.018	    0.135
5043.923	    0.136
5044.829	    0.196
5045.734	    0.185
5046.640	    0.145
5047.546	    0.111
5048.452	    0.096
5049.358	    0.097
5050.264	    0.079
5051.171	    0.059
5052.078	    0.187
5052.984	    0.252
5053.891	    0.320
5054.799	    0.358
5055.706	    0.341
5056.613	    0.284
5057.521	    0.196
5058.429	    0.046
5059.337	    0.079
5060.245	    0.132
5061.153	    0.213
5062.062	    0.204
5062.970	    0.159
5063.879	    0.149
5064.788	    0.135
5065.697	    0.150
5066.606	    0.175
5067.516	    0.144
5068.425	    0.138
5069.335	    0.180
5070.245	    0.179
5071.155	    0.175
5072.065	    0.170
5072.976	    0.184
5073.886	    0.205
5074.797	    0.205
5075.708	    0.190
5076.619	    0.184
5077.530	    0.158
5078.442	    0.037
5079.353	    0.099
5080.265	    0.088
5081.177	    0.121
5082.089	    0.138
5083.001	    0.130
5083.914	    0.114
5084.826	    0.097
5085.739	    0.106
5086.652	    0.141
5087.565	    0.135
5088.478	    0.163
5089.391	    0.056
5090.305	    0.088
5091.219	    0.154
5092.132	    0.167
5093.046	    0.161
5093.961	    0.140
5094.875	    0.114
5095.789	    0.108
5096.704	    0.111
5097.619	    0.124
5098.534	    0.157
5099.449	    0.108
5100.364	    0.124
5101.280	    0.112
5102.196	    0.042
5103.111	    0.092
5104.027	    0.130
5104.944	    0.092
5105.860	    0.088
5106.776	    0.141
5107.693	    0.144
5108.610	    0.126
5109.527	    0.068
5110.444	    0.127
5111.361	    0.092
5112.279	    0.059
5113.196	    0.099
5114.114	    0.104
5115.032	    0.121
5115.950	    0.134
5116.868	    0.070
5117.787	    0.150
5118.706	    0.082
5119.624	    0.062
5120.543	    0.126
5121.462	    0.037
5122.382	    0.181
5123.301	    0.189
5124.221	    0.158
5125.141	    0.135
5126.060	    0.135
5126.981	    0.145
5127.901	    0.108
5128.821	    0.050
5129.742	    0.196
5130.663	    0.096
5131.584	    0.109
5132.505	    0.117
5133.426	    0.136
5134.347	    0.158
5135.269	    0.108
5136.191	    0.075
5137.113	    0.077
5138.035	    0.158
5138.957	    0.042
5139.879	    0.158
5140.802	    0.141
5141.725	    0.059
5142.648	    0.109
5143.571	    0.111
5144.494	    0.149
5145.417	    0.128
5146.341	    0.094
5147.265	    0.090
5148.189	    0.124
5149.113	    0.128
5150.037	    0.026
5150.961	    0.042
5151.886	    0.185
5152.811	    0.097
5153.736	    0.118
5154.661	    0.104
5155.586	    0.050
5156.511	    0.062
5157.437	    0.141
5158.363	    0.184
5159.289	    0.159
5160.215	    0.075
5161.141	    0.092
5162.067	    0.159
5162.994	    0.168
5163.921	    0.070
5164.848	    0.059
5165.775	    0.062
5166.702	    0.086
5167.629	    0.050
5168.557	    0.062
5169.485	    0.065
5170.412	    0.101
5171.341	    0.127
5172.269	    0.143
5173.197	    0.164
5174.126	    0.145
5175.054	    0.104
5175.983	    0.174
5176.912	    0.192
5177.842	    0.211
5178.771	    0.204
5179.701	    0.182
5180.630	    0.151
5181.560	    0.128
5182.490	    0.128
5183.421	    0.088
5184.351	    0.111
5185.282	    0.086
5186.212	    0.132
5187.143	    0.134
5188.074	    0.168
5189.006	    0.154
5189.937	    0.160
5190.868	    0.187
5191.800	    0.187
5192.732	    0.171
5193.664	    0.178
5194.596	    0.192
5195.529	    0.177
5196.461	    0.178
5197.394	    0.178
5198.327	    0.178
5199.260	    0.179
5200.193	    0.179
5201.127	    0.179
5202.060	    0.179
5202.994	    0.180
5203.928	    0.180
5204.862	    0.180
5205.796	    0.180
5206.731	    0.180
5207.665	    0.181
5208.600	    0.181
5209.535	    0.181
5210.470	    0.181
5211.405	    0.181
5212.341	    0.181
5213.276	    0.181
5214.212	    0.182
5215.148	    0.182
5216.084	    0.182
5217.021	    0.182
5217.957	    0.182
5218.894	    0.182
5219.830	    0.182
5220.767	    0.183
5221.704	    0.183
5222.642	    0.183
5223.579	    0.183
5224.517	    0.184
5225.454	    0.184
5226.392	    0.184
5227.331	    0.185
5228.269	    0.185
5229.207	    0.185
5230.146	    0.181
5231.085	    0.171
5232.024	    0.175
5232.963	    0.200
5233.902	    0.218
5234.842	    0.197
5235.781	    0.106
5236.721	    0.062
5237.661	    0.037
5238.601	    0.097
5239.541	    0.096
5240.482	    0.065
5241.423	    0.153
5242.363	    0.159
5243.304	    0.128
5244.245	    0.059
5245.187	    0.145
5246.128	    0.196
5247.070	    0.250
5248.012	    0.277
5248.954	    0.258
5249.896	    0.217
5250.838	    0.112
5251.781	    0.190
5252.723	    0.121
5253.666	    0.134
5254.609	    0.190
5255.552	    0.193
5256.496	    0.159
5257.439	    0.152
5258.383	    0.073
5259.327	    0.053
5260.271	    0.115
5261.215	    0.090
5262.159	    0.042
5263.104	    0.086
5264.049	    0.109
5264.994	    0.037
5265.939	    0.037
5266.884	    0.106
5267.829	    0.179
5268.775	    0.092
5269.721	    0.131
5270.666	    0.026
5271.612	    0.153
5272.559	    0.077
5273.505	    0.128
5274.452	    0.106
5275.398	    0.128
5276.345	    0.149
5277.292	    0.115
5278.240	    0.026
5279.187	    0.077
5280.135	    0.185
5281.082	    0.177
5282.030	    0.115
5282.979	    0.101
5283.927	    0.075
5284.875	    0.132
5285.824	    0.104
5286.773	    0.118
5287.722	    0.118
5288.671	    0.070
5289.620	    0.073
5290.569	    0.070
5291.519	    0.082
5292.469	    0.084
5293.419	    0.108
5294.369	    0.079
5295.319	    0.112
5296.270	    0.148
5297.220	    0.065
5298.171	    0.056
5299.122	    0.037
5300.073	    0.111
5301.025	    0.120
5301.976	    0.068
5302.928	    0.094
5303.880	    0.082
5304.832	    0.097
5305.784	    0.097
5306.736	    0.131
5307.689	    0.062
5308.642	    0.106
5309.595	    0.056
5310.548	    0.103
5311.501	    0.139
5312.454	    0.167
5313.408	    0.203
5314.362	    0.191
5315.315	    0.188
5316.270	    0.191
5317.224	    0.163
5318.178	    0.161
5319.133	    0.183
5320.088	    0.191
5321.043	    0.161
5321.998	    0.120
5322.953	    0.090
5323.908	    0.134
5324.864	    0.156
5325.820	    0.168
5326.776	    0.153
5327.732	    0.132
5328.688	    0.138
5329.645	    0.120
5330.601	    0.115
5331.558	    0.139
5332.515	    0.159
5333.472	    0.163
5334.430	    0.183
5335.387	    0.146
5336.345	    0.070
5337.303	    0.084
5338.261	    0.068
5339.219	    0.026
5340.177	    0.140
5341.136	    0.097
5342.094	    0.130
5343.053	    0.121
5344.012	    0.019
5344.972	    0.037
5345.931	    0.042
5346.891	    0.117
5347.850	    0.134
5348.810	    0.094
5349.770	    0.068
5350.731	    0.077
5351.691	    0.128
5352.652	    0.139
5353.612	    0.019
5354.573	    0.075
5355.535	    0.097
5356.496	    0.086
5357.457	    0.077
5358.419	    0.059
5359.381	    0.073
5360.343	    0.068
5361.305	    0.154
5362.267	    0.156
5363.230	    0.079
5364.192	    0.092
5365.155	    0.032
5366.118	    0.088
5367.081	    0.050
5368.045	    0.084
5369.008	    0.112
5369.972	    0.084
5370.936	    0.042
5371.900	    0.117
5372.864	    0.171
5373.829	    0.168
5374.793	    0.158
5375.758	    0.152
5376.723	    0.169
5377.688	    0.191
5378.653	    0.176
5379.619	    0.209
5380.584	    0.213
5381.550	    0.175
5382.516	    0.121
5383.482	    0.099
5384.449	    0.114
5385.415	    0.082
5386.382	    0.108
5387.349	    0.256
5388.316	    0.264
5389.283	    0.172
5390.250	    0.184
5391.218	    0.225
5392.185	    0.190
5393.153	    0.164
