WV      	 Sigma   
4266.226	    0.377
4266.991	    0.172
4267.757	    0.088
4268.523	    0.110
4269.290	    0.207
4270.056	    0.382
4270.822	    0.441
4271.589	    0.490
4272.356	    0.535
4273.123	    0.585
4273.890	    0.548
4274.657	    0.513
4275.424	    0.469
4276.191	    0.390
4276.959	    0.324
4277.727	    0.387
4278.494	    0.430
4279.262	    0.419
4280.031	    0.236
4280.799	    0.193
4281.567	    0.175
4282.336	    0.175
4283.104	    0.269
4283.873	    0.115
4284.642	    0.339
4285.411	    0.467
4286.180	    0.464
4286.950	    0.462
4287.719	    0.460
4288.489	    0.433
4289.259	    0.252
4290.029	    0.196
4290.799	    0.152
4291.569	    0.110
4292.339	    0.165
4293.110	    0.245
4293.880	    0.322
4294.651	    0.404
4295.422	    0.494
4296.193	    0.485
4296.964	    0.483
4297.735	    0.473
4298.507	    0.450
4299.278	    0.387
4300.050	    0.337
4300.822	    0.319
4301.594	    0.312
4302.366	    0.277
4303.138	    0.475
4303.910	    0.485
4304.683	    0.431
4305.456	    0.275
4306.229	    0.033
4307.001	    0.115
4307.775	    0.165
4308.548	    0.359
4309.321	    0.271
4310.095	    0.110
4310.868	    0.267
4311.642	    0.333
4312.416	    0.356
4313.190	    0.331
4313.964	    0.329
4314.739	    0.353
4315.513	    0.429
4316.288	    0.461
4317.062	    0.495
4317.837	    0.538
4318.612	    0.586
4319.388	    0.599
4320.163	    0.553
4320.938	    0.514
4321.714	    0.477
4322.490	    0.421
4323.266	    0.339
4324.042	    0.290
4324.818	    0.258
4325.594	    0.245
4326.370	    0.296
4327.147	    0.300
4327.924	    0.303
4328.700	    0.309
4329.477	    0.349
4330.255	    0.409
4331.032	    0.386
4331.809	    0.288
4332.587	    0.115
4333.364	    0.148
4334.142	    0.094
4334.920	    0.057
4335.698	    0.047
4336.477	    0.124
4337.255	    0.292
4338.034	    0.290
4338.812	    0.119
4339.591	    0.241
4340.370	    0.337
4341.149	    0.271
4341.928	    0.094
4342.708	    0.074
4343.487	    0.386
4344.267	    0.422
4345.046	    0.451
4345.826	    0.487
4346.606	    0.370
4347.387	    0.321
4348.167	    0.265
4348.947	    0.222
4349.728	    0.271
4350.509	    0.181
4351.290	    0.159
4352.071	    0.165
4352.852	    0.187
4353.633	    0.204
4354.415	    0.199
4355.196	    0.303
4355.978	    0.424
4356.760	    0.490
4357.542	    0.456
4358.324	    0.391
4359.106	    0.329
4359.889	    0.310
4360.671	    0.263
4361.454	    0.312
4362.237	    0.362
4363.020	    0.411
4363.803	    0.452
4364.587	    0.461
4365.370	    0.428
4366.153	    0.355
4366.937	    0.204
4367.721	    0.119
4368.505	    0.207
4369.289	    0.265
4370.073	    0.321
4370.858	    0.441
4371.642	    0.462
4372.427	    0.502
4373.212	    0.541
4373.997	    0.568
4374.782	    0.572
4375.567	    0.540
4376.353	    0.553
4377.138	    0.596
4377.924	    0.569
4378.710	    0.598
4379.496	    0.629
4380.282	    0.667
4381.068	    0.719
4381.854	    0.706
4382.641	    0.660
4383.428	    0.604
4384.214	    0.549
4385.001	    0.528
4385.788	    0.477
4386.576	    0.466
4387.363	    0.486
4388.151	    0.533
4388.938	    0.508
4389.726	    0.441
4390.514	    0.374
4391.302	    0.310
4392.090	    0.258
4392.879	    0.136
4393.667	    0.128
4394.456	    0.148
4395.245	    0.172
4396.033	    0.193
4396.823	    0.152
4397.612	    0.224
4398.401	    0.288
4399.191	    0.307
4399.980	    0.252
4400.770	    0.181
4401.560	    0.099
4402.350	    0.081
4403.140	    0.169
4403.931	    0.219
4404.721	    0.349
4405.512	    0.413
4406.302	    0.426
4407.093	    0.441
4407.884	    0.431
4408.676	    0.355
4409.467	    0.248
4410.258	    0.219
4411.050	    0.263
4411.842	    0.269
4412.634	    0.290
4413.426	    0.317
4414.218	    0.324
4415.010	    0.287
4415.803	    0.258
4416.595	    0.232
4417.388	    0.199
4418.181	    0.074
4418.974	    0.214
4419.767	    0.309
4420.561	    0.374
4421.354	    0.403
4422.148	    0.349
4422.941	    0.364
4423.735	    0.374
4424.529	    0.361
4425.324	    0.245
4426.118	    0.265
4426.912	    0.353
4427.707	    0.413
4428.502	    0.438
4429.297	    0.407
4430.092	    0.411
4430.887	    0.448
4431.682	    0.479
4432.478	    0.487
4433.273	    0.474
4434.069	    0.506
4434.865	    0.506
4435.661	    0.462
4436.457	    0.314
4437.253	    0.088
4438.050	    0.271
4438.847	    0.389
4439.643	    0.478
4440.440	    0.523
4441.237	    0.496
4442.034	    0.473
4442.832	    0.454
4443.629	    0.440
4444.427	    0.413
4445.225	    0.397
4446.023	    0.401
4446.821	    0.415
4447.619	    0.431
4448.417	    0.441
4449.216	    0.449
4450.014	    0.466
4450.813	    0.491
4451.612	    0.526
4452.411	    0.586
4453.210	    0.612
4454.009	    0.599
4454.809	    0.550
4455.609	    0.456
4456.408	    0.362
4457.208	    0.312
4458.008	    0.275
4458.808	    0.263
4459.609	    0.303
4460.409	    0.361
4461.210	    0.356
4462.011	    0.324
4462.812	    0.273
4463.613	    0.232
4464.414	    0.243
4465.215	    0.277
4466.017	    0.319
4466.818	    0.361
4467.620	    0.396
4468.422	    0.430
4469.224	    0.474
4470.026	    0.521
4470.829	    0.565
4471.631	    0.593
4472.434	    0.576
4473.237	    0.547
4474.039	    0.513
4474.843	    0.479
4475.646	    0.475
4476.449	    0.489
4477.253	    0.520
4478.056	    0.561
4478.860	    0.601
4479.664	    0.628
4480.468	    0.622
4481.272	    0.613
4482.077	    0.599
4482.881	    0.583
4483.686	    0.561
4484.491	    0.542
4485.296	    0.526
4486.101	    0.515
4486.906	    0.506
4487.711	    0.495
4488.517	    0.487
4489.322	    0.478
4490.128	    0.466
4490.934	    0.451
4491.740	    0.383
4492.547	    0.352
4493.353	    0.317
4494.160	    0.279
4494.966	    0.250
4495.773	    0.296
4496.580	    0.382
4497.387	    0.407
4498.194	    0.409
4499.002	    0.411
4499.809	    0.433
4500.617	    0.405
4501.425	    0.347
4502.233	    0.290
4503.041	    0.285
4503.849	    0.367
4504.658	    0.398
4505.466	    0.408
4506.275	    0.416
4507.084	    0.431
4507.893	    0.458
4508.702	    0.446
4509.511	    0.421
4510.321	    0.391
4511.130	    0.368
4511.940	    0.344
4512.750	    0.333
4513.560	    0.342
4514.370	    0.361
4515.180	    0.380
4515.991	    0.384
4516.802	    0.389
4517.612	    0.379
4518.423	    0.341
4519.234	    0.271
4520.045	    0.175
4520.857	    0.209
4521.668	    0.258
4522.480	    0.275
4523.292	    0.267
4524.103	    0.236
4524.916	    0.245
4525.728	    0.267
4526.540	    0.279
4527.353	    0.285
4528.165	    0.300
4528.978	    0.336
4529.791	    0.336
4530.604	    0.310
4531.417	    0.271
4532.231	    0.232
4533.044	    0.252
4533.858	    0.328
4534.672	    0.416
4535.486	    0.492
4536.300	    0.541
4537.114	    0.526
4537.928	    0.475
4538.743	    0.429
4539.558	    0.379
4540.372	    0.321
4541.187	    0.258
4542.002	    0.303
4542.818	    0.370
4543.633	    0.412
4544.449	    0.422
4545.264	    0.398
4546.080	    0.371
4546.896	    0.350
4547.712	    0.310
4548.529	    0.250
4549.345	    0.155
4550.162	    0.140
4550.979	    0.214
4551.795	    0.254
4552.612	    0.267
4553.430	    0.254
4554.247	    0.288
4555.064	    0.326
4555.882	    0.316
4556.700	    0.281
4557.518	    0.239
4558.336	    0.254
4559.154	    0.271
4559.972	    0.243
4560.791	    0.219
4561.609	    0.232
4562.428	    0.305
4563.247	    0.377
4564.066	    0.391
4564.885	    0.398
4565.705	    0.413
4566.524	    0.446
4567.344	    0.484
4568.164	    0.478
4568.984	    0.462
4569.804	    0.446
4570.624	    0.433
4571.445	    0.408
4572.265	    0.379
4573.086	    0.379
4573.907	    0.396
4574.728	    0.411
4575.549	    0.404
4576.370	    0.345
4577.192	    0.303
4578.013	    0.292
4578.835	    0.314
4579.657	    0.347
4580.479	    0.376
4581.301	    0.400
4582.123	    0.408
4582.946	    0.384
4583.768	    0.324
4584.591	    0.207
4585.414	    0.124
4586.237	    0.187
4587.060	    0.248
4587.884	    0.288
4588.707	    0.314
4589.531	    0.344
4590.355	    0.336
4591.179	    0.273
4592.003	    0.144
4592.827	    0.178
4593.651	    0.256
4594.476	    0.267
4595.301	    0.245
4596.125	    0.196
4596.950	    0.081
4597.776	    0.175
4598.601	    0.275
4599.426	    0.334
4600.252	    0.370
4601.078	    0.383
4601.903	    0.374
4602.730	    0.347
4603.556	    0.326
4604.382	    0.316
4605.208	    0.310
4606.035	    0.316
4606.862	    0.334
4607.689	    0.364
4608.516	    0.384
4609.343	    0.403
4610.170	    0.415
4610.998	    0.417
4611.826	    0.405
4612.653	    0.371
4613.481	    0.331
4614.309	    0.277
4615.138	    0.219
4615.966	    0.184
4616.795	    0.229
4617.623	    0.324
4618.452	    0.380
4619.281	    0.403
4620.110	    0.398
4620.940	    0.371
4621.769	    0.326
4622.599	    0.277
4623.428	    0.236
4624.258	    0.219
4625.088	    0.222
4625.918	    0.224
4626.749	    0.193
4627.579	    0.155
4628.410	    0.140
4629.241	    0.162
4630.072	    0.209
4630.903	    0.263
4631.734	    0.296
4632.565	    0.312
4633.397	    0.319
4634.229	    0.322
4635.060	    0.328
4635.892	    0.352
4636.724	    0.396
4637.557	    0.429
4638.389	    0.444
4639.222	    0.434
4640.054	    0.401
4640.887	    0.371
4641.720	    0.367
4642.553	    0.371
4643.387	    0.387
4644.220	    0.411
4645.054	    0.431
4645.888	    0.426
4646.722	    0.411
4647.556	    0.396
4648.390	    0.382
4649.224	    0.368
4650.059	    0.371
4650.893	    0.398
4651.728	    0.401
4652.563	    0.373
4653.398	    0.324
4654.234	    0.279
4655.069	    0.285
4655.905	    0.294
4656.740	    0.287
4657.576	    0.292
4658.412	    0.317
4659.248	    0.358
4660.085	    0.371
4660.921	    0.350
4661.758	    0.336
4662.594	    0.326
4663.431	    0.312
4664.268	    0.271
4665.106	    0.169
4665.943	    0.081
4666.781	    0.033
4667.618	    0.033
4668.456	    0.057
4669.294	    0.081
4670.132	    0.081
4670.970	    0.181
4671.809	    0.248
4672.647	    0.305
4673.486	    0.356
4674.325	    0.407
4675.164	    0.444
4676.003	    0.450
4676.843	    0.436
4677.682	    0.403
4678.522	    0.342
4679.361	    0.252
4680.201	    0.178
4681.041	    0.169
4681.882	    0.128
4682.722	    0.110
4683.563	    0.196
4684.403	    0.342
4685.244	    0.345
4686.085	    0.334
4686.926	    0.342
4687.767	    0.333
4688.609	    0.279
4689.450	    0.152
4690.292	    0.190
4691.134	    0.140
4691.976	    0.248
4692.818	    0.261
4693.661	    0.219
4694.503	    0.187
4695.346	    0.288
4696.189	    0.184
4697.032	    0.128
4697.875	    0.175
4698.718	    0.124
4699.561	    0.033
4700.405	    0.165
4701.249	    0.124
4702.092	    0.119
4702.936	    0.152
4703.781	    0.172
4704.625	    0.252
4705.469	    0.310
4706.314	    0.334
4707.159	    0.322
4708.004	    0.309
4708.849	    0.273
4709.694	    0.193
4710.539	    0.128
4711.385	    0.181
4712.231	    0.227
4713.076	    0.222
4713.922	    0.187
4714.768	    0.115
4715.615	    0.152
4716.461	    0.248
4717.308	    0.285
4718.154	    0.307
4719.001	    0.316
4719.848	    0.307
4720.696	    0.273
4721.543	    0.263
4722.390	    0.219
4723.238	    0.169
4724.086	    0.047
4724.934	    0.169
4725.782	    0.187
4726.630	    0.219
4727.479	    0.199
4728.327	    0.217
4729.176	    0.236
4730.025	    0.265
4730.874	    0.303
4731.723	    0.301
4732.572	    0.322
4733.422	    0.300
4734.271	    0.241
4735.121	    0.115
4735.971	    0.193
4736.821	    0.277
4737.671	    0.265
4738.522	    0.207
4739.372	    0.124
4740.223	    0.074
4741.074	    0.162
4741.925	    0.232
4742.776	    0.250
4743.627	    0.196
4744.479	    0.140
4745.330	    0.105
4746.182	    0.047
4747.034	    0.105
4747.886	    0.148
4748.738	    0.136
4749.591	    0.162
4750.443	    0.217
4751.296	    0.193
4752.149	    0.110
4753.002	    0.099
4753.855	    0.094
4754.708	    0.209
4755.562	    0.236
4756.415	    0.193
4757.269	    0.033
4758.123	    0.196
4758.977	    0.217
4759.831	    0.209
4760.686	    0.115
4761.540	    0.047
4762.395	    0.110
4763.250	    0.140
4764.105	    0.047
4764.960	    0.222
4765.815	    0.243
4766.671	    0.212
4767.526	    0.204
4768.382	    0.229
4769.238	    0.252
4770.094	    0.212
4770.950	    0.136
4771.807	    0.105
4772.663	    0.128
4773.520	    0.224
4774.377	    0.265
4775.234	    0.263
4776.091	    0.263
4776.948	    0.261
4777.805	    0.275
4778.663	    0.283
4779.521	    0.303
4780.379	    0.317
4781.237	    0.307
4782.095	    0.316
4782.953	    0.248
4783.812	    0.212
4784.670	    0.207
4785.529	    0.265
4786.388	    0.331
4787.247	    0.355
4788.107	    0.355
4788.966	    0.331
4789.826	    0.298
4790.686	    0.207
4791.545	    0.081
4792.405	    0.057
4793.266	    0.074
4794.126	    0.088
4794.987	    0.207
4795.847	    0.314
4796.708	    0.271
4797.569	    0.193
4798.430	    0.252
4799.292	    0.359
4800.153	    0.339
4801.015	    0.132
4801.876	    0.217
4802.738	    0.209
4803.600	    0.081
4804.463	    0.254
4805.325	    0.342
4806.188	    0.292
4807.050	    0.319
4807.913	    0.248
4808.776	    0.193
4809.639	    0.190
4810.503	    0.181
4811.366	    0.165
4812.230	    0.275
4813.093	    0.331
4813.957	    0.292
4814.821	    0.229
4815.686	    0.196
4816.550	    0.207
4817.415	    0.204
4818.279	    0.128
4819.144	    0.165
4820.009	    0.152
4820.874	    0.148
4821.740	    0.081
4822.605	    0.184
4823.471	    0.267
4824.337	    0.287
4825.203	    0.263
4826.069	    0.288
4826.935	    0.292
4827.801	    0.245
4828.668	    0.136
4829.535	    0.081
4830.401	    0.159
4831.269	    0.236
4832.136	    0.300
4833.003	    0.317
4833.871	    0.298
4834.738	    0.267
4835.606	    0.252
4836.474	    0.209
4837.342	    0.124
4838.210	    0.165
4839.079	    0.248
4839.947	    0.285
4840.816	    0.263
4841.685	    0.178
4842.554	    0.152
4843.423	    0.119
4844.293	    0.212
4845.162	    0.269
4846.032	    0.273
4846.902	    0.239
4847.772	    0.232
4848.642	    0.350
4849.512	    0.345
4850.383	    0.296
4851.253	    0.281
4852.124	    0.288
4852.995	    0.234
4853.866	    0.047
4854.737	    0.169
4855.609	    0.324
4856.480	    0.383
4857.352	    0.352
4858.224	    0.349
4859.096	    0.310
4859.968	    0.193
4860.841	    0.033
4861.713	    0.105
4862.586	    0.136
4863.459	    0.124
4864.332	    0.152
4865.205	    0.165
4866.078	    0.209
4866.951	    0.288
4867.825	    0.309
4868.699	    0.329
4869.573	    0.277
4870.447	    0.288
4871.321	    0.209
4872.195	    0.155
4873.070	    0.279
4873.945	    0.301
4874.819	    0.277
4875.694	    0.288
4876.570	    0.254
4877.445	    0.178
4878.320	    0.099
4879.196	    0.159
4880.072	    0.258
4880.948	    0.252
4881.824	    0.105
4882.700	    0.243
4883.577	    0.227
4884.453	    0.248
4885.330	    0.224
4886.207	    0.119
4887.084	    0.094
4887.961	    0.074
4888.838	    0.190
4889.716	    0.261
4890.594	    0.321
4891.472	    0.326
4892.350	    0.290
4893.228	    0.241
4894.106	    0.199
4894.984	    0.184
4895.863	    0.193
4896.742	    0.227
4897.621	    0.239
4898.500	    0.207
4899.379	    0.081
4900.259	    0.187
4901.138	    0.248
4902.018	    0.326
4902.898	    0.450
4903.778	    0.583
4904.658	    0.723
4905.538	    0.861
4906.419	    0.958
4907.300	    0.986
4908.180	    0.946
4909.061	    0.847
4909.943	    0.663
4910.824	    0.434
4911.705	    0.204
4912.587	    0.204
4913.469	    0.105
4914.351	    0.190
4915.233	    0.290
4916.115	    0.321
4916.998	    0.310
4917.880	    0.301
4918.763	    0.331
4919.646	    0.333
4920.529	    0.326
4921.412	    0.345
4922.295	    0.359
4923.179	    0.326
4924.063	    0.207
4924.947	    0.057
4925.831	    0.155
4926.715	    0.256
4927.599	    0.298
4928.484	    0.229
4929.368	    0.115
4930.253	    0.271
4931.138	    0.217
4932.023	    0.365
4932.908	    0.362
4933.794	    0.279
4934.679	    0.128
4935.565	    0.088
4936.451	    0.128
4937.337	    0.099
4938.223	    0.140
4939.110	    0.178
4939.996	    0.232
4940.883	    0.204
4941.770	    0.204
4942.657	    0.159
4943.544	    0.074
4944.431	    0.105
4945.319	    0.115
4946.207	    0.136
4947.094	    0.209
4947.982	    0.217
4948.871	    0.172
4949.759	    0.352
4950.647	    0.386
4951.536	    0.333
4952.425	    0.281
4953.314	    0.190
4954.203	    0.271
4955.092	    0.345
4955.981	    0.263
4956.871	    0.074
4957.761	    0.136
4958.651	    0.152
4959.541	    0.224
4960.431	    0.199
4961.321	    0.159
4962.212	    0.256
4963.103	    0.250
4963.993	    0.159
4964.884	    0.099
4965.776	    0.178
4966.667	    0.256
4967.558	    0.310
4968.450	    0.199
4969.342	    0.165
4970.234	    0.256
4971.126	    0.252
4972.018	    0.243
4972.911	    0.248
4973.803	    0.219
4974.696	    0.128
4975.589	    0.169
4976.482	    0.263
4977.375	    0.239
4978.269	    0.196
4979.162	    0.172
4980.056	    0.057
4980.950	    0.245
4981.844	    0.317
4982.738	    0.342
4983.633	    0.358
4984.527	    0.319
4985.422	    0.234
4986.317	    0.074
4987.212	    0.217
4988.107	    0.265
4989.002	    0.275
4989.898	    0.234
4990.794	    0.110
4991.689	    0.165
4992.585	    0.275
4993.482	    0.317
4994.378	    0.316
4995.274	    0.296
4996.171	    0.310
4997.068	    0.341
4997.965	    0.326
4998.862	    0.296
4999.759	    0.301
5000.657	    0.292
5001.554	    0.288
5002.452	    0.222
5003.350	    0.128
5004.248	    0.033
5005.146	    0.074
5006.045	    0.136
5006.943	    0.261
5007.842	    0.250
5008.741	    0.234
5009.640	    0.196
5010.539	    0.232
5011.438	    0.201
5012.338	    0.128
5013.238	    0.033
5014.137	    0.047
5015.037	    0.057
5015.938	    0.152
5016.838	    0.099
5017.738	    0.105
5018.639	    0.181
5019.540	    0.222
5020.441	    0.136
5021.342	    0.074
5022.243	    0.152
5023.145	    0.057
5024.046	    0.081
5024.948	    0.066
5025.850	    0.169
5026.752	    0.105
5027.655	    0.110
5028.557	    0.088
5029.460	    0.094
5030.362	    0.124
5031.265	    0.119
5032.168	    0.119
5033.072	    0.159
5033.975	    0.254
5034.879	    0.239
5035.782	    0.294
5036.686	    0.307
5037.590	    0.324
5038.495	    0.305
5039.399	    0.256
5040.304	    0.252
5041.208	    0.196
5042.113	    0.088
5043.018	    0.088
5043.923	    0.243
5044.829	    0.207
5045.734	    0.144
5046.640	    0.105
5047.546	    0.057
5048.452	    0.199
5049.358	    0.277
5050.264	    0.275
5051.171	    0.403
5052.078	    0.461
5052.984	    0.490
5053.891	    0.538
5054.799	    0.583
5055.706	    0.567
5056.613	    0.505
5057.521	    0.448
5058.429	    0.408
5059.337	    0.345
5060.245	    0.269
5061.153	    0.066
5062.062	    0.066
5062.970	    0.105
5063.879	    0.207
5064.788	    0.254
5065.697	    0.243
5066.606	    0.219
5067.516	    0.224
5068.425	    0.155
5069.335	    0.081
5070.245	    0.110
5071.155	    0.115
5072.065	    0.178
5072.976	    0.296
5073.886	    0.364
5074.797	    0.391
5075.708	    0.394
5076.619	    0.371
5077.530	    0.303
5078.442	    0.212
5079.353	    0.128
5080.265	    0.124
5081.177	    0.066
5082.089	    0.144
5083.001	    0.148
5083.914	    0.094
5084.826	    0.178
5085.739	    0.144
5086.652	    0.074
5087.565	    0.081
5088.478	    0.057
5089.391	    0.224
5090.305	    0.234
5091.219	    0.169
5092.132	    0.136
5093.046	    0.148
5093.961	    0.178
5094.875	    0.165
5095.789	    0.165
5096.704	    0.162
5097.619	    0.236
5098.534	    0.219
5099.449	    0.279
5100.364	    0.250
5101.280	    0.204
5102.196	    0.152
5103.111	    0.081
5104.027	    0.074
5104.944	    0.124
5105.860	    0.155
5106.776	    0.148
5107.693	    0.148
5108.610	    0.204
5109.527	    0.124
5110.444	    0.057
5111.361	    0.172
5112.279	    0.261
5113.196	    0.350
5114.114	    0.358
5115.032	    0.305
5115.950	    0.263
5116.868	    0.190
5117.787	    0.033
5118.706	    0.074
5119.624	    0.162
5120.543	    0.245
5121.462	    0.307
5122.382	    0.312
5123.301	    0.307
5124.221	    0.283
5125.141	    0.243
5126.060	    0.193
5126.981	    0.155
5127.901	    0.204
5128.821	    0.124
5129.742	    0.094
5130.663	    0.159
5131.584	    0.222
5132.505	    0.263
5133.426	    0.162
5134.347	    0.088
5135.269	    0.105
5136.191	    0.066
5137.113	    0.057
5138.035	    0.057
5138.957	    0.115
5139.879	    0.165
5140.802	    0.110
5141.725	    0.099
5142.648	    0.081
5143.571	    0.094
5144.494	    0.136
5145.417	    0.159
5146.341	    0.047
5147.265	    0.214
5148.189	    0.290
5149.113	    0.294
5150.037	    0.322
5150.961	    0.352
5151.886	    0.269
5152.811	    0.172
5153.736	    0.172
5154.661	    0.155
5155.586	    0.217
5156.511	    0.190
5157.437	    0.081
5158.363	    0.214
5159.289	    0.243
5160.215	    0.222
5161.141	    0.172
5162.067	    0.136
5162.994	    0.248
5163.921	    0.269
5164.848	    0.172
5165.775	    0.187
5166.702	    0.307
5167.629	    0.347
5168.557	    0.349
5169.485	    0.321
5170.412	    0.267
5171.341	    0.204
5172.269	    0.172
5173.197	    0.236
5174.126	    0.261
5175.054	    0.175
5175.983	    0.140
5176.912	    0.209
5177.842	    0.256
5178.771	    0.279
5179.701	    0.279
5180.630	    0.258
5181.560	    0.227
5182.490	    0.219
5183.421	    0.275
5184.351	    0.328
5185.282	    0.337
5186.212	    0.324
5187.143	    0.364
5188.074	    0.333
5189.006	    0.232
5189.937	    0.124
5190.868	    0.057
5191.800	    0.148
5192.732	    0.181
5193.664	    0.152
5194.596	    0.088
5195.529	    0.088
5196.461	    0.081
5197.394	    0.066
5198.327	    0.047
5199.260	    0.047
5200.193	    0.074
5201.127	    0.088
5202.060	    0.074
5202.994	    0.074
5203.928	    0.088
5204.862	    0.128
5205.796	    0.155
5206.731	    0.172
5207.665	    0.181
5208.600	    0.178
5209.535	    0.169
5210.470	    0.148
5211.405	    0.110
5212.341	    0.057
5213.276	    0.155
5214.212	    0.224
5215.148	    0.277
5216.084	    0.314
5217.021	    0.333
5217.957	    0.339
5218.894	    0.339
5219.830	    0.337
5220.767	    0.334
5221.704	    0.322
5222.642	    0.301
5223.579	    0.269
5224.517	    0.229
5225.454	    0.190
5226.392	    0.162
5227.331	    0.152
5228.269	    0.162
5229.207	    0.193
5230.146	    0.234
5231.085	    0.273
5232.024	    0.300
5232.963	    0.309
5233.902	    0.301
5234.842	    0.305
5235.781	    0.350
5236.721	    0.390
5237.661	    0.373
5238.601	    0.370
5239.541	    0.377
5240.482	    0.324
5241.423	    0.303
5242.363	    0.334
5243.304	    0.386
5244.245	    0.394
5245.187	    0.411
5246.128	    0.401
5247.070	    0.365
5248.012	    0.350
5248.954	    0.336
5249.896	    0.374
5250.838	    0.314
5251.781	    0.294
5252.723	    0.196
5253.666	    0.132
5254.609	    0.057
5255.552	    0.136
5256.496	    0.140
5257.439	    0.169
5258.383	    0.119
5259.327	    0.187
5260.271	    0.277
5261.215	    0.256
5262.159	    0.190
5263.104	    0.159
5264.049	    0.088
5264.994	    0.181
5265.939	    0.224
5266.884	    0.263
5267.829	    0.290
5268.775	    0.321
5269.721	    0.336
5270.666	    0.317
5271.612	    0.172
5272.559	    0.033
5273.505	    0.110
5274.452	    0.115
5275.398	    0.115
5276.345	    0.193
5277.292	    0.292
5278.240	    0.331
5279.187	    0.331
5280.135	    0.341
5281.082	    0.365
5282.030	    0.344
5282.979	    0.252
5283.927	    0.258
5284.875	    0.178
5285.824	    0.081
5286.773	    0.172
5287.722	    0.312
5288.671	    0.376
5289.620	    0.421
5290.569	    0.443
5291.519	    0.424
5292.469	    0.368
5293.419	    0.287
5294.369	    0.207
5295.319	    0.148
5296.270	    0.094
5297.220	    0.224
5298.171	    0.256
5299.122	    0.265
5300.073	    0.305
5301.025	    0.345
5301.976	    0.296
5302.928	    0.263
5303.880	    0.263
5304.832	    0.250
5305.784	    0.234
5306.736	    0.219
5307.689	    0.232
5308.642	    0.224
5309.595	    0.124
5310.548	    0.081
5311.501	    0.081
5312.454	    0.105
5313.408	    0.152
5314.362	    0.057
5315.315	    0.219
5316.270	    0.222
5317.224	    0.222
5318.178	    0.229
5319.133	    0.277
5320.088	    0.294
5321.043	    0.287
5321.998	    0.285
5322.953	    0.277
5323.908	    0.207
5324.864	    0.047
5325.820	    0.165
5326.776	    0.169
5327.732	    0.152
5328.688	    0.152
5329.645	    0.105
5330.601	    0.119
5331.558	    0.159
5332.515	    0.207
5333.472	    0.162
5334.430	    0.152
5335.387	    0.277
5336.345	    0.317
5337.303	    0.356
5338.261	    0.415
5339.219	    0.393
5340.177	    0.352
5341.136	    0.355
5342.094	    0.333
5343.053	    0.271
5344.012	    0.229
5344.972	    0.234
5345.931	    0.222
5346.891	    0.207
5347.850	    0.219
5348.810	    0.209
5349.770	    0.162
5350.731	    0.099
5351.691	    0.066
5352.652	    0.074
5353.612	    0.148
5354.573	    0.159
5355.535	    0.115
5356.496	    0.190
5357.457	    0.207
5358.419	    0.224
5359.381	    0.283
5360.343	    0.329
5361.305	    0.333
5362.267	    0.314
5363.230	    0.277
5364.192	    0.241
5365.155	    0.250
5366.118	    0.287
5367.081	    0.328
5368.045	    0.368
5369.008	    0.380
5369.972	    0.345
5370.936	    0.301
5371.900	    0.263
5372.864	    0.234
5373.829	    0.252
5374.793	    0.300
5375.758	    0.271
