wlen 	 newgal_spectrum 
  4176.646 	      0.089
  4177.397 	      0.081
  4178.147 	      0.073
  4178.898 	      0.064
  4179.649 	      0.055
  4180.400 	      0.047
  4181.151 	      0.041
  4181.902 	      0.035
  4182.653 	      0.031
  4183.405 	      0.030
  4184.157 	      0.034
  4184.908 	      0.041
  4185.660 	      0.052
  4186.412 	      0.062
  4187.164 	      0.064
  4187.917 	      0.055
  4188.669 	      0.025
  4189.422 	      0.013
  4190.174 	     -0.008
  4190.927 	     -0.043
  4191.680 	     -0.025
  4192.433 	     -0.024
  4193.186 	     -0.022
  4193.940 	     -0.016
  4194.693 	      0.035
  4195.447 	      0.018
  4196.201 	      0.004
  4196.955 	      0.018
  4197.709 	     -0.024
  4198.463 	     -0.001
  4199.217 	      0.021
  4199.972 	      0.014
  4200.726 	      0.010
  4201.481 	      0.016
  4202.236 	      0.020
  4202.991 	      0.011
  4203.746 	      0.029
  4204.501 	      0.030
  4205.257 	      0.031
  4206.012 	      0.037
  4206.768 	      0.039
  4207.524 	      0.014
  4208.280 	     -0.009
  4209.036 	     -0.011
  4209.792 	     -0.006
  4210.548 	      0.008
  4211.305 	      0.023
  4212.061 	      0.035
  4212.818 	      0.020
  4213.575 	      0.008
  4214.332 	     -0.001
  4215.089 	     -0.010
  4215.846 	      0.000
  4216.604 	      0.020
  4217.361 	      0.019
  4218.119 	     -0.023
  4218.877 	     -0.008
  4219.635 	      0.005
  4220.393 	      0.008
  4221.151 	     -0.012
  4221.910 	     -0.013
  4222.668 	     -0.003
  4223.427 	     -0.003
  4224.186 	     -0.025
  4224.945 	      0.007
  4225.704 	      0.009
  4226.463 	      0.005
  4227.222 	     -0.006
  4227.982 	      0.019
  4228.741 	      0.040
  4229.501 	      0.045
  4230.261 	      0.029
  4231.021 	     -0.019
  4231.781 	      0.020
  4232.542 	      0.038
  4233.302 	      0.028
  4234.063 	      0.008
  4234.823 	      0.033
  4235.584 	      0.037
  4236.345 	      0.021
  4237.106 	      0.035
  4237.868 	      0.017
  4238.629 	      0.011
  4239.390 	      0.015
  4240.152 	      0.027
  4240.914 	      0.024
  4241.676 	      0.019
  4242.438 	      0.009
  4243.200 	     -0.015
  4243.963 	      0.019
  4244.725 	      0.036
  4245.488 	      0.040
  4246.250 	      0.009
  4247.013 	      0.017
  4247.776 	      0.035
  4248.540 	      0.051
  4249.303 	      0.059
  4250.066 	      0.110
  4250.830 	      0.069
  4251.594 	      0.021
  4252.357 	      0.007
  4253.121 	      0.076
  4253.886 	      0.081
  4254.650 	      0.076
  4255.414 	      0.070
  4256.179 	      0.032
  4256.944 	      0.014
  4257.708 	      0.014
  4258.473 	      0.037
  4259.238 	      0.032
  4260.004 	      0.031
  4260.769 	      0.040
  4261.535 	      0.058
  4262.300 	      0.092
  4263.066 	     -0.001
  4263.832 	      0.000
  4264.598 	      0.053
  4265.364 	      0.061
  4266.130 	      0.063
  4266.897 	      0.052
  4267.664 	      0.040
  4268.430 	      0.045
