1 1 1123.63 1128.31
3.4600 
0.6731 
name    flux    f_err    vel    sig
Hgamma      	   5.92941	      0.13	 2832.6516	     27.31
Hbeta       	  11.17882	      0.12	 2832.6516	     27.31
Halpha      	  68.68223	      0.11	 2832.6516	     27.31
[SII]6716   	   8.86399	      0.11	 2834.2194	     34.20
[SII]6731   	   6.81035	      0.11	 2834.2194	     34.20
[OIII]5007_d	   1.46337	      0.15	 2834.2194	     34.20
[OI]6300_d  	   3.10713	      0.14	 2834.2194	     34.20
[NII]6583_d 	  41.17784	      0.13	 2834.2194	     34.20
