wlen 	 newgal_spectrum 
  4259.984 	     -0.070
  4260.688 	     -0.067
  4261.392 	     -0.069
  4262.096 	     -0.073
  4262.800 	     -0.083
  4263.505 	     -0.093
  4264.209 	     -0.098
  4264.914 	     -0.102
  4265.618 	     -0.104
  4266.323 	     -0.101
  4267.028 	     -0.095
  4267.733 	     -0.086
  4268.439 	     -0.076
  4269.144 	     -0.059
  4269.849 	     -0.040
  4270.555 	     -0.028
  4271.261 	     -0.017
  4271.966 	     -0.000
  4272.672 	     -0.004
  4273.378 	     -0.020
  4274.084 	     -0.035
  4274.791 	     -0.043
  4275.497 	     -0.037
  4276.204 	     -0.030
  4276.910 	     -0.020
  4277.617 	     -0.012
  4278.324 	     -0.019
  4279.031 	     -0.016
  4279.738 	     -0.017
  4280.445 	     -0.024
  4281.152 	     -0.049
  4281.860 	     -0.056
  4282.567 	     -0.054
  4283.275 	     -0.049
  4283.983 	     -0.047
  4284.691 	     -0.066
  4285.399 	     -0.070
  4286.107 	     -0.064
  4286.815 	     -0.048
  4287.523 	     -0.051
  4288.232 	     -0.044
  4288.940 	     -0.037
  4289.649 	     -0.028
  4290.358 	     -0.041
  4291.067 	     -0.050
  4291.776 	     -0.060
  4292.485 	     -0.067
  4293.194 	     -0.045
  4293.904 	     -0.043
  4294.613 	     -0.049
  4295.323 	     -0.052
  4296.033 	     -0.041
  4296.743 	     -0.030
  4297.453 	     -0.050
  4298.163 	     -0.064
  4298.873 	     -0.068
  4299.583 	     -0.047
  4300.294 	     -0.055
  4301.004 	     -0.066
  4301.715 	     -0.078
  4302.426 	     -0.081
  4303.137 	     -0.068
  4303.848 	     -0.063
  4304.559 	     -0.058
  4305.270 	     -0.057
  4305.982 	     -0.060
  4306.693 	     -0.058
  4307.405 	     -0.054
  4308.117 	     -0.046
  4308.829 	     -0.029
  4309.541 	     -0.076
  4310.253 	     -0.097
  4310.965 	     -0.097
  4311.677 	     -0.075
  4312.390 	     -0.056
  4313.102 	     -0.031
  4313.815 	     -0.011
  4314.528 	      0.005
  4315.241 	      0.003
  4315.954 	      0.005
  4316.667 	     -0.000
  4317.380 	     -0.003
  4318.094 	      0.005
  4318.807 	     -0.035
  4319.521 	     -0.038
  4320.235 	     -0.033
  4320.949 	     -0.026
  4321.663 	     -0.047
  4322.377 	     -0.025
  4323.091 	     -0.021
  4323.805 	     -0.024
  4324.520 	     -0.035
  4325.234 	     -0.047
  4325.949 	     -0.057
  4326.664 	     -0.051
  4327.379 	     -0.032
  4328.094 	     -0.016
  4328.809 	     -0.011
  4329.524 	     -0.016
  4330.240 	     -0.022
  4330.955 	     -0.016
  4331.671 	     -0.006
  4332.387 	     -0.001
  4333.103 	      0.004
  4333.819 	      0.012
  4334.535 	      0.022
  4335.251 	      0.018
  4335.968 	      0.009
  4336.684 	      0.003
  4337.401 	      0.007
  4338.117 	      0.009
  4338.834 	      0.014
  4339.551 	      0.019
  4340.268 	      0.027
  4340.985 	      0.023
  4341.703 	     -0.002
  4342.420 	     -0.015
  4343.138 	     -0.016
  4343.855 	      0.007
  4344.573 	      0.056
  4345.291 	      0.066
  4346.009 	      0.065
  4346.727 	      0.057
  4347.445 	      0.037
  4348.164 	      0.025
  4348.882 	      0.019
  4349.601 	      0.016
  4350.320 	      0.013
