1 1 1141.73 1148.58
6.4364 
0.4333 
name    flux    f_err    vel    sig
Hgamma      	   1.53699	      0.14	 3141.3633	     84.18
Hbeta       	   4.02039	      0.14	 3141.3633	     84.18
Halpha      	  23.48605	      0.13	 3141.3633	     84.18
[SII]6716   	   3.34250	      0.14	 3146.6593	     97.49
[SII]6731   	   2.65494	      0.13	 3146.6593	     97.49
[OIII]5007_d	   2.31702	      0.18	 3146.6593	     97.49
[OI]6300_d  	   6.75400	      0.17	 3146.6593	     97.49
[NII]6583_d 	  21.83488	      0.17	 3146.6593	     97.49
