WV      	 Sigma   
4866.009	    0.051
4866.813	    0.045
4867.617	    0.029
4868.422	    0.015
4869.226	    0.015
4870.031	    0.027
4870.835	    0.033
4871.640	    0.042
4872.445	    0.019
4873.250	    0.021
4874.056	    0.019
4874.861	    0.041
4875.667	    0.039
4876.472	    0.035
4877.278	    0.035
4878.084	    0.023
4878.890	    0.026
4879.696	    0.017
4880.503	    0.029
4881.309	    0.023
4882.116	    0.017
4882.922	    0.031
4883.729	    0.030
4884.536	    0.038
4885.343	    0.047
4886.151	    0.031
4886.958	    0.009
4887.766	    0.015
4888.573	    0.032
4889.381	    0.023
4890.189	    0.035
4890.997	    0.045
4891.805	    0.019
4892.613	    0.019
4893.422	    0.024
4894.231	    0.024
4895.039	    0.023
4895.848	    0.027
4896.657	    0.012
4897.466	    0.023
4898.276	    0.015
4899.085	    0.015
4899.894	    0.026
4900.704	    0.024
4901.514	    0.027
4902.324	    0.050
4903.134	    0.044
4903.944	    0.046
4904.754	    0.047
4905.565	    0.048
4906.376	    0.050
4907.186	    0.040
4907.997	    0.038
4908.808	    0.089
4909.619	    0.135
4910.431	    0.178
4911.242	    0.205
4912.054	    0.216
4912.865	    0.211
4913.677	    0.191
4914.489	    0.161
4915.301	    0.122
4916.113	    0.080
4916.926	    0.038
4917.738	    0.038
4918.551	    0.060
4919.363	    0.066
4920.176	    0.058
4920.989	    0.039
4921.803	    0.023
4922.616	    0.030
4923.429	    0.042
4924.243	    0.042
4925.057	    0.026
4925.870	    0.034
4926.684	    0.046
4927.498	    0.049
4928.313	    0.049
4929.127	    0.047
4929.941	    0.038
4930.756	    0.017
4931.571	    0.023
4932.386	    0.029
4933.201	    0.019
4934.016	    0.015
4934.831	    0.017
4935.647	    0.019
4936.462	    0.026
4937.278	    0.023
4938.094	    0.015
4938.910	    0.027
4939.726	    0.045
4940.542	    0.027
4941.359	    0.021
4942.175	    0.024
4942.992	    0.026
4943.809	    0.037
4944.625	    0.038
4945.443	    0.031
4946.260	    0.015
4947.077	    0.021
4947.895	    0.026
4948.712	    0.019
4949.530	    0.012
4950.348	    0.019
4951.166	    0.030
4951.984	    0.034
4952.802	    0.030
4953.621	    0.061
4954.439	    0.055
4955.258	    0.037
4956.077	    0.009
4956.896	    0.012
4957.715	    0.009
4958.534	    0.012
4959.353	    0.023
4960.173	    0.021
4960.992	    0.038
4961.812	    0.038
4962.632	    0.027
4963.452	    0.050
4964.272	    0.054
4965.093	    0.047
4965.913	    0.035
4966.734	    0.015
4967.554	    0.015
4968.375	    0.026
4969.196	    0.027
4970.017	    0.047
4970.838	    0.056
4971.660	    0.052
4972.481	    0.041
4973.303	    0.029
4974.125	    0.012
4974.947	    0.031
4975.769	    0.038
4976.591	    0.055
4977.413	    0.046
4978.236	    0.029
4979.058	    0.017
4979.881	    0.017
4980.704	    0.027
4981.527	    0.034
4982.350	    0.034
4983.174	    0.051
4983.997	    0.048
4984.821	    0.048
4985.644	    0.052
4986.468	    0.042
4987.292	    0.030
4988.116	    0.030
4988.940	    0.035
4989.765	    0.038
4990.589	    0.044
4991.414	    0.046
4992.239	    0.049
4993.064	    0.050
4993.889	    0.052
4994.714	    0.045
4995.539	    0.038
4996.365	    0.038
4997.190	    0.046
4998.016	    0.052
4998.842	    0.051
4999.668	    0.038
5000.494	    0.033
5001.320	    0.032
5002.147	    0.038
5002.973	    0.049
5003.800	    0.054
5004.627	    0.049
5005.454	    0.037
5006.281	    0.027
5007.108	    0.045
5007.936	    0.069
5008.763	    0.081
5009.591	    0.087
5010.419	    0.088
5011.247	    0.087
5012.075	    0.086
5012.903	    0.082
5013.731	    0.074
5014.560	    0.062
5015.388	    0.052
5016.217	    0.043
5017.046	    0.029
5017.875	    0.012
5018.704	    0.015
5019.533	    0.021
5020.363	    0.021
5021.192	    0.017
5022.022	    0.009
5022.852	    0.023
5023.682	    0.045
5024.512	    0.046
5025.342	    0.024
5026.173	    0.031
5027.003	    0.039
5027.834	    0.024
5028.665	    0.015
5029.496	    0.019
5030.327	    0.015
5031.158	    0.035
5031.989	    0.037
5032.821	    0.012
5033.653	    0.015
5034.484	    0.030
5035.316	    0.017
5036.148	    0.035
5036.980	    0.049
5037.813	    0.054
5038.645	    0.052
5039.478	    0.042
5040.311	    0.032
5041.143	    0.046
5041.976	    0.047
5042.810	    0.040
5043.643	    0.030
5044.476	    0.026
5045.310	    0.034
5046.144	    0.031
5046.977	    0.031
5047.811	    0.017
5048.645	    0.015
5049.480	    0.017
5050.314	    0.026
5051.149	    0.026
5051.983	    0.042
5052.818	    0.032
5053.653	    0.009
5054.488	    0.040
5055.323	    0.061
5056.159	    0.074
5056.994	    0.089
5057.830	    0.110
5058.666	    0.129
5059.501	    0.136
5060.337	    0.129
5061.174	    0.114
5062.010	    0.102
5062.846	    0.086
5063.683	    0.069
5064.520	    0.055
5065.357	    0.049
5066.194	    0.049
5067.031	    0.048
5067.868	    0.053
5068.706	    0.049
5069.543	    0.039
5070.381	    0.039
5071.219	    0.047
5072.057	    0.045
5072.895	    0.040
5073.733	    0.031
5074.571	    0.029
5075.410	    0.039
5076.249	    0.045
5077.087	    0.038
5077.926	    0.021
5078.765	    0.023
5079.605	    0.026
5080.444	    0.030
5081.283	    0.026
5082.123	    0.043
5082.963	    0.040
5083.803	    0.031
5084.643	    0.032
5085.483	    0.043
5086.323	    0.048
5087.164	    0.038
5088.004	    0.026
5088.845	    0.044
5089.686	    0.046
5090.527	    0.042
5091.368	    0.048
5092.210	    0.060
5093.051	    0.072
5093.893	    0.071
5094.734	    0.060
5095.576	    0.056
5096.418	    0.061
5097.260	    0.052
5098.103	    0.049
5098.945	    0.042
5099.788	    0.029
5100.630	    0.033
5101.473	    0.048
5102.316	    0.058
5103.159	    0.058
5104.003	    0.054
5104.846	    0.053
5105.689	    0.054
5106.533	    0.051
5107.377	    0.044
5108.221	    0.024
5109.065	    0.019
5109.909	    0.042
5110.754	    0.047
5111.598	    0.058
5112.443	    0.067
5113.288	    0.067
5114.132	    0.064
5114.978	    0.063
5115.823	    0.056
5116.668	    0.049
5117.514	    0.054
5118.359	    0.063
5119.205	    0.061
5120.051	    0.052
5120.897	    0.058
5121.743	    0.063
5122.589	    0.061
5123.436	    0.056
5124.283	    0.053
5125.129	    0.052
5125.976	    0.052
5126.823	    0.052
5127.670	    0.055
5128.518	    0.061
5129.365	    0.060
5130.213	    0.049
5131.060	    0.038
5131.908	    0.044
5132.756	    0.056
5133.604	    0.056
5134.453	    0.048
5135.301	    0.047
5136.150	    0.055
5136.998	    0.060
5137.847	    0.061
5138.696	    0.065
5139.545	    0.051
5140.395	    0.030
5141.244	    0.032
5142.094	    0.050
5142.943	    0.050
5143.793	    0.052
5144.643	    0.059
5145.493	    0.065
5146.343	    0.067
5147.194	    0.061
5148.044	    0.043
5148.895	    0.031
5149.746	    0.043
5150.597	    0.043
5151.448	    0.038
5152.299	    0.052
5153.151	    0.047
5154.002	    0.049
5154.854	    0.048
5155.706	    0.049
5156.557	    0.052
5157.410	    0.046
5158.262	    0.042
5159.114	    0.056
5159.967	    0.071
5160.819	    0.067
5161.672	    0.055
5162.525	    0.064
5163.378	    0.067
5164.231	    0.044
5165.085	    0.032
5165.938	    0.041
5166.792	    0.051
5167.645	    0.051
5168.499	    0.049
5169.353	    0.046
5170.208	    0.038
5171.062	    0.021
5171.916	    0.015
5172.771	    0.041
5173.626	    0.053
5174.481	    0.037
5175.336	    0.026
5176.191	    0.040
5177.046	    0.049
5177.902	    0.046
5178.757	    0.045
5179.613	    0.029
5180.469	    0.021
5181.325	    0.038
5182.181	    0.047
5183.037	    0.041
5183.894	    0.027
5184.751	    0.026
5185.607	    0.026
5186.464	    0.015
5187.321	    0.035
5188.178	    0.046
5189.036	    0.044
5189.893	    0.049
5190.751	    0.054
5191.608	    0.055
5192.466	    0.054
5193.324	    0.055
5194.182	    0.053
5195.041	    0.047
5195.899	    0.045
5196.758	    0.042
5197.616	    0.038
5198.475	    0.032
5199.334	    0.027
5200.194	    0.023
5201.053	    0.019
5201.912	    0.012
5202.772	    0.012
5203.632	    0.015
5204.491	    0.017
5205.351	    0.015
5206.212	    0.015
5207.072	    0.021
5207.932	    0.030
5208.793	    0.041
5209.654	    0.052
5210.514	    0.062
5211.375	    0.070
5212.236	    0.076
5213.098	    0.079
5213.959	    0.080
5214.821	    0.080
5215.682	    0.077
5216.544	    0.073
5217.406	    0.066
5218.268	    0.054
5219.131	    0.040
5219.993	    0.015
5220.856	    0.046
5221.718	    0.054
5222.581	    0.056
5223.444	    0.052
5224.307	    0.047
5225.171	    0.050
5226.034	    0.052
5226.898	    0.057
5227.761	    0.058
5228.625	    0.058
5229.489	    0.046
5230.353	    0.019
5231.218	    0.009
5232.082	    0.026
5232.947	    0.031
5233.811	    0.046
5234.676	    0.037
5235.541	    0.021
5236.406	    0.049
5237.271	    0.058
5238.137	    0.061
5239.002	    0.070
5239.868	    0.075
5240.734	    0.043
5241.600	    0.030
5242.466	    0.039
5243.332	    0.019
5244.199	    0.017
5245.065	    0.038
5245.932	    0.058
5246.799	    0.057
5247.666	    0.057
5248.533	    0.054
5249.400	    0.058
5250.268	    0.071
5251.135	    0.080
5252.003	    0.082
5252.871	    0.083
5253.739	    0.083
5254.607	    0.079
5255.475	    0.073
5256.344	    0.063
5257.212	    0.054
5258.081	    0.049
5258.950	    0.051
5259.819	    0.058
5260.688	    0.058
5261.557	    0.060
5262.427	    0.049
5263.296	    0.039
5264.166	    0.031
5265.036	    0.017
5265.906	    0.017
5266.776	    0.035
5267.646	    0.043
5268.517	    0.034
5269.387	    0.030
5270.258	    0.038
5271.129	    0.048
5272.000	    0.046
5272.871	    0.009
5273.742	    0.023
5274.614	    0.012
5275.485	    0.041
5276.357	    0.060
5277.229	    0.062
5278.101	    0.080
5278.973	    0.083
5279.845	    0.046
5280.718	    0.031
5281.591	    0.038
5282.463	    0.027
5283.336	    0.009
5284.209	    0.019
5285.082	    0.015
5285.956	    0.024
5286.829	    0.044
5287.703	    0.041
5288.577	    0.012
5289.450	    0.034
5290.324	    0.026
5291.199	    0.033
5292.073	    0.032
5292.947	    0.054
5293.822	    0.042
5294.697	    0.009
5295.572	    0.031
5296.447	    0.039
5297.322	    0.023
5298.197	    0.012
5299.073	    0.029
5299.948	    0.027
5300.824	    0.026
5301.700	    0.046
5302.576	    0.024
5303.452	    0.027
5304.329	    0.040
5305.205	    0.032
5306.082	    0.019
5306.959	    0.017
5307.836	    0.034
5308.713	    0.019
5309.590	    0.034
5310.467	    0.026
5311.345	    0.019
5312.222	    0.027
5313.100	    0.031
5313.978	    0.054
5314.856	    0.039
5315.734	    0.019
5316.613	    0.017
5317.491	    0.012
5318.370	    0.038
5319.249	    0.049
5320.128	    0.038
5321.007	    0.038
5321.886	    0.038
5322.766	    0.015
5323.645	    0.034
5324.525	    0.039
5325.405	    0.023
5326.285	    0.031
5327.165	    0.041
5328.045	    0.039
5328.925	    0.033
5329.806	    0.033
5330.687	    0.021
5331.568	    0.019
5332.449	    0.047
5333.330	    0.023
5334.211	    0.042
5335.092	    0.056
5335.974	    0.038
5336.856	    0.026
5337.738	    0.009
5338.620	    0.035
5339.502	    0.015
5340.384	    0.031
5341.267	    0.034
5342.149	    0.038
5343.032	    0.017
5343.915	    0.038
5344.798	    0.015
5345.681	    0.026
5346.564	    0.040
5347.448	    0.023
5348.331	    0.049
5349.215	    0.038
5350.099	    0.027
5350.983	    0.047
5351.867	    0.033
5352.752	    0.033
5353.636	    0.030
5354.521	    0.034
5355.406	    0.035
5356.291	    0.019
5357.176	    0.032
5358.061	    0.026
5358.946	    0.034
5359.832	    0.031
5360.718	    0.021
5361.603	    0.038
5362.489	    0.039
5363.375	    0.034
5364.262	    0.035
5365.148	    0.035
5366.035	    0.029
5366.921	    0.045
5367.808	    0.034
5368.695	    0.035
5369.582	    0.048
5370.470	    0.023
5371.357	    0.017
5372.245	    0.039
5373.132	    0.045
5374.020	    0.030
5374.908	    0.045
5375.796	    0.033
5376.685	    0.048
